Chr	Center
1	98440
1	98628
1	98751
1	98945
1	99111
1	99413
1	99557
1	99745
1	100205
1	100313
1	100503
1	100821
1	100971
1	101126
1	101610
1	101799
1	101960
1	102157
1	102341
1	102443
1	102662
1	102834
1	103002
1	103175
1	103298
1	103400
1	103530
1	103688
1	103848
1	104114
1	104224
1	104320
1	104487
1	104614
1	104807
1	104962
1	105127
1	105275
1	105425
1	105612
1	105765
1	105941
1	106315
1	106571
1	106724
1	107039
1	107366
1	107502
1	107602
1	107692
1	107859
1	107952
1	108250
1	108603
1	108677
1	108940
1	109077
1	109615
1	110061
1	110254
1	110389
1	110831
1	110992
1	111312
1	111475
1	111785
1	111888
1	112107
1	112232
1	112392
1	112867
1	113027
1	113186
1	113618
1	114581
1	114861
1	115013
1	115339
1	115552
1	115703
1	115841
1	115941
1	116381
1	116579
1	116805
1	116963
1	117055
1	117238
1	117633
1	117757
1	117880
1	118037
1	118121
1	118572
1	118720
1	118903
1	119085
1	119278
1	119452
1	119575
1	120077
1	120448
1	120609
1	120713
1	121073
1	121214
1	121340
1	121429
1	121644
1	121845
1	121964
1	122050
1	122141
1	122319
1	122447
1	122736
1	122947
1	123156
1	123258
1	123488
1	123685
1	123847
1	124010
1	124252
1	124368
1	124463
1	124854
1	125180
1	125304
1	125498
1	125605
1	125741
1	125959
1	126121
1	126235
1	126471
1	126549
1	126830
1	127022
1	127212
1	127360
1	127526
1	127680
1	127892
1	128032
1	128342
1	128541
1	128678
1	128823
1	129029
1	129277
1	129460
1	129962
1	130296
1	130478
1	130608
1	130750
1	130832
1	131113
1	131257
1	131433
1	131660
1	131999
1	132227
1	132383
1	132577
1	132768
1	132983
1	133210
1	133358
1	133575
1	133763
1	133871
1	134038
1	134281
1	134370
1	134670
1	134860
1	134941
1	135017
1	135133
1	135319
1	135482
1	135660
1	135844
1	136057
1	136365
1	136556
1	136641
1	136928
1	137216
1	137504
1	137757
1	137869
1	138216
1	138363
1	138664
1	138848
1	139707
1	141241
1	141398
1	141575
1	142202
1	142363
1	142447
1	142583
1	142864
1	143034
1	143295
1	143798
1	143977
1	144117
1	144587
1	144770
1	144866
1	145063
1	145248
1	145608
1	145836
1	145998
1	146170
1	146447
1	146530
1	146751
1	146913
1	147043
1	147269
1	147362
1	147442
1	147640
1	147828
1	148030
1	148215
1	148305
1	148440
1	148637
1	148953
1	149202
1	149564
1	149708
1	149854
1	150041
1	150192
1	150321
1	150497
1	150673
1	150806
1	150954
1	151158
1	151312
1	151461
1	151586
1	151731
1	151858
1	152058
1	152268
1	152419
1	152589
1	152760
1	152928
1	153108
1	153256
1	153415
1	153570
1	153829
1	154196
1	154370
1	154578
1	154731
1	154994
1	155156
1	155309
1	155483
1	155792
1	155880
1	156142
1	156298
1	156487
1	156644
1	156862
1	157150
1	157303
1	157475
1	157655
1	157817
1	157980
1	158118
1	158297
1	158481
1	158644
1	158925
1	159073
1	159186
1	159462
1	159684
1	160090
1	163836
1	166285
1	166503
1	166861
1	167063
1	167323
1	167410
1	167675
1	167815
1	167964
1	168066
1	168317
1	168471
1	168644
1	168792
1	168971
1	169045
1	169451
1	169588
1	169780
1	169947
1	170104
1	170214
1	170370
1	170533
1	170689
1	170864
1	171014
1	171189
1	171360
1	171524
1	171680
1	171924
1	172079
1	172285
1	172426
1	172531
1	172995
1	173110
1	173498
1	173674
1	173900
1	174099
1	174291
1	174469
1	174660
1	174772
1	174970
1	175130
1	175334
1	175486
1	175674
1	175852
1	176181
1	176411
1	176647
1	176778
1	177224
1	177378
1	177484
1	177570
1	177830
1	177943
1	178160
1	178235
1	178407
1	178586
1	178740
1	178892
1	179085
1	179398
1	179563
1	179737
1	179928
1	180092
1	180172
1	180345
1	180446
1	180616
1	180764
1	180973
1	181416
1	181549
1	181717
1	181874
1	182052
1	182203
1	182385
1	182915
1	183289
1	183728
1	183858
1	184076
1	184306
1	184413
1	184638
1	184869
1	185018
1	185235
1	185351
1	185532
1	185681
1	186258
1	186406
1	186496
1	186609
1	186791
1	187004
1	187262
1	187336
1	187505
1	187739
1	187859
1	188078
1	188398
1	188646
1	188871
1	189001
1	189405
1	189798
1	189996
1	190458
1	191365
1	192411
1	192613
1	192788
1	192949
1	193284
1	193455
1	193881
1	194041
1	194243
1	194344
1	194486
1	194636
1	194818
1	195015
1	195151
1	195260
1	195350
1	195490
1	195877
1	196061
1	196262
1	196439
1	196609
1	196936
1	197110
1	197327
1	197678
1	197879
1	198016
1	198212
1	198394
1	198825
1	198960
1	199145
1	199303
1	199494
1	199672
1	199854
1	200367
1	200648
1	200807
1	201068
1	201168
1	201298
1	201446
1	201640
1	201804
1	201984
1	202161
1	202316
1	202491
1	202617
1	202791
1	202978
1	203153
1	203242
1	203439
1	204019
1	204113
1	206285
1	206543
1	206763
1	206931
1	207037
1	207162
1	207295
1	207655
1	208809
1	209763
1	210108
1	210320
1	210455
1	210618
1	219640
1	221985
1	223649
1	226575
1	226862
1	227071
1	227231
1	227543
1	227704
1	228010
1	229145
1	229737
1	229880
2	412
2	1029
2	1726
2	6896
2	7177
2	8475
2	8593
2	8971
2	9081
2	9610
2	9782
2	9977
2	10153
2	10280
2	10496
2	10767
2	10918
2	11082
2	11296
2	11464
2	11588
2	11780
2	11958
2	12084
2	12181
2	12262
2	12342
2	12502
2	12655
2	12855
2	12973
2	13112
2	13186
2	13415
2	13678
2	13827
2	13979
2	14096
2	14348
2	14554
2	14729
2	15344
2	15561
2	15658
2	15907
2	16071
2	16184
2	16332
2	16511
2	16609
2	16813
2	16951
2	17102
2	17266
2	17420
2	17556
2	17715
2	17895
2	18190
2	18359
2	18503
2	18712
2	18896
2	18987
2	19077
2	19177
2	19404
2	19662
2	19764
2	19917
2	20311
2	20430
2	20609
2	20780
2	20924
2	21084
2	21278
2	21508
2	22014
2	22472
2	22666
2	22796
2	22924
2	23086
2	23263
2	23409
2	23746
2	24040
2	24165
2	24245
2	24387
2	24487
2	24689
2	24868
2	25021
2	25185
2	25280
2	25412
2	25528
2	25735
2	25870
2	26203
2	26302
2	26458
2	26612
2	26743
2	26932
2	27054
2	27315
2	27425
2	27518
2	27651
2	28214
2	28398
2	28520
2	28600
2	28765
2	28865
2	29123
2	29283
2	31999
2	34244
2	34546
2	35579
2	35689
2	36231
2	36416
2	36567
2	36762
2	36964
2	37083
2	37264
2	37427
2	37738
2	37880
2	38084
2	38248
2	38432
2	38510
2	38624
2	38817
2	38906
2	39165
2	39355
2	39655
2	39865
2	40048
2	40196
2	40336
2	40509
2	41001
2	41154
2	41299
2	41455
2	41611
2	41778
2	41904
2	42214
2	42446
2	42718
2	42835
2	43014
2	43169
2	43293
2	43623
2	43817
2	43949
2	44142
2	44311
2	44456
2	44647
2	44824
2	44988
2	45305
2	45657
2	45901
2	46016
2	46331
2	46430
2	46644
2	46791
2	46976
2	47148
2	47366
2	47664
2	47944
2	48074
2	48286
2	48453
2	48589
2	48839
2	49039
2	49215
2	49341
2	49585
2	49794
2	49908
2	50225
2	50427
2	50582
2	50718
2	50876
2	51081
2	51376
2	51455
2	51643
2	51786
2	51999
2	52189
2	52297
2	52495
2	52913
2	53173
2	53361
2	53494
2	53584
2	53745
2	53882
2	53998
2	54281
2	54388
2	54473
2	54644
2	54864
2	54972
2	55167
2	55528
2	55615
2	55847
2	56276
2	56416
2	56518
2	56606
2	56769
2	56966
2	57196
2	57464
2	57590
2	57773
2	58132
2	58350
2	58442
2	58573
2	58693
2	58847
2	59015
2	59156
2	59560
2	59883
2	60137
2	60413
2	60579
2	60694
2	60769
2	61251
2	61390
2	61497
2	61671
2	61747
2	61841
2	62001
2	62147
2	62327
2	62475
2	62660
2	62907
2	63103
2	63235
2	63719
2	63880
2	64109
2	64199
2	64393
2	64560
2	64770
2	64959
2	65046
2	65215
2	65348
2	65536
2	65729
2	65827
2	65936
2	66111
2	66430
2	66620
2	66810
2	67010
2	67190
2	67373
2	67475
2	67608
2	67790
2	67903
2	68044
2	68211
2	68450
2	68528
2	68618
2	68707
2	68863
2	69010
2	69174
2	69354
2	69530
2	69767
2	69931
2	70313
2	70472
2	70650
2	70866
2	71021
2	71150
2	71361
2	71603
2	71709
2	71951
2	72109
2	72402
2	72568
2	73249
2	73397
2	73477
2	73556
2	73875
2	74029
2	74182
2	74721
2	74982
2	75232
2	75419
2	75576
2	75729
2	76062
2	76208
2	76307
2	76703
2	76937
2	77248
2	77497
2	77650
2	77935
2	78053
2	78229
2	78354
2	78790
2	78958
2	79104
2	79279
2	79625
2	80012
2	80208
2	80406
2	80560
2	80683
2	81122
2	81353
2	81479
2	81658
2	81844
2	81977
2	82302
2	82550
2	82763
2	83037
2	83393
2	83617
2	83763
2	83890
2	83975
2	84064
2	84240
2	84571
2	84737
2	84918
2	85078
2	85188
2	85341
2	85415
2	85505
2	85655
2	85748
2	85980
2	86081
2	86260
2	86444
2	86613
2	86794
2	86955
2	87130
2	87266
2	87440
2	87590
2	87729
2	88067
2	88186
2	88360
2	88529
2	89067
2	89268
2	89426
2	89670
2	89998
2	90160
2	90323
2	90419
2	90511
2	90688
2	90885
2	91071
2	91483
2	91677
2	91837
2	91995
2	92151
2	92429
2	92586
2	92744
2	93023
2	93177
2	93366
2	93662
2	93745
2	93901
2	94224
2	94329
2	94483
2	94734
2	94826
2	95007
2	95302
2	95443
2	95622
2	95780
2	95939
2	96355
2	96718
2	96902
2	97055
2	97148
2	97266
2	97550
2	97667
2	97877
2	97998
2	98188
2	98385
2	98541
2	98713
2	98834
2	98994
2	99152
2	99423
2	99651
2	99967
2	100132
2	100554
2	100687
2	100842
2	101035
2	101145
2	101664
2	101942
2	102246
2	102416
2	102562
2	102716
2	102885
2	103043
2	103701
2	104029
2	104143
2	104272
2	104384
2	104784
2	104973
2	105089
2	105477
2	105632
2	105713
2	105851
2	106022
2	106186
2	106479
2	106682
2	106978
2	107161
2	107290
2	107455
2	107692
2	107924
2	108115
2	108264
2	108580
2	108656
2	108931
2	109039
2	109120
2	109361
2	109509
2	109604
2	109822
2	110178
2	110344
2	110558
2	110722
2	110931
2	111179
2	111459
2	111628
2	111777
2	112056
2	112269
2	112390
2	112570
2	112768
2	112893
2	113063
2	113224
2	113394
2	113850
2	114024
2	114215
2	114348
2	114543
2	114651
2	114791
2	114871
2	114999
2	115096
2	115273
2	115383
2	115500
2	115604
2	115840
2	116188
2	116301
2	116505
2	116658
2	116838
2	117162
2	117288
2	117487
2	117651
2	117998
2	118147
2	118313
2	118422
2	118573
2	118731
2	118954
2	119120
2	119442
2	119687
2	119935
2	120147
2	120336
2	120715
2	120856
2	121422
2	121586
2	121753
2	121914
2	122100
2	122546
2	122657
2	122781
2	123095
2	123206
2	123337
2	123560
2	123869
2	123979
2	124270
2	124616
2	124780
2	125098
2	125254
2	125406
2	125569
2	125737
2	125916
2	126035
2	126238
2	126355
2	126559
2	126727
2	126808
2	126887
2	127048
2	127207
2	127371
2	127685
2	127793
2	128123
2	128236
2	128405
2	128617
2	128744
2	128829
2	129124
2	129279
2	129474
2	129619
2	129709
2	129784
2	129993
2	130153
2	130277
2	130577
2	130727
2	130883
2	131119
2	131249
2	131365
2	131505
2	131786
2	131959
2	132176
2	132456
2	132607
2	132824
2	132966
2	133134
2	133301
2	133432
2	133570
2	133778
2	134017
2	134112
2	134268
2	134409
2	134545
2	134704
2	135044
2	135168
2	135320
2	135481
2	135673
2	136366
2	136569
2	136705
2	136853
2	136937
2	137104
2	137247
2	137404
2	137620
2	137722
2	137929
2	138075
2	138411
2	138564
2	138806
2	138963
2	139249
2	139992
2	140177
2	140305
2	140996
2	141266
2	141453
2	141596
2	141703
2	141859
2	141979
2	142217
2	142360
2	142657
2	142871
2	143069
2	143286
2	143453
2	143791
2	144028
2	144224
2	144510
2	144622
2	144836
2	144959
2	145142
2	145448
2	145609
2	145759
2	146150
2	146318
2	146474
2	146644
2	146785
2	146995
2	147128
2	147326
2	147484
2	147664
2	147806
2	148106
2	148280
2	148359
2	148449
2	148661
2	148908
2	149069
2	149205
2	149361
2	149497
2	149673
2	149859
2	149956
2	150123
2	150222
2	150349
2	150463
2	150665
2	150864
2	151008
2	151195
2	151491
2	151621
2	151800
2	151960
2	152135
2	152276
2	152510
2	152650
2	152726
2	152823
2	152999
2	153192
2	153329
2	153489
2	153677
2	153948
2	154146
2	154343
2	154500
2	154856
2	154989
2	155179
2	155366
2	155867
2	156048
2	156268
2	156355
2	156529
2	156680
2	156855
2	156995
2	157263
2	157465
2	157625
2	157921
2	158103
2	158251
2	158440
2	158676
2	158878
2	159038
2	159331
2	159502
2	159672
2	159789
2	160139
2	160499
2	160963
2	161261
2	161516
2	161725
2	161900
2	162049
2	162244
2	162355
2	162444
2	162603
2	162976
2	163115
2	163285
2	163476
2	163732
2	163919
2	164534
2	164728
2	164894
2	165512
2	165735
2	165984
2	166123
2	166613
2	166895
2	167180
2	167628
2	167833
2	168576
2	168996
2	169212
2	169306
2	169590
2	169835
2	169971
2	170098
2	170357
2	170633
2	171007
2	171224
2	171650
2	171845
2	171941
2	172078
2	172228
2	172551
2	172732
2	172886
2	173025
2	173207
2	173362
2	173494
2	173616
2	173690
2	173791
2	173920
2	174082
2	174284
2	174543
2	174667
2	174782
2	175018
2	175151
2	175361
2	175551
2	175639
2	175857
2	175990
2	176127
2	176256
2	176591
2	176759
2	176913
2	177069
2	177219
2	177407
2	177996
2	178207
2	178361
2	178547
2	178894
2	179047
2	179400
2	179557
2	179649
2	179730
2	179951
2	180072
2	180324
2	180464
2	180559
2	180860
2	181030
2	181211
2	181372
2	181619
2	181769
2	182092
2	182356
2	182509
2	182683
2	182853
2	182995
2	183165
2	183475
2	183653
2	183760
2	184001
2	184330
2	184542
2	184671
2	184806
2	184885
2	184970
2	185047
2	185168
2	185412
2	185662
2	185841
2	186067
2	186283
2	186655
2	186742
2	186921
2	187099
2	187269
2	187361
2	187465
2	187794
2	187885
2	187964
2	188090
2	188448
2	188568
2	188761
2	188972
2	189096
2	189299
2	189472
2	189587
2	189742
2	189854
2	189941
2	190048
2	190151
2	190438
2	190611
2	190796
2	190966
2	191095
2	191229
2	191391
2	191554
2	191724
2	192049
2	192185
2	192306
2	192388
2	192570
2	192717
2	192883
2	193230
2	193380
2	193515
2	193956
2	194044
2	194291
2	194471
2	194610
2	194823
2	195177
2	195251
2	195418
2	195575
2	195714
2	196057
2	196331
2	196529
2	196724
2	196838
2	197193
2	197509
2	198002
2	198536
2	198645
2	198721
2	198899
2	199101
2	199322
2	199431
2	199584
2	199794
2	200038
2	200207
2	200357
2	200583
2	200662
2	200794
2	200988
2	201136
2	201239
2	201443
2	201560
2	201719
2	202086
2	202197
2	203491
2	204465
2	204551
2	204711
2	204996
2	205226
2	205372
2	205492
2	205573
2	205648
2	205760
2	205939
2	206088
2	206232
2	206442
2	206568
2	206749
2	206914
2	207214
2	207376
2	207535
2	207702
2	207857
2	208038
2	208198
2	208439
2	208577
2	208882
2	209424
2	209567
2	209651
2	209782
2	209919
2	210109
2	210283
2	210434
2	210554
2	210687
2	210761
2	210943
2	211142
2	211309
2	211419
2	211626
2	211859
2	212035
2	212146
2	212411
2	212681
2	212920
2	213260
2	214019
2	214098
2	214261
2	214425
2	214684
2	214832
2	214965
2	215130
2	215237
2	215397
2	215549
2	216057
2	216212
2	216372
2	216660
2	217104
2	217382
2	217558
2	217743
2	217929
2	218065
2	218180
2	218465
2	218572
2	218676
2	218858
2	219075
2	219170
2	219360
2	219446
2	219828
2	219903
2	220023
2	220100
2	220281
2	220574
2	220762
2	226932
2	227093
2	227269
2	227723
2	228257
2	228378
2	228516
2	229007
2	229357
2	229431
2	229606
2	229681
2	229823
2	229973
2	230243
2	230343
2	230776
2	230935
2	231012
2	231222
2	231518
2	231625
2	231827
2	231988
2	232180
2	232398
2	232595
2	232761
2	232967
2	233123
2	233267
2	233546
2	233750
2	233887
2	233996
2	234227
2	234382
2	234543
2	234660
2	234813
2	234924
2	235086
2	235170
2	235379
2	235575
2	235765
2	236520
2	236675
2	236849
2	237027
2	237169
2	237281
2	237432
2	237731
2	237918
2	238263
2	238525
2	238692
2	239037
2	239203
2	239430
2	239623
2	239809
2	239920
2	239996
2	240250
2	240398
2	240588
2	240721
2	240924
2	241064
2	241222
2	241692
2	241881
2	242013
2	242118
2	242203
2	242392
2	242539
2	242832
2	242987
2	243159
2	243328
2	243454
2	243633
2	243811
2	244012
2	244212
2	244429
2	244557
2	244738
2	245149
2	245481
2	245646
2	245867
2	246051
2	246403
2	246883
2	247101
2	247275
2	247410
2	247667
2	247854
2	248015
2	248223
2	248381
2	248887
2	249063
2	249305
2	249653
2	249811
2	250121
2	250286
2	250601
2	250781
2	250941
2	251175
2	251388
2	251591
2	251672
2	251776
2	252042
2	252116
2	252318
2	252615
2	252924
2	253135
2	253309
2	253434
2	253597
2	254063
2	254210
2	254335
2	254724
2	254837
2	255073
2	255160
2	255333
2	255668
2	256233
2	256576
2	256710
2	257202
2	257388
2	257523
2	257634
2	257828
2	257980
2	258254
2	258431
2	258609
2	259121
2	259361
2	259493
2	260470
2	260603
2	263162
2	265768
2	265845
2	266005
2	266295
2	266390
2	266759
2	266885
2	267181
2	267546
2	267662
2	268009
2	268304
2	268442
2	268729
2	268882
2	269061
2	269246
2	269374
2	269577
2	269960
2	270220
2	270414
2	270580
2	270691
2	270977
2	271073
2	271181
2	271270
2	271436
2	271714
2	271798
2	272153
2	272303
2	272469
2	272640
2	272715
2	272799
2	272894
2	273045
2	273225
2	273405
2	273554
2	273684
2	273989
2	274173
2	274279
2	274540
2	274675
2	274822
2	274967
2	275108
2	275249
2	275433
2	275635
2	275735
2	275856
2	276055
2	276349
2	276533
2	276630
2	276793
2	276960
2	277171
2	277295
2	277464
2	277637
2	277775
2	277918
2	278107
2	278280
2	278793
2	279096
2	279284
2	279478
2	279627
2	279830
2	279909
2	280158
2	280514
2	280893
2	281366
2	281501
2	281672
2	282038
2	282179
2	282351
2	282461
2	282565
2	282650
2	282740
2	282943
2	283154
2	283280
2	283621
2	283810
2	283922
2	284142
2	284237
2	284352
2	284447
2	284676
2	284838
2	285200
2	285299
2	285438
2	285625
2	285769
2	285958
2	286293
2	286588
2	286674
2	286885
2	287037
2	287127
2	287233
2	287349
2	287552
2	287690
2	288037
2	288342
2	288513
2	288671
2	288861
2	288976
2	289148
2	289387
2	289559
2	289728
2	289900
2	290037
2	290205
2	290305
2	290678
2	290872
2	291072
2	291435
2	291599
2	291751
2	291846
2	292047
2	292271
2	292516
2	292675
2	292887
2	293037
2	293201
2	293373
2	293540
2	293738
2	293878
2	294081
2	294453
2	294905
2	295077
2	295231
2	295441
2	295723
2	295844
2	296032
2	296205
2	296681
2	296859
2	296986
2	297159
2	297337
2	297432
2	297642
2	297825
2	298033
2	298248
2	298421
2	298583
2	298733
2	298813
2	299066
2	299223
2	299336
2	299696
2	299863
2	300087
2	300169
2	301560
2	301694
2	301840
2	302045
2	302191
2	302341
2	302505
2	302747
2	302840
2	302929
2	303009
2	303175
2	303492
2	303596
2	303743
2	303884
2	304078
2	304173
2	304262
2	304442
2	304625
2	304838
2	305032
2	305213
2	305333
2	305689
2	305785
2	305983
2	306327
2	306471
2	306621
2	306786
2	306946
2	307087
2	307178
2	307293
2	307771
2	307948
2	308067
2	308223
2	308298
2	308493
2	308694
2	308813
2	308891
2	309073
2	309255
2	309355
2	309529
2	309687
2	309843
2	309994
2	310322
2	310628
2	310794
2	310944
2	311112
2	311283
2	311422
2	311817
2	311896
2	311971
2	312149
2	312363
2	312476
2	312682
2	312793
2	313081
2	313183
2	313493
2	313641
2	313720
2	314147
2	314389
2	314600
2	314775
2	315092
2	315299
2	315538
2	315688
2	315885
2	316076
2	316386
2	316464
2	317014
2	317160
2	317349
2	317668
2	318263
2	318586
2	318756
2	318938
2	319108
2	319198
2	319367
2	319658
2	319733
2	319909
2	320045
2	320219
2	320550
2	320784
2	320915
2	321116
2	321250
2	321423
2	321608
2	322026
2	322232
2	322333
2	322563
2	322757
2	322930
2	323114
2	323441
2	323573
2	323719
2	323873
2	324001
2	324488
2	324678
2	324853
2	325024
2	325234
2	325355
2	325592
2	325720
2	325893
2	326099
2	326360
2	326520
2	326696
2	326852
2	327154
2	327348
2	327838
2	327925
2	328191
2	328296
2	328500
2	328658
2	328894
2	328973
2	329087
2	329226
2	329352
2	329442
2	329685
2	329887
2	330051
2	330500
2	330680
2	330830
2	331196
2	331337
2	331527
2	331618
2	331959
2	332206
2	332854
2	333034
2	333299
2	333468
2	333740
2	333854
2	334081
2	334245
2	334484
2	334693
2	334820
2	335062
2	335323
2	335675
2	335783
2	335887
2	336077
2	336184
2	336344
2	336524
2	336678
2	336893
2	337257
2	337414
2	337580
2	337736
2	338003
2	338084
2	338257
2	338412
2	338651
2	338860
2	339010
2	339190
2	339386
2	339515
2	339597
2	339756
2	339952
2	340095
2	340275
2	340576
2	341015
2	341182
2	341516
2	341616
2	341753
2	341882
2	342034
2	342249
2	342545
2	342694
2	343042
2	343145
2	343259
2	343369
2	343629
2	343786
2	343961
2	344107
2	344284
2	344409
2	344630
2	345006
2	345248
2	345629
2	345756
2	345954
2	346120
2	346250
2	346471
2	346592
2	346769
2	346953
2	347117
2	347253
2	347427
2	347800
2	348021
2	348177
2	348323
2	348417
2	348666
2	348831
2	349003
2	349144
2	349326
2	349498
2	349882
2	350053
2	350204
2	350375
2	350728
2	350845
2	351067
2	351206
2	351431
2	351583
2	351787
2	351888
2	352083
2	352203
2	352375
2	352529
2	352679
2	352838
2	352991
2	353155
2	353352
2	353784
2	353968
2	354120
2	354319
2	354581
2	354807
2	355009
2	355144
2	355373
2	355492
2	355666
2	355835
2	356029
2	356570
2	356907
2	357018
2	357177
2	357319
2	357431
2	357607
2	357731
2	357858
2	358011
2	358251
2	358416
2	358513
2	358684
2	358837
2	358988
2	359465
2	359619
2	359787
2	359965
2	360125
2	360268
2	360662
2	360857
2	361022
2	361159
2	361408
2	361552
2	361759
2	361857
2	362070
2	362247
2	362384
2	362883
2	363061
2	363228
2	363357
2	363501
2	363692
2	363853
2	363939
2	364068
2	364179
2	364435
2	364541
2	364696
2	364795
2	364988
2	365193
2	365334
2	365554
2	365667
2	365783
2	366047
2	366251
2	366414
2	366783
2	366954
2	367142
2	367344
2	367566
2	367775
2	367879
2	368210
2	368485
2	368662
2	368756
2	368860
2	369002
2	369183
2	369337
2	369530
2	369709
2	369924
2	370021
2	370130
2	370574
2	370756
2	370933
2	371418
2	371550
2	371685
2	371926
2	372097
2	372407
2	372547
2	372713
2	372852
2	372953
2	373051
2	373168
2	373492
2	373608
2	373785
2	373968
2	374319
2	374446
2	374734
2	374951
2	375144
2	375220
2	375365
2	375527
2	375616
2	375853
2	376397
2	376639
2	376750
2	376944
2	377098
2	377302
2	377467
2	377628
2	377784
2	377916
2	378192
2	378379
2	378815
2	379128
2	379318
2	379498
2	379676
2	379873
2	379961
2	380258
2	380449
2	380571
2	380764
2	380934
2	381050
2	381128
2	381673
2	381851
2	382041
2	382240
2	382361
2	382520
2	382704
2	382868
2	382996
2	383161
2	383353
2	383506
2	383703
2	383811
2	383972
2	384103
2	384416
2	384547
2	384718
2	384817
2	385057
2	385191
2	385385
2	385590
2	385704
2	385850
2	385949
