Chr	Center	Width
2	65759	146
2	65947	146
2	66163	146
2	66255	146
2	66426	146
2	66576	146
2	66777	146
2	66980	146
2	67220	146
2	67366	146
2	67464	146
2	67635	146
2	67871	146
2	68035	146
2	68586	146
2	68713	146
2	68871	146
2	68979	146
2	69168	146
2	69326	146
2	69503	146
2	69771	146
2	69945	146
2	70109	146
2	70309	146
2	70501	146
2	70639	146
2	70818	146
2	71002	146
2	71117	146
2	71345	146
2	71600	146
2	71769	146
2	71940	146
2	72102	146
2	72747	146
2	72901	146
2	73123	146
2	73203	146
2	73284	146
2	73402	146
2	73556	146
2	73721	146
2	73852	146
2	74022	146
2	74188	146
2	74359	146
2	74526	146
2	74700	146
2	74966	146
2	75236	146
2	75413	146
2	75574	146
2	75734	146
2	75875	146
2	76044	146
2	76213	146
2	76467	146
2	76656	146
2	76918	146
2	76992	146
2	77085	146
2	77235	146
2	77423	146
2	77615	146
2	77899	146
2	78045	146
2	78247	146
2	78370	146
2	78552	146
2	78650	146
2	78947	146
2	79111	146
2	79281	146
2	79456	146
2	79674	146
2	79819	146
2	80004	146
2	80391	146
2	80564	146
2	80728	146
2	80889	146
2	80998	146
2	81182	146
2	81392	146
2	81564	146
2	81791	146
2	81906	146
2	81987	146
2	82135	146
2	82213	146
2	82376	146
2	82559	146
2	82718	146
2	82888	146
2	83025	146
2	83235	146
2	83310	146
2	83634	146
2	83791	146
2	83897	146
2	84076	146
2	84250	146
2	84405	146
2	84567	146
2	84721	146
2	84898	146
2	85081	146
2	85363	146
2	85456	146
2	85606	146
2	85772	146
2	85901	146
2	86071	146
2	86252	146
2	86429	146
2	86591	146
2	86781	146
2	86957	146
2	87094	146
2	87265	146
2	87431	146
2	87597	146
2	87775	146
2	87936	146
2	88103	146
2	89425	146
2	89619	146
2	89804	146
2	89969	146
2	90156	146
2	90305	146
2	90435	146
2	90730	146
2	90855	146
2	91066	146
2	91221	146
2	91386	146
2	91512	146
2	91656	146
2	91822	146
2	91966	146
2	92158	146
2	92247	146
2	92409	146
2	92577	146
2	92747	146
2	93016	146
2	93106	146
2	93200	146
2	93370	146
2	93638	146
2	93808	146
2	93973	146
2	94187	146
2	94316	146
2	94479	146
2	94694	146
2	94821	146
2	95067	146
2	95255	146
2	95437	146
2	95602	146
2	95775	146
2	95935	146
2	96107	146
2	96399	146
2	96544	146
2	96743	146
2	96916	146
2	97061	146
2	97175	146
2	97250	146
2	97463	146
2	97561	146
2	97711	146
2	97884	146
2	98006	146
2	98217	146
2	98378	146
2	98543	146
2	98658	146
2	98835	146
2	98914	146
2	99002	146
2	99174	146
2	99351	146
2	99467	146
2	99628	146
2	99789	146
2	99960	146
2	100117	146
2	100386	146
2	100565	146
2	100679	146
2	100848	146
2	101008	146
2	101184	146
2	101353	146
2	101513	146
2	101669	146
2	101913	146
2	102079	146
2	102251	146
2	102418	146
2	102589	146
2	102751	146
2	102890	146
2	103051	146
2	103201	146
2	103319	146
2	103711	146
2	103906	146
2	104126	146
2	104268	146
2	104437	146
2	104522	146
2	104787	146
2	104979	146
2	105126	146
2	105337	146
2	105501	146
2	105862	146
2	106084	146
2	106203	146
2	106501	146
2	106665	146
2	106824	146
2	106986	146
2	107146	146
2	107283	146
2	107460	146
2	107701	146
2	107911	146
2	108094	146
2	108271	146
2	108431	146
2	108622	146
2	108786	146
2	108949	146
2	109110	146
2	109314	146
2	109484	146
2	109643	146
2	109812	146
2	109982	146
2	110163	146
2	110346	146
2	110517	146
2	110727	146
2	110929	146
2	111041	146
2	111168	146
2	111450	146
2	111620	146
2	111751	146
2	111935	146
2	112089	146
2	112223	146
2	112409	146
2	112580	146
2	112708	146
2	112916	146
2	113050	146
2	113236	146
2	113400	146
2	113605	146
2	113691	146
2	113862	146
2	114049	146
2	114194	146
2	114348	146
2	114536	146
2	114655	146
2	114839	146
2	115000	146
2	115117	146
2	115275	146
2	115705	146
2	115858	146
2	116026	146
2	116203	146
2	116321	146
2	116496	146
2	116674	146
2	116845	146
2	116987	146
2	117068	146
2	117166	146
2	117326	146
2	117452	146
2	117661	146
2	117828	146
2	117974	146
2	118077	146
2	118152	146
2	118293	146
2	118422	146
2	118602	146
2	118763	146
2	118952	146
2	119072	146
2	119361	146
2	119439	146
2	119534	146
2	119654	146
2	119787	146
2	119864	146
2	119963	146
2	120096	146
2	120366	146
2	120527	146
2	120686	146
2	120829	146
2	121114	146
2	121411	146
2	121591	146
2	121766	146
2	121930	146
2	122109	146
2	122333	146
2	122512	146
2	122753	146
2	122944	146
2	123035	146
2	123247	146
2	123523	146
2	123646	146
2	123809	146
2	123984	146
2	124135	146
2	124302	146
2	124456	146
2	124617	146
2	124785	146
2	124927	146
2	125087	146
2	125256	146
2	125414	146
2	125575	146
2	125736	146
2	125901	146
2	126068	146
2	126325	146
2	126536	146
2	126770	146
2	126932	146
2	127042	146
2	127200	146
2	127356	146
2	127581	146
2	127971	146
2	128141	146
2	128235	146
2	128369	146
2	128511	146
2	128622	146
2	128703	146
2	128867	146
2	128992	146
2	129101	146
2	129261	146
2	129419	146
2	129623	146
2	129835	146
2	130009	146
2	130092	146
2	130194	146
2	130382	146
2	130587	146
2	130678	146
2	130869	146
2	131102	146
2	131197	146
2	131360	146
2	131523	146
2	131681	146
2	131808	146
2	131972	146
2	132167	146
2	132455	146
2	132613	146
2	132803	146
2	132975	146
2	133080	146
2	133253	146
2	133433	146
2	133591	146
2	133712	146
2	134140	146
2	134268	146
2	134419	146
2	134532	146
2	134686	146
2	134779	146
2	134949	146
2	135047	146
2	135204	146
2	135318	146
2	135506	146
2	135670	146
2	135828	146
2	135935	146
2	136122	146
2	136210	146
2	136371	146
2	136563	146
2	136776	146
2	136943	146
2	137096	146
2	137242	146
2	137370	146
2	137933	146
2	138147	146
2	138396	146
2	138503	146
2	138756	146
2	138899	146
2	138993	146
2	139081	146
2	139175	146
2	139268	146
2	139347	146
2	139497	146
2	139640	146
2	139837	146
2	140002	146
2	140171	146
2	140330	146
2	140489	146
2	140614	146
2	140758	146
2	140939	146
2	141050	146
2	141268	146
2	141417	146
2	141580	146
2	141717	146
2	141866	146
2	142200	146
2	142365	146
2	142525	146
2	142678	146
2	142875	146
2	143065	146
2	143314	146
2	143451	146
2	143593	146
2	144074	146
2	144224	146
2	144357	146
2	144449	146
2	144674	146
2	144846	146
2	144986	146
2	145117	146
2	145280	146
2	145445	146
2	145591	146
2	145765	146
2	146144	146
2	146325	146
2	146465	146
2	146633	146
2	146735	146
2	146918	146
2	147014	146
2	147177	146
2	147336	146
2	147489	146
2	147639	146
2	147785	146
2	147988	146
2	148101	146
2	148291	146
2	148405	146
2	148493	146
2	148744	146
2	148846	146
2	149047	146
2	149241	146
2	149368	146
2	149536	146
2	149823	146
2	149925	146
2	150043	146
2	150226	146
2	150535	146
2	150730	146
2	150854	146
2	151012	146
2	151194	146
2	151483	146
2	151642	146
2	151810	146
2	151978	146
2	152122	146
2	152206	146
2	152283	146
2	152489	146
2	152704	146
2	152837	146
2	152979	146
2	153134	146
2	153320	146
2	153516	146
2	153972	146
2	154140	146
2	154306	146
2	154493	146
2	154662	146
2	154856	146
2	154958	146
2	155170	146
2	155276	146
2	155390	146
2	155596	146
2	155808	146
2	155974	146
2	156063	146
2	156277	146
2	156382	146
2	156503	146
2	156675	146
2	156834	146
2	156930	146
2	157162	146
2	157266	146
2	157449	146
2	157577	146
2	157793	146
2	157918	146
2	158082	146
2	158265	146
2	158431	146
2	158723	146
2	158870	146
2	159033	146
2	159195	146
2	159344	146
2	159511	146
2	159684	146
2	159865	146
2	160150	146
2	160312	146
2	160491	146
2	160655	146
2	160818	146
2	160926	146
2	161113	146
2	161287	146
2	161724	146
2	161885	146
2	162052	146
2	162218	146
2	162402	146
2	162610	146
2	163130	146
2	163267	146
2	163430	146
2	163598	146
2	163743	146
2	163931	146
2	164096	146
2	164224	146
2	164544	146
2	164676	146
2	164814	146
2	164892	146
2	165057	146
2	165173	146
2	165263	146
2	165468	146
2	165773	146
2	166066	146
2	166195	146
2	166269	146
2	166565	146
2	166678	146
2	166845	146
2	166943	146
2	167180	146
2	167381	146
2	167660	146
2	167844	146
2	168032	146
2	168246	146
2	168365	146
2	168570	146
2	169626	146
2	169750	146
2	169906	146
2	170102	146
2	170359	146
2	170625	146
2	170800	146
2	171018	146
2	171217	146
2	171478	146
2	171671	146
2	171831	146
2	172083	146
2	172234	146
2	172548	146
2	172708	146
2	172865	146
2	173021	146
2	173183	146
2	173332	146
2	173491	146
2	173616	146
2	173832	146
2	174012	146
2	174263	146
2	174381	146
2	174537	146
2	175004	146
2	175148	146
2	175243	146
2	175337	146
2	175486	146
2	175651	146
2	175854	146
2	175988	146
2	176081	146
2	176237	146
2	176369	146
2	176603	146
2	176705	146
2	176898	146
2	177082	146
2	177229	146
2	177431	146
2	177600	146
2	177811	146
2	178009	146
2	178210	146
2	178436	146
2	178553	146
2	178780	146
2	178922	146
2	179085	146
2	179255	146
2	179436	146
2	179517	146
2	179606	146
2	179767	146
2	179916	146
2	180079	146
2	180268	146
2	180381	146
2	180557	146
2	180714	146
2	180875	146
2	181040	146
2	181199	146
2	181363	146
2	181611	146
2	181774	146
2	181907	146
2	182076	146
2	182353	146
2	182518	146
2	182696	146
2	182837	146
2	183006	146
2	183171	146
2	183391	146
2	183618	146
2	183817	146
2	184001	146
2	184372	146
2	184562	146
2	184726	146
2	184880	146
2	185045	146
2	185205	146
2	185428	146
2	185597	146
2	185801	146
2	186133	146
2	186297	146
2	186469	146
2	186633	146
2	186750	146
2	186953	146
2	187110	146
2	187285	146
2	187459	146
2	189213	146
2	189567	146
2	189747	146
2	189846	146
2	189944	146
2	190019	146
2	190142	146
2	190318	146
2	190534	146
2	190700	146
2	190798	146
2	190915	146
2	191071	146
2	191248	146
2	191415	146
2	191552	146
2	191725	146
2	191977	146
2	192063	146
2	192142	146
2	192553	146
2	192714	146
2	192879	146
2	193020	146
2	193187	146
2	193293	146
2	193374	146
2	193550	146
2	193666	146
2	193746	146
2	193837	146
2	193982	146
2	194122	146
2	194282	146
2	194423	146
2	194638	146
2	194776	146
2	194938	146
2	195030	146
2	195243	146
2	195413	146
2	195578	146
2	195688	146
2	195900	146
2	196102	146
2	196337	146
2	196499	146
2	196664	146
2	196856	146
2	197185	146
