chr	center	width
1	197677	125
1	197854	154
1	198019	139
1	198215	140
1	198399	149
1	198594	151
1	198956	156
1	199135	142
1	199303	141
1	199658	155
1	200372	153
1	200657	113
1	200816	152
1	200981	144
1	201077	102
1	201290	150
1	201456	143
1	201781	153
1	201975	116
1	202147	158
1	202308	129
1	202507	150
1	202798	117
1	202966	144
1	203134	155
1	227234	156
2	8643	142
2	8797	141
2	9971	125
2	10176	140
2	10507	157
2	10775	100
2	10958	122
2	11106	140
2	11304	146
2	11476	123
2	11621	143
2	11788	146
2	11945	157
2	12100	160
2	12286	156
2	12496	143
2	12643	112
2	12779	138
2	12916	101
2	13095	115
2	13260	117
2	13408	139
2	13508	136
2	13753	150
2	14332	120
2	14426	100
2	14541	144
2	14728	140
2	14895	115
2	15083	147
2	15336	144
2	15681	147
2	15997	138
2	16225	149
2	16339	150
2	16496	121
2	16619	102
2	16790	139
2	16947	139
2	17084	144
2	17262	146
2	17575	146
2	17901	150
2	18183	149
2	18347	139
2	18509	141
2	18740	145
2	18888	114
2	19087	144
2	19266	141
2	19388	132
2	19595	131
2	19830	108
2	19972	142
2	20132	147
2	20288	142
2	20445	142
2	20603	137
2	20787	142
2	20932	103
2	21080	144
2	21274	137
2	21504	160
2	22074	152
2	22189	118
2	22288	127
2	22473	160
2	22611	148
2	22782	150
2	22935	128
2	23079	138
2	23247	146
2	23410	137
2	23567	143
2	23736	150
2	24030	122
2	24495	145
2	24672	152
2	25041	139
2	25216	131
2	25376	144
2	25540	150
2	25676	151
2	25796	127
2	25891	109
2	26028	147
2	26202	116
2	26474	141
2	26598	127
2	26692	117
2	26801	157
2	26905	121
2	27043	156
2	27346	147
2	27518	151
2	27631	102
2	27765	106
2	27862	142
2	28036	150
2	28191	127
2	28392	152
2	28578	153
2	28832	108
2	29111	153
2	29275	141
2	36778	133
2	37118	127
2	37253	160
2	37421	146
2	37568	113
2	37674	138
2	37841	150
2	38058	133
2	38222	142
2	38332	115
2	38495	146
2	39174	150
2	39367	143
2	39504	135
2	39642	135
2	39808	152
2	40041	138
2	40192	132
2	40359	144
2	40514	125
2	40799	147
2	40970	142
2	41137	154
2	41306	144
2	41460	143
2	41617	146
2	41771	148
2	41935	142
2	42321	149
2	42470	127
2	42639	126
2	42866	147
2	43009	143
2	43288	140
2	43471	138
2	43638	159
2	43785	114
2	43950	144
2	44310	152
2	44469	141
2	44632	150
2	44825	143
2	44968	153
2	45205	142
2	45315	147
2	45679	144
2	45824	125
2	46060	155
2	46283	147
2	46619	151
2	46809	146
2	46975	151
2	47153	152
2	47382	147
2	47561	151
2	47731	151
2	47893	146
2	48093	145
2	48264	143
2	48448	105
2	48594	151
2	48838	143
2	49008	144
2	49188	127
2	49361	151
2	49594	151
2	49793	125
2	49908	107
2	49994	126
2	50231	151
2	50409	156
2	50590	148
2	50714	139
2	50887	151
2	51127	148
2	51334	132
2	51442	160
2	51580	150
2	51787	123
2	52004	150
2	52161	154
2	52306	143
2	52484	151
2	52679	157
2	52914	147
2	53085	123
2	53184	110
2	53294	104
2	53389	143
2	53582	146
2	53825	155
2	54001	150
2	54295	130
2	54444	119
2	54569	152
2	54673	118
2	54839	137
2	55022	136
2	55128	113
2	55263	124
2	55463	111
2	55548	124
2	55664	144
2	55844	119
2	55930	116
2	56163	110
2	56253	130
2	56471	125
2	56579	149
2	56677	108
2	56793	103
2	56884	108
2	57005	146
2	57428	141
2	57560	121
2	57667	148
2	57882	150
2	58344	139
2	58544	147
2	58850	112
2	59029	137
2	59181	150
2	59374	152
2	59557	139
2	60559	150
2	60769	139
2	60926	146
2	61227	144
2	61390	140
2	61535	101
2	61689	146
2	61821	125
2	61940	159
2	62148	148
2	62310	156
2	62458	153
2	62643	151
2	62908	149
2	63222	145
2	63462	158
2	63716	154
2	63931	122
2	64080	146
2	64269	140
2	64393	154
2	64548	134
2	64814	157
2	65004	127
2	65135	105
2	65337	151
2	65505	142
2	65784	146
2	65945	137
2	66139	116
2	66253	157
2	66395	131
2	66631	147
2	66766	128
2	67239	144
2	67357	123
2	67461	151
2	67632	133
2	67874	140
2	68024	118
2	68608	104
2	68867	137
2	68983	128
2	69169	142
2	69335	156
2	69503	143
2	69772	149
2	69940	147
2	70109	146
2	70307	145
2	70474	145
2	70640	148
2	70814	156
2	70998	145
2	71120	149
2	71349	155
2	71600	148
2	71939	149
2	72100	145
2	72660	152
2	72771	145
2	72902	144
2	73202	142
2	73433	115
2	73553	142
2	73722	147
2	73850	149
2	74020	149
2	74188	144
2	74354	145
2	74524	152
2	74699	153
2	74965	155
2	75235	148
2	75410	148
2	75578	132
2	75886	158
2	76041	148
2	76157	153
2	76368	147
2	76470	140
2	76653	159
2	77088	134
2	77242	128
2	77424	137
2	77614	137
2	77895	137
2	78010	121
2	78237	155
2	78365	143
2	78969	139
2	79088	100
2	79282	147
2	79470	110
2	79672	148
2	80005	147
2	80392	150
2	80560	145
2	80904	122
2	81096	113
2	81207	158
2	81409	118
2	81632	147
2	81819	132
2	81918	111
2	82372	140
2	82551	135
2	82717	151
2	82886	149
2	83025	154
2	83153	106
2	83251	114
2	83634	150
2	83779	124
2	83895	150
2	84075	145
2	84247	138
2	84561	141
2	84723	151
2	84891	141
2	85081	148
2	85302	160
2	85453	149
2	85602	144
2	85790	113
2	85901	146
2	86001	104
2	86249	139
2	86430	131
2	86588	138
2	86777	149
2	86961	144
2	87091	146
2	87270	153
2	87429	147
2	87601	153
2	87777	155
2	89434	129
2	89616	140
2	89967	142
2	90159	157
2	90428	160
2	90729	156
2	90855	147
2	91064	140
2	91216	141
2	91377	130
2	91484	132
2	91652	140
2	91825	142
2	91961	139
2	92410	146
2	92579	140
2	92756	159
2	93199	156
2	93366	137
2	93637	149
2	93798	153
2	93974	148
2	94329	119
2	94487	125
2	94693	144
2	94821	142
2	95065	146
2	95260	157
2	95437	140
2	95600	145
2	95771	141
2	95934	141
2	96108	148
2	96736	140
2	96919	133
2	97060	144
2	97174	144
2	97294	145
2	97464	142
2	97574	119
2	97728	111
2	97894	124
2	98024	154
2	98176	106
2	98375	141
2	98671	110
2	98828	159
2	98998	146
2	99176	150
2	99339	117
2	99469	137
2	99623	145
2	99789	154
2	99959	142
2	100118	142
2	100389	137
2	100568	149
2	100848	142
2	101009	144
2	101169	124
2	101354	135
2	101521	160
2	101665	142
2	101909	145
2	102081	146
2	102252	152
2	102412	143
2	102579	158
2	102741	131
2	102888	150
2	103052	146
2	103712	146
2	104124	141
2	104270	143
2	104435	146
2	104783	140
2	104970	156
2	105132	160
2	105349	120
2	105501	146
2	105595	100
2	105865	143
2	105978	100
2	106084	144
2	106200	155
2	106500	144
2	106668	142
2	106989	146
2	107147	145
2	107285	158
2	107458	142
2	107709	151
2	107914	152
2	108081	125
2	108270	140
2	108429	148
2	108780	140
2	108944	145
2	109111	146
2	109323	124
2	109495	109
2	109644	144
2	109807	148
2	110173	134
2	110349	134
2	110520	145
2	110731	149
2	111170	152
2	111449	144
2	111621	147
2	111750	147
2	111907	137
2	112095	136
2	112237	156
2	112407	155
2	112577	142
2	112707	136
2	112914	145
2	113083	128
2	113237	133
2	113402	146
2	113696	154
2	113863	143
2	114043	136
2	114191	137
2	114356	119
2	114514	143
2	114642	130
2	114837	147
2	115000	146
2	115585	119
2	115693	126
2	115858	148
2	116027	155
2	116156	149
2	116322	143
2	116497	152
2	116670	155
2	116841	140
2	117171	154
2	117323	144
2	117481	141
2	117657	154
2	117829	148
2	117926	105
2	118079	144
2	118267	144
2	118593	136
2	118764	153
2	118949	137
2	119049	142
2	119533	151
2	119652	149
2	119785	145
2	119960	134
2	120162	153
2	120350	116
2	120835	158
2	121410	143
2	121589	144
2	121764	150
2	121907	144
2	122108	152
2	122885	102
2	123031	156
2	123230	117
2	123361	139
2	123527	154
2	123639	139
2	123865	108
2	123984	138
2	124461	134
2	124616	136
2	124788	149
2	125086	146
2	125252	138
2	125410	142
2	125570	146
2	125734	146
2	125899	142
2	126070	144
2	126326	154
2	126463	121
2	126547	114
2	126719	101
2	127041	136
2	127202	157
2	127354	154
2	127559	140
2	127969	146
2	128139	155
2	128244	125
2	128394	134
2	128507	128
2	128701	138
2	128852	123
2	128994	154
2	129100	141
2	129260	144
2	129625	144
2	129840	146
2	130008	141
2	130136	100
2	130237	104
2	130371	134
2	130763	117
2	130852	123
2	131097	129
2	131191	116
2	131359	151
2	131526	145
2	131660	107
2	131808	143
2	131977	156
2	132165	149
2	132454	140
2	132802	142
2	132975	148
2	133097	115
2	133253	141
2	133467	158
2	133605	120
2	133713	148
2	134128	127
2	134224	120
2	134413	156
2	134527	145
2	134685	146
2	134794	113
2	134962	128
2	135318	140
2	135504	141
2	135662	136
2	135934	138
2	136119	135
2	136220	124
2	136377	157
2	136765	134
2	136931	129
2	137090	158
2	137241	155
2	137361	158
2	137947	146
2	138397	156
2	138537	115
2	138634	107
2	138744	159
2	138989	143
2	139159	108
2	139264	136
2	139452	100
2	139632	129
2	139862	154
2	140002	144
2	140168	142
2	140489	143
2	140610	135
2	140764	128
2	140937	142
2	141052	142
2	141268	151
2	141418	142
2	141586	142
2	141713	154
2	141886	120
2	142191	131
2	142363	138
2	142524	151
2	142677	141
2	142872	149
2	143082	113
2	143308	135
2	143471	108
2	144070	153
2	144224	143
2	144655	118
2	144851	134
2	144984	144
2	145131	119
2	145281	141
2	145593	156
2	145762	146
2	146145	146
2	146322	145
2	146475	125
2	146634	153
2	146913	144
2	147167	129
2	147333	141
2	147640	144
2	147786	151
2	147985	144
2	148097	137
2	148290	149
2	148404	149
2	148576	133
2	148744	141
2	148846	142
2	149060	130
2	149230	124
2	149330	122
2	149534	151
2	149811	133
2	149923	103
2	150045	145
2	150204	111
2	150535	148
2	150727	148
2	150869	105
2	151015	140
2	151191	148
2	151481	148
2	151642	144
2	151807	146
2	151955	141
2	152120	150
2	152285	146
2	152490	155
2	152692	128
2	152832	152
2	152975	136
2	153137	141
2	153335	114
2	153514	152
2	153969	146
2	154141	141
2	154304	151
2	154489	146
2	154662	144
2	154837	119
2	155167	141
2	155273	152
2	155613	112
2	156004	131
2	156313	159
2	156507	149
2	156675	149
2	156923	145
2	157160	137
2	157263	143
2	157460	119
2	157572	154
2	157916	143
2	158086	157
2	158262	148
2	158430	142
2	158720	144
2	158870	145
2	159032	148
2	159197	137
2	159340	152
2	159507	145
2	159668	138
2	160146	147
2	160309	153
2	160485	151
2	160653	146
2	160786	131
2	160923	133
2	161284	147
2	161719	147
2	161887	144
2	162055	145
2	162221	152
2	162404	155
2	162608	148
2	163143	104
2	163245	140
2	163345	137
2	163480	146
2	163622	138
2	163758	149
2	163931	150
2	164100	134
2	164283	145
2	164540	149
2	164691	159
2	164891	147
2	165171	139
2	165275	131
2	165501	159
2	165771	143
2	166251	116
2	166582	141
2	166846	146
2	167180	141
2	167659	138
2	167839	146
2	168245	144
2	168573	140
2	169628	146
2	169746	141
2	169878	149
2	170100	143
2	170358	141
2	170622	143
2	170796	146
2	171220	151
2	171480	152
2	171668	145
2	171828	148
2	172077	135
2	172233	147
2	172544	147
2	172706	144
2	172865	135
2	173021	145
2	173182	151
2	173359	153
2	174037	160
2	174364	154
2	174536	138
2	174936	153
2	175146	145
2	175326	160
2	175481	128
2	175641	134
2	175842	160
2	175968	104
2	176077	139
2	176235	144
2	176368	155
2	176601	141
2	176744	111
2	176895	141
2	177066	135
2	177230	150
2	177430	143
2	177561	110
2	178020	125
2	178217	160
2	178381	107
2	178555	155
2	178757	152
2	178919	152
2	179079	137
2	179270	132
2	179434	147
2	179593	125
2	179742	151
2	179921	133
2	180261	148
2	180383	139
2	180555	152
2	180720	121
2	180878	160
2	181037	142
2	181199	140
2	181362	137
2	181620	127
2	181773	145
2	182078	147
2	182351	141
2	182513	149
2	182693	154
2	182837	148
2	183006	142
2	183170	135
2	183389	156
2	183492	100
2	183819	144
2	183996	143
2	184368	141
2	184547	120
2	184723	145
2	184882	147
2	185045	136
2	185205	144
2	185429	144
2	185798	139
2	186133	144
2	186285	132
2	186465	142
2	186632	144
2	186749	147
2	186931	138
2	187272	128
2	187458	151
2	189201	123
2	189288	115
2	189476	118
2	189561	107
2	189730	116
2	189942	149
2	190113	159
2	190301	136
2	190529	147
2	190676	101
2	190794	150
2	190902	122
2	191073	148
2	191246	148
2	191398	110
2	191551	143
2	191725	145
2	191978	152
2	192102	120
2	192550	135
2	192713	141
2	192881	144
2	193018	158
2	193187	147
2	193374	143
2	193552	150
2	193663	149
2	193834	147
2	193979	144
2	194120	154
2	194278	154
2	194434	159
2	194639	157
2	194773	139
2	194930	153
2	195065	129
2	195243	149
2	195410	147
2	195577	151
2	195689	115
2	196098	146
2	196340	149
2	196498	150
2	196687	144
2	196850	140
2	197180	155
2	198707	147
2	198893	134
2	199089	144
2	199235	159
2	199455	113
2	199615	146
2	199867	130
2	200032	114
2	200226	144
2	200414	123
2	200562	146
2	200942	147
2	201081	150
2	201245	136
2	201403	141
2	201565	153
2	201732	136
2	202040	143
2	202258	126
2	202451	119
2	202632	153
2	202806	139
2	203065	151
2	203230	141
2	203659	146
2	203820	152
2	204012	155
2	204189	127
2	204295	150
2	204465	122
2	204672	105
2	204843	140
2	204987	154
2	205200	156
2	205348	121
2	205519	150
2	206079	140
2	206250	158
2	206429	153
2	206563	154
2	206739	159
2	206912	133
2	207212	142
2	207370	147
2	207539	143
2	207700	145
2	207857	138
2	208036	143
2	208197	118
2	208422	160
2	208553	145
2	208655	113
2	208750	113
2	208930	122
2	209035	151
2	209193	150
2	209410	144
2	209634	140
2	209794	147
2	209958	148
2	210123	139
2	210311	151
2	210439	145
2	210639	153
2	210802	143
2	210969	144
2	211125	160
2	211269	146
2	211434	129
2	211604	130
2	211811	140
2	211936	119
2	212086	145
2	212185	109
2	212356	160
2	212763	147
2	212893	118
2	213030	120
2	213119	123
2	213233	140
2	213413	150
2	213521	153
2	213622	101
2	213730	108
2	213860	153
2	214103	151
2	214312	120
2	214490	149
2	214651	151
2	214800	119
2	214960	160
2	215129	143
2	215391	153
2	215576	153
2	215740	144
2	215909	145
2	216068	143
2	216229	132
2	216370	138
2	216657	140
2	216864	131
2	216967	103
2	217112	143
2	217402	150
2	217570	142
2	217733	153
2	217923	142
2	218083	149
2	218401	154
2	218529	137
2	218676	140
2	218810	145
2	219056	159
2	219164	136
2	219376	143
2	219480	117
2	219907	137
2	220128	103
2	220377	151
2	220512	105
2	220603	117
2	220743	152
2	227583	146
2	227747	147
2	228491	150
2	229490	115
2	229782	150
2	230025	113
2	230245	141
2	230392	112
2	230650	151
2	230785	120
2	230943	106
2	231070	155
2	231194	121
2	231503	143
2	231665	142
2	231857	124
2	231990	152
2	232111	124
2	232220	140
2	232353	107
2	232554	138
2	232649	125
2	232743	117
2	232963	141
2	233312	158
2	233469	117
2	233564	126
2	233681	124
2	233793	159
2	233996	118
2	234081	108
2	234157	100
2	234250	146
2	234373	101
2	234461	114
2	234633	153
2	234742	138
2	234877	110
2	235039	114
2	236074	137
2	236167	109
2	237270	140
2	237491	145
2	237740	151
2	237942	149
2	238082	148
2	238521	142
2	238679	145
2	239040	150
2	239220	123
2	239334	119
2	239424	128
2	239568	139
2	239749	144
2	239927	145
2	240068	144
2	240257	153
2	240430	139
2	240587	140
2	240749	146
2	240891	149
2	241222	131
2	241686	117
2	241868	151
2	242035	143
2	242179	149
2	242350	143
2	242536	140
2	242826	145
2	242996	145
2	243161	143
2	243329	139
2	243497	152
2	243661	118
2	243838	148
2	244011	149
2	244171	136
2	244433	153
2	244558	156
2	244763	150
2	245039	130
2	245171	146
2	245890	138
2	246049	143
2	246191	151
2	246344	150
2	246495	158
2	246903	131
2	247075	126
2	247231	150
2	247400	144
2	247630	155
2	247761	101
2	247857	145
2	248024	137
2	248160	139
2	248332	111
2	248507	124
2	248860	132
2	248959	128
2	249064	144
2	249170	115
2	249297	147
2	249460	119
2	249636	153
2	249803	140
2	250103	147
2	250584	150
2	250752	152
2	250931	146
2	251216	159
2	251392	151
2	251579	144
2	251771	133
2	252122	100
2	252339	143
2	252444	139
2	252620	151
2	252748	116
2	252988	139
2	253122	147
2	253299	111
2	253433	149
2	253600	119
2	253761	109
2	253906	102
2	254048	146
2	254224	145
2	254365	149
2	254709	153
2	254847	142
2	256142	128
2	257059	150
2	257234	152
2	257494	157
2	257644	113
2	257820	157
2	257977	128
2	258278	129
2	258438	141
2	258625	151
2	258901	155
2	259193	152
2	259321	160
2	265801	107
2	266729	150
2	266913	159
