Chr	center	width
1	143598	157
1	143803	147
1	144016	148
1	144601	155
1	144761	124
1	144914	151
1	145040	113
1	145210	128
1	145460	100
1	145532	102
1	145698	147
1	146096	135
1	146202	143
1	146319	150
1	146519	116
1	146648	136
1	146926	140
1	147029	144
1	147157	142
1	147260	125
1	147532	127
1	147795	131
1	147898	119
1	148157	144
1	148381	121
1	148711	144
1	148807	111
1	148993	148
1	149102	124
1	149678	153
1	149794	107
1	149961	100
1	150983	152
1	151187	114
1	151282	121
1	151471	146
1	151623	146
1	151823	111
1	151958	114
1	152234	136
1	152414	144
1	152529	152
1	152798	130
1	153032	114
1	153196	117
1	153887	115
1	154101	139
1	154268	137
1	154416	107
1	154660	118
1	154819	132
1	155003	116
1	155178	109
1	155516	109
1	155602	106
1	155747	110
1	155923	155
1	156480	160
1	156864	119
1	157056	150
1	157162	114
1	157320	147
1	157464	126
1	157977	149
1	158350	122
1	158538	117
1	169593	115
1	173650	156
1	178144	156
1	178901	145
1	181515	125
1	184056	137
1	184889	143
1	185160	101
1	185580	144
1	186952	151
1	187543	152
1	188058	152
1	190673	103
1	191210	105
1	191513	132
1	191701	120
1	191928	156
1	192935	134
1	193459	147
1	193715	125
1	194285	157
1	194588	104
1	194781	106
1	195439	141
1	195570	106
1	195766	135
1	196396	107
1	196646	151
1	197208	139
1	197796	137
1	198253	144
1	198772	144
1	198895	143
1	199137	132
1	199993	151
1	200796	148
1	201403	150
1	202191	139
1	203905	142
1	204050	135
1	204204	115
1	204427	146
1	204590	142
1	205105	152
1	205325	124
1	205417	104
1	205923	119
1	206007	110
1	206789	110
1	206977	126
1	207519	127
1	207728	151
1	207843	140
1	208011	107
1	208145	135
1	208312	123
1	208591	115
1	208789	139
1	208901	132
1	209329	140
1	209835	139
1	210664	133
1	211830	117
1	212426	147
1	212634	119
1	212769	156
1	212898	145
1	213154	135
1	213325	126
1	213885	148
1	214125	117
1	214343	130
1	214710	147
1	215247	153
1	215557	144
1	216178	150
1	216437	110
1	217039	122
1	217357	117
1	218152	129
1	218415	150
1	218701	117
1	219483	160
1	219973	119
1	220821	149
1	223143	137
1	225023	128
1	225457	132
1	226007	111
1	226364	158
1	227798	149
1	228421	140
1	229931	126
1	230989	117
1	232782	119
1	232930	128
1	236770	153
1	237828	127
1	238280	151
1	238522	136
1	238849	146
1	238990	149
1	240736	135
1	241999	110
1	242087	127
1	243534	140
1	248230	105
1	250456	152
1	251293	155
1	251407	134
1	251555	159
1	251745	121
1	251886	115
1	252084	130
1	252223	147
1	252527	110
1	252715	140
1	252898	122
1	253059	145
1	253636	126
1	254096	157
1	255524	143
1	255911	138
1	256019	130
1	256243	112
1	256389	159
1	256689	114
1	256960	148
1	257438	130
1	257735	160
1	258195	127
1	258841	137
1	258940	136
1	259781	119
1	262439	122
1	262629	152
1	263600	115
1	263723	154
1	264118	159
1	264347	119
1	264497	154
1	265221	147
1	265721	126
1	266182	143
1	266726	150
1	267267	110
1	267542	147
1	268920	141
1	269256	113
1	269665	100
1	269801	117
1	270060	155
1	270190	151
1	270301	148
1	270549	118
1	270689	141
1	271111	155
1	271261	136
1	272089	103
1	272167	100
1	272307	104
1	272693	115
1	273059	143
1	273229	149
1	273390	152
1	273564	136
1	274036	155
1	274205	154
1	274914	132
1	275186	149
1	275397	145
1	275818	159
1	276005	141
1	276192	101
1	276435	103
1	276903	148
1	277078	122
1	277718	117
1	277918	153
1	278031	150
1	278173	143
1	278270	125
1	278749	128
1	278933	102
1	279279	152
1	279388	134
1	279758	104
1	280233	141
1	280347	111
1	280505	132
1	281464	160
1	282244	101
1	282404	145
1	282534	132
1	282720	150
1	282910	143
1	283055	156
1	284109	137
1	284225	115
1	284870	147
1	285015	136
1	285122	125
1	285373	144
1	286402	116
1	287021	133
1	287491	149
1	287719	115
1	287877	135
1	288007	149
1	288161	141
1	288274	134
1	288863	138
1	289689	132
1	290287	143
1	290538	116
1	290860	118
1	290955	105
1	291376	146
1	291718	158
1	291915	102
1	292539	144
1	292720	148
1	292981	148
1	293439	112
1	293629	148
1	293857	113
1	294003	155
1	294162	141
1	294332	115
1	294508	134
1	295431	147
1	295589	118
1	295786	111
1	295883	120
1	295983	118
1	296186	155
1	296472	145
1	296577	127
1	296696	159
1	298031	120
1	298308	141
1	299204	119
1	299329	121
1	300965	140
1	302446	159
1	303627	105
1	306289	154
1	306402	154
1	306801	105
1	307144	126
1	307467	132
1	308776	117
1	308886	118
1	309838	147
1	311602	144
1	312405	127
1	313110	131
1	313408	148
1	314066	148
1	315125	152
1	317440	127
1	318051	110
1	318604	149
1	318813	110
1	318989	157
1	319161	110
1	321193	140
1	321416	105
1	321534	145
1	321754	125
1	322874	157
1	323314	112
1	323699	135
1	323891	118
1	324133	107
1	324541	131
1	325009	152
1	325626	147
1	325734	130
1	326867	155
1	327278	129
1	327668	155
1	327836	146
1	328156	151
1	328361	111
1	328585	118
1	329279	128
1	329431	144
1	329582	110
1	330146	150
1	330368	145
1	331305	136
1	331794	155
1	332107	128
1	332840	132
1	332944	132
1	333187	131
1	333356	127
1	333800	142
1	334252	137
1	335020	149
1	335509	143
1	335698	156
1	335891	148
1	336064	120
1	336413	143
1	336569	112
1	336725	136
1	336960	147
1	337255	102
1	337714	141
1	338758	149
1	340235	139
1	342014	148
1	342719	124
1	343370	139
1	344125	105
1	344226	146
1	344711	139
1	344816	133
1	344919	107
1	345070	148
1	345254	129
1	345450	101
1	346109	138
1	347242	146
1	348083	108
1	348230	110
1	349417	124
1	349582	148
1	350404	152
1	350509	110
1	351009	118
1	351325	103
1	351740	127
1	352324	154
1	352671	140
1	352770	120
1	353052	160
1	353166	131
1	354090	149
1	354255	135
1	354393	152
1	354498	120
1	354644	108
1	354889	147
1	355000	138
1	355111	108
1	355303	151
1	355918	137
1	356008	100
1	356449	152
1	356788	100
1	357424	130
1	357547	147
1	357726	114
1	358313	155
1	358503	126
1	358593	118
1	358866	151
1	359049	156
1	359312	144
1	366225	102
1	366488	158
1	367607	110
1	368771	126
1	369544	119
1	370020	133
1	370482	113
1	371971	133
1	372287	125
1	372874	140
1	373467	138
1	376188	104
1	376836	148
1	377544	134
1	378199	156
1	379791	134
1	380112	145
1	380222	142
1	381327	154
1	381724	148
1	382113	136
1	383534	148
1	383682	143
1	383797	152
1	384564	133
1	385272	154
1	385898	105
1	386535	142
1	386989	114
1	387140	109
1	387771	152
1	388990	155
1	389805	106
1	390170	133
1	390643	126
1	390997	107
1	391787	126
1	391944	142
1	392521	141
1	393146	160
1	393776	143
1	394376	144
1	394502	117
1	395124	140
1	395420	118
1	395737	124
1	395909	147
1	396177	144
1	396354	154
1	396494	140
1	396772	134
1	397424	143
1	397773	135
1	398029	133
1	398140	131
1	398280	147
1	398423	122
1	398743	131
1	399393	154
1	399537	125
1	399891	115
1	400090	135
1	400416	156
1	400587	104
1	401362	135
1	401697	131
1	402199	113
1	403143	142
1	403314	152
1	404596	132
1	404756	145
1	404907	145
1	405014	151
1	405306	103
1	405662	140
1	406367	102
1	406474	106
1	406708	153
1	407204	151
1	407729	125
1	408413	151
1	409509	144
1	409673	158
1	410442	107
1	411188	110
1	411409	153
1	411883	121
1	411990	145
1	413478	141
1	413594	144
1	414046	144
1	414183	103
1	414450	149
1	414594	113
1	414779	131
1	415231	114
1	415404	134
1	415558	148
1	415714	154
1	416057	151
1	416394	153
1	416558	121
1	416787	149
1	417000	138
1	417194	142
1	417433	155
1	417631	107
1	418245	119
1	418664	135
1	418761	108
1	418857	131
1	419017	131
1	419149	121
1	419331	125
1	419493	148
1	420069	149
1	420194	160
1	420420	125
1	420580	139
1	421085	123
1	421329	122
1	422021	109
1	422322	137
1	422727	105
1	422850	126
1	422964	134
1	423104	145
1	423212	113
1	423504	149
1	423610	126
1	423843	105
1	423987	139
1	424097	134
1	424389	108
1	424481	110
1	424600	117
1	424963	120
1	425189	148
1	425533	122
1	425813	107
1	426676	130
1	427115	127
1	427717	125
1	428116	118
1	428380	123
1	429174	120
1	429320	133
1	429676	109
1	430363	134
1	430606	115
1	431627	106
1	432766	107
1	433914	122
1	434525	120
1	434636	157
1	434769	106
1	435164	132
1	436100	154
1	437604	111
1	438014	108
1	438421	121
1	438642	151
1	438758	156
1	439124	122
1	439714	151
1	439821	130
1	440448	157
1	440768	122
1	441773	149
1	442029	150
1	442508	144
1	442728	100
1	443690	142
1	443857	158
1	444491	146
1	444793	144
1	445368	101
1	445743	127
1	446191	135
1	446350	139
1	446527	118
1	446635	151
1	446854	120
1	447039	104
1	447201	119
1	447477	106
1	447717	141
1	448910	134
1	449094	104
1	449529	125
1	449699	152
1	449855	140
1	450075	135
1	450472	138
1	450765	117
1	452145	126
1	452446	154
1	452735	104
1	452851	105
1	453424	136
1	453661	154
1	453811	146
1	454071	154
1	454221	118
1	454468	138
1	454878	114
1	455127	138
1	455878	131
1	455989	150
1	456125	114
1	456367	136
1	456673	120
1	456956	149
1	457133	140
1	457298	145
1	457417	115
1	457542	158
1	457721	144
1	457932	112
1	458039	110
1	458132	136
1	458345	140
1	458642	129
1	459562	145
1	459903	147
1	460610	106
1	460784	127
1	461302	102
1	461957	101
1	462431	137
1	462553	158
1	462753	149
1	462859	123
1	463073	102
1	463244	147
1	463447	126
1	463621	132
1	463756	128
1	464023	153
1	464123	117
1	464256	101
1	464422	160
1	464778	145
1	465540	152
1	466005	145
1	466917	116
1	467724	132
1	467901	138
1	468025	118
1	468113	118
1	468436	119
1	468637	143
1	468802	117
1	469039	160
1	469213	104
1	469313	158
1	470370	106
1	470463	120
1	471002	123
1	471443	127
1	472113	159
1	473314	152
1	473495	143
1	473854	111
1	474357	144
1	475154	110
1	476987	142
1	477268	152
1	477731	129
1	478451	109
1	480366	116
1	480801	145
1	481729	153
1	482437	112
1	483634	117
1	483743	136
1	484510	148
1	484666	136
1	484959	150
1	485418	136
1	486423	156
1	486530	121
1	486633	147
1	487272	145
1	487498	121
1	488041	155
1	488844	120
1	489020	156
1	489532	128
1	489733	144
1	490751	100
1	491364	153
1	491568	144
1	492174	140
1	492325	142
1	492994	105
1	493759	110
1	494126	154
1	495949	143
1	497043	101
1	497637	160
1	498399	146
1	498552	100
1	498641	136
1	500190	113
1	500904	101
1	501097	156
1	501637	112
1	501721	120
1	502880	154
1	502991	135
1	503214	115
1	503847	141
1	504427	106
1	504801	112
1	505553	136
1	506770	148
1	507375	148
1	507673	109
1	509233	121
1	510833	101
1	511789	102
1	511875	119
1	512015	145
1	512874	112
1	513441	114
1	514488	109
1	514674	119
1	514924	124
1	515145	117
1	516764	131
1	516969	115
1	518395	149
1	518788	102
1	519125	142
1	520581	158
1	521763	124
1	523395	118
1	524532	138
1	524689	141
1	526867	148
1	527380	158
1	527862	127
1	528124	117
1	528717	128
1	529611	147
1	530118	138
1	530376	152
1	530537	144
1	530751	144
1	531022	112
1	531529	133
1	532006	120
1	532930	135
1	533065	159
1	534035	147
1	534378	144
1	534854	136
1	534952	101
1	535207	132
1	535605	102
1	536185	105
1	536721	153
1	536873	111
1	537337	153
1	537720	141
1	537980	147
1	538092	143
1	538340	148
1	538627	147
1	539173	139
1	539344	153
1	539574	150
1	539693	142
1	541472	144
1	541731	110
1	541993	108
1	542108	127
1	542269	117
1	542441	142
1	543265	147
1	543443	152
1	543566	156
1	543717	130
1	544041	158
1	544159	130
1	544406	153
1	544535	121
1	545031	110
1	545274	114
1	545415	145
1	545829	140
1	545963	143
1	546169	114
1	546342	122
1	546510	105
1	546630	126
1	546881	148
1	547317	148
1	547602	124
1	547896	146
1	548106	144
1	548455	140
1	548739	142
1	549079	147
1	549235	152
1	549608	148
1	549751	149
1	549855	147
1	550557	103
1	550892	103
1	551289	157
1	551486	145
1	551596	123
1	551828	140
1	552305	112
1	552801	124
1	552935	116
1	553425	112
1	554009	114
1	554095	122
1	554259	112
1	554376	125
1	554519	150
1	554864	152
1	554991	160
1	555098	119
1	555220	142
1	555410	101
1	555572	132
1	555676	155
1	555806	152
1	556033	116
1	556211	135
1	556321	110
1	556452	124
1	556725	132
1	556894	144
1	557169	145
1	557331	149
1	557607	157
1	557776	140
1	558222	146
1	558330	153
1	558489	120
1	558635	132
1	558729	113
1	559580	145
1	559728	140
1	560081	134
1	560259	139
1	560894	130
1	561070	144
1	561260	102
1	561342	101
1	561493	153
1	561762	148
1	562052	154
1	562214	138
1	562479	140
1	562597	119
1	562692	106
1	562840	117
1	563068	109
1	563184	139
1	563321	125
1	563426	141
1	563599	150
1	564293	132
1	564458	128
1	564605	142
1	564788	157
1	564906	150
1	565059	101
1	565137	111
1	565325	153
1	565493	132
1	565672	123
1	565796	130
1	566064	134
1	566260	116
1	566512	114
1	566700	147
1	567078	135
1	567175	133
1	567271	125
1	567441	157
1	567672	160
1	567805	127
1	567997	137
1	568480	144
1	568642	122
1	568873	141
1	568981	123
1	569150	156
1	569580	128
1	569690	140
1	569938	150
1	570282	109
1	570459	128
1	570578	142
1	570693	115
1	570917	130
1	571244	155
1	571567	153
1	571814	129
1	571955	149
1	572074	155
1	572320	122
1	572557	153
1	573255	145
1	573448	142
1	573572	149
1	573782	141
1	573954	147
1	574139	150
1	574638	118
1	574821	144
1	575017	130
1	575178	145
1	575365	148
1	575823	134
1	576267	120
1	576369	142
1	576508	116
1	576681	114
1	576828	145
1	577321	156
1	577512	152
1	577727	134
1	577822	124
1	578156	119
1	578285	112
1	578421	105
1	578633	113
1	578808	115
1	579257	129
1	579730	110
1	580390	149
1	580566	140
1	581155	139
1	581650	156
1	581857	106
1	582613	133
1	583244	112
1	584316	145
1	584428	155
1	585775	144
1	587042	156
1	587230	138
1	587341	150
1	587543	121
1	589159	142
1	589385	106
1	589767	120
1	589874	158
1	590920	149
1	591217	134
1	591429	129
1	591765	115
1	591879	149
1	591991	107
1	592161	150
1	592434	160
1	593571	111
1	593826	109
1	594023	153
1	594321	112
1	596429	122
1	597092	130
1	597345	119
1	599381	115
1	599501	148
1	599620	147
1	600482	136
1	600733	140
1	601942	149
1	602133	150
1	602914	107
1	603117	118
1	603258	136
1	603763	149
1	603954	160
1	604136	125
1	604822	111
1	604942	159
1	605174	142
1	605327	112
1	605434	144
1	605586	154
1	606013	128
1	606234	160
1	606701	142
1	607047	120
1	607382	120
1	607585	139
1	607778	146
1	607979	127
1	608211	105
1	608480	123
1	608741	137
1	609053	154
1	609330	136
1	610128	148
1	610355	133
1	610479	118
1	610680	147
1	610789	145
1	610940	147
1	611726	158
1	612207	148
1	612470	144
1	612614	145
1	613847	119
1	614063	155
1	614342	156
1	615002	141
1	616175	154
1	616823	126
1	616926	145
1	617289	103
1	617634	153
1	617752	120
1	618193	146
1	618292	121
1	618836	145
1	618979	112
1	619148	113
1	619644	138
1	619868	123
1	620232	124
1	620661	137
1	621577	110
1	621762	103
1	622598	115
1	622746	142
1	623467	125
1	623573	139
1	624170	132
1	624277	113
1	625079	149
1	625252	138
1	626169	149
1	626334	157
1	627395	101
1	627521	106
1	628592	137
1	629472	122
1	629704	146
1	630775	155
1	630935	158
1	632225	146
1	632839	129
1	632982	109
1	633309	140
1	633749	109
1	633974	136
1	635471	143
1	635815	111
1	636476	126
1	636994	142
1	637563	154
1	637777	153
1	638096	153
1	638574	149
1	639776	138
1	640936	140
1	641949	134
1	642487	158
1	642922	153
1	643155	102
1	643276	159
1	644588	149
1	645652	126
1	646161	151
1	646595	147
1	648176	105
1	648268	128
1	648719	150
1	649358	160
1	649645	154
1	650114	134
1	650371	104
1	651019	133
1	652733	143
1	652869	115
1	653782	157
1	654194	131
1	654485	160
1	654599	119
1	655442	125
1	655552	158
1	655762	145
1	656783	149
1	657633	120
1	657728	143
1	658417	138
1	658571	124
1	659145	159
1	659258	153
1	659756	138
1	659849	101
1	660249	114
1	661291	108
1	661758	137
1	661857	123
1	664066	114
1	664213	101
1	664358	133
1	664795	110
1	665550	119
1	665716	150
1	665930	118
1	666056	140
1	666954	117
1	668585	102
1	669080	145
1	669848	149
1	670532	122
1	671314	139
1	672180	137
1	673074	160
1	673343	149
1	673544	137
1	674227	160
1	675353	153
1	675622	105
1	675873	135
1	676680	155
1	677868	120
1	677996	125
1	681225	147
1	682736	155
1	683534	101
1	683644	129
1	684332	145
1	684524	136
1	685292	141
1	685499	135
1	687122	128
1	687240	120
1	688116	103
1	688293	155
1	688534	131
1	688758	111
1	689123	155
1	689368	130
1	689469	100
1	689634	145
1	689750	118
1	689877	103
1	690097	108
1	690228	128
1	690326	136
1	691119	133
1	691217	127
1	691338	138
1	691530	109
1	691763	116
1	692072	150
1	692338	109
1	692421	119
1	692649	108
1	692823	120
1	692933	130
1	693126	142
1	693292	154
1	693677	109
1	693949	148
1	694104	140
1	694385	119
1	694486	121
1	694709	159
1	694937	121
1	695354	140
1	695457	133
1	695676	128
1	695794	120
1	696103	106
1	696368	151
1	697118	137
1	697468	110
1	698131	139
1	698243	150
1	699289	126
1	700040	102
1	700582	128
1	700754	149
1	701393	118
1	702336	117
1	703314	160
1	704989	145
1	705927	130
1	706318	154
1	706443	154
1	706891	106
1	706997	150
1	707331	132
1	707526	103
1	709465	150
1	711537	108
1	711672	107
1	712875	127
1	713475	150
1	714329	107
1	715075	141
1	717742	150
1	718271	153
1	718401	143
1	719282	153
1	719736	106
1	720809	151
1	721610	135
1	721775	152
1	722289	149
1	723118	152
1	723427	126
1	723809	111
1	724334	154
1	725199	141
1	725303	110
1	725543	114
1	726332	142
1	726900	154
1	727303	146
1	727500	110
1	727783	101
1	728670	149
1	728827	158
1	729332	137
1	729569	124
1	729916	153
1	730139	149
1	730733	156
1	733627	156
1	734030	139
1	734804	142
1	735162	148
1	735392	148
1	735642	142
1	735736	100
1	736273	134
1	736684	105
1	737829	137
1	738100	104
1	738240	139
1	738637	158
1	738908	137
1	739473	113
1	739667	147
1	739852	117
1	740387	146
1	741090	148
1	741285	101
1	741705	148
1	742433	123
1	743043	149
1	743417	103
1	746063	159
1	746392	116
1	747050	138
1	747279	135
1	747536	129
1	747966	146
1	748730	128
1	748923	126
1	749117	149
1	749395	121
1	750097	143
1	750443	119
1	751025	144
1	751296	117
1	752183	113
1	752426	115
1	752899	130
1	753212	104
1	753318	159
1	753937	150
1	754045	139
1	754430	144
1	754843	104
1	755154	144
1	755923	146
1	756366	116
1	756487	141
1	756832	145
1	757142	141
1	757388	113
1	757866	117
1	758466	157
1	759218	132
1	759703	133
1	759844	153
1	760089	146
1	760560	142
1	761710	146
1	762852	140
1	763209	105
1	763474	100
1	764076	142
1	764762	140
1	765151	147
1	765265	130
1	765636	145
1	766538	150
1	766706	115
1	767310	142
1	767409	139
1	768447	136
1	768854	118
1	768936	117
1	769237	144
1	769612	150
1	770402	156
1	770587	143
1	771011	154
1	771122	114
1	771273	124
1	771381	129
1	771506	154
1	771661	131
1	771803	123
1	772137	137
1	772794	105
1	773018	140
1	775042	143
1	775912	149
1	777068	144
1	777238	128
1	777755	136
1	778230	114
1	779074	119
1	779349	103
1	780070	110
1	780478	141
1	780613	139
1	780848	159
1	781292	159
1	781678	148
1	781801	134
1	781895	129
1	782200	149
1	782412	133
1	782592	136
1	784454	117
1	784833	148
1	785200	152
1	785654	143
1	785796	139
1	786035	140
1	786338	132
1	786557	154
1	786703	138
1	786846	139
1	786980	160
1	787240	153
1	787374	152
1	787824	154
1	788430	122
1	789018	146
1	789495	148
1	790746	156
1	791289	158
1	792081	146
1	792316	112
1	792589	125
1	793175	126
1	793394	100
1	793510	118
1	794157	123
1	794336	160
1	794476	156
1	794838	124
1	795131	103
1	796303	123
1	796852	117
1	796941	127
1	797397	127
1	797807	155
1	798057	146
1	798437	155
1	798580	129
1	799373	127
1	799475	147
1	799995	113
1	800224	144
1	800497	153
1	801180	105
1	802772	112
1	802914	148
1	803022	122
1	803224	150
1	803969	143
1	804083	102
1	804192	156
1	804468	157
1	804649	125
1	804824	155
1	805439	127
1	805968	144
1	806569	132
1	806731	137
1	806835	146
1	807287	128
1	807382	114
1	807853	159
1	808084	116
1	808230	152
1	808440	142
1	808548	130
1	809556	118
1	809851	110
1	810237	128
1	810715	115
1	810844	128
1	811068	142
1	811689	111
1	811881	136
1	812053	103
1	812200	137
1	812309	151
1	812440	128
1	812639	127
1	812777	121
1	812859	100
1	813000	110
1	813113	132
1	813615	143
1	813740	152
1	814000	146
1	814375	134
1	814645	160
1	814775	112
1	814942	135
1	815176	123
1	815294	150
1	815449	152
1	815653	142
1	815791	108
1	816129	127
1	816283	117
1	816464	140
1	816648	160
1	816856	146
1	817003	160
1	817174	119
1	817347	129
1	817540	131
1	817683	138
1	817782	132
1	818520	148
1	818751	160
1	819022	109
1	819198	141
1	819385	123
1	819623	141
1	820111	107
1	820247	132
1	820402	136
1	820546	147
1	820755	130
1	820891	131
1	821089	155
1	821474	122
1	821575	143
1	821737	147
1	821904	117
1	822110	135
1	822231	145
1	822889	140
1	823303	147
1	823548	150
1	823780	116
1	824486	140
1	824661	150
1	825075	152
1	825251	117
1	825383	119
1	825562	142
1	825738	125
1	826108	130
1	826373	131
1	826656	111
1	826775	124
1	826960	156
1	827401	139
1	827905	140
1	828136	152
1	828573	148
1	829243	124
1	829424	154
1	830885	150
1	831056	145
1	831248	126
1	831623	126
1	831810	147
1	832762	132
1	835416	146
1	835972	140
1	837137	120
1	837890	125
1	837991	117
1	838584	142
1	839366	114
1	840240	131
1	840905	152
1	843227	148
1	843862	126
1	844525	131
1	844691	105
1	844885	102
1	845005	128
1	845127	119
1	845726	138
1	845904	112
1	848086	158
1	848331	153
1	848585	144
1	849076	148
1	849332	135
1	849862	149
1	850598	157
1	851509	142
1	851773	131
1	851885	145
1	852050	148
1	852207	133
1	852395	131
1	852558	125
1	852917	130
1	853073	151
1	853234	129
1	853361	116
1	853586	155
1	853787	148
1	853944	141
1	854059	119
1	854143	101
1	855582	124
1	855770	132
1	855948	134
1	856112	119
1	856382	124
1	856570	139
1	856767	145
1	857084	156
1	857316	132
1	857434	106
1	857993	160
1	858138	117
1	858754	159
1	859112	123
1	859341	144
1	859799	152
1	860045	156
1	860229	147
1	860335	138
1	860712	146
1	861150	145
1	861429	133
1	861681	105
1	861969	121
1	862079	144
1	862229	118
1	862337	138
1	862708	153
1	862864	147
1	863462	147
1	863574	152
1	863793	103
1	863894	148
1	864002	140
1	864145	140
1	864267	158
1	864542	155
1	864748	144
1	865365	141
1	865963	147
1	866416	148
1	866939	150
1	867057	145
1	867225	131
1	867395	103
1	867817	105
1	867903	120
1	868301	123
1	869210	158
1	869387	150
1	869533	157
1	869707	139
1	871643	152
1	872029	112
1	872239	107
1	873536	151
1	873727	128
1	873836	132
1	875273	106
1	875668	116
1	875860	160
1	876143	160
1	876328	160
1	876668	145
1	876811	115
1	877201	154
1	877437	147
1	877773	111
1	878089	138
1	878691	128
1	878859	145
1	879007	146
1	879316	144
1	879462	123
1	879606	121
1	879752	102
1	879888	133
1	880063	140
1	880201	152
1	880420	121
1	880607	151
1	880846	100
1	881093	112
1	881283	125
1	881379	100
1	881686	101
1	881779	139
1	881889	140
1	882258	126
1	882366	144
1	882521	149
1	882677	122
1	882764	109
1	882958	157
1	883163	140
1	883414	144
1	883538	100
1	883684	128
1	883818	150
1	884031	152
1	884152	104
1	884265	151
1	884430	132
1	884530	133
1	884640	137
1	884859	134
1	885017	120
1	885329	145
1	885505	150
1	885786	158
1	885909	109
1	886066	140
1	886247	142
1	886465	159
1	886892	147
1	887105	135
1	887661	146
1	888006	136
1	888224	150
1	888330	143
1	888547	118
1	888777	110
1	888912	143
1	889350	136
1	890190	157
1	890831	101
1	890971	158
1	891776	133
1	892895	144
1	893514	153
1	893878	100
1	894039	109
1	894465	125
1	894976	125
1	895390	117
1	895960	151
1	896221	126
1	896322	104
1	896489	113
1	896600	119
1	897093	152
1	897213	138
1	897530	118
1	897667	111
1	898121	135
1	898578	150
1	898732	154
1	898900	152
1	899140	143
1	899285	149
