Chr	Center	Width
1	110800	146
1	111015	146
1	112021	146
1	112690	146
1	112815	146
1	113458	146
1	114823	146
1	115572	146
1	115873	146
1	116011	146
1	116892	146
1	117621	146
1	117761	146
1	118275	146
1	118741	146
1	119021	146
1	119282	146
1	119478	146
1	119886	146
1	120732	146
1	120900	146
1	121760	146
1	121882	146
1	123148	146
1	124300	146
1	124581	146
1	124862	146
1	125112	146
1	126394	146
1	127488	146
1	127725	146
1	128579	146
1	128691	146
1	128769	146
1	130437	146
1	130586	146
1	130823	146
1	132629	146
1	133258	146
1	133428	146
1	133555	146
1	136769	146
1	137141	146
1	138772	146
1	138935	146
1	139027	146
1	139125	146
1	139297	146
1	139542	146
1	140213	146
1	140430	146
1	140737	146
1	140895	146
1	141434	146
1	142024	146
1	142243	146
1	142435	146
1	143051	146
1	143484	146
1	143595	146
1	143804	146
1	143995	146
1	144546	146
1	144706	146
1	144798	146
1	144918	146
1	145025	146
1	145205	146
1	145438	146
1	145544	146
1	145694	146
1	146108	146
1	146205	146
1	146319	146
1	146503	146
1	146648	146
1	146944	146
1	147029	146
1	147158	146
1	147251	146
1	147526	146
1	147807	146
1	147886	146
1	148154	146
1	148369	146
1	148733	146
1	148950	146
1	149116	146
1	149681	146
1	149776	146
1	149909	146
1	150979	146
1	151149	146
1	151271	146
1	151471	146
1	151623	146
1	151863	146
1	151949	146
1	152228	146
1	152417	146
1	152530	146
1	152801	146
1	152990	146
1	153213	146
1	153904	146
1	154436	146
1	154677	146
1	154812	146
1	155016	146
1	155167	146
1	155499	146
1	155767	146
1	155921	146
1	156474	146
1	156852	146
1	157058	146
1	157149	146
1	157474	146
1	157936	146
1	158058	146
1	158359	146
1	158554	146
1	169579	146
1	173651	146
1	178145	146
1	181506	146
1	184892	146
1	185139	146
1	185582	146
1	187544	146
1	188059	146
1	190653	146
1	191191	146
1	191507	146
1	191689	146
1	191924	146
1	192931	146
1	193457	146
1	193706	146
1	194283	146
1	194568	146
1	194762	146
1	195551	146
1	195764	146
1	196378	146
1	198254	146
1	198774	146
1	198898	146
1	199131	146
1	199934	146
1	200794	146
1	201408	146
1	203903	146
1	204049	146
1	204217	146
1	204291	146
1	204427	146
1	204591	146
1	204966	146
1	205086	146
1	205337	146
1	205911	146
1	206751	146
1	206829	146
1	206968	146
1	207512	146
1	207730	146
1	207847	146
1	208042	146
1	208143	146
1	208300	146
1	208577	146
1	208793	146
1	208911	146
1	209333	146
1	209716	146
1	209836	146
1	210671	146
1	211817	146
1	212427	146
1	212601	146
1	212770	146
1	213152	146
1	213316	146
1	213859	146
1	214112	146
1	214336	146
1	215233	146
1	215566	146
1	216179	146
1	216420	146
1	217028	146
1	217344	146
1	218145	146
1	218416	146
1	218688	146
1	219477	146
1	219961	146
1	225032	146
1	225451	146
1	225991	146
1	226360	146
1	228422	146
1	229922	146
1	230976	146
1	232770	146
1	232922	146
1	236768	146
1	237820	146
1	238523	146
1	238850	146
1	238990	146
1	240734	146
1	241982	146
1	243535	146
1	246451	146
1	246545	146
1	248211	146
1	249008	146
1	250454	146
1	251294	146
1	251403	146
1	251551	146
1	251779	146
1	251872	146
1	252103	146
1	252227	146
1	252546	146
1	252713	146
1	252887	146
1	253035	146
1	253628	146
1	254092	146
1	255917	146
1	256017	146
1	256227	146
1	256385	146
1	256652	146
1	256961	146
1	257431	146
1	257729	146
1	258187	146
1	258847	146
1	259770	146
1	262428	146
1	262630	146
1	263586	146
1	263746	146
1	264114	146
1	264335	146
1	264498	146
1	265188	146
1	265712	146
1	266726	146
1	267253	146
1	269241	146
1	269689	146
1	269788	146
1	269967	146
1	270124	146
1	270301	146
1	270515	146
1	270689	146
1	271034	146
1	271115	146
1	271265	146
1	272113	146
1	272286	146
1	272678	146
1	273059	146
1	273386	146
1	273563	146
1	274037	146
1	274233	146
1	274908	146
1	275834	146
1	275915	146
1	276009	146
1	276171	146
1	276415	146
1	276904	146
1	277091	146
1	277705	146
1	277952	146
1	278028	146
1	278282	146
1	278741	146
1	278912	146
1	279280	146
1	279363	146
1	279735	146
1	280237	146
1	280331	146
1	280499	146
1	281458	146
1	282268	146
1	282405	146
1	282528	146
1	282721	146
1	282913	146
1	283083	146
1	284109	146
1	284211	146
1	284799	146
1	285016	146
1	285113	146
1	285374	146
1	285624	146
1	286388	146
1	287017	146
1	287491	146
1	287705	146
1	287875	146
1	288029	146
1	288140	146
1	288273	146
1	288868	146
1	289683	146
1	290290	146
1	290468	146
1	290878	146
1	291377	146
1	291726	146
1	291894	146
1	292536	146
1	292723	146
1	292982	146
1	293423	146
1	293630	146
1	293833	146
1	294171	146
1	294349	146
1	294534	146
1	295435	146
1	295608	146
1	295770	146
1	296190	146
1	296466	146
1	296568	146
1	296692	146
1	298043	146
1	298307	146
1	299192	146
1	299318	146
1	300966	146
1	302442	146
1	303608	146
1	306295	146
1	306402	146
1	306782	146
1	307135	146
1	307461	146
1	308388	146
1	308763	146
1	308900	146
1	311604	146
1	312410	146
1	312503	146
1	313108	146
1	313408	146
1	314067	146
1	315123	146
1	317423	146
1	318034	146
1	318832	146
1	318974	146
1	319139	146
1	321188	146
1	321397	146
1	321536	146
1	321769	146
1	322872	146
1	323298	146
1	323697	146
1	323878	146
1	324094	146
1	324175	146
1	324535	146
1	324976	146
1	326445	146
1	326520	146
1	326845	146
1	327271	146
1	327664	146
1	327837	146
1	328157	146
1	328324	146
1	328401	146
1	328572	146
1	329271	146
1	329433	146
1	329565	146
1	330147	146
1	331306	146
1	331791	146
1	332099	146
1	332834	146
1	333181	146
1	333348	146
1	333801	146
1	334246	146
1	335020	146
1	335512	146
1	335699	146
1	335892	146
1	336052	146
1	336523	146
1	336726	146
1	337234	146
1	338758	146
1	340234	146
1	342015	146
1	342637	146
1	343332	146
1	344106	146
1	344698	146
1	344791	146
1	344903	146
1	345070	146
1	345247	146
1	345408	146
1	345495	146
1	346110	146
1	347243	146
1	348064	146
1	348249	146
1	349407	146
1	349583	146
1	350420	146
1	350683	146
1	351020	146
1	351305	146
1	351732	146
1	352329	146
1	352671	146
1	353046	146
1	353162	146
1	354091	146
1	354248	146
1	354332	146
1	354417	146
1	354664	146
1	354810	146
1	354894	146
1	355018	146
1	355092	146
1	355306	146
1	356032	146
1	356297	146
1	356450	146
1	356767	146
1	357417	146
1	357550	146
1	358294	146
1	358435	146
1	358580	146
1	358866	146
1	359050	146
1	359334	146
1	366204	146
1	366484	146
1	367590	146
1	368788	146
1	369532	146
1	370016	146
1	370467	146
1	371115	146
1	371967	146
1	372278	146
1	372875	146
1	373468	146
1	376168	146
1	376836	146
1	377540	146
1	378070	146
1	378200	146
1	379787	146
1	380114	146
1	380223	146
1	381328	146
1	381725	146
1	382031	146
1	383535	146
1	383682	146
1	383801	146
1	384560	146
1	385269	146
1	385858	146
1	386535	146
1	386974	146
1	387102	146
1	387181	146
1	387772	146
1	389786	146
1	390166	146
1	390634	146
1	390979	146
1	391778	146
1	391945	146
1	392517	146
1	392594	146
1	393140	146
1	394377	146
1	394520	146
1	395125	146
1	395407	146
1	395727	146
1	396179	146
1	396495	146
1	396768	146
1	397800	146
1	398025	146
1	398134	146
1	398282	146
1	398469	146
1	398737	146
1	399290	146
1	399394	146
1	399528	146
1	399877	146
1	400085	146
1	400422	146
1	400641	146
1	401360	146
1	401691	146
1	402187	146
1	403052	146
1	403316	146
1	403788	146
1	404601	146
1	405286	146
1	405666	146
1	405860	146
1	406304	146
1	406495	146
1	406706	146
1	407207	146
1	407658	146
1	409510	146
1	409682	146
1	409951	146
1	410463	146
1	410891	146
1	411201	146
1	411893	146
1	413397	146
1	413478	146
1	413595	146
1	414047	146
1	414163	146
1	414608	146
1	414773	146
1	415241	146
1	415418	146
1	415562	146
1	415715	146
1	416059	146
1	416228	146
1	416393	146
1	416597	146
1	416707	146
1	417195	146
1	417345	146
1	417436	146
1	417614	146
1	418233	146
1	418781	146
1	419019	146
1	419137	146
1	419319	146
1	419492	146
1	420068	146
1	420188	146
1	420411	146
1	420580	146
1	420869	146
1	421075	146
1	421346	146
1	422004	146
1	422328	146
1	422708	146
1	422841	146
1	422960	146
1	423081	146
1	423507	146
1	423601	146
1	423856	146
1	423971	146
1	424072	146
1	424373	146
1	424615	146
1	424955	146
1	425190	146
1	425512	146
1	425787	146
1	426495	146
1	426669	146
1	427107	146
1	427730	146
1	428131	146
1	428370	146
1	429166	146
1	429311	146
1	429579	146
1	430359	146
1	430619	146
1	431608	146
1	432748	146
1	433903	146
1	434513	146
1	434750	146
1	435158	146
1	435952	146
1	436101	146
1	437588	146
1	437973	146
1	438410	146
1	438754	146
1	439113	146
1	439793	146
1	440446	146
1	440713	146
1	442029	146
1	442510	146
1	442706	146
1	443416	146
1	443510	146
1	443693	146
1	443852	146
1	444492	146
1	444795	146
1	445392	146
1	445735	146
1	445847	146
1	446189	146
1	446351	146
1	446842	146
1	447013	146
1	447189	146
1	447458	146
1	448906	146
1	449074	146
1	449520	146
1	449702	146
1	449833	146
1	450049	146
1	450343	146
1	450473	146
1	450754	146
1	450837	146
1	452136	146
1	452459	146
1	452715	146
1	452870	146
1	453425	146
1	453662	146
1	453812	146
1	454072	146
1	454202	146
1	454469	146
1	454863	146
1	455128	146
1	455805	146
1	455887	146
1	455989	146
1	456107	146
1	456355	146
1	456649	146
1	457137	146
1	457275	146
1	457404	146
1	457546	146
1	457727	146
1	457916	146
1	458058	146
1	458136	146
1	458346	146
1	458635	146
1	459564	146
1	459904	146
1	460460	146
1	460594	146
1	460776	146
1	461325	146
1	461936	146
1	462549	146
1	462667	146
1	462847	146
1	463032	146
1	463117	146
1	463245	146
1	463438	146
1	463553	146
1	463748	146
1	463998	146
1	464167	146
1	464417	146
1	465538	146
1	466903	146
1	467083	146
1	467718	146
1	467899	146
1	468033	146
1	468424	146
1	468636	146
1	468768	146
1	469033	146
1	469214	146
1	469309	146
1	470372	146
1	470992	146
1	471435	146
1	472109	146
1	473317	146
1	473496	146
1	473838	146
1	474358	146
1	475139	146
1	476980	146
1	477269	146
1	477725	146
1	478434	146
1	480352	146
1	481727	146
1	482421	146
1	483628	146
1	483723	146
1	484511	146
1	484671	146
1	484958	146
1	485419	146
1	486419	146
1	486720	146
1	487034	146
1	487126	146
1	487274	146
1	487487	146
1	488832	146
1	489023	146
1	489524	146
1	489734	146
1	490708	146
1	490796	146
1	491569	146
1	492178	146
1	492330	146
1	492979	146
1	493742	146
1	494127	146
1	497022	146
1	497631	146
1	498400	146
1	498551	146
1	498642	146
1	500175	146
1	500883	146
1	501098	146
1	501517	146
1	501621	146
1	502880	146
1	502989	146
1	503179	146
1	504448	146
1	504785	146
1	505328	146
1	505554	146
1	506771	146
1	507376	146
1	507656	146
1	509221	146
1	510812	146
1	511789	146
1	512837	146
1	512913	146
1	513426	146
1	514471	146
1	514662	146
1	514914	146
1	515132	146
1	516758	146
1	516955	146
1	518395	146
1	518767	146
1	519128	146
1	520577	146
1	521730	146
1	523382	146
1	524533	146
1	525561	146
1	525964	146
1	526053	146
1	526868	146
1	527376	146
1	527873	146
1	528111	146
1	528709	146
1	530119	146
1	530377	146
1	530538	146
1	530752	146
1	530961	146
1	531525	146
1	531994	146
1	532783	146
1	532928	146
1	533060	146
1	533842	146
1	534036	146
1	534383	146
1	534862	146
1	535201	146
1	535621	146
1	536166	146
1	536719	146
1	536857	146
1	537981	146
1	538342	146
1	539342	146
1	539573	146
1	539694	146
1	541473	146
1	541750	146
1	541954	146
1	542119	146
1	542235	146
1	542381	146
1	543444	146
1	543541	146
1	543713	146
1	544037	146
1	544161	146
1	544523	146
1	545015	146
1	545090	146
1	545233	146
1	545418	146
1	545835	146
1	545957	146
1	546155	146
1	546350	146
1	546621	146
1	546855	146
1	547614	146
1	547849	146
1	548108	146
1	548456	146
1	548740	146
1	549104	146
1	549236	146
1	549642	146
1	549754	146
1	550339	146
1	550583	146
1	550872	146
1	551287	146
1	551587	146
1	551824	146
1	551920	146
1	552289	146
1	552791	146
1	552917	146
1	553409	146
1	553991	146
1	554080	146
1	554270	146
1	554367	146
1	554520	146
1	554902	146
1	555089	146
1	555197	146
1	555390	146
1	555682	146
1	555804	146
1	556019	146
1	556209	146
1	556283	146
1	556361	146
1	556442	146
1	556719	146
1	556895	146
1	557331	146
1	557528	146
1	557605	146
1	557798	146
1	558223	146
1	558335	146
1	558480	146
1	558644	146
1	558722	146
1	559729	146
1	560077	146
1	560254	146
1	560887	146
1	561071	146
1	561148	146
1	561296	146
1	561387	146
1	561491	146
1	561764	146
1	561846	146
1	562053	146
1	562214	146
1	562483	146
1	562585	146
1	562709	146
1	562808	146
1	563088	146
1	563359	146
1	563565	146
1	564289	146
1	564455	146
1	564605	146
1	564786	146
1	564907	146
1	565103	146
1	565487	146
1	565662	146
1	565789	146
1	566060	146
1	566246	146
1	566568	146
1	566680	146
1	566916	146
1	567172	146
1	567277	146
1	567468	146
1	567666	146
1	567815	146
1	568000	146
1	568483	146
1	568650	146
1	568877	146
1	569151	146
1	569593	146
1	569691	146
1	569939	146
1	570322	146
1	570451	146
1	570579	146
1	570679	146
1	570829	146
1	570921	146
1	571565	146
1	571807	146
1	572057	146
1	572309	146
1	572555	146
1	573230	146
1	573438	146
1	573632	146
1	573782	146
1	573958	146
1	574141	146
1	574653	146
1	574844	146
1	575013	146
1	575180	146
1	575366	146
1	575817	146
1	576280	146
1	576370	146
1	576494	146
1	576701	146
1	576827	146
1	577317	146
1	577506	146
1	577603	146
1	577741	146
1	578191	146
1	578269	146
1	578618	146
1	578794	146
1	579250	146
1	579713	146
1	580390	146
1	580553	146
1	581158	146
1	581646	146
1	581838	146
1	582627	146
1	583228	146
1	584318	146
1	585776	146
1	587043	146
1	587231	146
1	587340	146
1	587552	146
1	589160	146
1	589366	146
1	589755	146
1	589881	146
1	591213	146
1	591422	146
1	591805	146
1	591879	146
1	592162	146
1	592431	146
1	593026	146
1	593108	146
1	593555	146
1	593809	146
1	594021	146
1	594305	146
1	596418	146
1	597085	146
1	597333	146
1	599398	146
1	599502	146
1	600479	146
1	600708	146
1	602134	146
1	602896	146
1	603104	146
1	603257	146
1	603960	146
1	604123	146
1	604785	146
1	604862	146
1	604937	146
1	605192	146
1	605311	146
1	605435	146
1	605567	146
1	606005	146
1	606228	146
1	606702	146
1	607035	146
1	607370	146
1	607593	146
1	607682	146
1	607779	146
1	607971	146
1	608192	146
1	608470	146
1	608723	146
1	609054	146
1	609331	146
1	610128	146
1	610341	146
1	611722	146
1	612207	146
1	612471	146
1	612615	146
1	613814	146
1	614312	146
1	614923	146
1	616172	146
1	616814	146
1	617197	146
1	617740	146
1	618194	146
1	618835	146
1	619018	146
1	619167	146
1	619645	146
1	619858	146
1	620222	146
1	620644	146
1	621560	146
1	621723	146
1	622584	146
1	622749	146
1	623464	146
1	624164	146
1	624262	146
1	625253	146
1	626169	146
1	626330	146
1	627374	146
1	627481	146
1	627563	146
1	628599	146
1	629482	146
1	629705	146
1	630047	146
1	630776	146
1	630930	146
1	632203	146
1	632832	146
1	632965	146
1	633312	146
1	633388	146
1	633732	146
1	633975	146
1	636467	146
1	636995	146
1	637560	146
1	639777	146
1	640940	146
1	641956	146
1	642484	146
1	643134	146
1	643272	146
1	645623	146
1	646107	146
1	648157	146
1	648260	146
1	648720	146
1	649352	146
1	649646	146
1	650110	146
1	650351	146
1	651015	146
1	652855	146
1	653780	146
1	654188	146
1	654479	146
1	655433	146
1	655548	146
1	656359	146
1	656784	146
1	657600	146
1	658340	146
1	658418	146
1	658561	146
1	659141	146
1	659738	146
1	660234	146
1	661273	146
1	661826	146
1	663324	146
1	664051	146
1	664192	146
1	664354	146
1	664705	146
1	665538	146
1	665717	146
1	665917	146
1	666060	146
1	666941	146
1	668635	146
1	670521	146
1	671316	146
1	672183	146
1	673068	146
1	673343	146
1	674221	146
1	675603	146
1	675871	146
1	676677	146
1	677909	146
1	683513	146
1	683637	146
1	684422	146
1	684525	146
1	685296	146
1	685497	146
1	686577	146
1	687128	146
1	687396	146
1	688140	146
1	688298	146
1	688547	146
1	688625	146
1	688742	146
1	689327	146
1	689444	146
1	689636	146
1	689815	146
1	689923	146
1	690076	146
1	690320	146
1	691136	146
1	691337	146
1	691492	146
1	691782	146
1	692073	146
1	692412	146
1	692669	146
1	692810	146
1	692928	146
1	693150	146
1	693295	146
1	693665	146
1	693952	146
1	694105	146
1	694479	146
1	694705	146
1	694948	146
1	695358	146
1	695451	146
1	695682	146
1	696084	146
1	696205	146
1	697459	146
1	698221	146
1	699280	146
1	700019	146
1	700591	146
1	701373	146
1	702323	146
1	703308	146
1	705941	146
1	706319	146
1	706440	146
1	706872	146
1	706996	146
1	707325	146
1	707506	146
1	709466	146
1	711519	146
1	711654	146
1	712867	146
1	713476	146
1	714311	146
1	715659	146
1	717743	146
1	718322	146
1	719280	146
1	719717	146
1	721608	146
1	721776	146
1	723119	146
1	723418	146
1	723793	146
1	724335	146
1	724763	146
1	725201	146
1	725343	146
1	725528	146
1	726355	146
1	726901	146
1	727304	146
1	727516	146
1	727807	146
1	728823	146
1	729203	146
1	729559	146
1	729914	146
1	730139	146
1	730734	146
1	733623	146
1	733744	146
1	734028	146
1	734837	146
1	735163	146
1	735393	146
1	735644	146
1	736269	146
1	736665	146
1	738080	146
1	738633	146
1	739458	146
1	739839	146
1	740388	146
1	740980	146
1	741301	146
1	741708	146
1	742423	146
1	743397	146
1	745501	146
1	745604	146
1	746058	146
1	746378	146
1	747051	146
1	747277	146
1	747529	146
1	747967	146
1	748722	146
1	748937	146
1	749120	146
1	749384	146
1	750454	146
1	750607	146
1	751026	146
1	751283	146
1	752168	146
1	752391	146
1	752892	146
1	753192	146
1	753313	146
1	753938	146
1	754381	146
1	754823	146
1	755155	146
1	755924	146
1	756331	146
1	756534	146
1	756834	146
1	757142	146
1	757373	146
1	757853	146
1	758464	146
1	759212	146
1	759699	146
1	759839	146
1	760084	146
1	760202	146
1	760295	146
1	760563	146
1	761635	146
1	761709	146
1	762856	146
1	763231	146
1	763424	146
1	764077	146
1	764762	146
1	765152	146
1	765258	146
1	766537	146
1	766692	146
1	767313	146
1	767415	146
1	767811	146
1	768448	146
1	768841	146
1	769238	146
1	769613	146
1	770415	146
1	771012	146
1	771117	146
1	771284	146
1	771371	146
1	771506	146
1	771670	146
1	771791	146
1	772126	146
1	772775	146
1	773018	146
1	775045	146
1	777071	146
1	777230	146
1	777756	146
1	778215	146
1	779062	146
1	779335	146
1	780053	146
1	780420	146
1	780843	146
1	781288	146
1	781679	146
1	781818	146
1	782408	146
1	782593	146
1	784441	146
1	784834	146
1	785198	146
1	785837	146
1	786010	146
1	786332	146
1	786558	146
1	786704	146
1	786845	146
1	786977	146
1	787374	146
1	787717	146
1	787825	146
1	788419	146
1	789019	146
1	789496	146
1	790751	146
1	791285	146
1	792081	146
1	792300	146
1	792602	146
1	793187	146
1	793351	146
1	793497	146
1	794147	146
1	794330	146
1	794477	146
1	794849	146
1	795111	146
1	796293	146
1	796859	146
1	797406	146
1	798058	146
1	798574	146
1	799365	146
1	799980	146
1	800226	146
1	800474	146
1	801161	146
1	802756	146
1	802914	146
1	803011	146
1	803224	146
1	804193	146
1	804466	146
1	804640	146
1	805336	146
1	805431	146
1	805969	146
1	806563	146
1	806733	146
1	806836	146
1	807279	146
1	807369	146
1	807827	146
1	807962	146
1	808070	146
1	808231	146
1	808440	146
1	808520	146
1	809547	146
1	809866	146
1	810229	146
1	810679	146
1	810874	146
1	811066	146
1	811703	146
1	811883	146
1	812033	146
1	812198	146
1	812432	146
1	812630	146
1	812787	146
1	813018	146
1	813120	146
1	813618	146
1	813738	146
1	814001	146
1	814376	146
1	814639	146
1	814826	146
1	814932	146
1	815166	146
1	815296	146
1	815449	146
1	815648	146
1	815808	146
1	816117	146
1	816302	146
1	816490	146
1	816647	146
1	816858	146
1	816976	146
1	817091	146
1	817357	146
1	817559	146
1	817683	146
1	817791	146
1	818523	146
1	818742	146
1	818916	146
1	819002	146
1	819202	146
1	819399	146
1	819627	146
1	820093	146
1	820254	146
1	820393	146
1	820546	146
1	820748	146
1	820898	146
1	821091	146
1	821577	146
1	821739	146
1	821967	146
1	822092	146
1	822231	146
1	822890	146
1	823304	146
1	823546	146
1	823765	146
1	824491	146
1	824660	146
1	824994	146
1	825076	146
1	825238	146
1	825394	146
1	825564	146
1	825726	146
1	826092	146
1	826367	146
1	826619	146
1	826696	146
1	826961	146
1	827906	146
1	828134	146
1	828573	146
1	829233	146
1	829424	146
1	830884	146
1	831058	146
1	831239	146
1	831614	146
1	832756	146
1	835417	146
1	835976	146
1	836838	146
1	837125	146
1	837881	146
1	838585	146
1	839351	146
1	840234	146
1	840715	146
1	840906	146
1	843228	146
1	843853	146
1	844519	146
1	844672	146
1	844864	146
1	844997	146
1	845115	146
1	845727	146
1	845888	146
1	848081	146
1	848566	146
1	849077	146
1	849358	146
1	850596	146
1	851509	146
1	851767	146
1	851887	146
1	852051	146
1	852208	146
1	852387	146
1	852584	146
1	852914	146
1	853075	146
1	853245	146
1	853325	146
1	853608	146
1	853790	146
1	853948	146
1	854047	146
1	855596	146
1	855765	146
1	855912	146
1	856100	146
1	856315	146
1	857085	146
1	857233	146
1	857310	146
1	857987	146
1	858152	146
1	858750	146
1	859101	146
1	859340	146
1	859797	146
1	860046	146
1	860134	146
1	860251	146
1	860332	146
1	860632	146
1	860713	146
1	860905	146
1	860982	146
1	861152	146
1	861425	146
1	861700	146
1	862006	146
1	862081	146
1	862335	146
1	862713	146
1	862865	146
1	863463	146
1	863578	146
1	863773	146
1	864006	146
1	864149	146
1	864262	146
1	864539	146
1	864751	146
1	865359	146
1	865941	146
1	866416	146
1	866940	146
1	867038	146
1	867233	146
1	867375	146
1	867770	146
1	867914	146
1	868288	146
1	869206	146
1	869391	146
1	869535	146
1	869707	146
1	871642	146
1	872013	146
1	872221	146
1	873471	146
1	873844	146
1	875254	146
1	875684	146
1	875854	146
1	876137	146
1	876322	146
1	876797	146
1	877201	146
1	877439	146
1	877757	146
1	878090	146
1	878683	146
1	878836	146
1	878987	146
1	879315	146
1	879475	146
1	879795	146
1	879884	146
1	880067	146
1	880176	146
1	880409	146
1	880605	146
1	880851	146
1	881111	146
1	881295	146
1	881707	146
1	881783	146
1	881888	146
1	882367	146
1	882523	146
1	882666	146
1	882954	146
1	883164	146
1	883415	146
1	883562	146
1	883676	146
1	883819	146
1	884029	146
1	884200	146
1	884526	146
1	884618	146
1	884867	146
1	885005	146
1	885506	146
1	885782	146
1	886070	146
1	886248	146
1	886461	146
1	886893	146
1	887102	146
1	887662	146
1	887916	146
1	888003	146
1	888227	146
1	888543	146
1	888763	146
1	888915	146
1	889351	146
1	890186	146
1	890810	146
1	890959	146
1	891786	146
1	892894	146
1	893512	146
1	893835	146
1	893923	146
1	894022	146
1	894478	146
1	894967	146
1	895356	146
1	895959	146
1	896212	146
1	896498	146
1	896588	146
1	897094	146
1	897206	146
1	897517	146
1	897651	146
1	898119	146
1	898579	146
1	898901	146
1	899143	146
1	900061	146
1	900311	146
1	900549	146
1	900718	146
1	901219	146
1	901595	146
1	902233	146
1	902424	146
1	902710	146
1	903148	146
1	903368	146
1	903531	146
1	903672	146
1	904054	146
1	904244	146
1	904518	146
1	904686	146
1	905167	146
1	905580	146
1	906100	146
1	906773	146
1	906945	146
1	908053	146
1	908165	146
1	908678	146
1	909766	146
1	910590	146
1	911192	146
1	913151	146
1	913646	146
1	914137	146
1	914280	146
1	914563	146
1	915015	146
1	915203	146
1	915706	146
1	915874	146
1	915954	146
1	916145	146
1	916423	146
1	917090	146
1	917202	146
1	917519	146
1	917669	146
1	918245	146
1	918341	146
1	918935	146
1	919350	146
1	920330	146
1	920404	146
1	920478	146
1	921082	146
1	921471	146
1	922848	146
1	923044	146
1	923144	146
1	924213	146
1	924490	146
1	924836	146
1	925862	146
1	926209	146
1	927110	146
1	927569	146
1	928192	146
1	928337	146
1	928842	146
1	928920	146
1	929233	146
1	929351	146
1	929948	146
1	930518	146
1	930762	146
1	930917	146
1	931368	146
1	931497	146
1	932072	146
1	932315	146
1	932568	146
1	933976	146
1	935056	146
1	936908	146
1	937404	146
1	937885	146
1	938310	146
1	939187	146
1	939350	146
1	939594	146
1	939825	146
1	939988	146
1	940125	146
1	940544	146
1	940826	146
1	940995	146
1	942664	146
1	943749	146
1	944363	146
1	944870	146
1	945664	146
1	946334	146
1	946410	146
1	946841	146
1	947175	146
1	947441	146
1	947750	146
1	948097	146
1	948397	146
1	948923	146
1	949176	146
1	949669	146
1	949899	146
1	950059	146
1	950490	146
1	952402	146
1	952654	146
1	953410	146
1	953928	146
1	954082	146
1	954420	146
1	954647	146
1	955331	146
1	956156	146
1	956234	146
1	956456	146
1	956660	146
1	957116	146
1	957214	146
1	958244	146
1	958908	146
1	959127	146
1	959296	146
1	959543	146
1	960116	146
1	960627	146
1	960773	146
1	960950	146
1	961436	146
1	962491	146
1	963026	146
1	963449	146
1	963875	146
1	963960	146
1	964735	146
1	965180	146
1	965729	146
1	965854	146
