chr	center	width
1	69883	143
1	70075	152
1	70253	129
1	70432	155
1	70699	138
1	70786	153
1	70919	148
1	71013	144
1	71265	141
1	71368	142
1	71538	123
1	71677	148
1	71796	151
1	72015	144
1	72145	146
1	72380	155
1	72468	148
1	72617	153
1	72733	130
1	72859	114
1	73033	122
1	73197	155
1	73390	124
1	73571	142
1	73759	153
1	74006	129
1	74224	132
1	74332	147
1	74586	124
1	74721	145
1	74920	127
1	75103	129
1	75232	137
1	75452	143
1	75620	143
1	75842	143
1	76095	153
1	76203	144
1	76434	153
1	76700	127
1	76949	151
1	77062	158
1	77234	135
1	77389	136
1	77579	152
1	77702	145
1	77799	145
1	77953	106
1	78046	130
1	78141	139
1	78269	136
1	78487	140
1	78605	129
1	78789	123
1	78963	153
1	79151	143
1	79243	152
1	79541	131
1	79780	144
1	80019	144
1	80137	157
1	80288	138
1	80738	143
1	80932	155
1	81227	141
1	81652	153
1	81864	154
1	82121	115
1	82229	122
1	82348	134
1	82504	139
1	82622	132
1	82854	139
1	83151	152
1	83393	143
1	83535	124
1	83752	128
1	83969	152
1	84088	150
1	84220	153
1	84361	158
1	84598	140
1	84774	148
1	84929	155
1	85079	158
1	85285	112
1	85484	127
1	85597	139
1	85731	149
1	85827	125
1	85936	156
1	86109	148
1	86285	123
1	86398	125
1	86540	139
1	86673	143
1	86848	150
1	87044	151
1	87236	149
1	87352	150
1	87487	148
1	87680	151
1	87896	145
1	87974	151
1	88166	127
1	88341	159
1	88570	133
1	88759	123
1	88869	131
1	88999	157
1	89118	134
1	89252	139
1	89416	111
1	89577	128
1	89787	154
1	89985	134
1	90215	155
1	90427	151
1	90682	119
1	90797	121
1	90968	143
1	91092	127
1	91250	157
1	91375	153
1	91556	138
1	91757	141
1	91902	107
1	92050	156
1	92497	126
1	92616	160
1	92732	139
1	92968	145
1	93124	143
1	93262	153
1	93483	136
1	93677	127
1	93792	144
1	93914	143
1	94284	137
1	94455	132
1	94555	157
1	94855	128
1	95089	156
1	95448	144
1	95559	150
1	95704	143
1	95805	118
1	95951	159
1	96071	141
1	96269	149
1	96547	149
1	96901	132
1	97124	135
1	97400	136
1	97614	155
1	97813	120
1	97996	156
1	98330	136
1	98492	148
1	98706	136
1	98841	150
1	98986	127
1	99095	152
1	99250	158
1	99472	136
1	99715	144
1	99935	117
1	100064	143
1	100350	112
1	100463	139
1	100657	147
1	100845	152
1	101015	116
1	101098	134
1	101253	151
1	101565	129
1	101764	153
1	101916	137
1	102148	144
1	102298	159
1	102594	153
1	102738	147
1	102954	124
1	103066	147
1	103199	130
1	103414	114
1	103562	126
1	103745	149
1	104156	150
1	104250	133
1	104563	141
1	104693	148
1	104971	158
1	105108	139
1	105308	155
1	105458	137
1	105621	144
1	105875	150
1	106038	150
1	106253	118
1	106342	140
1	106680	144
1	106858	119
1	107111	146
1	107258	160
1	107584	114
1	107803	148
1	108221	124
1	108458	140
1	108646	123
1	108902	158
1	109240	123
1	109392	133
1	109621	141
1	109794	125
1	110014	144
1	110355	136
1	110482	143
1	110634	139
1	110753	145
1	111036	157
1	111185	128
1	111319	132
1	111522	154
1	111721	146
1	111859	133
1	112048	137
1	112198	148
1	112299	129
1	112441	108
1	112792	138
1	112916	141
1	113090	157
1	113212	160
1	113356	144
1	113596	159
1	113794	149
1	114139	143
1	114274	151
1	114652	113
1	114942	139
1	115185	145
1	115359	155
1	115496	119
1	115683	143
1	115839	156
1	115969	144
1	116076	139
1	116195	124
1	116331	140
1	116521	105
1	116588	131
1	116671	135
1	116825	125
1	117028	141
1	117236	136
1	117351	154
1	117559	136
1	117766	137
1	117957	138
1	118131	139
1	118296	146
1	118457	138
1	118593	144
1	118798	140
1	118871	120
1	118937	125
1	119031	139
1	119260	147
1	119591	129
1	119789	137
1	119904	141
1	120116	128
1	120243	127
1	120379	154
1	120567	123
1	120687	143
1	120868	136
1	121111	140
1	121210	138
1	121332	139
1	121514	149
1	121688	159
1	121818	158
1	121987	141
1	122207	159
1	122370	134
1	122488	140
1	122562	102
1	122651	148
1	122744	110
1	122820	145
1	122905	137
1	123071	134
1	123225	157
1	123326	154
1	123541	143
1	123688	159
1	123909	145
1	124094	132
1	124219	141
1	124624	143
1	124746	133
1	124906	137
1	125039	146
1	125270	156
1	125465	159
1	125618	106
1	125829	136
1	125939	142
1	126063	159
1	126287	136
1	126363	147
1	126477	134
1	126644	140
1	126807	133
1	126933	144
1	127313	105
1	127420	144
1	127765	140
1	127891	141
1	127997	156
1	128158	143
1	128307	135
1	128568	132
1	128725	153
1	128888	137
1	128962	114
1	129039	120
1	129226	155
1	129364	153
1	129723	159
1	129820	146
1	129937	132
1	130141	153
1	130322	153
1	130503	121
1	130750	125
1	131013	151
1	131157	157
1	131265	150
1	131564	133
1	131777	153
1	131894	157
1	131993	130
1	132183	134
1	132351	148
1	132458	106
1	132695	120
1	132858	135
1	132990	131
1	133161	139
1	133304	149
1	133454	134
1	133646	120
1	133756	155
1	134072	153
1	134156	157
1	134280	146
1	134457	143
1	134657	132
1	134727	105
1	134799	137
1	135080	138
1	135329	135
1	135510	142
1	135661	145
1	135888	135
1	136223	143
1	136394	155
1	136622	157
1	136862	134
1	136974	149
1	137171	108
1	137313	147
1	137421	158
1	137630	140
1	137743	142
1	137902	124
1	138083	142
1	138324	152
1	138565	136
1	138682	125
1	138851	159
1	139028	158
1	139267	140
1	139400	143
1	139536	116
1	139601	130
1	139734	130
1	139873	158
1	140078	134
1	140275	143
1	140352	119
1	140455	158
1	140689	137
1	140821	160
1	141056	152
1	141215	144
1	141346	151
1	141596	121
1	141728	146
1	141825	125
1	142041	144
1	142328	154
1	142529	107
1	142663	143
1	142821	132
1	143026	157
1	143386	149
1	143673	158
1	143770	148
1	143903	145
1	144432	133
1	144616	152
1	144737	137
1	144977	130
1	145134	140
1	145240	128
1	145380	139
1	145604	152
1	145722	143
1	145976	138
1	146177	157
1	146264	145
1	146503	135
1	146626	144
1	146864	140
1	147100	132
1	147330	157
1	147486	143
1	147657	157
1	147875	125
1	148095	125
1	148227	150
1	148394	134
1	148718	141
1	148896	155
1	149199	140
1	149411	132
1	149564	151
1	149802	145
1	149925	132
1	150156	147
1	150289	156
1	150414	144
1	150607	153
1	150729	146
1	150947	136
1	151080	152
1	151224	132
1	151353	132
1	151522	138
1	151694	136
1	151847	145
1	152062	151
1	152166	137
1	152377	131
1	152580	145
1	152834	148
1	153144	147
1	153316	145
1	153480	133
1	153650	160
1	153907	140
1	154011	124
1	154204	160
1	154343	153
1	154560	134
1	154680	131
1	154923	124
1	155057	120
1	155170	156
1	155324	149
1	155495	109
1	155729	131
1	155886	135
1	156142	116
1	156316	159
1	156505	149
1	156656	147
1	156988	126
1	157099	157
1	157248	137
1	157365	144
1	157460	153
1	157676	125
1	157855	132
1	158093	128
1	158235	158
1	158533	150
1	158665	125
1	158796	101
1	158964	136
1	159104	119
1	159267	155
1	159387	121
1	159508	110
1	159663	146
1	159782	145
1	159904	145
1	160096	137
1	160198	127
1	160503	132
1	160832	142
1	160983	138
1	161264	124
1	161419	147
1	161551	130
1	161769	150
1	161919	143
1	162086	126
1	162356	142
1	162580	153
1	162726	133
1	163058	148
1	163234	137
1	163399	149
1	163622	126
1	163708	150
1	163923	121
1	164099	123
1	164217	139
1	164444	141
1	164640	151
1	164781	151
1	164906	127
1	165056	148
1	165254	154
1	165516	126
1	165639	148
1	165785	144
1	165890	159
1	166101	148
1	166234	146
1	166571	128
1	166721	146
1	166836	119
1	167059	113
1	167136	118
1	167261	136
1	167365	160
1	167652	140
1	167961	158
1	168165	131
1	168395	142
1	168514	136
1	168710	152
1	168895	148
1	169052	154
1	169341	148
1	169504	147
1	169630	159
1	169813	146
1	170104	151
1	170233	137
1	170339	134
1	170470	151
1	170707	126
1	170850	137
1	171096	123
1	171372	160
1	171525	133
1	171685	156
1	171939	148
1	172029	156
1	172308	141
1	172469	153
1	172697	144
1	172801	119
1	172988	148
1	173148	114
1	173321	125
1	173671	139
1	173908	142
1	174258	145
1	174377	138
1	174508	135
1	174658	147
1	174781	146
1	174916	140
1	175204	142
1	175331	130
1	175556	142
1	175702	152
1	176030	127
1	176332	159
1	176442	106
1	176500	116
1	176644	126
1	176869	133
1	176987	118
1	177197	135
1	177375	125
1	177519	126
1	177680	154
1	177906	108
1	178003	131
1	178164	147
1	178537	155
1	178653	140
1	178916	148
1	179210	157
1	179421	148
1	179588	105
1	179762	157
1	179921	140
1	180083	134
1	180264	126
1	180436	140
1	180529	158
1	180711	128
1	180815	158
1	181058	129
1	181233	127
1	181365	137
1	181475	141
1	181773	153
1	181918	148
1	182054	148
1	182377	138
1	182584	160
1	182684	145
1	182793	146
1	182938	158
1	183261	144
1	183484	149
1	183607	128
1	183745	155
