chr	center	width
1	113580	129
1	113680	110
1	113765	114
1	113853	122
1	114168	108
1	114234	113
1	114327	145
1	114613	109
1	114677	113
1	114956	158
1	115132	154
1	115249	146
1	115376	102
1	115458	119
1	115553	118
1	115662	137
1	115758	120
1	115842	109
1	115957	103
1	116070	137
1	116151	118
1	116247	101
1	116309	120
1	116492	136
1	116572	142
1	116719	103
1	116825	122
1	117031	119
1	117300	116
1	117584	113
1	117715	102
1	117780	110
1	117895	124
1	117985	157
1	118112	151
1	118208	104
1	118376	148
1	118479	133
1	118616	154
1	118698	117
1	118809	140
1	118907	115
1	119018	156
1	119192	136
1	119280	129
1	119607	127
1	119750	136
1	119821	121
1	119911	128
1	120093	124
1	120174	129
1	120258	129
1	120373	149
1	120468	111
1	120569	149
1	120697	133
1	120825	107
1	120908	136
1	121067	114
1	121147	146
1	121229	138
1	121346	145
1	121460	146
1	121547	122
1	121617	122
1	121709	117
1	121774	123
1	121890	118
1	122006	160
1	122128	103
1	122192	115
1	122375	108
1	122497	111
1	122583	119
1	122673	110
1	122822	100
1	122893	114
1	122961	137
1	123047	111
1	123121	114
1	123230	155
1	123345	149
1	123516	112
1	123596	100
1	123696	148
1	123879	114
1	124053	155
1	124214	119
1	124283	108
1	124608	160
1	124759	106
1	124849	144
1	124932	153
1	125034	140
1	125283	102
1	125338	111
1	125465	124
1	125531	131
1	125636	126
1	125722	118
1	125803	108
1	125883	101
1	125957	145
1	126045	144
1	126130	158
1	126259	135
1	126339	116
1	126405	101
1	126504	140
1	126622	123
1	126736	125
1	126815	103
1	126911	129
1	127245	118
1	127315	129
1	127441	141
1	127789	156
1	127921	142
1	127997	137
1	128107	106
1	128196	129
1	128274	110
1	128363	124
1	128585	136
1	128704	123
1	128811	105
1	128907	131
1	129034	159
1	129207	153
1	129349	135
1	129426	135
1	129654	102
1	129738	122
1	129845	111
1	129916	126
1	129999	122
1	130140	146
1	130213	100
1	130309	120
1	130534	133
1	130747	142
1	130830	144
1	130969	147
1	131045	143
1	131129	130
1	131215	139
1	131320	149
1	131580	151
1	131769	144
1	131865	116
1	131963	149
1	132076	127
1	132179	116
1	132382	106
1	132466	143
1	132671	156
1	132775	146
1	132869	128
1	132988	153
1	133108	131
1	133192	149
1	133308	111
1	133489	136
1	133622	106
1	133724	159
1	133810	143
1	133994	148
1	134082	157
1	134183	109
1	134257	137
1	134446	157
1	134534	109
1	134647	145
1	134744	151
1	134822	118
1	135022	137
1	135109	158
1	135293	153
1	135383	159
1	135501	158
1	135632	134
1	135837	110
1	135893	100
1	136192	131
1	136294	101
1	136389	104
1	136508	111
1	136616	160
1	136805	137
1	136895	131
1	137065	111
1	137181	106
1	137310	157
1	137399	115
1	137473	141
1	137557	146
1	137649	107
1	137738	125
1	137874	155
1	137964	117
1	138036	142
1	138115	140
1	138249	120
1	138315	104
1	138532	148
1	138634	159
1	138878	110
1	139033	151
1	139279	101
1	139371	134
1	139447	129
1	139539	142
1	139612	120
1	139715	129
1	139855	143
1	139936	157
1	140158	129
1	140299	160
1	140390	145
1	140491	101
1	140721	109
1	140801	143
1	140887	154
1	141047	113
1	141181	149
1	141261	130
1	141337	115
1	141609	152
1	141687	119
1	141766	112
1	141842	122
1	142096	114
1	142283	127
1	142380	104
1	142462	156
1	142639	151
1	142800	106
1	142955	159
1	143392	120
1	143693	157
1	143809	103
1	143892	155
1	144334	115
1	144441	158
1	144628	156
1	144731	136
1	144975	121
1	145090	151
1	145227	153
1	145338	138
1	145420	156
1	145585	123
1	145652	130
1	145720	110
1	145946	157
1	146078	123
1	146179	120
1	146321	151
1	146515	154
1	146598	146
1	146923	144
1	147117	143
1	147264	108
1	147395	139
1	147483	153
1	147673	102
1	147819	151
1	147901	137
1	148071	138
1	148141	123
1	148220	105
1	148320	104
1	148402	110
1	148707	152
1	148889	124
1	149188	140
1	149338	127
1	149438	105
1	149512	128
1	149692	114
1	149791	143
1	149901	119
1	149974	137
1	150121	111
1	150202	115
1	150280	120
1	150408	148
1	150486	139
1	150587	119
1	150671	158
1	150968	146
1	151084	113
1	151213	119
1	151273	104
1	151365	116
1	151510	160
1	151671	160
1	151751	135
1	151852	153
1	152010	132
1	152161	133
1	152365	156
1	152494	103
1	152599	155
1	152851	113
1	152908	101
1	153141	147
1	153347	123
1	153468	159
1	153580	110
1	153686	149
1	153821	134
1	153896	140
1	153994	120
1	154071	154
1	154149	112
1	154212	107
1	154289	117
1	154453	114
1	154561	138
1	154660	119
1	154848	118
1	154985	149
1	155096	153
1	155223	126
1	155306	122
1	155416	107
1	155506	101
1	155711	131
1	155901	149
1	156068	135
1	156159	158
1	156326	101
1	156529	103
1	156645	159
1	156975	154
1	157099	160
1	157245	104
1	157349	120
1	157441	127
1	157510	135
1	157683	160
1	157848	154
1	157934	135
1	158087	101
1	158178	103
1	158248	129
1	158553	160
1	158733	147
1	158834	121
1	158971	142
1	159090	156
1	159272	125
1	159339	127
1	159458	131
1	159534	118
1	159610	136
1	159682	145
1	159764	145
1	159852	143
1	160035	127
1	160116	126
1	160213	140
1	160474	112
1	160546	137
1	160829	145
1	160965	124
1	161275	138
1	161420	127
1	161492	141
1	161584	145
1	161748	150
1	161864	103
1	161953	154
1	162048	105
1	162290	140
1	162362	119
1	162505	108
1	162584	150
1	162750	145
1	163009	134
1	163099	132
1	163204	121
1	163304	101
1	163380	121
1	163475	145
1	163610	160
1	163714	146
1	163863	133
1	163937	137
1	164138	105
1	164244	141
1	164420	128
1	164500	107
1	164658	160
1	164753	132
1	164829	141
1	164916	158
1	165023	119
1	165270	127
1	165511	143
1	165619	133
1	165760	117
1	165893	154
1	166121	114
1	166223	143
1	166507	117
1	166587	145
1	166734	144
1	166824	112
1	166999	121
1	167071	139
1	167160	148
1	167243	154
1	167328	138
1	167646	151
1	167901	131
1	167986	113
1	168164	140
1	168247	108
1	168413	145
1	168497	107
1	168669	114
1	168745	113
1	168881	153
1	168971	153
1	169070	106
1	169366	155
1	169459	157
1	169539	142
1	169619	158
1	169777	107
1	169874	133
1	170043	132
1	170119	137
1	170209	130
1	170308	147
1	170387	105
1	170469	125
1	170758	123
1	170868	141
1	171066	146
1	171368	159
1	171505	156
1	171632	158
1	171714	149
1	171905	126
1	172005	110
1	172094	108
1	172324	111
1	172446	151
1	172694	115
1	172781	144
1	172898	143
1	172975	121
1	173151	110
1	173236	106
1	173328	147
1	173665	154
1	173895	156
1	174250	145
1	174352	155
1	174437	117
1	174547	115
1	174702	128
1	174858	145
1	174968	118
1	175198	158
1	175294	134
1	175397	156
1	175587	155
1	175725	143
1	175947	138
1	176067	127
1	176340	130
1	176426	100
1	176525	129
1	176591	113
1	176691	146
1	176831	157
1	176989	147
1	177125	133
1	177227	132
1	177397	135
1	177477	117
1	177569	131
1	177639	139
1	177709	120
1	177805	121
1	177898	108
1	178014	100
1	178169	123
1	178237	114
1	178493	107
1	178583	111
1	178902	127
1	179192	113
1	179257	121
1	179416	122
1	179576	119
1	179639	121
1	179764	104
1	179822	100
1	179946	141
1	180043	144
1	180130	150
1	180257	103
1	180373	137
1	180513	134
1	180591	152
1	180703	151
1	180822	122
1	181046	121
1	181147	121
1	181254	128
1	181323	120
1	181486	145
1	181753	132
1	181846	136
1	181986	153
1	182070	136
1	182141	120
1	182400	150
1	182613	103
1	182769	120
1	182950	108
1	183251	123
1	183316	100
1	183483	133
1	183582	122
1	183730	153
1	183817	137
