chr	center	width
1	52011	131
1	52083	115
1	52206	126
1	52388	132
1	52482	130
1	52724	156
1	52860	158
1	53124	136
1	53283	156
1	53427	145
1	53529	159
1	53676	131
1	53938	144
1	54091	147
1	54280	154
1	54440	131
1	54707	141
1	54890	116
1	55130	145
1	55303	119
1	55409	139
1	55592	114
1	55842	145
1	56059	109
1	56132	114
1	56259	116
1	56562	116
1	56627	107
1	56708	155
1	56897	157
1	57181	148
1	57387	150
1	57491	151
1	57623	106
1	57788	150
1	57991	124
1	58161	133
1	58343	129
1	58668	147
1	58857	151
1	58992	118
1	59128	122
1	59391	144
1	59535	151
1	59765	137
1	60015	130
1	60294	131
1	60491	137
1	60663	151
1	60800	124
1	60900	160
1	61068	151
1	61250	158
1	61389	147
1	61577	141
1	61689	147
1	61820	138
1	62033	146
1	62142	131
1	62284	140
1	62619	142
1	62884	145
1	63082	141
1	63235	148
1	63394	140
1	63577	148
1	63704	126
1	63836	148
1	64091	160
1	64228	149
1	64360	146
1	64450	103
1	64548	130
1	64659	122
1	64785	156
1	64924	129
1	65048	157
1	65145	124
1	65336	133
1	65445	105
1	65520	142
1	65613	138
1	65828	124
1	65901	136
1	65969	123
1	66144	131
1	66330	152
1	66489	157
1	66634	122
1	66793	141
1	67017	133
1	67095	106
1	67161	127
1	67374	147
1	67573	146
1	67725	138
1	67864	147
1	67999	107
1	68326	126
1	68460	148
1	68596	148
1	68697	129
1	68933	147
1	69126	121
1	69320	113
1	69445	159
1	69555	159
1	69692	150
1	69913	123
1	70073	145
1	70268	159
1	70414	123
1	70704	127
1	70790	149
1	70906	152
1	71021	127
1	71266	141
1	71349	133
1	71533	141
1	71664	124
1	71818	132
1	72038	132
1	72148	100
1	72361	131
1	72447	138
1	72566	100
1	72647	131
1	72734	129
1	72879	115
1	73057	140
1	73208	153
1	73404	143
1	73563	157
1	73749	145
1	74008	134
1	74234	133
1	74351	126
1	74601	105
1	74710	136
1	74925	159
1	75103	136
1	75222	127
1	75435	140
1	75640	144
1	75852	136
1	76095	145
1	76235	158
1	76468	135
1	76698	134
1	76961	152
1	77060	144
1	77257	136
1	77387	155
1	77596	115
1	77702	132
1	77818	146
1	77932	137
1	78047	109
1	78157	130
1	78260	122
1	78446	127
1	78515	112
1	78586	136
1	78813	156
1	78959	154
1	79146	159
1	79272	143
1	79525	136
1	79782	149
1	80014	136
1	80136	146
1	80305	150
1	80736	142
1	80925	157
1	81230	145
1	81664	153
1	81851	158
1	82106	109
1	82227	157
1	82339	121
1	82502	146
1	82625	130
1	82825	145
1	83127	137
1	83372	151
1	83538	146
1	83753	138
1	83978	127
1	84098	155
1	84201	123
1	84368	149
1	84604	156
1	84788	156
1	84932	127
1	85073	138
1	85293	152
1	85477	144
1	85596	137
1	85740	133
1	85838	148
1	85959	117
1	86100	154
1	86280	133
1	86424	152
1	86542	139
1	86686	156
1	86825	154
1	87038	139
1	87239	143
1	87360	138
1	87505	104
1	87705	158
1	87888	155
1	87984	119
1	88175	120
1	88355	139
1	88557	142
1	88770	138
1	88875	128
1	89001	152
1	89112	104
1	89200	107
1	89408	141
1	89518	113
1	89591	140
1	89788	127
1	89993	150
1	90223	146
1	90443	121
1	90678	114
1	90789	150
1	90886	109
1	90948	121
1	91096	157
1	91261	147
1	91349	149
1	91568	134
1	91749	147
1	91884	149
1	92047	129
1	92505	151
1	92582	129
1	92658	150
1	92741	151
1	92960	138
1	93137	154
1	93256	146
1	93476	142
1	93673	122
1	93779	115
1	93917	155
1	94279	157
1	94451	138
1	94542	126
1	94869	143
1	95100	143
1	95448	154
1	95574	151
1	95666	135
1	95740	103
1	95803	121
1	95940	151
1	96101	150
1	96258	155
1	96552	153
1	96887	112
1	97133	129
1	97401	156
1	97619	160
1	97786	141
1	97865	132
1	98016	143
1	98365	157
1	98479	148
1	98712	139
1	98825	144
1	98971	154
1	99083	152
1	99257	141
1	99466	127
1	99707	133
1	99875	121
1	99943	135
1	100072	150
1	100364	134
1	100465	145
1	100679	123
1	100858	135
1	100992	147
1	101081	140
1	101243	149
1	101565	127
1	101776	139
1	101913	130
1	102158	160
1	102307	138
1	102586	144
1	102706	114
1	102954	154
1	103056	160
1	103175	155
1	103379	135
1	103577	123
1	103738	114
1	104143	149
1	104267	159
1	104542	138
1	104651	106
1	104706	109
1	105011	149
1	105100	142
1	105284	113
1	105442	160
1	105600	135
1	105858	143
1	106029	137
1	106247	155
1	106362	102
1	106685	130
1	106849	142
1	107108	129
1	107183	107
1	107265	135
1	107583	141
1	107808	127
1	108235	151
1	108476	134
1	108674	126
1	108900	121
1	109229	116
1	109371	144
1	109625	153
1	109812	143
1	109994	159
1	110364	140
1	110491	160
1	110635	145
1	110737	138
1	111039	158
1	111188	140
1	111318	134
1	111539	151
1	111704	139
1	111839	153
1	112039	155
1	112137	115
1	112219	131
1	112320	158
1	112441	151
1	112775	149
1	112929	155
1	113084	143
1	113170	160
1	113263	102
1	113345	109
1	113581	115
1	113801	141
1	114135	128
1	114219	116
1	114300	116
1	114634	122
1	114925	145
1	115172	149
1	115362	126
1	115500	155
1	115668	141
1	115818	155
1	115958	149
1	116048	130
1	116149	100
1	116238	102
1	116322	160
1	116559	144
1	116658	156
1	116850	129
1	117032	134
1	117259	143
1	117335	124
1	117532	130
1	117756	146
1	117961	136
1	118123	156
1	118313	147
1	118470	137
1	118604	151
1	118784	131
1	118919	159
1	119013	122
1	119265	125
1	119574	139
1	119775	143
1	119930	135
1	120123	141
1	120242	122
1	120374	148
1	120564	133
1	120685	154
1	120884	152
1	121123	137
1	121210	112
1	121323	143
1	121514	138
1	121698	137
1	121827	145
1	121966	111
1	122199	152
1	122361	151
1	122484	153
1	122659	152
1	122790	108
1	122910	135
1	123065	136
1	123218	151
1	123358	129
1	123520	152
1	123712	156
1	123886	125
1	124091	106
1	124225	126
1	124631	158
1	124756	141
1	124907	105
1	125061	146
1	125280	131
1	125442	156
1	125607	160
1	125825	152
1	125912	126
1	126068	109
1	126275	147
1	126382	153
1	126473	145
1	126650	141
1	126855	102
1	126949	133
1	127309	156
1	127417	126
1	127751	158
1	127877	147
1	127997	137
1	128137	128
1	128303	117
1	128550	130
1	128732	126
1	128880	123
1	129032	150
1	129222	142
1	129345	147
1	129690	139
1	129839	138
1	129948	154
1	130138	150
1	130316	134
1	130491	114
1	130555	105
1	130757	149
1	131011	155
1	131179	107
1	131276	103
1	131593	137
1	131746	141
1	131873	148
1	131963	103
1	132036	121
1	132194	158
1	132354	122
1	132464	152
1	132652	115
1	132711	112
1	132866	139
1	133025	148
1	133181	144
1	133296	152
1	133452	142
1	133652	120
1	133757	140
1	134036	111
1	134105	114
1	134213	100
1	134286	145
1	134451	157
1	134677	122
1	134792	158
1	135089	158
1	135308	145
1	135511	121
1	135648	146
1	135885	134
1	136221	142
1	136401	139
1	136646	145
1	136851	160
1	136949	146
1	137156	155
1	137295	132
1	137386	152
1	137617	155
1	137773	160
1	137903	157
1	138085	133
1	138324	113
1	138552	147
1	138690	158
1	138851	107
1	138920	102
1	139030	134
1	139265	158
1	139374	146
1	139582	148
1	139743	125
1	139865	122
1	140071	139
1	140306	153
1	140434	156
1	140716	156
1	140828	156
1	141063	110
1	141224	141
1	141344	136
1	141583	159
1	141726	149
1	141813	123
1	142044	144
1	142317	132
1	142515	155
1	142691	133
1	142850	147
1	142998	152
1	143405	133
1	143657	145
1	143788	150
1	143913	148
1	144422	141
1	144577	125
1	144712	123
1	144974	140
1	145125	147
1	145288	150
1	145381	151
1	145595	142
1	145731	142
1	145984	135
1	146156	151
1	146276	149
1	146504	141
1	146616	144
1	146859	116
1	147104	117
1	147167	114
1	147332	145
1	147471	160
1	147661	148
1	147865	118
1	148111	117
1	148171	103
1	148240	124
1	148381	134
1	148711	147
1	148882	136
1	149207	150
1	149407	154
1	149553	131
1	149797	130
1	149930	137
1	150174	138
1	150303	102
1	150424	140
1	150592	156
1	150739	138
1	150942	144
1	151118	157
1	151237	143
1	151371	111
1	151496	156
1	151688	159
1	151845	134
1	152045	123
1	152171	142
1	152374	155
1	152580	120
1	152837	136
1	153134	144
1	153317	142
1	153478	115
1	153669	152
1	153882	144
1	154027	139
1	154229	155
1	154355	123
1	154544	147
1	154656	129
1	154906	135
1	155059	121
1	155147	130
1	155323	156
1	155503	128
1	155742	141
1	155891	128
1	156117	136
1	156338	140
1	156504	152
1	156669	159
1	157000	118
1	157112	138
1	157236	144
1	157383	151
1	157481	141
1	157684	159
1	157865	138
1	158085	149
1	158244	150
1	158550	155
1	158656	143
1	158794	148
1	158981	150
1	159090	127
1	159300	136
1	159418	150
1	159521	157
1	159661	150
1	159771	146
1	159893	145
1	160097	134
1	160183	158
1	160516	155
1	160827	140
1	160986	151
1	161281	147
1	161411	149
1	161556	149
1	161742	135
1	161926	129
1	162082	149
1	162330	134
1	162598	146
1	162749	136
1	163034	148
1	163235	139
1	163428	149
1	163638	160
1	163718	150
1	163937	143
1	164115	141
1	164272	160
1	164447	142
1	164638	129
1	164778	128
1	164878	133
1	165048	136
1	165252	121
1	165537	143
1	165646	118
1	165791	133
1	165900	136
1	166083	158
1	166259	126
1	166572	135
1	166729	123
1	166840	146
1	167049	156
1	167144	145
1	167257	139
1	167419	141
1	167650	153
1	167966	147
1	168159	154
1	168386	120
1	168503	132
1	168717	146
1	168908	133
1	169067	146
1	169343	133
1	169504	126
1	169616	103
1	169782	146
1	170095	122
1	170205	136
1	170338	106
1	170471	141
1	170700	117
1	170846	138
1	171088	143
1	171331	104
1	171403	132
1	171552	138
1	171678	153
1	171906	152
1	172038	142
1	172319	140
1	172480	122
1	172673	135
1	172813	157
1	172972	142
1	173045	109
1	173146	159
1	173309	144
1	173677	146
1	173911	144
1	174267	125
1	174372	148
1	174504	138
1	174648	144
1	174812	149
1	174908	116
1	175209	129
1	175352	134
1	175571	149
1	175722	129
1	176001	146
1	176339	157
1	176477	153
1	176585	104
1	176663	154
1	176847	111
1	176996	140
1	177174	103
1	177387	155
1	177520	148
1	177679	156
1	177891	143
1	178017	133
1	178160	114
1	178532	146
1	178645	128
1	178906	153
1	179216	125
1	179409	137
1	179603	137
1	179769	135
1	179913	121
1	180076	151
1	180231	156
1	180441	116
1	180534	132
1	180729	109
1	180837	144
1	181080	147
1	181155	104
1	181225	105
1	181326	149
1	181412	102
1	181482	126
1	181778	152
1	181936	152
1	182045	139
1	182385	153
1	182571	123
1	182686	138
1	182811	141
1	182906	143
1	183258	142
1	183471	130
1	183614	138
1	183736	143
