Chr	Center	Size
1	143808	147	
1	143946	147	
1	144445	152	
1	144604	139	
1	144732	135	
1	144974	147	
1	145098	147	
1	145226	147	
1	145341	140	
1	145618	147	
1	145742	147	
1	145952	147	
1	146181	124	
1	146314	147	
1	146510	147	
1	146626	147	
1	146744	147	
1	146924	153	
1	147108	147	
1	147220	147	
1	147376	147	
1	147498	133	
1	147682	147	
1	147890	151	
1	148174	146	
1	148380	147	
1	148720	147	
1	148906	157	
1	149176	152	
1	149384	147	
1	149506	147	
1	149790	147	
1	149944	147	
1	150192	147	
1	150295	126	
1	150438	147	
1	150618	147	
1	150746	147	
1	150968	143	
1	151102	147	
1	151320	157	
1	151510	160	
1	151622	147	
1	151829	150	
1	151974	147	
1	152166	146	
1	152370	155	
1	152626	147	
1	152866	147	
1	153200	134	
1	153340	147	
1	153478	145	
1	153672	123	
1	153922	134	
1	154023	122	
1	154194	147	
1	154292	121	
1	154560	147	
1	154674	147	
1	154854	147	
1	154962	147	
1	155066	147	
1	155216	128	
1	155326	135	
1	155530	147	
1	155721	144	
1	155899	152	
1	156156	147	
1	156344	141	
1	156512	147	
1	156646	157	
1	156978	147	
1	157118	147	
1	157312	135	
1	157451	142	
1	157685	160	
1	157855	120	
1	158096	147	
1	158216	147	
1	158514	147	
1	158634	147	
1	158803	156	
1	158968	129	
1	159116	147	
1	159336	126	
1	159466	147	
1	159612	132	
1	159758	147	
1	159878	147	
1	160106	147	
1	160214	138	
1	160520	158	
1	160840	155	
1	160974	147	
1	161286	147	
1	161416	148	
1	161583	148	
1	161752	147	
1	161860	147	
1	162085	156	
1	162344	147	
1	162576	147	
1	162766	131	
1	163098	127	
1	163224	147	
1	163332	147	
1	163464	158	
1	163612	151	
1	163738	147	
1	163946	155	
1	164076	147	
1	164250	145	
1	164416	147	
1	164522	151	
1	164670	129	
1	164898	147	
1	165030	129	
1	165245	130	
1	165518	129	
1	165642	147	
1	165774	147	
1	165888	147	
1	166100	147	
1	166229	142	
1	166590	129	
1	166721	126	
1	166826	147	
1	167015	150	
1	167156	147	
1	167298	159	
1	167596	147	
1	167912	141	
1	168160	147	
1	168268	147	
1	168390	147	
1	168493	142	
1	168656	147	
1	168762	147	
1	168886	147	
1	169054	122	
1	169344	151	
1	169472	136	
1	169622	159	
1	169742	147	
1	169864	147	
1	170045	128	
1	170188	151	
1	170380	125	
1	170488	147	
1	170724	147	
1	170868	141	
1	171086	147	
1	171364	138	
1	171524	147	
1	171650	154	
1	171894	141	
1	172064	147	
1	172311	126	
1	172452	147	
1	172776	147	
1	172906	151	
1	173172	147	
1	173330	145	
1	173664	157	
1	173882	125	
1	174242	129	
1	174344	147	
1	174449	142	
1	174662	147	
1	174774	147	
1	174908	147	
1	175291	152	
1	175596	159	
1	175742	147	
1	175946	139	
1	176060	147	
1	176354	139	
1	176470	147	
1	176582	140	
1	176836	147	
1	176990	146	
1	177178	147	
1	177488	128	
1	177672	147	
1	177798	147	
1	177940	147	
1	178040	124	
1	178196	147	
1	178518	147	
1	178676	147	
1	178898	131	
1	179180	137	
1	179416	123	
1	179590	147	
1	179742	147	
1	179880	147	
1	180050	141	
1	180208	147	
1	180382	155	
1	180574	120	
1	180706	147	
1	180836	147	
1	181046	123	
1	181322	140	
1	181470	135	
1	181756	131	
1	181954	141	
1	182080	136	
1	182422	147	
1	182586	157	
1	182824	152	
1	182994	147	
1	183266	131	
1	183448	147	
1	183574	147	
1	183688	147	
1	183820	147	
