Chr	Center	Size
1	55465.5	147	
1	55615.5	147	
1	55879.5	147	
1	56038.5	147	
1	56148.5	147	
1	56263.5	147	
1	56592	128	
1	56725	146	
1	56867.5	131	
1	57186.5	147	
1	57367.5	145	
1	57551	136	
1	57787.5	147	
1	57987.5	127	
1	58163	120	
1	58372.5	147	
1	58612.5	147	
1	58742.5	147	
1	58871.5	121	
1	59017.5	147	
1	59149	132	
1	59379.5	147	
1	59490	144	
1	59745.5	147	
1	59866.5	147	
1	60053	148	
1	60320.5	147	
1	60476.5	155	
1	60602.5	147	
1	60729.5	135	
1	60895.5	155	
1	61043.5	147	
1	61293	130	
1	61426.5	153	
1	61626	156	
1	61779	122	
1	62005	142	
1	62111.5	131	
1	62304	128	
1	62632.5	155	
1	62882.5	143	
1	63095	122	
1	63250.5	147	
1	63358.5	157	
1	63557.5	155	
1	63784.5	123	
1	64063.5	147	
1	64226.5	147	
1	64335.5	147	
1	64504	148	
1	64642	138	
1	64759.5	147	
1	64874.5	147	
1	64991.5	147	
1	65153.5	157	
1	65363.5	157	
1	65482.5	147	
1	65601	124	
1	65721.5	147	
1	65825.5	147	
1	66027.5	145	
1	66145.5	147	
1	66254.5	147	
1	66364.5	147	
1	66474	134	
1	66614.5	147	
1	66777	136	
1	66980.5	121	
1	67088.5	135	
1	67256.5	147	
1	67368.5	147	
1	67534.5	147	
1	67743.5	147	
1	67875.5	151	
1	68040.5	147	
1	68351	148	
1	68516.5	147	
1	68657.5	135	
1	68963	130	
1	69153.5	141	
1	69304	134	
1	69464	126	
1	69619.5	147	
1	69758.5	147	
1	69893.5	145	
1	70088.5	151	
1	70209.5	147	
1	70319.5	147	
1	70459	136	
1	70612.5	147	
1	70775	138	
1	70923.5	147	
1	71033	150	
1	71322.5	147	
1	71441.5	147	
1	71677	160	
1	71805.5	147	
1	72034	142	
1	72198.5	147	
1	72349.5	149	
1	72484.5	147	
1	72635.5	147	
1	72751.5	147	
1	72854.5	147	
1	73035.5	131	
1	73186.5	147	
1	73384.5	153	
1	73535	136	
1	73768.5	135	
1	73987	124	
1	74205.5	147	
1	74315.5	143	
1	74510.5	147	
1	74627.5	147	
1	74736.5	147	
1	74925	152	
1	75097.5	155	
1	75225	140	
1	75407.5	147	
1	75623.5	147	
1	75742.5	147	
1	75859	160	
1	76051	150	
1	76232	154	
1	76378	126	
1	76478.5	147	
1	76638.5	147	
1	76763.5	147	
1	76881.5	147	
1	77000	160	
1	77167	130	
1	77357.5	151	
1	77526.5	147	
1	77686	150	
1	77810.5	147	
1	77941.5	139	
1	78038.5	131	
1	78159	158	
1	78317	146	
1	78472.5	147	
1	78611.5	147	
1	78770.5	159	
1	78885.5	147	
1	78995.5	147	
1	79104	122	
1	79214.5	157	
1	79410.5	147	
1	79563	138	
1	79779.5	143	
1	79998.5	147	
1	80125	158	
1	80325.5	159	
1	80658.5	147	
1	80769.5	147	
1	80924	132	
1	81237.5	147	
1	81668.5	159	
1	81900	160	
1	82056.5	147	
1	82166.5	125	
1	82320	146	
1	82457	154	
1	82637.5	147	
1	82856.5	147	
1	83151.5	147	
1	83366	152	
1	83602	154	
1	83806	160	
1	83971	124	
1	84101	124	
1	84278	158	
1	84528.5	137	
1	84627	142	
1	84772	152	
1	84914.5	147	
1	85096.5	141	
1	85302	150	
1	85491	124	
1	85589.5	147	
1	85732.5	153	
1	85854.5	147	
1	85966.5	149	
1	86106.5	139	
1	86233	158	
1	86424	160	
1	86549.5	147	
1	86662.5	147	
1	86816.5	147	
1	87029.5	147	
1	87147.5	145	
1	87261	146	
1	87389.5	147	
1	87511.5	151	
1	87732.5	147	
1	87918	132	
1	88154.5	131	
1	88334	156	
1	88626	134	
1	88747.5	147	
1	88860.5	127	
1	88979.5	143	
1	89158.5	147	
1	89286	144	
1	89492.5	147	
1	89615.5	139	
1	89814.5	143	
1	90013.5	147	
1	90148	130	
1	90458.5	153	
1	90671.5	147	
1	90774.5	147	
1	90953.5	147	
1	91061	152	
1	91168	128	
1	91348	142	
1	91566.5	135	
1	91721.5	153	
1	91936.5	147	
1	92083.5	147	
1	92416.5	147	
1	92530.5	147	
1	92662.5	147	
1	92792	136	
1	92935	140	
1	93116.5	157	
1	93270	138	
1	93456.5	149	
1	93706.5	147	
1	93874	124	
1	93978.5	147	
1	94293.5	151	
1	94539.5	147	
1	94844.5	147	
1	95126.5	159	
1	95449.5	147	
1	95587.5	147	
1	95764.5	147	
1	95967.5	139	
1	96126.5	131	
1	96304.5	147	
1	96528	136	
1	96921.5	139	
1	97093	136	
1	97222.5	147	
1	97354.5	147	
1	97490.5	147	
1	97669.5	137	
1	97822.5	147	
1	98008.5	147	
1	98368	134	
1	98517	120	
1	98695	126	
1	98854	154	
1	99002.5	157	
1	99147.5	147	
1	99274.5	147	
1	99464.5	147	
1	99724	142	
1	99880.5	147	
1	100020	147	
1	100368	123	
1	100510	158	
1	100684	135	
1	100880	147	
1	101085	136	
1	101196	147	
1	101573	140	
1	101758	159	
1	101940	123	
1	102170	147	
1	102308	130	
1	102580	145	
1	102754	147	
1	102908	135	
1	103092	123	
1	103206	147	
1	103383	140	
1	103568	129	
1	103742	121	
1	104126	149	
1	104242	147	
1	104554	147	
1	104680	147	
1	104958	147	
1	105120	128	
1	105254	129	
1	105398	159	
1	105588	121	
1	105845	136	
1	106000	131	
1	106286	147	
1	106644	147	
1	106846	147	
1	107092	154	
1	107300	147	
1	107592	151	
1	107728	147	
1	107842	147	
1	108268	147	
1	108406	147	
1	108557	136	
1	108689	124	
1	108900	147	
1	109233	154	
1	109385	152	
1	109590	135	
1	109821	128	
1	109938	147	
1	110044	144	
1	110378	147	
1	110494	147	
1	110654	149	
1	111048	147	
1	111196	125	
1	111333	154	
1	111530	147	
1	111684	147	
1	111848	130	
1	112080	147	
1	112228	153	
1	112454	147	
1	112766	157	
1	112919	160	
1	113114	156	
1	113266	147	
1	113368	135	
1	113598	140	
1	113795	140	
1	114126	147	
1	114272	147	
1	114538	147	
1	114658	147	
1	115004	147	
1	115146	143	
1	115360	147	
1	115458	123	
1	115676	158	
1	115796	147	
1	115964	137	
1	116074	147	
1	116194	159	
1	116384	147	
1	116566	135	
1	116678	147	
1	116800	156	
1	116983	120	
1	117276	147	
1	117564	151	
1	117728	147	
1	117948	147	
1	118156	147	
1	118292	147	
1	118438	147	
1	118572	147	
1	118804	157	
1	118930	140	
1	119060	123	
1	119186	145	
1	119624	147	
1	119770	155	
1	119942	147	
1	120162	147	
1	120388	151	
1	120498	147	
1	120664	147	
1	120848	150	
1	121130	121	
1	121294	154	
1	121422	141	
1	121559	146	
1	121680	125	
1	121830	144	
1	121984	147	
1	122224	128	
1	122346	132	
1	122456	147	
1	122648	153	
1	122882	149	
1	123084	149	
1	123190	145	
1	123378	147	
1	123531	144	
1	123676	127	
1	123904	147	
1	124132	147	
1	124236	147	
1	124627	134	
1	124740	147	
1	124856	147	
1	124964	147	
1	125066	129	
1	125188	147	
1	125352	147	
1	125474	133	
1	125590	145	
1	125812	141	
1	125966	147	
1	126100	154	
1	126356	120	
1	126472	129	
1	126648	133	
1	126854	147	
1	126966	147	
1	127272	151	
1	127426	123	
1	127753	128	
1	127958	147	
1	128167	160	
1	128340	126	
1	128604	135	
1	128726	147	
1	128894	147	
1	129032	128	
1	129172	147	
1	129300	121	
1	129440	160	
1	129710	147	
1	129882	147	
1	130128	143	
1	130258	143	
1	130376	147	
1	130550	147	
1	130702	131	
1	130934	147	
1	131038	147	
1	131236	147	
1	131568	133	
1	131710	147	
1	131886	147	
1	132012	120	
1	132214	144	
1	132327	124	
1	132444	147	
1	132666	147	
1	132846	147	
1	133058	129	
1	133240	125	
1	133486	147	
1	133620	147	
1	133720	133	
1	134076	147	
1	134252	137	
1	134448	147	
1	134678	147	
1	134818	147	
1	135052	134	
1	135310	147	
1	135414	147	
1	135518	147	
1	135662	130	
1	135900	122	
1	136230	147	
1	136377	132	
1	136626	143	
1	136848	147	
1	136984	147	
1	137129	126	
1	137318	148	
1	137454	130	
1	137580	139	
1	137734	147	
1	137844	147	
1	137962	147	
1	138151	120	
1	138264	147	
1	138376	147	
1	138526	148	
1	138677	148	
1	138920	147	
1	139044	139	
1	139278	147	
1	139422	133	
1	139552	121	
1	139770	147	
1	139902	147	
1	140098	153	
1	140290	131	
1	140476	147	
1	140778	155	
1	140916	147	
1	141058	147	
1	141176	157	
1	141334	147	
1	141583	136	
1	141796	124	
1	142044	132	
1	142386	147	
1	142494	147	
1	142623	126	
1	142828	147	
1	142940	145	
1	143296	147	
1	143444	147	
1	143652	147	
1	143797	122	
1	143952	146	
1	144372	147	
1	144623	132	
1	144734	159	
1	144960	147	
1	145122	147	
1	145228	140	
1	145426	145	
1	145588	128	
1	145774	147	
1	145959	134	
1	146170	147	
1	146282	147	
1	146523	160	
1	146654	154	
1	146894	151	
1	147093	142	
1	147260	147	
1	147400	127	
1	147692	147	
1	147862	147	
1	148140	143	
1	148404	149	
1	148724	147	
1	148878	129	
1	149225	148	
1	149384	147	
1	149530	135	
1	149728	147	
1	149914	136	
1	150120	147	
1	150258	121	
1	150414	135	
1	150652	147	
1	150802	147	
1	150954	147	
1	151144	147	
1	151359	144	
1	151544	147	
1	151690	147	
1	151852	139	
1	152109	132	
1	152360	147	
1	152586	147	
1	152850	159	
1	153146	133	
1	153302	147	
1	153455	134	
1	153658	147	
1	153927	120	
1	154044	147	
1	154226	147	
1	154342	137	
1	154552	147	
1	154676	143	
1	154932	143	
1	155168	153	
1	155322	147	
1	155496	143	
1	155706	141	
1	155904	135	
1	156092	121	
1	156192	147	
1	156293	130	
1	156513	136	
1	156679	150	
1	157077	156	
1	157228	160	
1	157374	147	
1	157480	147	
1	157684	147	
1	157860	147	
1	158034	147	
1	158186	147	
1	158512	147	
1	158714	147	
1	158816	127	
1	159030	147	
1	159188	147	
1	159324	147	
1	159494	151	
1	159634	147	
1	159856	145	
1	159991	144	
1	160204	146	
1	160516	147	
1	160814	147	
1	160972	121	
1	161258	122	
1	161457	160	
1	161620	147	
1	161772	147	
1	161908	147	
1	162040	149	
1	162378	147	
1	162599	152	
1	162752	135	
1	162972	147	
1	163117	130	
1	163264	147	
1	163422	158	
1	163642	127	
1	163744	138	
1	163864	147	
1	164078	147	
1	164313	156	
1	164432	136	
1	164646	139	
1	164744	129	
1	164914	147	
1	165064	154	
1	165254	157	
1	165522	127	
1	165681	158	
1	165820	147	
1	165968	147	
1	166104	147	
1	166238	147	
1	166548	147	
1	166694	126	
1	166828	147	
1	167028	147	
1	167132	147	
1	167268	145	
1	167378	147	
1	167630	147	
1	167966	126	
1	168161	120	
1	168390	145	
1	168628	147	
1	168731	138	
1	168890	125	
1	169016	134	
1	169329	142	
1	169530	147	
1	169650	153	
1	169838	147	
1	170109	138	
1	170232	147	
1	170366	147	
1	170490	147	
1	170736	147	
1	170850	147	
1	171068	147	
1	171398	147	
1	171583	156	
1	171704	133	
1	171910	147	
1	172042	147	
1	172322	150	
1	172454	159	
1	172668	147	
1	172826	147	
1	172990	128	
1	173130	145	
1	173326	147	
1	173666	123	
1	173964	147	
1	174198	147	
1	174390	151	
1	174548	149	
1	174710	138	
1	174826	147	
1	174966	147	
1	175197	154	
1	175320	125	
1	175574	157	
1	175702	124	
1	176006	147	
1	176340	147	
1	176450	131	
1	176626	147	
1	176733	148	
1	176876	147	
1	177039	144	
1	177198	141	
1	177318	147	
1	177432	147	
1	177540	153	
1	177662	147	
1	177804	147	
1	177930	147	
1	178140	143	
1	178478	147	
1	178592	147	
1	178710	147	
1	178905	128	
1	179218	155	
1	179388	147	
1	179642	143	
1	179764	147	
1	179880	147	
1	180022	147	
1	180146	133	
1	180256	147	
1	180444	125	
1	180552	147	
1	180693	122	
1	180826	147	
1	181032	149	
1	181182	147	
1	181296	139	
1	181512	136	
1	181758	147	
1	181942	147	
1	182066	139	
1	182406	139	
1	182588	147	
1	182696	147	
1	182887	146	
1	183248	139	
1	183498	125	
1	183672	143	
