Chr	Center	Size
1	49489.5	149	
1	49742	136	
1	49966.5	147	
1	50234	126	
1	50333.5	121	
1	50545.5	147	
1	50674.5	147	
1	50864	132	
1	51223.5	147	
1	51437.5	147	
1	51593.5	137	
1	51829.5	145	
1	52002.5	147	
1	52107.5	129	
1	52226.5	147	
1	52389.5	125	
1	52493.5	155	
1	52759.5	149	
1	52867.5	147	
1	53118.5	145	
1	53268	130	
1	53413	152	
1	53594	146	
1	53732	122	
1	53920.5	147	
1	54130.5	147	
1	54280.5	153	
1	54453	144	
1	54661.5	147	
1	54876.5	147	
1	55134	156	
1	55315.5	147	
1	55427.5	147	
1	55615.5	147	
1	55831.5	147	
1	56076	154	
1	56282.5	147	
1	56604.5	149	
1	56743.5	147	
1	56904.5	159	
1	57199	144	
1	57390.5	147	
1	57559.5	141	
1	57661.5	147	
1	57774.5	127	
1	57960.5	131	
1	58146.5	147	
1	58355.5	129	
1	58646	138	
1	58872.5	127	
1	59003	146	
1	59120.5	135	
1	59316	146	
1	59584	140	
1	59757.5	147	
1	60022.5	147	
1	60256.5	123	
1	60505.5	147	
1	60657.5	147	
1	60823.5	149	
1	61042.5	147	
1	61320.5	147	
1	61603.5	131	
1	61811.5	151	
1	62071.5	147	
1	62199	144	
1	62307.5	131	
1	62667.5	147	
1	62903.5	147	
1	63096.5	147	
1	63298.5	157	
1	63406	128	
1	63554.5	159	
1	63682.5	147	
1	63792	152	
1	64073.5	141	
1	64230.5	147	
1	64375	158	
1	64560.5	147	
1	64764.5	149	
1	64904.5	125	
1	65191	150	
1	65320.5	145	
1	65543.5	147	
1	65654.5	157	
1	65854.5	147	
1	65973.5	141	
1	66144	122	
1	66330.5	139	
1	66508	124	
1	66627.5	147	
1	66779.5	147	
1	66982	154	
1	67168.5	129	
1	67360.5	147	
1	67576.5	147	
1	67833.5	147	
1	68017.5	147	
1	68302	150	
1	68460	152	
1	68565.5	147	
1	68709	138	
1	68923.5	147	
1	69160	150	
1	69379.5	147	
1	69589.5	157	
1	69716.5	147	
1	69890.5	159	
1	70063.5	149	
1	70260.5	129	
1	70424	126	
1	70696.5	157	
1	70839.5	147	
1	70966.5	149	
1	71088.5	147	
1	71286.5	143	
1	71552.5	147	
1	71667	152	
1	71803.5	131	
1	71991	142	
1	72100.5	147	
1	72385.5	131	
1	72516.5	147	
1	72627	140	
1	72733.5	147	
1	72867	156	
1	73014.5	147	
1	73233.5	147	
1	73393.5	159	
1	73579	148	
1	73764	130	
1	74017.5	141	
1	74210.5	147	
1	74357.5	147	
1	74551.5	159	
1	74737	138	
1	74917	140	
1	75095.5	147	
1	75231	156	
1	75434.5	147	
1	75641	126	
1	75831	148	
1	76118.5	147	
1	76232.5	147	
1	76469.5	137	
1	76717.5	147	
1	76957.5	129	
1	77088.5	147	
1	77253	134	
1	77424.5	147	
1	77556.5	155	
1	77707.5	157	
1	77905.5	147	
1	78026.5	155	
1	78142.5	147	
1	78276.5	157	
1	78514	158	
1	78650.5	147	
1	78813.5	157	
1	78941.5	147	
1	79072.5	147	
1	79185.5	153	
1	79518.5	147	
1	79814.5	147	
1	79995.5	141	
1	80130.5	147	
1	80263	130	
1	80732.5	147	
1	80937.5	147	
1	81237	142	
1	81639	140	
1	81853.5	141	
1	82063.5	147	
1	82215.5	153	
1	82371	148	
1	82523	132	
1	82659.5	147	
1	82867	120	
1	83121.5	157	
1	83366.5	147	
1	83539	148	
1	83760.5	147	
1	83993.5	141	
1	84226.5	147	
1	84376.5	147	
1	84581	132	
1	84766.5	147	
1	84919.5	147	
1	85136	132	
1	85297.5	147	
1	85497.5	147	
1	85612.5	147	
1	85753.5	143	
1	85968.5	147	
1	86099.5	125	
1	86256	152	
1	86426.5	147	
1	86557	160	
1	86716.5	147	
1	86849.5	147	
1	87031	120	
1	87268.5	147	
1	87458.5	147	
1	87666	156	
1	87867	146	
1	87988.5	147	
1	88142	138	
1	88362	142	
1	88582.5	147	
1	88770.5	147	
1	88904	142	
1	89032.5	147	
1	89136.5	125	
1	89399.5	147	
1	89556.5	147	
1	89785.5	137	
1	90016.5	125	
1	90194.5	141	
1	90405.5	147	
1	90662.5	147	
1	90788.5	153	
1	90933.5	149	
1	91103.5	147	
1	91255.5	147	
1	91379	132	
1	91564.5	147	
1	91752	120	
1	91885.5	127	
1	92016	124	
1	92501	146	
1	92679.5	147	
1	92969	126	
1	93086.5	123	
1	93249.5	147	
1	93508.5	147	
1	93684.5	145	
1	93879	156	
1	94287	144	
1	94436.5	147	
1	94573	158	
1	94874.5	159	
1	95098	120	
1	95420.5	147	
1	95535.5	143	
1	95744.5	147	
1	95868.5	147	
1	95972.5	149	
1	96109.5	147	
1	96264.5	121	
1	96560	124	
1	96892.5	155	
1	97169.5	159	
1	97411	126	
1	97595.5	147	
1	97853.5	147	
1	98028.5	147	
1	98301.5	139	
1	98483	144	
1	98705.5	141	
1	98851	156	
1	98998	134	
1	99259.5	129	
1	99461	156	
1	99744.5	147	
1	99927.5	123	
1	100106	147	
1	100310	147	
1	100460	147	
1	100689	152	
1	100864	153	
1	100968	127	
1	101130	147	
1	101288	147	
1	101613	160	
1	101780	147	
1	101912	147	
1	102170	147	
1	102298	155	
1	102556	149	
1	102716	128	
1	102944	147	
1	103172	147	
1	103418	147	
1	103578	153	
1	103746	147	
1	104112	120	
1	104298	129	
1	104547	126	
1	104721	156	
1	105040	147	
1	105266	154	
1	105418	147	
1	105590	137	
1	105854	151	
1	106016	157	
1	106260	137	
1	106368	147	
1	106655	150	
1	106877	156	
1	107152	147	
1	107276	147	
1	107544	155	
1	107785	126	
1	108232	132	
1	108460	147	
1	108694	121	
1	108878	147	
1	109268	147	
1	109390	159	
1	109622	157	
1	109816	144	
1	110048	123	
1	110314	149	
1	110474	135	
1	110640	135	
1	110752	157	
1	111066	147	
1	111188	130	
1	111348	147	
1	111529	156	
1	111714	147	
1	111872	147	
1	112050	140	
1	112158	157	
1	112302	155	
1	112417	142	
1	112792	147	
1	112904	147	
1	113170	150	
1	113299	148	
1	113432	147	
1	113546	158	
1	113784	143	
1	114156	121	
1	114266	133	
1	114644	144	
1	114940	147	
1	115178	147	
1	115378	147	
1	115518	129	
1	115764	147	
1	115916	143	
1	116146	147	
1	116326	139	
1	116522	147	
1	116698	159	
1	116846	131	
1	117066	135	
1	117244	149	
1	117370	147	
1	117530	122	
1	117800	147	
1	117964	125	
1	118151	136	
1	118290	121	
1	118462	127	
1	118604	147	
1	118808	135	
1	119006	146	
1	119248	147	
1	119582	127	
1	119768	147	
1	119923	152	
1	120128	145	
1	120300	147	
1	120569	132	
1	120678	153	
1	120904	147	
1	121120	147	
1	121226	147	
1	121334	140	
1	121506	157	
1	121655	136	
1	121796	143	
1	121990	142	
1	122191	154	
1	122396	157	
1	122530	147	
1	122640	147	
1	122774	143	
1	122900	147	
1	123026	147	
1	123223	132	
1	123348	137	
1	123578	135	
1	123696	149	
1	123872	148	
1	124074	157	
1	124230	125	
1	124596	147	
1	124710	147	
1	124836	147	
1	125025	158	
1	125290	153	
1	125406	147	
1	125614	147	
1	125816	147	
1	125982	147	
1	126094	147	
1	126270	147	
1	126450	131	
1	126570	147	
1	126682	147	
1	126828	147	
1	126958	125	
1	127358	147	
1	127462	147	
1	127834	151	
1	128010	147	
1	128127	146	
1	128266	152	
1	128614	147	
1	128732	157	
1	128918	147	
1	129048	136	
1	129192	143	
1	129398	147	
1	129736	147	
1	129838	124	
1	129983	150	
1	130166	125	
1	130353	134	
1	130503	134	
1	130770	143	
1	131003	154	
1	131114	147	
1	131250	147	
1	131575	152	
1	131800	147	
1	131949	136	
1	132202	147	
1	132350	147	
1	132472	156	
1	132698	147	
1	132819	132	
1	133038	122	
1	133184	123	
1	133294	154	
1	133454	140	
1	133662	159	
1	133796	131	
1	134080	147	
1	134194	145	
1	134462	148	
1	134676	147	
1	134840	147	
1	135080	155	
1	135276	155	
1	135522	149	
1	135686	147	
1	135874	147	
1	136223	140	
1	136422	147	
1	136656	147	
1	136860	147	
1	137014	147	
1	137176	147	
1	137306	137	
1	137432	147	
1	137654	153	
1	137774	147	
1	137916	136	
1	138078	147	
1	138302	147	
1	138632	126	
1	138846	147	
1	139019	158	
1	139276	159	
1	139386	147	
1	139666	129	
1	139869	146	
1	140068	147	
1	140302	158	
1	140429	150	
1	140670	147	
1	140800	140	
1	140910	147	
1	141068	124	
1	141206	125	
1	141356	135	
1	141600	147	
1	141744	147	
1	141866	153	
1	142070	147	
1	142324	159	
1	142464	147	
1	142616	147	
1	142724	147	
1	142842	129	
1	143020	147	
1	143358	147	
1	143708	126	
1	143824	139	
1	143957	126	
1	144424	131	
1	144642	152	
1	144756	148	
1	144987	122	
1	145132	130	
1	145288	147	
1	145413	136	
1	145568	147	
1	145676	132	
1	145992	147	
1	146162	127	
1	146278	147	
1	146509	128	
1	146629	128	
1	146876	147	
1	147116	147	
1	147364	124	
1	147484	139	
1	147670	147	
1	147892	131	
1	148084	147	
1	148222	147	
1	148342	145	
1	148734	157	
1	148899	122	
1	149242	135	
1	149423	142	
1	149542	147	
1	149754	147	
1	149880	147	
1	149992	147	
1	150188	153	
1	150382	147	
1	150608	133	
1	150748	146	
1	150950	147	
1	151076	130	
1	151224	141	
1	151350	147	
1	151520	149	
1	151678	147	
1	151856	155	
1	152044	122	
1	152152	147	
1	152372	147	
1	152582	145	
1	152850	143	
1	153156	138	
1	153352	127	
1	153480	147	
1	153671	152	
1	153994	153	
1	154202	123	
1	154348	130	
1	154518	150	
1	154668	147	
1	154964	147	
1	155152	132	
1	155320	154	
1	155499	142	
1	155692	147	
1	155814	147	
1	155938	147	
1	156102	147	
1	156332	147	
1	156522	125	
1	156680	146	
1	156928	147	
1	157072	147	
1	157270	147	
1	157382	152	
1	157518	147	
1	157674	153	
1	157860	142	
1	158096	147	
1	158242	147	
1	158540	158	
1	158694	147	
1	158842	147	
1	158948	147	
1	159056	146	
1	159276	147	
1	159416	147	
1	159644	147	
1	159783	138	
1	159884	141	
1	160066	144	
1	160180	147	
1	160501	122	
1	160793	140	
1	160974	147	
1	161284	130	
1	161438	140	
1	161553	122	
1	161770	149	
1	161886	132	
1	162088	131	
1	162326	149	
1	162572	145	
1	162786	147	
1	163052	141	
1	163258	147	
1	163434	135	
1	163646	147	
1	163934	129	
1	164134	147	
1	164285	154	
1	164453	160	
1	164686	147	
1	164854	151	
1	165090	147	
1	165240	154	
1	165494	147	
1	165628	142	
1	165790	139	
1	165943	150	
1	166100	147	
1	166265	128	
1	166574	153	
1	166727	156	
1	166895	146	
1	167064	141	
1	167266	147	
1	167406	122	
1	167644	147	
1	167946	151	
1	168170	147	
1	168450	157	
1	168564	130	
1	168761	126	
1	168862	147	
1	168974	147	
1	169106	147	
1	169376	147	
1	169486	128	
1	169658	149	
1	169802	150	
1	170090	147	
1	170218	147	
1	170344	159	
1	170472	141	
1	170688	147	
1	170868	157	
1	171106	147	
1	171410	152	
1	171554	147	
1	171670	144	
1	171936	129	
1	172038	147	
1	172324	147	
1	172473	146	
1	172622	132	
1	172811	154	
1	172936	147	
1	173178	124	
1	173342	139	
1	173647	160	
1	173954	147	
1	174236	147	
1	174360	121	
1	174518	148	
1	174638	121	
1	174752	147	
1	174854	135	
1	175210	160	
1	175332	147	
1	175568	130	
1	175780	147	
1	175982	147	
1	176342	153	
1	176526	138	
1	176672	147	
1	176860	126	
1	176992	141	
1	177184	147	
1	177388	129	
1	177534	156	
1	177699	124	
1	177946	147	
1	178141	142	
1	178530	147	
1	178658	155	
1	178896	147	
1	179219	140	
1	179466	147	
1	179678	147	
1	179784	147	
1	179912	147	
1	180052	147	
1	180263	156	
1	180418	147	
1	180566	147	
1	180740	147	
1	180870	147	
1	181077	140	
1	181272	147	
1	181382	156	
1	181516	147	
1	181724	146	
1	181836	147	
1	181988	124	
1	182082	133	
1	182393	136	
1	182600	147	
1	182777	156	
1	182952	147	
1	183274	147	
1	183450	125	
1	183616	130	
1	183752	123	
