Chr	Center	Size
1	48029	130	
1	48185	144	
1	48453.5	155	
1	48561.5	147	
1	48690	146	
1	48823.5	147	
1	49010	130	
1	49176.5	147	
1	49298.5	147	
1	49492.5	135	
1	49737.5	135	
1	49959	140	
1	50218.5	141	
1	50429.5	145	
1	50620.5	137	
1	50732.5	155	
1	50842.5	147	
1	50965	152	
1	51249.5	139	
1	51501	154	
1	51640.5	145	
1	51839	140	
1	51972	140	
1	52108	140	
1	52220	154	
1	52368	122	
1	52498	156	
1	52754.5	127	
1	52870.5	143	
1	53115.5	151	
1	53285.5	121	
1	53412.5	147	
1	53528	146	
1	53670.5	125	
1	53945.5	147	
1	54131.5	147	
1	54275.5	141	
1	54462.5	147	
1	54736.5	155	
1	54866.5	147	
1	55137.5	153	
1	55295.5	135	
1	55402.5	139	
1	55602	158	
1	55837.5	159	
1	56075.5	123	
1	56271	144	
1	56604.5	135	
1	56706	146	
1	56909	146	
1	57175	148	
1	57383	158	
1	57507	156	
1	57632.5	141	
1	57823.5	147	
1	57992	152	
1	58145	158	
1	58348	154	
1	58669	124	
1	58865.5	147	
1	59002.5	135	
1	59116.5	147	
1	59383.5	147	
1	59560.5	157	
1	59757	158	
1	60018	148	
1	60288.5	149	
1	60486.5	153	
1	60643	128	
1	60788.5	135	
1	60906.5	143	
1	61065	128	
1	61239.5	153	
1	61387	132	
1	61554.5	147	
1	61687	138	
1	61813	146	
1	62022.5	143	
1	62160	126	
1	62306	128	
1	62632.5	149	
1	62901.5	147	
1	63105.5	131	
1	63208.5	135	
1	63395	134	
1	63580	146	
1	63687.5	125	
1	63814	160	
1	64090.5	133	
1	64206	158	
1	64360.5	147	
1	64537.5	137	
1	64658	158	
1	64768.5	153	
1	64919	152	
1	65024.5	147	
1	65149	148	
1	65329.5	157	
1	65497.5	133	
1	65619	156	
1	65830.5	149	
1	65962.5	147	
1	66139.5	159	
1	66344.5	151	
1	66490.5	141	
1	66641.5	139	
1	66813.5	157	
1	67020	154	
1	67155	156	
1	67366.5	147	
1	67563.5	159	
1	67732	134	
1	67869.5	135	
1	68009.5	135	
1	68304	152	
1	68443	158	
1	68597	146	
1	68717.5	155	
1	68920.5	155	
1	69132	150	
1	69341	144	
1	69452.5	147	
1	69572	122	
1	69701.5	151	
1	69908	124	
1	70071	156	
1	70235	152	
1	70427	142	
1	70710.5	125	
1	70916.5	139	
1	71040.5	153	
1	71253	140	
1	71364	136	
1	71561.5	147	
1	71677	158	
1	71786.5	141	
1	72034.5	147	
1	72135	120	
1	72326.5	147	
1	72473.5	149	
1	72615	140	
1	72723.5	153	
1	72899.5	133	
1	73037.5	153	
1	73204.5	147	
1	73387	140	
1	73560.5	127	
1	73753.5	147	
1	74005	136	
1	74227	134	
1	74325.5	137	
1	74591.5	135	
1	74734	140	
1	74941	122	
1	75097	144	
1	75211	148	
1	75463	160	
1	75643.5	149	
1	75835.5	143	
1	76085	148	
1	76217.5	147	
1	76456	142	
1	76707	148	
1	76943.5	147	
1	77061	140	
1	77241.5	135	
1	77382.5	157	
1	77580	128	
1	77717	158	
1	77830.5	147	
1	78028.5	135	
1	78140	122	
1	78274.5	153	
1	78497.5	129	
1	78599.5	147	
1	78807.5	159	
1	78945.5	157	
1	79149	136	
1	79265.5	147	
1	79538.5	147	
1	79796	128	
1	80009	140	
1	80134	128	
1	80283.5	139	
1	80718	128	
1	80923	156	
1	81235	136	
1	81653	140	
1	81874	160	
1	82116.5	153	
1	82233	124	
1	82340	138	
1	82506.5	159	
1	82626.5	159	
1	82852	156	
1	83145.5	147	
1	83382.5	135	
1	83561.5	147	
1	83748.5	149	
1	83988	136	
1	84089	132	
1	84221.5	137	
1	84358.5	147	
1	84611	120	
1	84773	158	
1	84926	136	
1	85086	140	
1	85287.5	147	
1	85598.5	149	
1	85722	150	
1	85829.5	147	
1	86107.5	129	
1	86270	130	
1	86449.5	147	
1	86560	130	
1	86675.5	153	
1	86823	144	
1	87043.5	147	
1	87218.5	147	
1	87355.5	135	
1	87507	156	
1	87692.5	139	
1	87888.5	143	
1	87996.5	147	
1	88172.5	147	
1	88311.5	147	
1	88571.5	151	
1	88762	150	
1	88895.5	147	
1	89000.5	141	
1	89147.5	147	
1	89262.5	147	
1	89399.5	133	
1	89571	140	
1	89803.5	147	
1	89988.5	145	
1	90210.5	151	
1	90419.5	135	
1	90696.5	151	
1	90800	128	
1	90954	138	
1	91081	128	
1	91233.5	147	
1	91361	160	
1	91553.5	159	
1	91742	154	
1	91897	142	
1	92039.5	157	
1	92511	156	
1	92728	134	
1	92977.5	157	
1	93123.5	139	
1	93286.5	131	
1	93486	138	
1	93671	160	
1	93904.5	143	
1	94292.5	147	
1	94439.5	147	
1	94560	148	
1	94873.5	145	
1	95103.5	147	
1	95463	152	
1	95690	142	
1	95818.5	137	
1	95961.5	149	
1	96098.5	151	
1	96263	142	
1	96533.5	147	
1	96892.5	147	
1	97139	140	
1	97401.5	157	
1	97602.5	147	
1	97820.5	135	
1	98006.5	129	
1	98348.5	147	
1	98502.5	147	
1	98710.5	153	
1	98844.5	131	
1	98970	138	
1	99118.5	147	
1	99251.5	141	
1	99460.5	147	
1	99718	138	
1	99937.5	147	
1	100054	147	
1	100358	136	
1	100498	147	
1	100670	147	
1	100858	139	
1	100994	127	
1	101094	146	
1	101212	147	
1	101574	133	
1	101753	152	
1	101922	157	
1	102160	130	
1	102290	125	
1	102601	142	
1	102734	147	
1	102966	147	
1	103070	132	
1	103210	135	
1	103408	154	
1	103570	145	
1	103730	147	
1	104146	147	
1	104276	142	
1	104550	159	
1	104697	160	
1	104996	153	
1	105294	151	
1	105448	159	
1	105642	147	
1	105880	129	
1	106032	134	
1	106252	137	
1	106363	154	
1	106669	146	
1	106877	148	
1	107118	149	
1	107256	160	
1	107590	148	
1	107810	149	
1	108227	126	
1	108466	145	
1	108664	159	
1	108915	138	
1	109242	140	
1	109376	147	
1	109616	157	
1	109818	141	
1	110028	144	
1	110344	147	
1	110478	142	
1	110623	152	
1	110750	132	
1	111052	137	
1	111180	160	
1	111322	139	
1	111550	147	
1	111699	158	
1	111868	134	
1	112058	159	
1	112208	145	
1	112324	152	
1	112446	159	
1	112779	138	
1	112903	136	
1	113082	147	
1	113206	147	
1	113350	139	
1	113578	145	
1	113804	157	
1	114128	141	
1	114289	154	
1	114651	120	
1	114940	159	
1	115182	141	
1	115364	151	
1	115510	147	
1	115689	158	
1	115826	141	
1	115960	131	
1	116069	142	
1	116201	146	
1	116320	159	
1	116546	138	
1	116676	141	
1	116850	131	
1	117024	138	
1	117230	150	
1	117346	145	
1	117566	147	
1	117772	151	
1	117948	142	
1	118134	147	
1	118300	147	
1	118460	147	
1	118598	146	
1	118799	128	
1	119026	159	
1	119252	123	
1	119583	160	
1	119778	142	
1	119926	136	
1	120128	137	
1	120252	142	
1	120386	144	
1	120558	155	
1	120673	136	
1	120861	150	
1	121208	141	
1	121338	150	
1	121508	127	
1	121689	142	
1	121824	138	
1	121986	123	
1	122222	147	
1	122387	122	
1	122504	120	
1	122656	145	
1	122792	147	
1	122901	148	
1	123060	139	
1	123213	158	
1	123360	158	
1	123530	139	
1	123700	151	
1	123878	147	
1	124094	151	
1	124231	140	
1	124611	154	
1	124784	147	
1	124904	137	
1	125059	148	
1	125274	141	
1	125466	151	
1	125610	157	
1	125822	147	
1	125926	147	
1	126076	147	
1	126266	133	
1	126372	145	
1	126494	150	
1	126652	153	
1	126840	147	
1	126952	146	
1	127427	148	
1	127766	153	
1	127900	147	
1	128007	126	
1	128148	150	
1	128314	147	
1	128596	147	
1	128724	146	
1	128902	149	
1	129052	149	
1	129220	147	
1	129388	120	
1	129710	147	
1	129832	156	
1	129952	150	
1	130138	147	
1	130319	148	
1	130489	154	
1	130754	147	
1	131000	126	
1	131146	155	
1	131268	147	
1	131585	134	
1	131770	145	
1	131904	147	
1	132020	147	
1	132190	141	
1	132348	147	
1	132475	148	
1	132698	139	
1	132860	139	
1	133012	142	
1	133178	130	
1	133280	123	
1	133472	159	
1	133642	147	
1	133774	147	
1	134159	154	
1	134280	138	
1	134449	152	
1	134657	158	
1	134810	138	
1	135082	153	
1	135313	144	
1	135528	147	
1	135651	150	
1	135876	138	
1	136235	154	
1	136400	155	
1	136634	148	
1	136972	153	
1	137172	145	
1	137292	137	
1	137428	130	
1	137658	147	
1	137768	137	
1	137890	159	
1	138093	134	
1	138310	156	
1	138569	138	
1	138689	154	
1	138871	144	
1	139016	145	
1	139248	147	
1	139382	151	
1	139581	128	
1	139715	138	
1	139876	127	
1	140074	150	
1	140308	155	
1	140448	157	
1	140703	140	
1	140835	142	
1	141054	147	
1	141206	143	
1	141336	131	
1	141592	155	
1	141722	151	
1	141832	145	
1	142052	147	
1	142338	151	
1	142542	147	
1	142668	140	
1	142831	156	
1	143010	143	
1	143389	134	
1	143654	123	
1	143778	147	
1	143908	145	
1	144434	147	
1	144601	142	
1	144731	156	
1	144968	150	
1	145135	144	
1	145266	157	
1	145382	158	
1	145594	160	
1	145719	124	
1	145968	157	
1	146174	159	
1	146286	147	
1	146506	120	
1	146620	134	
1	146870	128	
1	147116	143	
1	147360	153	
1	147484	147	
1	147676	149	
1	147869	132	
1	148088	132	
1	148226	145	
1	148390	147	
1	148734	147	
1	148892	140	
1	149202	151	
1	149422	149	
1	149544	127	
1	149808	135	
1	149926	159	
1	150169	160	
1	150295	122	
1	150406	139	
1	150595	142	
1	150728	144	
1	150947	152	
1	151092	137	
1	151236	147	
1	151360	158	
1	151510	132	
1	151698	147	
1	151852	158	
1	152043	146	
1	152164	151	
1	152391	146	
1	152589	156	
1	152838	145	
1	153144	147	
1	153332	154	
1	153482	147	
1	153660	153	
1	153902	147	
1	154018	136	
1	154234	147	
1	154345	148	
1	154536	151	
1	154659	146	
1	154924	145	
1	155061	136	
1	155176	131	
1	155316	147	
1	155500	147	
1	155743	152	
1	155892	157	
1	156134	159	
1	156332	137	
1	156512	143	
1	156658	147	
1	156978	139	
1	157094	149	
1	157254	151	
1	157380	129	
1	157484	125	
1	157680	156	
1	157867	160	
1	158086	147	
1	158238	141	
1	158554	147	
1	158656	137	
1	158796	155	
1	158980	147	
1	159092	147	
1	159286	138	
1	159405	154	
1	159518	147	
1	159678	152	
1	159786	131	
1	159900	157	
1	160078	146	
1	160194	151	
1	160507	144	
1	160800	122	
1	160980	149	
1	161286	155	
1	161420	158	
1	161551	156	
1	161765	140	
1	161906	159	
1	162084	145	
1	162342	151	
1	162572	143	
1	162746	157	
1	163058	159	
1	163248	125	
1	163424	159	
1	163586	147	
1	163717	136	
1	163918	130	
1	164110	155	
1	164244	128	
1	164458	151	
1	164658	147	
1	164790	147	
1	164894	122	
1	165019	160	
1	165242	139	
1	165526	135	
1	165651	130	
1	165782	145	
1	165906	155	
1	166096	142	
1	166246	133	
1	166585	140	
1	166708	147	
1	166824	147	
1	167050	147	
1	167158	149	
1	167274	147	
1	167384	147	
1	167644	156	
1	167965	158	
1	168166	130	
1	168378	149	
1	168512	144	
1	168749	144	
1	168903	146	
1	169047	134	
1	169353	152	
1	169501	136	
1	169628	131	
1	169813	120	
1	170101	132	
1	170224	132	
1	170342	144	
1	170478	147	
1	170705	140	
1	170858	147	
1	171076	131	
1	171402	155	
1	171544	151	
1	171686	147	
1	172020	157	
1	172322	122	
1	172482	139	
1	172695	156	
1	172806	157	
1	172978	147	
1	173150	148	
1	173324	141	
1	173666	145	
1	173934	121	
1	174250	144	
1	174388	154	
1	174512	138	
1	174664	157	
1	174790	153	
1	174912	147	
1	175166	149	
1	175338	153	
1	175570	151	
1	175740	147	
1	176022	147	
1	176350	147	
1	176502	141	
1	176648	147	
1	176860	141	
1	176986	133	
1	177198	120	
1	177384	147	
1	177517	148	
1	177690	147	
1	177912	133	
1	178026	159	
1	178158	135	
1	178538	149	
1	178662	127	
1	178914	141	
1	179216	147	
1	179438	155	
1	179607	160	
1	179777	134	
1	179939	156	
1	180088	157	
1	180248	141	
1	180464	153	
1	180702	147	
1	180822	134	
1	181088	133	
1	181244	147	
1	181359	158	
1	181478	159	
1	181773	150	
1	181954	147	
1	182078	123	
1	182398	151	
1	182564	157	
1	182694	147	
1	182808	144	
1	182946	133	
1	183254	154	
1	183469	146	
1	183616	147	
1	183744	147	
