Chr	Center	Size
1	71797.5	139	
1	72029.5	151	
1	72145.5	157	
1	72367.5	141	
1	72474	152	
1	72611.5	151	
1	72741	146	
1	72863.5	141	
1	73045	132	
1	73216.5	157	
1	73394	156	
1	73574.5	139	
1	73763	160	
1	74003.5	145	
1	74228	146	
1	74334	142	
1	74579	138	
1	74725.5	145	
1	74924.5	149	
1	75099	150	
1	75217	146	
1	75435.5	147	
1	75632	152	
1	75831.5	141	
1	76076.5	151	
1	76211.5	153	
1	76458.5	145	
1	76697	152	
1	76938	160	
1	77055.5	137	
1	77237.5	149	
1	77393.5	155	
1	77572.5	155	
1	77712.5	139	
1	77816.5	137	
1	77934.5	157	
1	78136.5	149	
1	78274.5	155	
1	78489.5	151	
1	78798.5	159	
1	78952.5	147	
1	79162.5	137	
1	79536.5	151	
1	79769	146	
1	80011	160	
1	80137.5	145	
1	80294.5	137	
1	80738.5	147	
1	80912	158	
1	81237	136	
1	81650.5	147	
1	81866	134	
1	82112.5	153	
1	82227.5	145	
1	82352	150	
1	82511.5	143	
1	82631	140	
1	82844.5	139	
1	83133	146	
1	83375.5	153	
1	83546	150	
1	83759	158	
1	83976	142	
1	84089	148	
1	84233.5	135	
1	84360.5	147	
1	84605.5	137	
1	84775.5	153	
1	84929	158	
1	85105.5	147	
1	85288	140	
1	85488	136	
1	85594.5	149	
1	85716.5	147	
1	85837.5	147	
1	85944	150	
1	86107.5	149	
1	86260.5	151	
1	86426	150	
1	86555	136	
1	86678.5	137	
1	86826.5	145	
1	87039.5	135	
1	87220.5	147	
1	87352	146	
1	87511.5	147	
1	87689.5	147	
1	87869.5	151	
1	88183	142	
1	88348.5	137	
1	88578	156	
1	88753.5	151	
1	88875.5	147	
1	88999	138	
1	89130	132	
1	89245	142	
1	89408.5	139	
1	89566	140	
1	89789.5	149	
1	89983	148	
1	90218.5	145	
1	90426.5	153	
1	90690.5	145	
1	90800	138	
1	90949.5	147	
1	91094.5	129	
1	91252	148	
1	91378	138	
1	91560	152	
1	91753	152	
1	91899.5	147	
1	92048.5	149	
1	92502	156	
1	92621	158	
1	92980	146	
1	93119.5	153	
1	93257	132	
1	93485.5	149	
1	93677	150	
1	93789.5	153	
1	93899.5	139	
1	94290	154	
1	94447	152	
1	94556	150	
1	94872.5	147	
1	95098.5	131	
1	95458.5	153	
1	95571.5	147	
1	95701	150	
1	95810.5	145	
1	95971	142	
1	96102.5	147	
1	96268	146	
1	96550	160	
1	96886.5	147	
1	97132.5	141	
1	97398	152	
1	97611	146	
1	97817	156	
1	97999.5	141	
1	98348	148	
1	98497	158	
1	98710	152	
1	98843.5	141	
1	98966.5	139	
1	99094	132	
1	99257.5	143	
1	99457.5	137	
1	99720	140	
1	99928.5	157	
1	100064	145	
1	100460	152	
1	100670	147	
1	100858	158	
1	100986	147	
1	101114	145	
1	101250	130	
1	101563	150	
1	101750	145	
1	101914	144	
1	102145	158	
1	102301	154	
1	102596	142	
1	102726	147	
1	102928	147	
1	103069	144	
1	103186	148	
1	103406	122	
1	103571	150	
1	103732	147	
1	104136	127	
1	104256	145	
1	104548	157	
1	104686	139	
1	104994	148	
1	105290	155	
1	105449	146	
1	105612	143	
1	105858	150	
1	106034	147	
1	106261	160	
1	106680	151	
1	106866	158	
1	107127	140	
1	107266	151	
1	107588	147	
1	107806	142	
1	108228	157	
1	108459	160	
1	108664	151	
1	108908	145	
1	109240	155	
1	109377	148	
1	109612	144	
1	109808	143	
1	110004	155	
1	110360	138	
1	110473	158	
1	110615	154	
1	110748	144	
1	111046	149	
1	111184	155	
1	111322	147	
1	111528	131	
1	111730	147	
1	111862	146	
1	112058	147	
1	112202	141	
1	112317	152	
1	112438	142	
1	112785	148	
1	112908	136	
1	113200	153	
1	113355	158	
1	113580	156	
1	113795	148	
1	114140	158	
1	114266	153	
1	114647	150	
1	114943	154	
1	115182	157	
1	115366	147	
1	115490	145	
1	115688	147	
1	115834	145	
1	115972	149	
1	116196	132	
1	116327	160	
1	116559	146	
1	116680	143	
1	116848	149	
1	117024	146	
1	117236	157	
1	117347	154	
1	117563	150	
1	117764	157	
1	117950	141	
1	118139	144	
1	118312	147	
1	118455	152	
1	118599	146	
1	118783	156	
1	118903	150	
1	119032	148	
1	119244	139	
1	119578	149	
1	119776	139	
1	119924	138	
1	120112	133	
1	120244	151	
1	120386	135	
1	120572	153	
1	120694	147	
1	120882	147	
1	121116	135	
1	121230	143	
1	121339	148	
1	121508	152	
1	121687	140	
1	121820	144	
1	121978	143	
1	122217	148	
1	122382	139	
1	122503	160	
1	122659	130	
1	122792	147	
1	122906	150	
1	123061	148	
1	123210	148	
1	123342	137	
1	123532	137	
1	123698	147	
1	123898	147	
1	124091	148	
1	124219	140	
1	124618	141	
1	124758	141	
1	124899	152	
1	125061	152	
1	125273	144	
1	125456	141	
1	125617	148	
1	125815	136	
1	125942	151	
1	126062	136	
1	126266	144	
1	126373	150	
1	126484	153	
1	126650	157	
1	126818	133	
1	126948	149	
1	127316	156	
1	127422	135	
1	127766	145	
1	127884	139	
1	128006	147	
1	128151	146	
1	128305	148	
1	128574	157	
1	128728	139	
1	128903	156	
1	129046	152	
1	129219	146	
1	129368	144	
1	129709	154	
1	129816	148	
1	129949	154	
1	130149	160	
1	130326	147	
1	130488	141	
1	130754	139	
1	131012	155	
1	131152	141	
1	131263	146	
1	131580	138	
1	131768	154	
1	131891	138	
1	131997	150	
1	132196	150	
1	132352	153	
1	132474	133	
1	132693	134	
1	132864	144	
1	133016	147	
1	133174	139	
1	133299	136	
1	133464	147	
1	133648	157	
1	133764	144	
1	134036	129	
1	134168	148	
1	134283	136	
1	134452	134	
1	134667	152	
1	134814	150	
1	135082	157	
1	135312	142	
1	135515	152	
1	135652	153	
1	135876	145	
1	136224	146	
1	136400	151	
1	136626	152	
1	136848	145	
1	136968	143	
1	137168	153	
1	137407	154	
1	137628	143	
1	137757	146	
1	137890	143	
1	138086	150	
1	138314	147	
1	138571	152	
1	138681	152	
1	138866	152	
1	139022	147	
1	139264	140	
1	139397	142	
1	139580	153	
1	139728	145	
1	139868	147	
1	140088	147	
1	140312	151	
1	140446	147	
1	140698	147	
1	140828	145	
1	141046	156	
1	141203	158	
1	141342	133	
1	141591	156	
1	141716	149	
1	141833	152	
1	142048	147	
1	142335	144	
1	142530	146	
1	142676	139	
1	142836	154	
1	143006	145	
1	143386	148	
1	143661	158	
1	143778	156	
1	143916	134	
1	144418	159	
1	144608	157	
1	144732	153	
1	144972	149	
1	145130	140	
1	145258	143	
1	145391	150	
1	145598	140	
1	145714	146	
1	145964	147	
1	146148	147	
1	146270	153	
1	146507	134	
1	146620	159	
1	146864	147	
1	147115	148	
1	147340	153	
1	147482	143	
1	147663	138	
1	147886	147	
1	148102	147	
1	148219	142	
1	148372	125	
1	148732	150	
1	148894	143	
1	149208	151	
1	149424	135	
1	149560	153	
1	149790	145	
1	149924	148	
1	150166	140	
1	150304	153	
1	150586	147	
1	150734	141	
1	150944	143	
1	151102	145	
1	151240	145	
1	151368	157	
1	151512	159	
1	151680	141	
1	151846	148	
1	152054	137	
1	152188	147	
1	152380	149	
1	152586	149	
1	152840	135	
1	153150	158	
1	153322	148	
1	153489	132	
1	153650	149	
1	153906	157	
1	154018	151	
1	154200	147	
1	154350	150	
1	154544	153	
1	154662	153	
1	154944	147	
1	155156	129	
1	155331	152	
1	155492	152	
1	155740	157	
1	155900	143	
1	156113	152	
1	156331	146	
1	156510	150	
1	156664	143	
1	156989	138	
1	157098	157	
1	157237	146	
1	157363	142	
1	157482	147	
1	157674	147	
1	157860	151	
1	158096	150	
1	158232	155	
1	158538	138	
1	158652	149	
1	158801	152	
1	158972	150	
1	159102	149	
1	159274	142	
1	159403	150	
1	159522	156	
1	159660	131	
1	159785	154	
1	159897	150	
1	160083	146	
1	160200	147	
1	160500	155	
1	160820	139	
1	160978	145	
1	161277	140	
1	161420	149	
1	161553	140	
1	161754	147	
1	161903	152	
1	162070	157	
1	162351	152	
1	162568	145	
1	162738	147	
1	163051	144	
1	163242	151	
1	163420	148	
1	163620	140	
1	163937	156	
1	164100	153	
1	164248	139	
1	164446	145	
1	164639	152	
1	164788	137	
1	164895	150	
1	165061	130	
1	165252	151	
1	165534	138	
1	165653	142	
1	165785	140	
1	165916	147	
1	166094	138	
1	166236	143	
1	166580	141	
1	166724	149	
1	166842	150	
1	167056	149	
1	167162	148	
1	167378	160	
1	167650	144	
1	167960	146	
1	168164	155	
1	168378	155	
1	168516	141	
1	168734	147	
1	168900	155	
1	169052	155	
1	169348	149	
1	169507	142	
1	169626	148	
1	169810	148	
1	170103	140	
1	170220	145	
1	170349	148	
1	170462	135	
1	170706	155	
1	170856	145	
1	171090	147	
1	171389	144	
1	171541	138	
1	171674	150	
1	171930	139	
1	172031	128	
1	172314	141	
1	172476	149	
1	172679	156	
1	172808	150	
1	172982	148	
1	173147	154	
1	173328	153	
1	173682	151	
1	173918	124	
1	174259	152	
1	174391	136	
1	174516	138	
1	174661	158	
1	174791	148	
1	174900	147	
1	175202	144	
1	175339	152	
1	175568	153	
1	175711	148	
1	176012	145	
1	176348	149	
1	176492	149	
1	176653	134	
1	176857	136	
1	176988	157	
1	177190	151	
1	177400	138	
1	177511	146	
1	177682	144	
1	177904	138	
1	178007	140	
1	178166	153	
1	178542	147	
1	178651	144	
1	178912	139	
1	179205	156	
1	179427	160	
1	179609	132	
1	179768	149	
1	179932	147	
1	180075	142	
1	180256	146	
1	180440	148	
1	180548	147	
1	180708	140	
1	180812	149	
1	181070	144	
1	181230	133	
1	181349	134	
1	181478	147	
1	181770	143	
1	181926	157	
1	182056	141	
1	182400	148	
1	182571	142	
1	182682	145	
1	182812	136	
1	182936	157	
1	183265	140	
1	183472	159	
1	183607	154	
1	183750	147	
