Chr	Center	Size
1	39794.5	133	
1	40015	124	
1	40145.5	139	
1	40334.5	125	
1	40556	142	
1	40691.5	147	
1	40884.5	147	
1	41038.5	147	
1	41256.5	147	
1	41384	130	
1	41521.5	155	
1	41678.5	147	
1	42021.5	139	
1	42226	134	
1	42389.5	147	
1	42528.5	153	
1	42651	124	
1	42875.5	151	
1	43025.5	147	
1	43246.5	153	
1	43433.5	147	
1	43579.5	121	
1	43689.5	135	
1	44037.5	147	
1	44196.5	147	
1	44344	130	
1	44545.5	147	
1	44669	144	
1	44952.5	153	
1	45214	140	
1	45329	144	
1	45561	134	
1	45829	144	
1	46066	134	
1	46360	138	
1	46528	132	
1	46668.5	147	
1	46827.5	143	
1	47370	158	
1	47915	150	
1	48037.5	139	
1	48207.5	123	
1	48438	122	
1	48552.5	131	
1	48697.5	139	
1	48832	150	
1	49030.5	147	
1	49170.5	147	
1	49330.5	147	
1	49506.5	155	
1	49732.5	147	
1	49956.5	147	
1	50207.5	141	
1	50318.5	149	
1	50426.5	147	
1	50578.5	145	
1	50727.5	147	
1	50865	140	
1	50965.5	131	
1	51238.5	147	
1	51509.5	125	
1	51632.5	155	
1	51829	148	
1	51964.5	147	
1	52117.5	147	
1	52236.5	149	
1	52388	132	
1	52505	158	
1	52745	156	
1	52875.5	147	
1	53134	122	
1	53282	154	
1	53397.5	127	
1	53531	122	
1	53679.5	147	
1	53935.5	159	
1	54116.5	149	
1	54279	144	
1	54422.5	147	
1	54726.5	147	
1	54886	146	
1	55129.5	133	
1	55283.5	143	
1	55417.5	147	
1	55602	152	
1	55808.5	147	
1	56076.5	149	
1	56306.5	147	
1	56613.5	147	
1	56730.5	143	
1	56952.5	147	
1	57193.5	147	
1	57399.5	131	
1	57500	142	
1	57615.5	147	
1	57826.5	147	
1	57991.5	129	
1	58182.5	147	
1	58350.5	139	
1	58669	146	
1	58862	128	
1	59004.5	151	
1	59125	152	
1	59389.5	147	
1	59560.5	147	
1	59764.5	147	
1	60026	160	
1	60318.5	147	
1	60491.5	129	
1	60666.5	147	
1	60818.5	147	
1	60923.5	145	
1	61086.5	153	
1	61231.5	147	
1	61390.5	127	
1	61560	152	
1	61679.5	127	
1	61792.5	147	
1	62022.5	147	
1	62186.5	145	
1	62332.5	147	
1	62641.5	127	
1	62893.5	153	
1	63063.5	147	
1	63203.5	127	
1	63406.5	143	
1	63570.5	147	
1	63675.5	147	
1	63816	124	
1	64094.5	147	
1	64219	138	
1	64373	144	
1	64536	138	
1	64700.5	147	
1	64808.5	147	
1	64940	146	
1	65158	152	
1	65340.5	155	
1	65514	158	
1	65823.5	155	
1	65983	128	
1	66135.5	141	
1	66331.5	155	
1	66486.5	129	
1	66663	142	
1	66811.5	147	
1	67046.5	147	
1	67152.5	137	
1	67343.5	159	
1	67548.5	147	
1	67745	160	
1	67864.5	147	
1	67994	140	
1	68303.5	147	
1	68478	158	
1	68602.5	153	
1	68732.5	131	
1	68928.5	143	
1	69140.5	143	
1	69321.5	139	
1	69459.5	147	
1	69581.5	147	
1	69712	148	
1	69899.5	151	
1	70068.5	133	
1	70243.5	143	
1	70434.5	147	
1	70790.5	147	
1	70900	158	
1	71080.5	147	
1	71236	148	
1	71357	122	
1	71635	130	
1	71779	152	
1	71990	130	
1	72095.5	147	
1	72361	130	
1	72484.5	149	
1	72615.5	133	
1	72740	128	
1	72878	154	
1	73074.5	147	
1	73193.5	147	
1	73392	144	
1	73566.5	159	
1	73768.5	147	
1	73993.5	157	
1	74218	160	
1	74599	142	
1	74728	138	
1	74937	128	
1	75107.5	133	
1	75213.5	147	
1	75451.5	147	
1	75637.5	143	
1	75835.5	147	
1	76090.5	147	
1	76202.5	155	
1	76485.5	127	
1	76705.5	131	
1	76946.5	125	
1	77060.5	139	
1	77238.5	149	
1	77402.5	133	
1	77590	144	
1	77822.5	153	
1	78015.5	159	
1	78136	152	
1	78277.5	147	
1	78493	156	
1	78621.5	147	
1	78808.5	159	
1	78956.5	149	
1	79155.5	147	
1	79279	148	
1	79540.5	151	
1	79770	138	
1	80003.5	137	
1	80138.5	159	
1	80310	138	
1	80750.5	147	
1	80921.5	153	
1	81239.5	149	
1	81654.5	147	
1	81856	148	
1	82123.5	153	
1	82331.5	143	
1	82492.5	139	
1	82647.5	147	
1	82882.5	147	
1	83131.5	147	
1	83382	120	
1	83546	148	
1	83762	136	
1	83971.5	149	
1	84092.5	155	
1	84238.5	147	
1	84361	148	
1	84627.5	147	
1	84771.5	147	
1	84905.5	149	
1	85085.5	139	
1	85295	130	
1	85497	136	
1	85611.5	147	
1	85788	154	
1	85930	160	
1	86126.5	147	
1	86267	130	
1	86421.5	147	
1	86537	132	
1	86693.5	147	
1	86823.5	147	
1	87021.5	147	
1	87218.5	143	
1	87367	132	
1	87508	150	
1	87681	138	
1	87847.5	147	
1	87962.5	147	
1	88167.5	147	
1	88345.5	155	
1	88588.5	155	
1	88753.5	141	
1	88873.5	139	
1	88978.5	147	
1	89155.5	151	
1	89281.5	147	
1	89418	126	
1	89566.5	147	
1	89781.5	147	
1	89986.5	147	
1	90220.5	147	
1	90415.5	147	
1	90694.5	145	
1	90952.5	143	
1	91073.5	121	
1	91227.5	141	
1	91380.5	139	
1	91595.5	147	
1	91754.5	123	
1	91890.5	153	
1	92039.5	139	
1	92476.5	147	
1	92604.5	147	
1	92745	148	
1	92977.5	151	
1	93115.5	153	
1	93256.5	147	
1	93489.5	145	
1	93661	154	
1	93818.5	147	
1	93932.5	147	
1	94286.5	147	
1	94518.5	147	
1	94872	148	
1	95090	150	
1	95441.5	155	
1	95577.5	133	
1	95694.5	153	
1	95816.5	149	
1	95972.5	147	
1	96117	138	
1	96263	122	
1	96545.5	147	
1	96855.5	147	
1	97139	142	
1	97382	128	
1	97610.5	147	
1	97822.5	155	
1	98016	146	
1	98360	126	
1	98501.5	147	
1	98711	160	
1	98864.5	129	
1	98975	126	
1	99098.5	149	
1	99260	158	
1	99440.5	147	
1	99747.5	147	
1	99934.5	151	
1	100076	158	
1	100352	147	
1	100480	147	
1	100679	158	
1	100859	146	
1	100992	153	
1	101108	134	
1	101272	123	
1	101576	155	
1	101756	147	
1	101914	147	
1	102148	145	
1	102306	147	
1	102598	152	
1	102742	125	
1	102952	129	
1	103064	150	
1	103191	148	
1	103400	147	
1	103578	147	
1	103738	129	
1	104149	120	
1	104276	147	
1	104548	142	
1	104715	160	
1	105086	160	
1	105294	147	
1	105441	160	
1	105622	153	
1	105898	121	
1	106030	143	
1	106258	137	
1	106364	143	
1	106692	120	
1	106866	145	
1	107132	147	
1	107254	143	
1	107592	123	
1	107794	155	
1	108234	147	
1	108465	152	
1	108671	156	
1	108910	127	
1	109238	150	
1	109380	147	
1	109618	160	
1	109811	148	
1	110012	157	
1	110361	160	
1	110472	123	
1	110633	136	
1	110750	147	
1	111032	147	
1	111184	139	
1	111314	125	
1	111530	155	
1	111718	141	
1	111866	147	
1	112038	131	
1	112189	158	
1	112373	134	
1	112763	130	
1	112912	159	
1	113101	136	
1	113210	131	
1	113376	129	
1	113574	147	
1	113812	121	
1	114146	147	
1	114272	147	
1	114642	139	
1	114944	147	
1	115198	131	
1	115372	147	
1	115501	144	
1	115694	132	
1	115946	147	
1	116192	131	
1	116354	147	
1	116560	155	
1	116672	149	
1	116846	153	
1	117014	142	
1	117234	147	
1	117354	147	
1	117560	121	
1	117765	158	
1	117961	160	
1	118112	137	
1	118315	140	
1	118456	141	
1	118609	142	
1	118796	139	
1	118902	125	
1	119027	138	
1	119236	136	
1	119595	158	
1	119766	147	
1	119930	152	
1	120102	135	
1	120268	147	
1	120381	144	
1	120554	137	
1	120698	147	
1	120874	147	
1	121132	146	
1	121310	147	
1	121521	122	
1	121704	133	
1	121840	147	
1	121984	150	
1	122206	147	
1	122408	147	
1	122523	148	
1	122654	143	
1	122766	147	
1	122907	158	
1	123054	155	
1	123206	149	
1	123346	153	
1	123550	147	
1	123697	142	
1	123894	147	
1	124094	147	
1	124225	146	
1	124622	140	
1	124772	154	
1	124902	127	
1	125074	147	
1	125274	147	
1	125475	144	
1	125603	146	
1	125812	147	
1	125936	128	
1	126062	147	
1	126286	153	
1	126510	147	
1	126634	153	
1	126831	154	
1	126966	129	
1	127286	147	
1	127442	159	
1	127738	148	
1	127894	130	
1	128010	135	
1	128165	152	
1	128292	153	
1	128576	147	
1	128726	147	
1	128907	132	
1	129056	132	
1	129229	160	
1	129353	136	
1	129714	133	
1	129830	147	
1	129956	155	
1	130141	160	
1	130336	147	
1	130492	147	
1	130732	147	
1	130994	134	
1	131146	159	
1	131274	159	
1	131580	149	
1	131758	147	
1	131900	149	
1	132214	147	
1	132468	135	
1	132696	147	
1	132864	130	
1	133018	135	
1	133196	145	
1	133298	137	
1	133468	147	
1	133652	126	
1	133776	147	
1	134016	147	
1	134159	150	
1	134278	134	
1	134461	132	
1	134661	152	
1	134800	147	
1	135077	134	
1	135278	147	
1	135522	147	
1	135684	147	
1	135878	149	
1	136238	156	
1	136396	147	
1	136638	155	
1	136838	147	
1	136972	147	
1	137160	133	
1	137282	135	
1	137420	123	
1	137630	152	
1	137740	147	
1	137890	143	
1	138098	123	
1	138320	123	
1	138642	147	
1	138870	147	
1	139024	147	
1	139249	128	
1	139412	147	
1	139588	147	
1	139754	132	
1	139870	143	
1	140083	150	
1	140302	137	
1	140461	142	
1	140704	157	
1	140834	130	
1	141032	147	
1	141208	147	
1	141350	145	
1	141588	159	
1	141712	147	
1	141832	137	
1	142030	145	
1	142366	147	
1	142532	157	
1	142672	152	
1	142842	142	
1	143012	145	
1	143380	143	
1	143672	147	
1	143780	147	
1	143912	125	
1	144406	143	
1	144630	160	
1	144752	150	
1	144948	147	
1	145158	147	
1	145397	150	
1	145590	147	
1	145730	122	
1	145967	154	
1	146176	147	
1	146294	139	
1	146565	148	
1	146856	147	
1	147100	148	
1	147341	148	
1	147486	147	
1	147682	135	
1	147882	158	
1	148162	156	
1	148386	147	
1	148722	157	
1	148886	144	
1	149192	147	
1	149426	150	
1	149554	133	
1	149782	131	
1	149924	159	
1	150165	128	
1	150326	147	
1	150590	139	
1	150735	150	
1	150968	147	
1	151090	147	
1	151250	133	
1	151368	143	
1	151518	152	
1	151692	146	
1	151853	140	
1	152024	147	
1	152173	134	
1	152395	120	
1	152576	121	
1	152874	147	
1	153157	146	
1	153360	147	
1	153482	127	
1	153672	131	
1	153924	147	
1	154026	123	
1	154211	154	
1	154350	127	
1	154529	150	
1	154648	147	
1	154952	155	
1	155062	147	
1	155168	147	
1	155304	155	
1	155502	122	
1	155741	128	
1	155920	147	
1	156124	155	
1	156338	147	
1	156522	147	
1	156648	127	
1	156968	147	
1	157080	147	
1	157274	132	
1	157381	148	
1	157666	127	
1	157862	159	
1	158120	147	
1	158242	151	
1	158530	147	
1	158666	147	
1	158802	143	
1	158972	140	
1	159104	143	
1	159280	147	
1	159390	142	
1	159528	147	
1	159669	130	
1	159788	147	
1	159918	147	
1	160082	153	
1	160188	147	
1	160502	147	
1	160810	158	
1	160970	134	
1	161278	147	
1	161394	147	
1	161560	150	
1	161758	151	
1	161907	142	
1	162100	147	
1	162355	132	
1	162567	132	
1	162746	128	
1	163063	122	
1	163234	128	
1	163420	155	
1	163672	147	
1	163938	131	
1	164108	156	
1	164248	143	
1	164448	137	
1	164658	150	
1	164776	147	
1	164891	156	
1	165039	136	
1	165255	148	
1	165522	152	
1	165636	147	
1	165788	155	
1	165901	138	
1	166102	147	
1	166220	136	
1	166600	152	
1	166732	160	
1	167146	139	
1	167280	153	
1	167398	147	
1	167646	147	
1	167941	138	
1	168174	137	
1	168376	139	
1	168542	147	
1	168734	138	
1	168900	149	
1	169044	143	
1	169350	141	
1	169498	127	
1	169614	147	
1	169817	150	
1	170074	150	
1	170224	141	
1	170342	147	
1	170456	154	
1	170696	123	
1	170864	155	
1	171090	147	
1	171388	147	
1	171550	123	
1	171678	159	
1	171933	124	
1	172036	147	
1	172356	147	
1	172480	145	
1	172685	158	
1	172812	149	
1	172984	143	
1	173155	140	
1	173324	153	
1	173668	147	
1	173898	147	
1	174226	147	
1	174392	147	
1	174519	126	
1	174664	153	
1	174882	143	
1	175216	147	
1	175352	127	
1	175536	147	
1	175729	150	
1	176032	159	
1	176356	141	
1	176498	143	
1	176654	147	
1	176839	146	
1	177006	147	
1	177196	159	
1	177373	154	
1	177533	138	
1	177702	147	
1	177910	147	
1	178022	130	
1	178158	140	
1	178531	128	
1	178652	138	
1	178907	144	
1	179202	155	
1	179440	124	
1	179609	144	
1	179774	159	
1	179964	147	
1	180090	139	
1	180247	142	
1	180468	147	
1	180580	147	
1	180748	121	
1	180848	147	
1	181070	147	
1	181221	160	
1	181358	147	
1	181487	144	
1	181776	147	
1	181933	142	
1	182072	146	
1	182384	147	
1	182596	139	
1	182811	156	
1	182952	147	
1	183290	147	
1	183484	155	
1	183608	149	
1	183753	130	
