Chr	Center	Size
1	37469.5	147	
1	37575.5	141	
1	37828.5	147	
1	38069	130	
1	38251.5	147	
1	38386.5	147	
1	38600.5	147	
1	38785.5	147	
1	38924.5	147	
1	39043.5	143	
1	39326.5	147	
1	39489.5	149	
1	39628.5	147	
1	39773	120	
1	40052.5	147	
1	40171	140	
1	40338.5	147	
1	40564.5	147	
1	40682	144	
1	40900	130	
1	41087	124	
1	41237.5	143	
1	41451.5	147	
1	41710.5	147	
1	42042.5	131	
1	42233.5	147	
1	42373	120	
1	42656	142	
1	42890.5	147	
1	42998.5	157	
1	43212	130	
1	43415	120	
1	43634	122	
1	43989	156	
1	44223	130	
1	44353.5	147	
1	44512.5	147	
1	44683	152	
1	44980.5	147	
1	45207	160	
1	45343.5	147	
1	45560.5	147	
1	45802.5	147	
1	46112.5	147	
1	46371	138	
1	46511.5	159	
1	46678.5	149	
1	46846.5	147	
1	47335.5	147	
1	47871.5	147	
1	48012.5	147	
1	48215.5	147	
1	48413.5	147	
1	48567	120	
1	48723.5	147	
1	48849.5	135	
1	49005.5	147	
1	49119.5	147	
1	49306.5	147	
1	49481	142	
1	49791.5	147	
1	49962	152	
1	50247.5	135	
1	50403.5	147	
1	50534.5	147	
1	50653.5	147	
1	50830	148	
1	50987.5	147	
1	51237.5	139	
1	51494.5	147	
1	51651.5	137	
1	51844.5	147	
1	52011.5	147	
1	52176.5	141	
1	52390.5	147	
1	52500.5	147	
1	52772.5	135	
1	53135.5	147	
1	53318.5	147	
1	53447	144	
1	53565.5	147	
1	53682	154	
1	53942.5	147	
1	54092.5	153	
1	54258.5	147	
1	54367.5	147	
1	54484.5	125	
1	54709	144	
1	54891.5	147	
1	55131	136	
1	55257.5	125	
1	55434.5	155	
1	55599.5	133	
1	55842	134	
1	56079.5	135	
1	56273	146	
1	56602.5	147	
1	56780.5	147	
1	56905	158	
1	57225.5	147	
1	57348.5	147	
1	57483.5	147	
1	57653.5	147	
1	57805	130	
1	58012.5	147	
1	58154.5	149	
1	58337	142	
1	58612	126	
1	58831	150	
1	58976	146	
1	59165.5	143	
1	59398.5	147	
1	59559.5	157	
1	59803	148	
1	59998	122	
1	60085.5	121	
1	60248.5	125	
1	60472.5	145	
1	60692	138	
1	60912.5	159	
1	61063.5	147	
1	61228.5	151	
1	61370.5	127	
1	61500.5	147	
1	61656.5	145	
1	61798	134	
1	62008	124	
1	62179.5	147	
1	62304.5	155	
1	62682	158	
1	62883.5	147	
1	63079	154	
1	63235.5	143	
1	63414.5	147	
1	63577	158	
1	63818.5	147	
1	64022.5	147	
1	64150	126	
1	64354.5	147	
1	64495.5	147	
1	64636.5	147	
1	64747.5	141	
1	64909.5	137	
1	65161	152	
1	65330.5	149	
1	65502	150	
1	65646.5	147	
1	65829.5	147	
1	66007.5	159	
1	66165.5	147	
1	66336.5	147	
1	66488.5	137	
1	66645	156	
1	66811	142	
1	67027.5	147	
1	67185.5	147	
1	67340.5	147	
1	67618.5	147	
1	67750	158	
1	67904.5	147	
1	68033.5	147	
1	68303	154	
1	68415.5	147	
1	68610.5	127	
1	68745.5	147	
1	68932	158	
1	69142	132	
1	69388	132	
1	69602.5	147	
1	69728	156	
1	69931.5	147	
1	70099.5	147	
1	70233.5	133	
1	70426.5	147	
1	70642.5	125	
1	70751.5	125	
1	70918.5	147	
1	71054.5	143	
1	71285.5	147	
1	71406	144	
1	71643.5	141	
1	71842.5	123	
1	71965.5	147	
1	72134.5	147	
1	72309.5	147	
1	72424.5	147	
1	72624.5	147	
1	72768	160	
1	72877	142	
1	73027.5	147	
1	73220.5	147	
1	73331	126	
1	73594	150	
1	73762.5	147	
1	74003	144	
1	74208.5	147	
1	74317.5	157	
1	74578	130	
1	74687.5	147	
1	74906.5	155	
1	75057.5	147	
1	75224.5	147	
1	75411.5	147	
1	75612.5	147	
1	75862	124	
1	76076.5	147	
1	76232	140	
1	76485.5	147	
1	76707.5	157	
1	76918.5	139	
1	77037.5	147	
1	77164.5	147	
1	77407.5	155	
1	77557	148	
1	77772.5	159	
1	77912	158	
1	78057.5	147	
1	78195.5	147	
1	78562.5	147	
1	78671.5	147	
1	78799.5	137	
1	78960.5	147	
1	79138	138	
1	79273.5	147	
1	79577.5	155	
1	79753.5	147	
1	79955.5	147	
1	80103.5	147	
1	80301.5	147	
1	80728.5	141	
1	80868	120	
1	80975.5	147	
1	81213	134	
1	81641.5	135	
1	81870	120	
1	82157.5	147	
1	82294.5	147	
1	82412.5	147	
1	82649	130	
1	82874.5	131	
1	83066.5	147	
1	83187.5	127	
1	83346.5	147	
1	83532.5	147	
1	83725.5	153	
1	84036.5	135	
1	84286	132	
1	84415.5	147	
1	84608.5	121	
1	84761.5	153	
1	84931	150	
1	85081	142	
1	85278.5	147	
1	85512.5	141	
1	85724	144	
1	85898.5	147	
1	86069.5	129	
1	86232	146	
1	86411.5	147	
1	86523.5	155	
1	86732.5	147	
1	86853.5	147	
1	87094	140	
1	87213	158	
1	87334	124	
1	87484.5	159	
1	87675.5	143	
1	87857.5	147	
1	88016	120	
1	88190.5	147	
1	88334.5	147	
1	88569.5	147	
1	88721	142	
1	88887.5	147	
1	89104	160	
1	89245	158	
1	89423.5	145	
1	89597	122	
1	89787.5	159	
1	90019.5	135	
1	90228.5	147	
1	90465	124	
1	90687	136	
1	90805	142	
1	90948	128	
1	91105	132	
1	91280.5	147	
1	91413.5	147	
1	91549	142	
1	91806.5	147	
1	91935.5	131	
1	92045	144	
1	92479.5	147	
1	92620.5	147	
1	92737	128	
1	92989	130	
1	93098.5	147	
1	93279.5	123	
1	93476.5	145	
1	93658.5	147	
1	93809.5	147	
1	93929.5	147	
1	94267.5	147	
1	94386.5	159	
1	94571.5	143	
1	94881.5	147	
1	95053.5	147	
1	95443	146	
1	95632.5	147	
1	95801.5	135	
1	95983.5	133	
1	96150.5	157	
1	96280	136	
1	96558.5	147	
1	96868	138	
1	97131	146	
1	97417	122	
1	97620.5	147	
1	97824.5	149	
1	98005	140	
1	98384.5	147	
1	98524	156	
1	98689.5	147	
1	98835	148	
1	99014.5	147	
1	99134.5	147	
1	99258	124	
1	99455	154	
1	99752	136	
1	99936.5	145	
1	100078	125	
1	100418	147	
1	100706	147	
1	100860	147	
1	101036	155	
1	101252	153	
1	101538	147	
1	101757	144	
1	101942	147	
1	102133	152	
1	102325	144	
1	102631	134	
1	102792	147	
1	102938	147	
1	103051	130	
1	103168	132	
1	103406	128	
1	103578	152	
1	103736	147	
1	104160	147	
1	104274	147	
1	104540	129	
1	104692	133	
1	105014	159	
1	105136	130	
1	105314	159	
1	105460	141	
1	105641	144	
1	105872	147	
1	106048	136	
1	106286	147	
1	106408	147	
1	106664	147	
1	106844	147	
1	107090	149	
1	107308	147	
1	107594	145	
1	107785	132	
1	108233	152	
1	108444	144	
1	108682	137	
1	108940	147	
1	109244	148	
1	109393	126	
1	109626	152	
1	109804	147	
1	109966	123	
1	110370	147	
1	110479	128	
1	110592	141	
1	110764	153	
1	111054	147	
1	111220	147	
1	111370	147	
1	111526	147	
1	111666	147	
1	111804	141	
1	112061	132	
1	112218	147	
1	112422	127	
1	112885	138	
1	113050	147	
1	113180	147	
1	113350	151	
1	113594	147	
1	113791	142	
1	114126	147	
1	114240	147	
1	114656	140	
1	114896	127	
1	115218	147	
1	115402	147	
1	115516	147	
1	115690	129	
1	115852	147	
1	115972	150	
1	116205	144	
1	116353	144	
1	116544	128	
1	116664	147	
1	116776	147	
1	116889	144	
1	117022	147	
1	117212	147	
1	117342	149	
1	117570	133	
1	117802	147	
1	117916	147	
1	118032	136	
1	118136	124	
1	118312	147	
1	118476	147	
1	118592	160	
1	118748	147	
1	118866	153	
1	119020	145	
1	119215	136	
1	119578	147	
1	119788	147	
1	119926	149	
1	120174	147	
1	120317	154	
1	120574	147	
1	120688	153	
1	120859	134	
1	121166	147	
1	121288	134	
1	121510	147	
1	121694	147	
1	121856	121	
1	121956	134	
1	122192	160	
1	122394	159	
1	122524	147	
1	122692	143	
1	122818	147	
1	122930	147	
1	123112	147	
1	123234	133	
1	123390	147	
1	123578	122	
1	123694	154	
1	123871	122	
1	124080	147	
1	124218	157	
1	124628	147	
1	124782	147	
1	124914	147	
1	125038	147	
1	125249	154	
1	125486	147	
1	125620	147	
1	125846	143	
1	126029	136	
1	126250	137	
1	126434	147	
1	126655	122	
1	126848	147	
1	126978	143	
1	127329	146	
1	127436	147	
1	127748	147	
1	127888	139	
1	128052	121	
1	128164	145	
1	128315	124	
1	128581	156	
1	128709	146	
1	128900	155	
1	129042	147	
1	129184	147	
1	129362	147	
1	129722	147	
1	129831	122	
1	129958	147	
1	130156	147	
1	130320	147	
1	130510	123	
1	130747	160	
1	131014	147	
1	131178	147	
1	131284	147	
1	131564	147	
1	131798	146	
1	131902	131	
1	132062	147	
1	132198	127	
1	132310	129	
1	132446	130	
1	132707	158	
1	132860	147	
1	132967	142	
1	133211	124	
1	133482	145	
1	133628	147	
1	133731	128	
1	134029	156	
1	134178	155	
1	134493	150	
1	134658	147	
1	134860	145	
1	135070	131	
1	135316	126	
1	135528	146	
1	135644	147	
1	135912	131	
1	136225	144	
1	136398	150	
1	136658	139	
1	136878	147	
1	136994	147	
1	137185	130	
1	137300	147	
1	137404	149	
1	137626	151	
1	137750	135	
1	137894	159	
1	138098	147	
1	138332	152	
1	138560	147	
1	138677	156	
1	138852	131	
1	139047	132	
1	139266	147	
1	139439	132	
1	139579	128	
1	139796	147	
1	140108	147	
1	140273	122	
1	140454	153	
1	140714	134	
1	140840	147	
1	141104	147	
1	141207	134	
1	141346	137	
1	141628	157	
1	141823	144	
1	142034	147	
1	142334	147	
1	142520	147	
1	142674	158	
1	142826	153	
1	143016	142	
1	143396	121	
1	143730	147	
1	143916	120	
1	144440	134	
1	144654	147	
1	144770	147	
1	144978	147	
1	145106	147	
1	145271	140	
1	145428	147	
1	145595	158	
1	145758	147	
1	145964	139	
1	146148	141	
1	146318	147	
1	146493	122	
1	146618	136	
1	146883	124	
1	147118	147	
1	147378	147	
1	147495	138	
1	147668	147	
1	147892	147	
1	148062	147	
1	148174	147	
1	148376	135	
1	148713	138	
1	148876	147	
1	149234	147	
1	149495	138	
1	149596	131	
1	149839	140	
1	150240	157	
1	150416	147	
1	150687	138	
1	150958	139	
1	151147	120	
1	151282	133	
1	151517	152	
1	151654	139	
1	151840	122	
1	152064	127	
1	152190	147	
1	152408	123	
1	152606	147	
1	152854	146	
1	153182	147	
1	153342	120	
1	153540	147	
1	153654	129	
1	153892	133	
1	154028	147	
1	154204	129	
1	154361	156	
1	154578	141	
1	154680	126	
1	154928	147	
1	155074	147	
1	155200	147	
1	155354	131	
1	155486	147	
1	155720	155	
1	155926	147	
1	156032	147	
1	156144	147	
1	156322	147	
1	156499	154	
1	156672	141	
1	156966	147	
1	157114	154	
1	157238	147	
1	157360	158	
1	157496	143	
1	157672	155	
1	157858	138	
1	158118	125	
1	158244	127	
1	158512	125	
1	158632	125	
1	158812	147	
1	159002	147	
1	159110	147	
1	159293	124	
1	159410	158	
1	159646	147	
1	159775	150	
1	159908	147	
1	160050	147	
1	160204	147	
1	160518	147	
1	160818	155	
1	161006	159	
1	161262	150	
1	161398	147	
1	161560	147	
1	161780	147	
1	161927	144	
1	162094	147	
1	162358	151	
1	162600	147	
1	162756	147	
1	163111	134	
1	163290	155	
1	163460	158	
1	163621	132	
1	163722	147	
1	163936	131	
1	164170	144	
1	164300	147	
1	164440	144	
1	164552	147	
1	164662	147	
1	164873	146	
1	165054	141	
1	165258	147	
1	165542	147	
1	165678	123	
1	165802	134	
1	165936	147	
1	166076	147	
1	166216	153	
1	166570	143	
1	166730	147	
1	166884	149	
1	167064	147	
1	167224	147	
1	167376	157	
1	167646	147	
1	167896	147	
1	168002	147	
1	168176	147	
1	168382	147	
1	168509	138	
1	168741	154	
1	168868	137	
1	169072	151	
1	169382	144	
1	169520	147	
1	169654	136	
1	169818	130	
1	170096	147	
1	170246	153	
1	170360	147	
1	170496	147	
1	170711	142	
1	170902	147	
1	171080	135	
1	171404	151	
1	171544	121	
1	171702	147	
1	171938	149	
1	172062	147	
1	172336	147	
1	172476	141	
1	172746	125	
1	172992	141	
1	173135	138	
1	173316	123	
1	173672	146	
1	173894	141	
1	174271	128	
1	174444	159	
1	174586	147	
1	174696	123	
1	174782	120	
1	174924	147	
1	175248	147	
1	175354	147	
1	175612	147	
1	175750	147	
1	175970	147	
1	176323	136	
1	176494	147	
1	176656	147	
1	176810	159	
1	176982	147	
1	177194	133	
1	177357	140	
1	177492	157	
1	177735	130	
1	177846	147	
1	177989	148	
1	178198	129	
1	178520	158	
1	178641	136	
1	178866	147	
1	179220	149	
1	179422	133	
1	179598	121	
1	179782	147	
1	179914	126	
1	180074	147	
1	180258	129	
1	180422	147	
1	180548	147	
1	180654	147	
1	180832	147	
1	181088	147	
1	181208	122	
1	181372	147	
1	181480	134	
1	181791	122	
1	181890	134	
1	182070	147	
1	182420	131	
1	182588	121	
1	182702	127	
1	182838	151	
1	182992	127	
1	183248	147	
1	183484	147	
1	183632	147	
1	183746	132	
