Chr	Center	Size
1	33617.5	155	
1	33731.5	141	
1	33856.5	135	
1	34054.5	123	
1	34331	158	
1	34535.5	147	
1	34769	158	
1	35024.5	143	
1	35187.5	141	
1	35327.5	147	
1	35496.5	127	
1	35618	144	
1	35753.5	133	
1	36021	130	
1	36166.5	129	
1	36329.5	147	
1	36457.5	159	
1	36591.5	143	
1	36701	150	
1	36844.5	147	
1	37177.5	147	
1	37324	140	
1	37465	132	
1	37616	128	
1	37846.5	147	
1	38064	132	
1	38273.5	147	
1	38385.5	147	
1	38594	132	
1	38751.5	137	
1	38933	144	
1	39103.5	147	
1	39300.5	143	
1	39515.5	147	
1	39632.5	147	
1	39760.5	147	
1	39993.5	143	
1	40131	138	
1	40335.5	129	
1	40572.5	147	
1	40726.5	147	
1	40911.5	141	
1	41030.5	131	
1	41264	124	
1	41525	124	
1	41686.5	147	
1	42030	152	
1	42194.5	147	
1	42333.5	147	
1	42624.5	147	
1	42870.5	143	
1	42994.5	147	
1	43265.5	147	
1	43435	128	
1	43555.5	147	
1	43698.5	147	
1	43995	120	
1	44174	124	
1	44315	146	
1	44437.5	147	
1	44546.5	145	
1	44681.5	147	
1	44962.5	135	
1	45204.5	131	
1	45325.5	147	
1	45555	124	
1	45834.5	139	
1	46087.5	123	
1	46372	140	
1	46518.5	143	
1	46648.5	147	
1	46808.5	159	
1	47367.5	141	
1	47867.5	147	
1	47998.5	147	
1	48196.5	147	
1	48437.5	147	
1	48577.5	147	
1	48733.5	133	
1	48848.5	147	
1	49004.5	147	
1	49161.5	147	
1	49293.5	147	
1	49495.5	147	
1	49748.5	147	
1	49979.5	147	
1	50223.5	137	
1	50407	120	
1	50615	130	
1	50853	128	
1	50952.5	129	
1	51245.5	147	
1	51500	156	
1	51617	120	
1	51843	144	
1	51991.5	147	
1	52123.5	147	
1	52226.5	129	
1	52379.5	147	
1	52512	148	
1	52716.5	147	
1	52889	144	
1	53116	130	
1	53285	160	
1	53425.5	147	
1	53693	150	
1	53963.5	147	
1	54113.5	147	
1	54302.5	147	
1	54438.5	131	
1	54737	128	
1	54882.5	145	
1	55124.5	147	
1	55272.5	123	
1	55439.5	147	
1	55602	134	
1	55839.5	157	
1	56096	138	
1	56258.5	147	
1	56600.5	147	
1	56729.5	151	
1	56897.5	145	
1	57191	160	
1	57399.5	147	
1	57595.5	147	
1	57784.5	147	
1	57985	144	
1	58150.5	125	
1	58351.5	157	
1	58654.5	123	
1	58884.5	147	
1	59009	122	
1	59125.5	147	
1	59349.5	147	
1	59549.5	129	
1	59754	134	
1	60003.5	147	
1	60282	144	
1	60478.5	125	
1	60673.5	129	
1	60795.5	147	
1	60918.5	143	
1	61074.5	157	
1	61210.5	137	
1	61305.5	127	
1	61563.5	147	
1	61675.5	143	
1	61833.5	147	
1	62047.5	135	
1	62151.5	147	
1	62283.5	147	
1	62621.5	153	
1	62910	132	
1	63080	158	
1	63259.5	127	
1	63404	128	
1	63555	130	
1	63687.5	155	
1	63811.5	147	
1	64098.5	147	
1	64392	154	
1	64532.5	147	
1	64695.5	139	
1	64835	120	
1	64957	140	
1	65060.5	133	
1	65160	130	
1	65361.5	147	
1	65502	134	
1	65635.5	147	
1	65862.5	147	
1	65971	150	
1	66126	126	
1	66325.5	147	
1	66483.5	147	
1	66617.5	159	
1	66811.5	147	
1	67015.5	147	
1	67144.5	147	
1	67345	150	
1	67580.5	153	
1	67744	146	
1	67868	160	
1	68000.5	147	
1	68324.5	147	
1	68429.5	147	
1	68604	132	
1	68722.5	133	
1	68921.5	139	
1	69137	150	
1	69357	138	
1	69576	132	
1	69711.5	121	
1	69894.5	153	
1	70045.5	147	
1	70261.5	129	
1	70424	140	
1	70674.5	147	
1	70781.5	147	
1	70897	160	
1	71081.5	147	
1	71289.5	147	
1	71560	146	
1	71682.5	137	
1	71803.5	147	
1	72035.5	139	
1	72149	154	
1	72392	138	
1	72497	134	
1	72727	138	
1	72846.5	147	
1	73024.5	153	
1	73209	126	
1	73392	154	
1	73566	138	
1	73792.5	147	
1	73986	154	
1	74219.5	147	
1	74361	120	
1	74602.5	147	
1	74717	130	
1	74912.5	147	
1	75104.5	147	
1	75226.5	147	
1	75454.5	147	
1	75639.5	159	
1	75845.5	157	
1	76078.5	143	
1	76227.5	147	
1	76454	122	
1	76688	130	
1	76948	160	
1	77074.5	147	
1	77227.5	147	
1	77398.5	131	
1	77583.5	129	
1	77823.5	159	
1	78060.5	147	
1	78163.5	147	
1	78274.5	143	
1	78458.5	147	
1	78595	154	
1	78772	156	
1	78945.5	155	
1	79201	122	
1	79299.5	147	
1	79560.5	147	
1	79770.5	147	
1	80002.5	147	
1	80136.5	133	
1	80288.5	147	
1	80743.5	147	
1	80914	160	
1	81225.5	153	
1	81651.5	139	
1	81883.5	125	
1	82092.5	147	
1	82214.5	147	
1	82350.5	121	
1	82499.5	147	
1	82662.5	147	
1	82864.5	147	
1	83148.5	147	
1	83365	152	
1	83536.5	147	
1	83764.5	143	
1	83973.5	147	
1	84085.5	147	
1	84218	130	
1	84355.5	147	
1	84600.5	159	
1	84810.5	147	
1	84924.5	155	
1	85103.5	147	
1	85290.5	147	
1	85561.5	147	
1	85753	124	
1	85946.5	139	
1	86079.5	141	
1	86264.5	147	
1	86402.5	147	
1	86532.5	147	
1	86666	138	
1	86823.5	123	
1	87048.5	157	
1	87233.5	139	
1	87338.5	147	
1	87509	154	
1	87691.5	147	
1	87858.5	147	
1	87989.5	147	
1	88190.5	147	
1	88362.5	147	
1	88614.5	147	
1	88778	144	
1	88996.5	121	
1	89168	124	
1	89425	132	
1	89596.5	147	
1	89778.5	141	
1	90001.5	147	
1	90221.5	145	
1	90429.5	153	
1	90712.5	139	
1	90974.5	147	
1	91096.5	147	
1	91253.5	141	
1	91392.5	145	
1	91561	124	
1	91749	158	
1	91912.5	147	
1	92049.5	147	
1	92505.5	147	
1	92630	158	
1	92985.5	147	
1	93124.5	133	
1	93266	146	
1	93489.5	153	
1	93751.5	147	
1	93899	150	
1	94323	156	
1	94512	124	
1	94876.5	145	
1	95111.5	147	
1	95459.5	149	
1	95564	126	
1	95709.5	121	
1	95803	126	
1	95974.5	123	
1	96108	130	
1	96246	146	
1	96539.5	121	
1	96890	146	
1	97125	136	
1	97399	128	
1	97618	144	
1	97819.5	147	
1	98002.5	147	
1	98354.5	147	
1	98513.5	147	
1	98714	142	
1	98875	130	
1	99070	140	
1	99261	122	
1	99491.5	147	
1	99732.5	147	
1	99926.5	147	
1	100066	147	
1	100443	148	
1	100654	147	
1	100870	121	
1	101064	147	
1	101272	146	
1	101546	129	
1	101742	153	
1	101918	140	
1	102142	147	
1	102296	141	
1	102605	146	
1	102721	142	
1	102962	125	
1	103072	154	
1	103198	147	
1	103400	147	
1	103580	128	
1	103726	135	
1	104144	143	
1	104252	154	
1	104550	137	
1	104712	122	
1	105101	146	
1	105306	151	
1	105452	145	
1	105626	147	
1	105877	156	
1	106032	149	
1	106228	147	
1	106366	145	
1	106683	132	
1	106870	157	
1	107226	147	
1	107618	147	
1	107790	149	
1	108230	151	
1	108472	147	
1	108666	147	
1	108910	147	
1	109228	147	
1	109382	147	
1	109606	144	
1	109817	158	
1	110014	147	
1	110348	147	
1	110482	138	
1	110646	147	
1	110748	129	
1	111032	157	
1	111179	146	
1	111348	147	
1	111500	147	
1	111611	132	
1	111736	147	
1	111842	147	
1	112078	147	
1	112259	160	
1	112429	134	
1	112766	149	
1	112906	145	
1	113046	147	
1	113186	147	
1	113351	156	
1	113610	147	
1	113806	147	
1	114180	147	
1	114314	147	
1	114634	147	
1	114960	147	
1	115174	152	
1	115365	134	
1	115466	147	
1	115726	131	
1	115868	147	
1	116017	148	
1	116166	147	
1	116322	153	
1	116552	147	
1	116700	147	
1	116830	147	
1	117031	120	
1	117220	147	
1	117332	130	
1	117584	147	
1	117784	147	
1	117960	131	
1	118156	131	
1	118310	147	
1	118442	136	
1	118602	125	
1	118807	120	
1	118938	147	
1	119060	146	
1	119246	152	
1	119586	155	
1	119771	160	
1	119924	131	
1	120130	137	
1	120258	142	
1	120404	147	
1	120589	126	
1	120702	128	
1	120875	126	
1	121116	149	
1	121342	157	
1	121512	147	
1	121716	147	
1	121838	123	
1	121997	140	
1	122190	128	
1	122380	122	
1	122528	147	
1	122670	136	
1	122822	147	
1	122944	147	
1	123057	156	
1	123234	147	
1	123354	137	
1	123527	160	
1	123690	146	
1	123904	130	
1	124088	147	
1	124228	134	
1	124636	147	
1	124752	146	
1	124920	147	
1	125060	139	
1	125277	128	
1	125470	120	
1	125615	126	
1	125815	156	
1	125960	147	
1	126072	125	
1	126264	147	
1	126372	147	
1	126484	128	
1	126659	126	
1	126814	149	
1	126954	137	
1	127328	143	
1	127446	128	
1	127760	157	
1	127886	139	
1	128016	149	
1	128168	147	
1	128318	135	
1	128589	146	
1	128746	147	
1	128930	147	
1	129068	149	
1	129226	159	
1	129354	147	
1	129726	157	
1	129909	144	
1	130128	147	
1	130327	154	
1	130494	141	
1	130749	136	
1	131000	147	
1	131176	147	
1	131574	147	
1	131766	124	
1	131968	129	
1	132214	147	
1	132340	134	
1	132474	149	
1	132711	120	
1	132860	144	
1	133038	147	
1	133176	147	
1	133307	158	
1	133468	147	
1	133642	130	
1	133762	147	
1	134044	147	
1	134154	140	
1	134320	147	
1	134478	147	
1	134654	151	
1	134838	147	
1	135076	147	
1	135328	131	
1	135530	147	
1	135670	131	
1	135899	144	
1	136260	147	
1	136396	147	
1	136634	145	
1	136858	149	
1	136984	137	
1	137174	146	
1	137310	147	
1	137444	147	
1	137615	152	
1	137740	150	
1	137898	147	
1	138098	138	
1	138328	147	
1	138594	160	
1	138864	160	
1	139028	141	
1	139258	147	
1	139395	142	
1	139594	139	
1	139726	159	
1	139868	155	
1	140070	132	
1	140306	149	
1	140454	152	
1	140698	143	
1	140846	147	
1	141052	127	
1	141188	145	
1	141352	134	
1	141584	147	
1	141760	147	
1	142058	147	
1	142346	147	
1	142556	122	
1	142838	159	
1	143018	147	
1	143370	143	
1	143644	133	
1	143746	147	
1	143926	147	
1	144413	132	
1	144608	138	
1	144734	147	
1	144976	155	
1	145151	142	
1	145254	147	
1	145380	147	
1	145571	120	
1	145724	139	
1	145987	120	
1	146167	134	
1	146316	147	
1	146498	158	
1	146632	147	
1	146862	151	
1	147128	156	
1	147341	158	
1	147480	149	
1	147656	147	
1	147903	138	
1	148102	121	
1	148262	147	
1	148375	132	
1	148748	141	
1	148882	149	
1	149192	159	
1	149424	131	
1	149563	144	
1	149788	147	
1	149944	147	
1	150174	147	
1	150318	147	
1	150436	147	
1	150598	147	
1	150742	159	
1	150922	147	
1	151074	147	
1	151268	147	
1	151398	147	
1	151532	147	
1	151682	159	
1	151886	147	
1	152040	147	
1	152174	151	
1	152392	135	
1	152620	129	
1	152852	121	
1	153142	153	
1	153336	147	
1	153440	147	
1	153654	141	
1	154010	133	
1	154196	147	
1	154366	138	
1	154562	146	
1	154700	147	
1	154907	160	
1	155108	147	
1	155328	127	
1	155520	147	
1	155736	146	
1	155898	147	
1	156124	147	
1	156338	159	
1	156502	152	
1	156658	147	
1	156986	149	
1	157108	147	
1	157238	137	
1	157354	147	
1	157481	126	
1	157672	147	
1	157859	138	
1	158088	131	
1	158238	140	
1	158550	144	
1	158684	147	
1	158814	138	
1	158962	157	
1	159114	159	
1	159380	147	
1	159536	154	
1	159783	156	
1	159928	147	
1	160094	125	
1	160224	147	
1	160506	157	
1	160822	147	
1	160976	147	
1	161310	133	
1	161430	147	
1	161574	156	
1	161754	152	
1	161934	147	
1	162084	137	
1	162353	146	
1	162586	143	
1	162755	126	
1	163054	147	
1	163244	147	
1	163440	147	
1	163650	147	
1	163936	137	
1	164120	158	
1	164254	153	
1	164442	131	
1	164630	136	
1	164767	154	
1	164906	129	
1	165054	155	
1	165254	147	
1	165544	147	
1	165648	144	
1	165802	122	
1	165894	129	
1	166075	148	
1	166249	150	
1	166582	146	
1	166828	135	
1	167122	120	
1	167282	144	
1	167408	147	
1	167654	130	
1	167964	156	
1	168162	137	
1	168400	147	
1	168516	147	
1	168749	156	
1	168870	141	
1	169064	147	
1	169340	141	
1	169496	121	
1	169640	147	
1	169810	133	
1	170100	159	
1	170221	160	
1	170352	147	
1	170458	147	
1	170719	126	
1	170856	147	
1	171104	147	
1	171398	153	
1	171528	157	
1	171668	138	
1	171930	147	
1	172044	141	
1	172328	149	
1	172460	160	
1	172654	150	
1	172846	147	
1	172988	148	
1	173172	159	
1	173314	159	
1	173660	133	
1	173878	147	
1	174270	147	
1	174382	149	
1	174498	147	
1	174654	147	
1	174782	147	
1	174897	144	
1	175191	160	
1	175370	147	
1	175594	147	
1	175718	152	
1	176001	160	
1	176347	140	
1	176530	147	
1	176656	146	
1	176844	147	
1	176988	120	
1	177202	157	
1	177400	133	
1	177524	147	
1	177704	147	
1	177898	147	
1	178030	147	
1	178156	147	
1	178548	147	
1	178655	150	
1	178886	147	
1	179186	140	
1	179408	125	
1	179560	147	
1	179764	147	
1	179918	147	
1	180082	151	
1	180258	124	
1	180420	147	
1	180552	147	
1	180692	147	
1	180840	147	
1	181076	142	
1	181232	147	
1	181360	133	
1	181484	147	
1	181763	138	
1	181924	159	
1	182070	133	
1	182396	131	
1	182572	147	
1	182688	157	
1	182798	147	
1	182942	149	
1	183264	139	
1	183522	123	
1	183628	147	
1	183740	124	
