Chr	Start	End	FOccupancy	ROccupancy
1	111054	111214	9.33333	9
1	111179	111326	0	19
1	111343	111490	0	10.3333
1	111502	111649	0	19.3333
1	111689	111836	6	0
1	111824	111971	12.6667	0
1	111989	112136	14.3333	0
1	112151	112293	3.66667	2.33333
1	112291	112438	12	0
1	112435	112567	5.66667	6.33333
1	112633	112780	2.66667	0
1	112804	112951	2.66667	0
1	112941	113088	13.3333	0
1	113112	113236	25.3333	9
1	113279	113399	9.33333	39.3333
1	113385	113532	0	1.66667
1	113546	113693	3	0
1	113689	113829	1	1.33333
1	113807	113954	0	5.33333
1	114047	114194	7.33333	0
1	114343	114465	1.5	1.66667
1	114471	114618	0	6.66667
1	114786	114916	23	1.33333
1	114944	115068	2	2.33333
1	115059	115209	1.66667	41.3333
1	115278	115405	1.66667	24
1	115467	115614	19	0
1	115622	115756	28.6667	5
1	115751	115898	0	25
1	115906	116037	7.33333	2.66667
1	116056	116203	0	2
1	116251	116395	7.66667	1.33333
1	116438	116570	6.66667	1.33333
1	116554	116701	0	10.6667
1	116737	116884	6.33333	0
1	116856	117003	0	3.33333
1	117059	117206	40	0
1	117295	117442	5.66667	0
1	117424	117571	16.3333	0
1	117615	117762	0	10
1	117743	117890	34.6667	0
1	117947	118094	17	4.33333
1	118061	118218	43.3333	1.66667
1	118350	118497	32.6667	0
1	118480	118628	2	51.3333
1	118618	118757	8	1.66667
1	118873	119008	6.66667	9.33333
1	119041	119188	23.6667	0
1	119208	119335	18.6667	1.66667
1	119349	119484	23	6.66667
1	119454	119605	2.66667	5
1	119820	119956	13.6667	24.6667
1	119978	120125	0	57
1	120113	120260	0	2
1	120322	120467	26.6667	48.3333
1	120435	120569	1	5.66667
1	120629	120776	2.66667	2.33333
1	120757	120904	7.33333	0
1	120899	121046	0	7.66667
1	121013	121146	2	1.33333
1	121142	121272	24.3333	1
1	121256	121416	9.33333	2.33333
1	121396	121554	3	1.33333
1	121561	121708	0	5.33333
1	121696	121821	7.66667	2
1	121850	121997	0	14
1	122070	122217	11	0
1	122239	122386	29	0
1	122382	122509	21.3333	3.33333
1	122496	122643	0	6
1	122696	122843	7	0
1	122879	123036	10	9
1	123064	123211	8	0
1	123277	123418	3.33333	1
1	123397	123544	7.66667	0
1	123572	123717	16.6667	9.33333
1	123763	123910	8	0
1	124010	124157	9	0
1	124176	124323	4.33333	0
1	124306	124439	9.66667	4.33333
1	124465	124612	0	39.3333
1	124666	124795	4	1
1	124775	124906	22.6667	1
1	125046	125193	0	17.6667
1	125221	125368	0	47.3333
1	125403	125557	20.3333	8.33333
1	125546	125693	0	2.33333
1	125677	125830	1.66667	14
1	125795	125942	3	0
1	125951	126098	44	0
1	126059	126218	12.6667	1
1	126208	126355	10.3333	0
1	126392	126544	10	6.33333
1	126600	126735	15.3333	2
1	126748	126895	9.66667	0
1	126921	127043	1.33333	10
1	127089	127217	12	30
1	127193	127340	0	7.33333
1	127405	127552	0	14.6667
1	127650	127780	20.3333	2.66667
1	127773	127928	4	15.6667
1	127949	128078	1	4.33333
1	128160	128307	0	6.33333
1	128269	128399	6	1
1	128450	128578	5.66667	1.66667
1	128548	128695	0	3.66667
1	128761	128881	1.66667	8.66667
1	128887	129034	0	13
1	129207	129347	9	3
1	129399	129546	6	0
1	129579	129726	21.6667	0
1	129691	129830	1.5	1.66667
1	129879	130005	13.6667	3
1	130049	130191	14.6667	8.33333
1	130208	130338	1.5	3.33333
1	130378	130525	3	0
1	130592	130739	0	2
1	130749	130872	1	11.3333
1	130845	131002	4.33333	2.33333
1	131019	131168	1.66667	24.3333
1	131196	131349	3.66667	4.66667
1	131373	131520	6.33333	0
1	131561	131708	10.3333	0
1	131678	131813	1.66667	1.33333
1	131783	131930	6.66667	0
1	131927	132074	30	0
1	132152	132299	37.3333	0
1	132312	132439	35	10.6667
1	132505	132652	22.6667	0
1	132664	132811	33.6667	0
1	132869	133028	3.33333	2
1	132996	133143	16.3333	0
1	133136	133283	2.33333	0
1	133308	133435	2.66667	1.5
1	133486	133625	15.3333	4
1	133653	133805	30.3333	10
1	133958	134078	11.3333	6.33333
1	134056	134203	10	0
1	134262	134409	0	35.3333
1	134373	134505	2.33333	3.33333
1	134571	134718	0	6
1	134855	135002	0	24.3333
1	135026	135173	0	26
1	135256	135403	53.3333	0
1	135404	135542	8	2
1	135568	135715	20.6667	0
1	135819	135966	41.6667	0
1	135983	136114	8.33333	7
1	136095	136242	0	5.66667
1	136294	136441	16.3333	0
1	136449	136589	8.33333	1.5
1	136561	136708	8	0
1	136682	136812	31	1.66667
1	136842	136972	15	2.5
1	136935	137086	2	4.33333
1	137200	137347	22	0
1	137305	137452	0	5
1	137504	137651	0	12.6667
1	137690	137837	25	0
1	137850	138007	1	1.33333
1	137986	138126	16	1.33333
1	138153	138300	4	0
1	138300	138431	4	48.6667
1	138624	138771	20.3333	0
1	138943	139090	21.6667	0
1	139138	139285	3.33333	0
1	139293	139445	6	12.6667
1	139499	139646	3.66667	0
1	139610	139757	0	11.3333
1	140444	140591	3	0
1	141167	141300	2	5.66667
1	141310	141457	21.6667	0
1	141454	141597	7.33333	1.33333
1	141695	141842	0	7
1	141918	142074	17.6667	4.66667
1	142078	142225	0	7
1	142202	142349	2.33333	0
1	142374	142527	11	5
1	142504	142651	2	0
1	142620	142741	1	2
1	142735	142881	6	1.66667
1	142852	142999	0	2.66667
1	143024	143174	13	3
1	143240	143389	18	18
1	143402	143549	4	0
1	143525	143672	0	4
1	143644	143791	18.6667	0
1	143768	143915	0	4
1	143894	144041	0	7.66667
1	144051	144198	30	0
1	144171	144318	0	9.33333
1	144363	144510	0	40.6667
1	144530	144651	3.33333	20.6667
1	144661	144808	0	5
1	144845	144970	1.66667	2.5
1	144992	145128	40.6667	52
1	145103	145250	0	7.66667
1	145209	145356	10.6667	0
1	145438	145582	19.3333	2
1	145729	145876	0	6
1	146004	146136	2.33333	12.6667
1	146170	146317	0	9.66667
1	146334	146481	0	22.3333
1	146477	146624	6.66667	0
1	146665	146792	36	1.66667
1	146811	146958	0	26.3333
1	146943	147098	6.33333	11.6667
1	147130	147280	4	1
1	147257	147394	9.66667	2
1	147486	147633	0	5
1	147668	147801	9	2.66667
1	147790	147937	3	0
1	147918	148065	9.33333	0
1	148060	148207	0	43
1	148228	148375	0	13
1	148361	148504	1	1
1	148513	148657	1	8.66667
1	148629	148776	0	8.33333
1	148757	148904	0	35.6667
1	148953	149100	0	7.33333
1	149251	149377	6	39.6667
1	149414	149561	0	8
1	149632	149779	0	29.6667
1	149754	149878	7.66667	14.6667
1	149939	150076	6.33333	24.6667
1	150048	150195	0	22.6667
1	150226	150386	4.66667	41.6667
1	150406	150553	0	12
1	150516	150663	0	23
1	150704	150843	2.66667	33.3333
1	150851	151001	1	35.6667
1	150981	151128	0	4.66667
1	151104	151251	29	0
1	151268	151415	0	5
1	151424	151571	0	4.33333
1	151637	151784	26	0
1	151869	152016	0	24.3333
1	152197	152319	3.33333	10.3333
1	152368	152515	49	0
1	152515	152637	2.33333	4.66667
1	152715	152869	17.3333	1.33333
1	152843	152976	18.3333	3
1	153057	153204	14	0
1	153183	153303	36	4.33333
1	153316	153463	0	7
1	153470	153617	10.3333	0
1	153602	153749	0	6
1	153772	153919	0	16
1	153926	154049	1.33333	21.6667
1	154126	154281	20.6667	29.6667
1	154309	154437	2	8.66667
1	154504	154651	23.3333	0
1	154656	154803	26	0
1	154897	155049	3.33333	60.3333
1	155074	155202	9.66667	5
1	155231	155363	20.3333	1.33333
1	155339	155479	1.33333	42.3333
1	155554	155691	3.66667	5.33333
1	155705	155852	0	36
1	155863	156010	6	0
1	155988	156110	1.33333	1
1	156099	156246	15	0
1	156211	156335	2.33333	2.66667
1	156300	156421	3	1
1	156392	156544	2.66667	4.66667
1	156504	156640	5	4.33333
1	156601	156748	6.66667	0
1	156748	156888	39.3333	12
1	156909	157051	3.66667	12.3333
1	157016	157153	1	10.6667
1	157217	157364	0	14.3333
1	157400	157524	2.33333	7.66667
1	157552	157699	14.3333	0
1	157724	157871	0	20
1	157862	158009	0	16.3333
1	158048	158171	2	5.33333
1	158238	158361	24.3333	11.6667
1	158337	158490	2	23.6667
1	158520	158667	0	5.66667
1	158671	158818	2.33333	0
1	158844	158991	28.3333	0
1	159014	159161	3	0
1	159150	159270	1.66667	1
1	159316	159463	13	0
1	159450	159597	3.66667	0
1	159612	159759	13	0
1	159741	159888	4.5	0
1	159943	160090	0	3.66667
1	160070	160201	2.66667	3
1	166171	166318	0	2
1	166320	166467	0	26.3333
1	166514	166661	0	25.3333
1	166750	166897	0	6
1	166932	167055	1	10.5
1	167080	167227	0	2.66667
1	167256	167403	45.6667	0
1	167450	167571	1.66667	25.6667
1	167549	167698	1.66667	14.6667
1	167765	167885	1.33333	6.33333
1	167870	168030	2.33333	7.33333
1	167995	168142	0	7.66667
1	168216	168363	0	20.3333
1	168368	168499	5	54
1	168557	168704	6.33333	0
1	168708	168855	8.33333	0
1	168892	169025	22	28.3333
1	169027	169174	5.66667	0
1	169254	169390	48.3333	3.33333
1	169362	169490	35.6667	25.3333
1	169496	169653	15.6667	25
1	169714	169844	21.3333	6.66667
1	169869	170016	36.3333	0
1	169989	170136	46.6667	0
1	170147	170294	16.6667	0
1	170288	170420	1.5	24
1	170453	170600	0	7
1	170692	170839	0	6.33333
1	170956	171089	8.66667	40.3333
1	171097	171236	3.66667	12
1	171277	171410	4	8
1	171448	171572	7.33333	18.6667
1	171596	171743	0	35.3333
1	171839	171986	0	6.66667
1	172046	172193	0	20
1	172238	172377	12	2.66667
1	172379	172526	0	17
1	172596	172743	26.6667	0
1	172782	172919	15.3333	3
1	172902	173049	0	19.3333
1	173069	173192	25	16.6667
1	173221	173368	12.6667	0
1	173438	173585	0	4
1	173589	173729	47	1
1	173824	173962	13.3333	10
1	174057	174177	13	1
1	174217	174353	15.6667	5.66667
1	174393	174540	22.6667	0
1	174549	174696	12.3333	0
1	174695	174826	1.5	11.6667
1	174885	175018	48.6667	3
1	175054	175201	7	0
1	175269	175416	8.66667	0
1	175410	175563	4.33333	16.3333
1	175610	175757	22.6667	0
1	175772	175919	25.6667	0
1	175888	176033	1	49
1	176029	176176	0	5.33333
1	176215	176362	0	2
1	176344	176478	4.66667	1
1	176498	176639	1.66667	6
1	176626	176773	4	0
1	176827	176977	3	2
1	177078	177225	0	18
1	177227	177351	13.6667	1
1	177331	177478	3.33333	0
1	177487	177628	1.66667	8.33333
1	177690	177811	23.6667	21.3333
1	177868	177992	39.3333	1.66667
1	177962	178109	0	15.6667
1	178129	178277	1	5.66667
1	178353	178508	3.5	2.33333
1	178510	178651	3.66667	26.5
1	178661	178808	4.66667	0
1	178781	178928	29	0
1	178968	179115	0	9.33333
1	179131	179275	17.3333	20
1	179310	179438	4.33333	5
1	179487	179634	40.3333	0
1	179622	179769	11.3333	0
1	179787	179945	13.3333	11.3333
1	179957	180094	26.3333	14.6667
1	180222	180369	13	0
1	180363	180499	62	5.66667
1	180521	180671	6.66667	3
1	180699	180846	17	0
1	180842	180997	5.66667	34.6667
1	181122	181263	5	3
1	181309	181437	17.3333	2.66667
1	181427	181557	8.33333	34.3333
1	181618	181773	31.6667	3.33333
1	181768	181915	0	52
1	181963	182109	2	5.66667
1	182118	182265	0	8
1	182332	182457	15.6667	1
1	182995	183142	5.33333	0
1	183781	183928	0	5.66667
1	183884	184031	13	0
1	184070	184212	30	15.3333
1	184187	184314	11.6667	39.3333
1	184313	184460	0	4
1	184443	184579	6.66667	8.33333
1	184642	184789	4.33333	0
1	184844	184991	0	8.66667
1	184978	185125	26.6667	0
1	185154	185301	29.3333	0
1	185292	185439	30	0
1	185439	185586	0	22
