chr	center	size
1	164818	108.135
1	165153	83.1626
1	165547	114.525
1	165738	102.458
1	165906	120.639
1	166169	104.018
1	166716	112.032
1	167194	109.217
1	167614	120.267
1	167955	125.282
1	168161	131.177
1	168434	100.642
1	168719	127.789
1	168901	127.694
1	169050	120.084
1	169347	119.57
1	169497	116.008
1	169606	105.827
1	169794	122.29
1	170160	109.988
1	170410	115.252
1	170785	100.23
1	171082	117.294
1	171402	115.819
1	171610	102.484
1	171976	110.681
1	172391	103.394
1	172680	118.617
1	172805	114.658
1	173024	105.31
1	173304	125.243
1	173673	129.557
1	173915	126.213
1	174337	103.703
1	174600	103.339
1	174855	101.572
1	175275	101.784
1	175640	97.8414
1	176010	126.945
1	176348	120.271
1	176483	124.237
1	176639	122.273
1	176924	100.338
1	177243	100.873
1	177543	115.07
1	177924	119.905
1	178142	118.311
1	178594	109.479
1	178910	121.56
1	179202	116.922
1	179434	116.836
1	179678	100.54
1	179921	116.353
1	180185	92.6313
1	180484	118.328
1	180766	114.201
1	181141	105.66
1	181407	102.351
1	181754	117.466
1	181908	114.955
1	182048	122.338
1	182404	128.531
1	182634	110.047
1	182885	108.515
1	183259	118.405
