Chr	Center	Size
1	28039.5	147	
1	28245	130	
1	28408.5	147	
1	28560	156	
1	28829.5	147	
1	28957.5	147	
1	29114	152	
1	29206.5	147	
1	29379.5	147	
1	29527.5	147	
1	29680.5	147	
1	29820.5	155	
1	30318.5	147	
1	30510	136	
1	30674	140	
1	30959.5	147	
1	31180.5	159	
1	31328.5	143	
1	31554.5	147	
1	31660	156	
1	31994	156	
1	32367.5	147	
1	32471	136	
1	32866.5	145	
1	33064.5	147	
1	33168.5	147	
1	33264.5	147	
1	33359.5	147	
1	33545.5	159	
1	33647.5	147	
1	33731.5	133	
1	33863.5	129	
1	33989.5	137	
1	34140.5	147	
1	34345.5	147	
1	34508.5	147	
1	34801.5	147	
1	35064.5	147	
1	35182.5	147	
1	35320.5	147	
1	35452.5	147	
1	35535.5	155	
1	35735.5	147	
1	36010.5	131	
1	36139.5	147	
1	36424	154	
1	36554.5	127	
1	36657.5	147	
1	36840.5	131	
1	37169.5	147	
1	37317.5	147	
1	37426	154	
1	37650.5	147	
1	37837.5	147	
1	38068.5	147	
1	38233.5	147	
1	38324.5	147	
1	38609	150	
1	38761.5	147	
1	38937.5	147	
1	39112.5	147	
1	39277.5	147	
1	39519.5	147	
1	39622.5	147	
1	39767.5	147	
1	40001.5	147	
1	40128.5	159	
1	40337.5	147	
1	40582.5	147	
1	40684.5	131	
1	40865.5	147	
1	41041.5	147	
1	41253	128	
1	41329.5	147	
1	41404.5	147	
1	41525.5	147	
1	41723.5	147	
1	42047.5	147	
1	42214.5	147	
1	42343.5	145	
1	42423.5	147	
1	42546.5	147	
1	42659.5	147	
1	42878.5	157	
1	43032.5	133	
1	43207.5	147	
1	43413.5	147	
1	43568.5	147	
1	43711.5	135	
1	44010.5	147	
1	44233	140	
1	44382.5	147	
1	44504.5	147	
1	44588.5	147	
1	44681.5	147	
1	45011.5	147	
1	45204.5	147	
1	45325	154	
1	45566	144	
1	45840	144	
1	46097.5	147	
1	46491.5	135	
1	46681	142	
1	46829	146	
1	47406.5	147	
1	47898.5	147	
1	48022.5	125	
1	48196.5	147	
1	48449.5	143	
1	48578.5	147	
1	48678	148	
1	48794.5	121	
1	49008.5	147	
1	49166.5	131	
1	49314.5	147	
1	49495.5	147	
1	49757.5	147	
1	49961	120	
1	50223.5	145	
1	50330.5	147	
1	50435.5	147	
1	50619.5	147	
1	50707.5	123	
1	50899.5	127	
1	50996.5	147	
1	51238.5	141	
1	51518.5	147	
1	51635.5	147	
1	51837	140	
1	51977.5	157	
1	52065.5	137	
1	52206	130	
1	52378.5	147	
1	52506	158	
1	52679.5	147	
1	52805.5	147	
1	52897	140	
1	53115	128	
1	53262.5	147	
1	53352.5	147	
1	53485	126	
1	53670.5	147	
1	54018.5	147	
1	54143.5	147	
1	54273.5	143	
1	54421.5	145	
1	54689.5	147	
1	54898.5	147	
1	55115.5	151	
1	55291.5	147	
1	55467.5	147	
1	55553.5	147	
1	55849	150	
1	56131.5	147	
1	56221.5	147	
1	56307.5	147	
1	56581.5	147	
1	56699.5	147	
1	56885.5	147	
1	57201.5	147	
1	57385.5	145	
1	57508.5	149	
1	57608.5	147	
1	57874.5	147	
1	57988.5	147	
1	58121.5	155	
1	58343.5	153	
1	58655	148	
1	58848.5	147	
1	58991.5	147	
1	59106.5	125	
1	59335.5	147	
1	59427.5	147	
1	59554.5	147	
1	59783.5	145	
1	60022	130	
1	60291.5	147	
1	60496.5	147	
1	60669.5	147	
1	60761.5	147	
1	60939.5	147	
1	61087	160	
1	61169.5	147	
1	61379.5	121	
1	61738.5	147	
1	61814.5	147	
1	62021.5	133	
1	62141.5	147	
1	62272.5	125	
1	62649.5	147	
1	62894.5	147	
1	63070.5	147	
1	63169	130	
1	63301.5	147	
1	63408.5	147	
1	63558.5	147	
1	63647.5	147	
1	63743	128	
1	63836.5	151	
1	64113.5	147	
1	64189	134	
1	64272.5	147	
1	64377.5	147	
1	64536.5	137	
1	64687.5	147	
1	64798	124	
1	64967	154	
1	65117.5	147	
1	65347.5	147	
1	65509.5	147	
1	65600	138	
1	65840.5	125	
1	65986	130	
1	66134	134	
1	66286.5	147	
1	66530.5	147	
1	66628.5	147	
1	66850.5	147	
1	66981.5	147	
1	67107.5	147	
1	67198.5	147	
1	67337.5	155	
1	67579.5	147	
1	67694	154	
1	67791	158	
1	67907.5	147	
1	68015.5	147	
1	68296	160	
1	68441.5	147	
1	68569.5	147	
1	68730	146	
1	68916.5	153	
1	69173.5	147	
1	69292.5	147	
1	69447	140	
1	69552	140	
1	69718.5	131	
1	69866.5	135	
1	70112.5	121	
1	70247.5	157	
1	70379.5	147	
1	70466.5	147	
1	70722.5	147	
1	70835.5	147	
1	70924.5	121	
1	71062.5	147	
1	71228.5	143	
1	71352.5	147	
1	71538.5	147	
1	71616.5	147	
1	71692.5	147	
1	71792.5	147	
1	72057.5	147	
1	72132	148	
1	72404	140	
1	72502.5	147	
1	72607.5	147	
1	72721.5	147	
1	72888.5	147	
1	73033.5	147	
1	73191	138	
1	73398	156	
1	73580.5	147	
1	73720.5	147	
1	73795.5	147	
1	74018.5	147	
1	74215.5	147	
1	74353.5	147	
1	74620.5	147	
1	74741.5	143	
1	74931.5	147	
1	75020.5	147	
1	75100	146	
1	75242.5	147	
1	75452	148	
1	75659.5	147	
1	75868.5	147	
1	76099.5	147	
1	76206.5	147	
1	76426.5	153	
1	76726.5	147	
1	76957.5	147	
1	77079.5	147	
1	77240.5	147	
1	77381.5	129	
1	77620.5	147	
1	77742.5	147	
1	77833.5	147	
1	77930	122	
1	78040.5	147	
1	78179.5	147	
1	78270.5	125	
1	78556.5	147	
1	78820	142	
1	78910.5	147	
1	79163.5	147	
1	79267	154	
1	79542.5	153	
1	79787.5	147	
1	79998.5	147	
1	80109.5	147	
1	80258.5	147	
1	80720.5	131	
1	80914.5	147	
1	81256	160	
1	81644.5	147	
1	81864	156	
1	82142.5	147	
1	82234.5	147	
1	82345	138	
1	82517.5	131	
1	82656.5	143	
1	82823.5	147	
1	83120.5	147	
1	83391.5	123	
1	83566.5	147	
1	83758.5	147	
1	84069	122	
1	84301.5	147	
1	84409.5	147	
1	84625.5	147	
1	84756.5	147	
1	84924	124	
1	85110.5	147	
1	85220.5	147	
1	85328.5	147	
1	85485	150	
1	85626.5	147	
1	85755	126	
1	85844.5	147	
1	85957.5	147	
1	86118.5	147	
1	86270	134	
1	86401.5	147	
1	86514.5	147	
1	86670	124	
1	86849	126	
1	87050.5	147	
1	87199.5	125	
1	87347.5	121	
1	87509.5	147	
1	87728.5	147	
1	87825	130	
1	87955.5	147	
1	88212.5	147	
1	88371.5	147	
1	88595.5	141	
1	88695.5	147	
1	88777	130	
1	88854.5	147	
1	88950.5	147	
1	89046.5	147	
1	89134	158	
1	89227	152	
1	89405.5	147	
1	89590.5	139	
1	89776.5	143	
1	89973	160	
1	90249.5	147	
1	90443.5	141	
1	90710	148	
1	90804	148	
1	90945.5	127	
1	91080.5	147	
1	91252.5	147	
1	91394.5	147	
1	91562	128	
1	91754.5	139	
1	91911.5	151	
1	92047.5	147	
1	92533.5	147	
1	92622	158	
1	92715.5	147	
1	93002	154	
1	93140.5	147	
1	93254.5	149	
1	93503.5	147	
1	93636.5	147	
1	93719.5	147	
1	93797.5	147	
1	93913.5	147	
1	94312	150	
1	94561.5	139	
1	94876.5	147	
1	95098.5	147	
1	95492.5	147	
1	95572	144	
1	95685.5	151	
1	95820.5	147	
1	95930.5	147	
1	96043	126	
1	96248.5	147	
1	96535.5	147	
1	96902.5	147	
1	97159.5	147	
1	97417.5	147	
1	97620.5	147	
1	97824	154	
1	98048.5	147	
1	98346.5	147	
1	98528.5	147	
1	98674.5	147	
1	98748	132	
1	98830.5	125	
1	98976.5	147	
1	99060.5	147	
1	99134.5	147	
1	99228	152	
1	99485.5	159	
1	99747.5	121	
1	99913.5	147	
1	100016	147	
1	100353	150	
1	100446	155	
1	100660	156	
1	100822	147	
1	100942	147	
1	101026	147	
1	101124	135	
1	101220	125	
1	101536	147	
1	101744	147	
1	101844	147	
1	101946	147	
1	102158	152	
1	102302	148	
1	102558	121	
1	102716	126	
1	102942	147	
1	103072	147	
1	103196	141	
1	103394	147	
1	103554	148	
1	103698	147	
1	103792	147	
1	104116	147	
1	104204	120	
1	104584	147	
1	104720	147	
1	105024	147	
1	105154	147	
1	105318	147	
1	105478	147	
1	105616	147	
1	105858	121	
1	106019	156	
1	106244	147	
1	106334	147	
1	106660	147	
1	106794	147	
1	106896	139	
1	107114	147	
1	107252	147	
1	107577	130	
1	107818	147	
1	108178	147	
1	108466	160	
1	108657	158	
1	108926	147	
1	109282	147	
1	109392	147	
1	109612	153	
1	109804	147	
1	110010	147	
1	110370	147	
1	110488	149	
1	110604	147	
1	110746	131	
1	111064	151	
1	111180	147	
1	111324	147	
1	111542	134	
1	111754	147	
1	111870	147	
1	112092	147	
1	112186	147	
1	112294	147	
1	112384	147	
1	112788	147	
1	112925	152	
1	113128	147	
1	113226	147	
1	113364	147	
1	113576	153	
1	113806	147	
1	114090	147	
1	114275	154	
1	114624	147	
1	114916	147	
1	115144	138	
1	115412	147	
1	115534	147	
1	115724	139	
1	115808	147	
1	115950	147	
1	116028	147	
1	116178	154	
1	116354	147	
1	116558	147	
1	116686	147	
1	116866	147	
1	117048	147	
1	117216	152	
1	117358	147	
1	117582	125	
1	117706	147	
1	117850	147	
1	118000	147	
1	118124	147	
1	118308	147	
1	118426	156	
1	118588	147	
1	118808	159	
1	118914	147	
1	119018	160	
1	119228	147	
1	119566	145	
1	119728	147	
1	119812	147	
1	119925	148	
1	120036	147	
1	120122	147	
1	120266	157	
1	120366	147	
1	120576	148	
1	120686	124	
1	120836	147	
1	120916	147	
1	121098	147	
1	121198	147	
1	121289	138	
1	121382	147	
1	121518	147	
1	121710	147	
1	121791	134	
1	121978	147	
1	122198	153	
1	122374	120	
1	122472	160	
1	122682	147	
1	122806	131	
1	122920	147	
1	123050	147	
1	123188	126	
1	123338	148	
1	123538	133	
1	123680	147	
1	123758	147	
1	123876	147	
1	124076	147	
1	124216	140	
1	124536	147	
1	124634	153	
1	124794	147	
1	124926	147	
1	125053	146	
1	125252	149	
1	125456	147	
1	125606	147	
1	125806	147	
1	125920	147	
1	126058	147	
1	126246	147	
1	126392	147	
1	126478	147	
1	126672	147	
1	126838	149	
1	126944	145	
1	127286	147	
1	127378	147	
1	127454	147	
1	127768	147	
1	127896	147	
1	128031	130	
1	128152	147	
1	128250	147	
1	128326	147	
1	128532	147	
1	128626	147	
1	128714	124	
1	128866	124	
1	129042	121	
1	129202	147	
1	129352	147	
1	129754	147	
1	129834	132	
1	129950	149	
1	130128	129	
1	130363	128	
1	130467	132	
1	130768	147	
1	131060	147	
1	131140	147	
1	131245	126	
1	131572	147	
1	131652	147	
1	131776	147	
1	131936	147	
1	132176	147	
1	132340	147	
1	132524	160	
1	132644	147	
1	132776	147	
1	132942	147	
1	133034	147	
1	133128	147	
1	133254	147	
1	133376	147	
1	133512	147	
1	133670	147	
1	133774	147	
1	134090	147	
1	134200	160	
1	134286	147	
1	134446	147	
1	134690	147	
1	134811	134	
1	135094	139	
1	135296	155	
1	135510	147	
1	135632	143	
1	135884	147	
1	136238	147	
1	136414	147	
1	136634	129	
1	136864	147	
1	136979	122	
1	137180	147	
1	137302	147	
1	137436	147	
1	137610	147	
1	137788	147	
1	137890	145	
1	138108	143	
1	138310	154	
1	138550	145	
1	138694	147	
1	138830	147	
1	138904	147	
1	139050	147	
1	139251	120	
1	139326	147	
1	139403	142	
1	139546	153	
1	139626	147	
1	139724	147	
1	139848	139	
1	140128	147	
1	140320	147	
1	140438	147	
1	140739	158	
1	140832	147	
1	141028	147	
1	141193	152	
1	141356	147	
1	141620	147	
1	141746	147	
1	141824	149	
1	142054	155	
1	142378	147	
1	142512	147	
1	142601	136	
1	142692	127	
1	142810	130	
1	143377	152	
1	143668	147	
1	143784	147	
1	143920	147	
1	144428	147	
1	144640	147	
1	144729	144	
1	144970	147	
1	145162	145	
1	145280	147	
1	145384	134	
1	145534	147	
1	145694	157	
1	145970	147	
1	146152	147	
1	146290	147	
1	146440	147	
1	146608	139	
1	146918	147	
1	147132	147	
1	147394	147	
1	147476	147	
1	147660	147	
1	147872	147	
1	148078	147	
1	148224	147	
1	148389	120	
1	148728	150	
1	148914	147	
1	149240	147	
1	149468	147	
1	149554	153	
1	149794	125	
1	149916	144	
1	150146	138	
1	150238	147	
1	150340	147	
1	150604	147	
1	150746	147	
1	150960	151	
1	151074	147	
1	151170	147	
1	151302	147	
1	151501	148	
1	151670	153	
1	151856	139	
1	152096	147	
1	152388	147	
1	152596	147	
1	152848	159	
1	153208	147	
1	153362	147	
1	153508	147	
1	153649	152	
1	153878	127	
1	154012	151	
1	154178	147	
1	154286	147	
1	154366	147	
1	154570	147	
1	154940	147	
1	155076	143	
1	155262	147	
1	155370	147	
1	155502	147	
1	155718	147	
1	155812	147	
1	156140	147	
1	156368	147	
1	156523	120	
1	156673	120	
1	157108	147	
1	157226	147	
1	157318	147	
1	157396	147	
1	157475	138	
1	157648	147	
1	157786	147	
1	157880	143	
1	158092	128	
1	158270	147	
1	158546	147	
1	158694	147	
1	158806	147	
1	158982	147	
1	159098	147	
1	159302	147	
1	159388	147	
1	159470	147	
1	159643	148	
1	159806	147	
1	159940	147	
1	160022	126	
1	160204	127	
1	160486	147	
1	160820	147	
1	161014	147	
1	161298	125	
1	161420	141	
1	161582	147	
1	161752	147	
1	161900	147	
1	162065	124	
1	162381	126	
1	162510	147	
1	162616	147	
1	162741	132	
1	163000	147	
1	163094	147	
1	163239	132	
1	163422	147	
1	163631	158	
1	163724	147	
1	163938	147	
1	164096	139	
1	164290	147	
1	164464	147	
1	164576	147	
1	164656	137	
1	164766	147	
1	164852	147	
1	165064	147	
1	165242	139	
1	165550	143	
1	165644	147	
1	165758	147	
1	165878	137	
1	166118	147	
1	166234	123	
1	166576	157	
1	166756	147	
1	166840	153	
1	167066	159	
1	167240	159	
1	167404	147	
1	167650	147	
1	167962	155	
1	168170	128	
1	168382	147	
1	168484	159	
1	168749	140	
1	168882	147	
1	168998	156	
1	169330	147	
1	169490	147	
1	169613	144	
1	169802	147	
1	170126	147	
1	170201	126	
1	170340	147	
1	170490	147	
1	170733	146	
1	170886	147	
1	171054	151	
1	171372	147	
1	171590	147	
1	171673	146	
1	171946	147	
1	172032	147	
1	172308	125	
1	172490	147	
1	172664	147	
1	172786	147	
1	172990	147	
1	173174	124	
1	173340	147	
1	173718	147	
1	173944	147	
1	174288	147	
1	174376	131	
1	174530	147	
1	174638	147	
1	174808	156	
1	174892	141	
1	175236	147	
1	175366	147	
1	175564	147	
1	175736	147	
1	175948	147	
1	176046	147	
1	176348	157	
1	176548	147	
1	176661	144	
1	176909	140	
1	176988	153	
1	177190	130	
1	177346	147	
1	177450	147	
1	177550	148	
1	177714	147	
1	177897	132	
1	178014	130	
1	178144	137	
1	178596	151	
1	178906	136	
1	179222	143	
1	179378	147	
1	179452	147	
1	179619	134	
1	179746	134	
1	179868	130	
1	180102	147	
1	180246	147	
1	180528	147	
1	180710	147	
1	180852	147	
1	181044	147	
1	181242	127	
1	181344	129	
1	181508	147	
1	181710	147	
1	181814	147	
1	181948	147	
1	182072	147	
1	182388	147	
1	182582	143	
1	182740	147	
1	182831	158	
1	182970	147	
1	183228	147	
1	183494	133	
1	183646	147	
1	183790	147	
