Chr	Center	Size
1	45802.5	147	
1	46027.5	147	
1	46112.5	147	
1	46371	138	
1	46511.5	159	
1	46678.5	149	
1	46846.5	147	
1	47335.5	147	
1	47930.5	147	
1	48012.5	147	
1	48215.5	147	
1	48413.5	147	
1	48507.5	147	
1	48598.5	147	
1	48754.5	147	
1	48843.5	147	
1	49005.5	147	
1	49228.5	147	
1	49306.5	147	
1	49481	142	
1	49708.5	147	
1	49791.5	147	
1	49962	152	
1	50247.5	135	
1	50403.5	147	
1	50653.5	147	
1	50830	148	
1	50987.5	147	
1	51237.5	139	
1	51494.5	147	
1	51646.5	147	
1	51844.5	147	
1	52011.5	147	
1	52176.5	141	
1	52390.5	147	
1	52500.5	147	
1	52772.5	135	
1	52877.5	159	
1	53135.5	147	
1	53318.5	147	
1	53447	144	
1	53526.5	147	
1	53682	154	
1	53942.5	147	
1	54092.5	153	
1	54258.5	147	
1	54367.5	147	
1	54473.5	147	
1	54709	144	
1	54891.5	147	
1	55131	136	
1	55257.5	125	
1	55430.5	147	
1	55599.5	133	
1	55842	134	
1	56079.5	135	
1	56273	146	
1	56602.5	147	
1	56695.5	147	
1	56780.5	147	
1	56905	158	
1	57225.5	147	
1	57395.5	147	
1	57483.5	147	
1	57653.5	147	
1	57805	130	
1	57936.5	147	
1	58012.5	147	
1	58154.5	149	
1	58339.5	147	
1	58660.5	147	
1	58832.5	147	
1	58976	146	
1	59097.5	157	
1	59398.5	147	
1	59559.5	157	
1	59803	148	
1	59998	122	
1	60248.5	125	
1	60472.5	145	
1	60692	138	
1	60811	134	
1	60906.5	147	
1	61063.5	147	
1	61228.5	151	
1	61370.5	127	
1	61571	124	
1	61656.5	145	
1	61798	134	
1	62008	124	
1	62141.5	147	
1	62224.5	147	
1	62308.5	147	
1	62682	158	
1	62883.5	147	
1	63079	154	
1	63159.5	147	
1	63235.5	143	
1	63414.5	147	
1	63490.5	147	
1	63577	158	
1	63735.5	147	
1	63818.5	147	
1	64139.5	147	
1	64231.5	147	
1	64354.5	147	
1	64558.5	147	
1	64668.5	147	
1	64747.5	141	
1	64828.5	147	
1	64909.5	137	
1	65068	122	
1	65161	152	
1	65330.5	149	
1	65502	150	
1	65595.5	147	
1	65829.5	147	
1	65939.5	147	
1	66077.5	147	
1	66165.5	147	
1	66402.5	147	
1	66488.5	137	
1	66645	156	
1	66811	142	
1	67027.5	147	
1	67185.5	147	
1	67340.5	147	
1	67523.5	147	
1	67618.5	147	
1	67750	158	
1	67904.5	147	
1	68033.5	147	
1	68303	154	
1	68415.5	147	
1	68512.5	147	
1	68610.5	127	
1	68745.5	147	
1	68932	158	
1	69142	132	
1	69303.5	147	
1	69388	132	
1	69602.5	147	
1	69728	156	
1	69843.5	147	
1	69931.5	147	
1	70099.5	147	
1	70233.5	133	
1	70426.5	147	
1	70653.5	147	
1	70751.5	125	
1	70918.5	147	
1	71054.5	143	
1	71285.5	147	
1	71406	144	
1	71490.5	147	
1	71592.5	147	
1	71699.5	147	
1	71830.5	147	
1	72047.5	147	
1	72134.5	147	
1	72424.5	147	
1	72624.5	147	
1	72768	160	
1	72877	142	
1	73027.5	147	
1	73237.5	147	
1	73401.5	147	
1	73594	150	
1	73762.5	147	
1	74003	144	
1	74238.5	147	
1	74317.5	157	
1	74578	130	
1	74687.5	147	
1	74906.5	155	
1	75057.5	147	
1	75148.5	147	
1	75224.5	147	
1	75411.5	147	
1	75612.5	147	
1	75862	124	
1	76076.5	147	
1	76232	140	
1	76485.5	147	
1	76707.5	157	
1	76918.5	139	
1	77005.5	147	
1	77164.5	147	
1	77308.5	147	
1	77407.5	155	
1	77557	148	
1	77651.5	147	
1	77772.5	159	
1	77912	158	
1	78057.5	147	
1	78195.5	147	
1	78269.5	147	
1	78471.5	147	
1	78562.5	147	
1	78671.5	147	
1	78799.5	137	
1	78882.5	147	
1	78960.5	147	
1	79202.5	147	
1	79577.5	155	
1	79753.5	147	
1	80011.5	147	
1	80103.5	147	
1	80301.5	147	
1	80728.5	141	
1	80868	120	
1	81213	134	
1	81641.5	135	
1	81870	120	
1	82074.5	147	
1	82157.5	147	
1	82314.5	147	
1	82412.5	147	
1	82549	152	
1	82649	130	
1	82882.5	147	
1	83116.5	147	
1	83346.5	147	
1	83532.5	147	
1	83725.5	153	
1	83943	132	
1	84036.5	135	
1	84206.5	121	
1	84286	132	
1	84608.5	121	
1	84761.5	153	
1	84931	150	
1	85081	142	
1	85278.5	147	
1	85413.5	147	
1	85512.5	141	
1	85606.5	147	
1	85724	144	
1	85898.5	147	
1	86069.5	129	
1	86232	146	
1	86323.5	147	
1	86411.5	147	
1	86523.5	155	
1	86618.5	147	
1	86732.5	147	
1	86815.5	147	
1	87000.5	147	
1	87094	140	
1	87213	158	
1	87334	124	
1	87484.5	159	
1	87675.5	143	
1	87857.5	147	
1	87971.5	147	
1	88190.5	147	
1	88334.5	147	
1	88569.5	147	
1	88721	142	
1	88800.5	147	
1	88887.5	147	
1	88977.5	147	
1	89104	160	
1	89245	158	
1	89423.5	145	
1	89584.5	147	
1	89787.5	159	
1	89943	136	
1	90019.5	135	
1	90228.5	147	
1	90453.5	147	
1	90687	136	
1	90805	142	
1	90948	128	
1	91037.5	147	
1	91112.5	147	
1	91280.5	147	
1	91413.5	147	
1	91549	142	
1	91717.5	147	
1	91806.5	147	
1	91935.5	131	
1	92045	144	
1	92542.5	147	
1	92620.5	147	
1	92737	128	
1	92989	130	
1	93098.5	147	
1	93267.5	147	
1	93476.5	145	
1	93658.5	147	
1	93809.5	147	
1	93929.5	147	
1	94292.5	147	
1	94445.5	147	
1	94571.5	143	
1	94881.5	147	
1	95053.5	147	
1	95443	146	
1	95522.5	147	
1	95632.5	147	
1	95724	150	
1	95801.5	135	
1	95888.5	127	
1	95983.5	133	
1	96087	160	
1	96280	136	
1	96558.5	147	
1	96868	138	
1	97131	146	
1	97417	122	
1	97620.5	147	
1	97824.5	149	
1	98005	140	
1	98384.5	147	
1	98524	156	
1	98737.5	147	
1	98835	148	
1	98933	142	
1	99014.5	147	
1	99134.5	147	
1	99258	124	
1	99455	154	
1	99689.5	147	
1	99936.5	145	
1	100078	125	
1	100418	147	
1	100706	147	
1	100860	147	
1	101036	155	
1	101122	147	
1	101252	153	
1	101538	147	
1	101757	144	
1	101862	147	
1	101942	147	
1	102133	152	
1	102228	147	
1	102325	144	
1	102558	147	
1	102631	134	
1	102704	147	
1	102792	147	
1	102938	147	
1	103051	130	
1	103168	132	
1	103406	128	
1	103578	152	
1	103736	147	
1	104160	147	
1	104274	147	
1	104540	129	
1	104618	147	
1	104692	133	
1	105014	159	
1	105128	147	
1	105314	159	
1	105460	141	
1	105641	144	
1	105872	147	
1	106048	136	
1	106330	147	
1	106408	147	
1	106664	147	
1	106844	147	
1	107090	149	
1	107308	147	
1	107594	145	
1	107785	132	
1	108233	152	
1	108444	144	
1	108682	137	
1	108862	147	
1	108940	147	
1	109244	147	
1	109319	120	
1	109393	126	
1	109626	152	
1	109804	147	
1	110042	123	
1	110370	147	
1	110479	128	
1	110594	147	
1	110669	136	
1	110764	153	
1	111054	147	
1	111166	147	
1	111272	147	
1	111370	147	
1	111526	147	
1	111724	140	
1	111804	141	
1	112102	147	
1	112218	147	
1	112304	147	
1	112412	147	
1	112804	147	
1	112885	138	
1	113098	147	
1	113180	147	
1	113350	151	
1	113594	147	
1	113791	142	
1	114150	147	
1	114240	147	
1	114652	147	
1	114968	147	
1	115218	147	
1	115378	147	
1	115516	147	
1	115594	147	
1	115690	129	
1	115776	147	
1	115852	147	
1	115972	150	
1	116060	147	
1	116205	144	
1	116353	144	
1	116544	128	
1	116686	147	
1	116776	147	
1	116889	144	
1	117022	147	
1	117252	147	
1	117342	149	
1	117570	133	
1	117714	147	
1	117802	147	
1	117878	147	
1	117958	147	
1	118156	147	
1	118234	147	
1	118312	147	
1	118398	147	
1	118476	147	
1	118586	147	
1	118866	153	
1	119020	145	
1	119274	147	
1	119578	147	
1	119706	147	
1	119788	147	
1	119926	149	
1	120094	147	
1	120174	147	
1	120317	154	
1	120410	147	
1	120574	147	
1	120688	153	
1	120859	134	
1	121134	147	
1	121288	134	
1	121377	130	
1	121510	147	
1	121694	147	
1	121842	147	
1	121956	134	
1	122032	147	
1	122240	147	
1	122388	147	
1	122524	147	
1	122692	143	
1	122818	147	
1	122906	147	
1	123028	147	
1	123112	147	
1	123234	133	
1	123390	147	
1	123578	122	
1	123744	147	
1	123871	122	
1	124040	147	
1	124126	147	
1	124218	157	
1	124628	147	
1	124782	147	
1	124914	147	
1	125038	147	
1	125249	154	
1	125486	147	
1	125620	147	
1	125846	143	
1	125922	147	
1	126024	147	
1	126098	147	
1	126250	137	
1	126350	147	
1	126434	147	
1	126655	122	
1	126822	147	
1	126914	156	
1	127328	147	
1	127436	147	
1	127748	147	
1	127888	139	
1	127966	138	
1	128052	121	
1	128153	122	
1	128315	124	
1	128581	156	
1	128709	146	
1	128900	155	
1	128996	147	
1	129082	147	
1	129184	147	
1	129278	147	
1	129362	147	
1	129722	147	
1	129831	122	
1	129958	147	
1	130156	147	
1	130320	147	
1	130510	123	
1	130747	160	
1	131014	147	
1	131178	147	
1	131284	147	
1	131598	147	
1	131798	146	
1	131902	131	
1	131990	129	
1	132198	127	
1	132360	147	
1	132454	147	
1	132707	158	
1	132860	147	
1	132967	142	
1	133064	147	
1	133200	147	
1	133304	147	
1	133482	145	
1	133628	147	
1	133731	128	
1	134029	156	
1	134178	155	
1	134284	160	
1	134410	147	
1	134493	150	
1	134658	147	
1	134798	147	
1	135070	131	
1	135316	126	
1	135528	146	
1	135644	147	
1	135866	147	
1	136225	144	
1	136398	150	
1	136564	147	
1	136658	139	
1	136810	147	
1	136894	147	
1	136994	147	
1	137185	130	
1	137300	147	
1	137404	149	
1	137626	151	
1	137750	135	
1	137894	159	
1	138098	147	
1	138332	152	
1	138560	147	
1	138677	156	
1	138852	131	
1	138970	147	
1	139047	132	
1	139266	147	
1	139446	147	
1	139579	128	
1	139796	147	
1	139872	147	
1	140108	147	
1	140344	133	
1	140454	153	
1	140714	134	
1	140840	147	
1	141052	147	
1	141207	134	
1	141346	137	
1	141628	157	
1	141738	147	
1	141823	144	
1	142034	147	
1	142334	147	
1	142520	147	
1	142674	158	
1	142826	153	
1	142904	147	
1	143016	142	
1	143396	121	
1	143650	147	
1	143730	147	
1	143916	120	
1	144440	134	
1	144654	147	
1	144978	147	
1	145106	147	
1	145190	147	
1	145271	140	
1	145428	147	
1	145595	158	
1	145684	147	
1	145758	147	
1	145958	129	
1	146148	141	
1	146230	147	
1	146318	147	
1	146506	147	
1	146618	136	
1	146872	147	
1	147118	147	
1	147378	147	
1	147495	138	
1	147659	128	
1	147892	147	
1	148062	147	
1	148174	147	
1	148282	147	
1	148376	135	
1	148713	138	
1	148876	147	
1	149234	147	
1	149412	147	
1	149495	138	
1	149588	147	
1	149766	147	
1	149839	140	
1	150161	136	
1	150240	157	
1	150416	147	
1	150586	147	
1	150687	138	
1	150882	147	
1	150958	139	
1	151062	147	
1	151147	120	
1	151276	147	
1	151352	147	
1	151517	152	
1	151654	139	
1	151752	147	
1	151840	122	
1	152064	127	
1	152190	147	
1	152408	123	
1	152606	147	
1	152854	147	
1	153182	147	
1	153342	120	
1	153418	147	
1	153540	147	
1	153654	129	
1	153892	133	
1	153969	148	
1	154070	147	
1	154204	129	
1	154361	156	
1	154578	141	
1	154680	126	
1	154928	147	
1	155012	147	
1	155114	147	
1	155200	147	
1	155354	131	
1	155486	147	
1	155720	155	
1	155926	147	
1	156144	147	
1	156322	147	
1	156410	147	
1	156499	154	
1	156588	147	
1	156672	141	
1	156966	147	
1	157114	154	
1	157258	147	
1	157360	158	
1	157496	143	
1	157672	155	
1	157858	138	
1	158054	147	
1	158244	127	
1	158632	125	
1	158812	147	
1	159044	147	
1	159293	124	
1	159416	147	
1	159500	147	
1	159688	147	
1	159774	147	
1	159856	147	
1	159954	147	
1	160050	147	
1	160204	147	
1	160518	147	
1	160818	155	
1	161006	159	
1	161262	150	
1	161398	147	
1	161560	147	
1	161780	147	
1	161927	144	
1	162094	147	
1	162350	136	
1	162600	147	
1	162756	147	
1	163034	141	
1	163222	147	
1	163460	158	
1	163621	132	
1	163722	147	
1	163838	147	
1	163944	147	
1	164018	147	
1	164108	147	
1	164238	151	
1	164440	144	
1	164552	147	
1	164634	147	
1	164756	147	
1	164864	128	
1	165054	141	
1	165258	147	
1	165542	147	
1	165678	123	
1	165802	134	
1	165896	147	
1	166076	147	
1	166216	153	
1	166570	143	
1	166730	147	
1	166884	147	
1	167064	147	
1	167184	147	
1	167284	147	
1	167376	157	
1	167646	147	
1	167896	147	
1	168002	147	
1	168176	147	
1	168382	147	
1	168509	138	
1	168741	154	
1	168908	147	
1	169072	151	
1	169294	147	
1	169382	144	
1	169556	147	
1	169648	147	
1	169818	130	
1	170096	147	
1	170246	153	
1	170414	147	
1	170496	147	
1	170711	142	
1	170788	147	
1	170902	147	
1	171080	135	
1	171406	147	
1	171544	121	
1	171702	147	
1	171938	149	
1	172062	147	
1	172336	147	
1	172476	141	
1	172660	139	
1	172734	147	
1	172824	147	
1	172992	141	
1	173135	138	
1	173316	123	
1	173672	146	
1	173894	141	
1	174271	128	
1	174444	159	
1	174610	147	
1	174696	123	
1	174782	120	
1	174924	147	
1	175248	147	
1	175354	147	
1	175612	147	
1	175750	147	
1	176038	147	
1	176323	136	
1	176494	147	
1	176656	147	
1	176866	147	
1	176982	147	
1	177194	133	
1	177360	147	
1	177492	157	
1	177642	147	
1	177744	147	
1	177846	147	
1	177989	148	
1	178112	147	
1	178198	129	
1	178520	158	
1	178641	136	
1	178866	147	
1	179212	134	
1	179422	133	
1	179598	121	
1	179710	147	
1	179820	147	
1	179914	126	
1	180074	147	
1	180258	129	
1	180436	147	
1	180548	147	
1	180654	147	
1	180742	147	
1	180832	147	
1	181088	147	
1	181208	122	
1	181316	147	
1	181480	134	
1	181791	122	
1	181896	147	
1	182070	147	
1	182420	131	
1	182588	121	
1	182702	127	
1	182836	147	
1	182992	127	
1	183248	147	
1	183484	147	
1	183632	147	
1	183746	132	
