Chr	Center	Size
1	48694.5	121	
1	48843.5	147	
1	49004	160	
1	49182.5	147	
1	49270.5	147	
1	49493.5	125	
1	49753.5	143	
1	49951.5	133	
1	50213.5	147	
1	50353.5	137	
1	50422.5	137	
1	50628.5	147	
1	50759	128	
1	50851	130	
1	50967	138	
1	51251.5	151	
1	51509.5	127	
1	51652.5	145	
1	51842	160	
1	51965	132	
1	52060.5	159	
1	52198.5	133	
1	52375	130	
1	52472.5	147	
1	52764.5	147	
1	52874.5	135	
1	53127	126	
1	53283.5	143	
1	53414.5	135	
1	53499.5	147	
1	53698.5	147	
1	53934	150	
1	54118	150	
1	54282.5	129	
1	54457	152	
1	54723	148	
1	54876.5	147	
1	55134.5	147	
1	55307.5	147	
1	55426.5	147	
1	55593	140	
1	55840	148	
1	56101.5	147	
1	56298.5	147	
1	56609	120	
1	56708.5	147	
1	56952.5	147	
1	57220.5	147	
1	57417	156	
1	57502.5	147	
1	57608.5	147	
1	57819.5	147	
1	57987	128	
1	58156.5	147	
1	58357	122	
1	58657	144	
1	58872.5	147	
1	58984	146	
1	59136	134	
1	59366.5	147	
1	59550.5	147	
1	59760.5	147	
1	60036	158	
1	60286.5	149	
1	60479.5	125	
1	60707.5	143	
1	60793.5	147	
1	60933.5	147	
1	61098	136	
1	61265.5	147	
1	61382	154	
1	61573	144	
1	61679.5	155	
1	61779.5	147	
1	62027.5	153	
1	62139	154	
1	62243.5	147	
1	62616	132	
1	62890	134	
1	63095.5	157	
1	63243.5	143	
1	63414.5	143	
1	63611.5	147	
1	63716	140	
1	63820.5	147	
1	64105	146	
1	64215.5	143	
1	64370	140	
1	64576	158	
1	64683	134	
1	64777.5	135	
1	64932.5	147	
1	65020.5	147	
1	65142.5	149	
1	65330.5	143	
1	65512	146	
1	65622.5	151	
1	65837	156	
1	65952.5	129	
1	66141	130	
1	66344.5	147	
1	66500	146	
1	66653	132	
1	66808.5	139	
1	67018.5	157	
1	67146	134	
1	67356	132	
1	67569.5	151	
1	67750.5	147	
1	67858.5	147	
1	68019	160	
1	68304.5	147	
1	68480.5	145	
1	68588	160	
1	68750.5	147	
1	68919.5	133	
1	69122.5	139	
1	69338.5	131	
1	69489.5	147	
1	69591.5	143	
1	69710.5	147	
1	69901	154	
1	70090	146	
1	70237.5	149	
1	70402.5	145	
1	70718	120	
1	70794.5	153	
1	70896.5	131	
1	71038	144	
1	71251.5	159	
1	71381	156	
1	71560	148	
1	71641.5	147	
1	71805.5	147	
1	72020	136	
1	72127	142	
1	72374	154	
1	72480	150	
1	72616	148	
1	72723	134	
1	72885.5	153	
1	73025.5	147	
1	73219.5	149	
1	73411.5	125	
1	73578.5	159	
1	73766	154	
1	74002.5	147	
1	74269.5	147	
1	74355.5	147	
1	74585.5	145	
1	74726.5	147	
1	74927	152	
1	75106.5	145	
1	75219	154	
1	75448.5	131	
1	75622	156	
1	75858.5	155	
1	76079	128	
1	76222	144	
1	76455	132	
1	76701	138	
1	76937.5	153	
1	77049	160	
1	77260	124	
1	77389	142	
1	77576	150	
1	77687	160	
1	77777.5	157	
1	77952.5	127	
1	78089	154	
1	78181	132	
1	78284	122	
1	78478	128	
1	78597.5	147	
1	78799.5	151	
1	78948	144	
1	79147.5	147	
1	79285.5	147	
1	79544.5	147	
1	79765	136	
1	80033.5	147	
1	80133	128	
1	80293	130	
1	80749	144	
1	80911.5	147	
1	81266.5	147	
1	81657.5	149	
1	81847	130	
1	82115.5	147	
1	82226.5	149	
1	82348	154	
1	82506.5	147	
1	82636	148	
1	82810.5	147	
1	82886.5	147	
1	83147.5	147	
1	83374	144	
1	83575.5	147	
1	83764.5	135	
1	83959.5	147	
1	84073.5	151	
1	84224	134	
1	84340.5	147	
1	84606	134	
1	84757.5	125	
1	84945.5	141	
1	85087	156	
1	85291	136	
1	85480	130	
1	85664.5	147	
1	85757.5	147	
1	85856	160	
1	85945.5	147	
1	86097.5	141	
1	86274	140	
1	86423.5	147	
1	86559	158	
1	86662.5	147	
1	86838	148	
1	87039.5	137	
1	87277.5	147	
1	87372.5	143	
1	87514.5	147	
1	87693	148	
1	87881.5	147	
1	87981.5	139	
1	88188	142	
1	88337.5	147	
1	88572.5	139	
1	88717.5	147	
1	88871.5	147	
1	88971.5	135	
1	89166.5	147	
1	89262.5	133	
1	89401	156	
1	89558.5	147	
1	89822.5	147	
1	89992.5	155	
1	90209.5	153	
1	90403.5	147	
1	90651.5	147	
1	90769.5	147	
1	90960	136	
1	91080	126	
1	91264.5	147	
1	91376	132	
1	91563	120	
1	91741.5	143	
1	91902.5	153	
1	92040.5	131	
1	92525.5	131	
1	92625.5	147	
1	92755.5	147	
1	92962.5	159	
1	93109.5	147	
1	93252.5	125	
1	93494	130	
1	93693.5	147	
1	93787.5	145	
1	93937.5	147	
1	94302.5	143	
1	94440	152	
1	94574.5	147	
1	94878.5	135	
1	95098.5	147	
1	95495.5	147	
1	95581.5	147	
1	95696.5	147	
1	95781.5	147	
1	95971.5	153	
1	96094.5	135	
1	96256.5	135	
1	96552	152	
1	96883	132	
1	97136.5	143	
1	97404.5	147	
1	97612.5	153	
1	97816	122	
1	98031	140	
1	98350	142	
1	98516.5	147	
1	98740.5	147	
1	98867.5	147	
1	98977.5	139	
1	99103	140	
1	99257	144	
1	99457	132	
1	99715	132	
1	99921.5	147	
1	100076	140	
1	100350	147	
1	100452	147	
1	100676	156	
1	100865	150	
1	100968	145	
1	101096	147	
1	101236	147	
1	101558	155	
1	101755	132	
1	101915	140	
1	102142	151	
1	102301	154	
1	102615	122	
1	102738	127	
1	102953	142	
1	103098	147	
1	103197	126	
1	103422	147	
1	103578	147	
1	103734	139	
1	104126	137	
1	104263	130	
1	104542	147	
1	104694	135	
1	104992	147	
1	105108	137	
1	105293	148	
1	105438	135	
1	105644	147	
1	105854	128	
1	106040	151	
1	106260	157	
1	106368	147	
1	106698	147	
1	106856	132	
1	107124	130	
1	107282	147	
1	107599	122	
1	107810	123	
1	108234	147	
1	108468	146	
1	108664	152	
1	108911	150	
1	109252	139	
1	109404	156	
1	109608	121	
1	109844	147	
1	110012	137	
1	110346	147	
1	110484	147	
1	110626	147	
1	110737	158	
1	111059	132	
1	111200	122	
1	111340	152	
1	111512	147	
1	111730	140	
1	111860	155	
1	112036	144	
1	112218	147	
1	112342	147	
1	112444	147	
1	112788	143	
1	112918	155	
1	113122	124	
1	113228	130	
1	113352	147	
1	113592	130	
1	113788	158	
1	114128	155	
1	114261	154	
1	114644	132	
1	114951	138	
1	115176	127	
1	115328	154	
1	115410	147	
1	115514	147	
1	115674	159	
1	115892	147	
1	115980	147	
1	116060	159	
1	116194	147	
1	116338	143	
1	116524	147	
1	116618	147	
1	116714	147	
1	116845	142	
1	117054	155	
1	117234	151	
1	117330	147	
1	117551	140	
1	117764	129	
1	117938	159	
1	118152	145	
1	118324	159	
1	118470	146	
1	118568	147	
1	118788	147	
1	118938	147	
1	119052	121	
1	119244	147	
1	119583	136	
1	119783	144	
1	119925	138	
1	120072	147	
1	120194	147	
1	120306	147	
1	120393	126	
1	120538	147	
1	120620	147	
1	120699	126	
1	120867	124	
1	121098	147	
1	121202	147	
1	121352	154	
1	121512	152	
1	121690	142	
1	121816	131	
1	121979	148	
1	122222	127	
1	122430	159	
1	122516	148	
1	122650	154	
1	122810	125	
1	122919	138	
1	123059	150	
1	123212	147	
1	123354	129	
1	123544	147	
1	123704	147	
1	123896	151	
1	124087	160	
1	124216	159	
1	124606	151	
1	124720	147	
1	124908	132	
1	125051	158	
1	125276	151	
1	125472	141	
1	125632	147	
1	125812	123	
1	125890	147	
1	125965	148	
1	126069	140	
1	126262	159	
1	126435	130	
1	126658	141	
1	126854	147	
1	126962	147	
1	127306	129	
1	127434	147	
1	127766	133	
1	127882	155	
1	128002	137	
1	128147	150	
1	128318	149	
1	128584	151	
1	128727	136	
1	128945	146	
1	129054	129	
1	129220	137	
1	129354	147	
1	129726	147	
1	129852	147	
1	129975	160	
1	130138	141	
1	130323	140	
1	130491	140	
1	130728	147	
1	131020	147	
1	131182	147	
1	131278	147	
1	131586	142	
1	131730	147	
1	131804	147	
1	131908	147	
1	132000	144	
1	132186	124	
1	132414	147	
1	132511	138	
1	132703	120	
1	132844	153	
1	133010	159	
1	133146	147	
1	133222	140	
1	133308	147	
1	133462	143	
1	133654	135	
1	133756	145	
1	134048	160	
1	134148	148	
1	134262	147	
1	134450	145	
1	134681	150	
1	134814	155	
1	135090	155	
1	135326	129	
1	135547	134	
1	135654	122	
1	135886	130	
1	136220	146	
1	136392	143	
1	136621	142	
1	136860	150	
1	136974	141	
1	137165	156	
1	137324	147	
1	137452	147	
1	137624	140	
1	137760	147	
1	137906	147	
1	138076	146	
1	138328	147	
1	138582	147	
1	138703	144	
1	138876	147	
1	139042	138	
1	139266	142	
1	139406	147	
1	139579	142	
1	139712	132	
1	139856	147	
1	140081	138	
1	140290	135	
1	140446	147	
1	140706	147	
1	140818	128	
1	141032	147	
1	141242	147	
1	141333	140	
1	141590	147	
1	141745	136	
1	141854	147	
1	142054	157	
1	142337	150	
1	142543	160	
1	142660	147	
1	142802	147	
1	142996	157	
1	143396	147	
1	143651	146	
1	143813	146	
1	143918	135	
1	144420	147	
1	144610	147	
1	144720	154	
1	144954	147	
1	145110	147	
1	145270	147	
1	145400	158	
1	145614	147	
1	145714	136	
1	145972	147	
1	146172	137	
1	146278	147	
1	146488	147	
1	146610	147	
1	146872	148	
1	147112	133	
1	147344	147	
1	147494	128	
1	147668	143	
1	147866	147	
1	148132	147	
1	148220	151	
1	148396	129	
1	148740	124	
1	148888	157	
1	149216	153	
1	149414	151	
1	149522	147	
1	149596	147	
1	149776	147	
1	149900	131	
1	150198	147	
1	150338	125	
1	150432	147	
1	150592	123	
1	150736	143	
1	150948	147	
1	151098	128	
1	151240	126	
1	151366	125	
1	151516	153	
1	151666	147	
1	151754	147	
1	151859	138	
1	152024	147	
1	152146	147	
1	152380	139	
1	152598	147	
1	152846	143	
1	153164	147	
1	153351	152	
1	153504	147	
1	153646	154	
1	153916	147	
1	154006	147	
1	154213	132	
1	154352	147	
1	154564	147	
1	154668	143	
1	154920	147	
1	155066	121	
1	155148	148	
1	155334	143	
1	155504	124	
1	155756	147	
1	155882	155	
1	156124	142	
1	156336	147	
1	156542	147	
1	156684	132	
1	156992	147	
1	157082	147	
1	157244	134	
1	157348	147	
1	157432	147	
1	157518	147	
1	157680	150	
1	157830	147	
1	158092	159	
1	158235	142	
1	158602	137	
1	158816	152	
1	158926	147	
1	159010	147	
1	159084	145	
1	159280	123	
1	159424	159	
1	159525	152	
1	159657	128	
1	159800	147	
1	159894	141	
1	160069	138	
1	160213	144	
1	160476	147	
1	160823	142	
1	161006	128	
1	161262	146	
1	161426	133	
1	161536	154	
1	161763	140	
1	161926	147	
1	162069	120	
1	162360	154	
1	162572	139	
1	162744	151	
1	163032	143	
1	163242	148	
1	163436	142	
1	163592	147	
1	163714	147	
1	163928	147	
1	164088	147	
1	164248	142	
1	164446	141	
1	164674	147	
1	164804	143	
1	164904	155	
1	165103	160	
1	165246	129	
1	165529	150	
1	165696	147	
1	165806	147	
1	165940	147	
1	166088	147	
1	166234	147	
1	166590	147	
1	166734	159	
1	166856	147	
1	167044	125	
1	167185	136	
1	167292	147	
1	167390	149	
1	167652	144	
1	167942	129	
1	168140	125	
1	168362	134	
1	168466	147	
1	168734	147	
1	168902	147	
1	169052	141	
1	169347	148	
1	169514	148	
1	169650	136	
1	169801	152	
1	170102	145	
1	170245	140	
1	170386	147	
1	170482	160	
1	170694	147	
1	170864	139	
1	171084	147	
1	171376	127	
1	171538	120	
1	171653	128	
1	171938	132	
1	172048	134	
1	172302	148	
1	172480	147	
1	172652	160	
1	172840	147	
1	172984	128	
1	173151	150	
1	173346	147	
1	173663	146	
1	173912	149	
1	174256	135	
1	174386	147	
1	174502	147	
1	174590	147	
1	174670	157	
1	174802	135	
1	174912	151	
1	175190	123	
1	175267	138	
1	175353	160	
1	175578	147	
1	175720	154	
1	175994	149	
1	176356	127	
1	176494	148	
1	176652	135	
1	176848	147	
1	176982	147	
1	177210	147	
1	177388	147	
1	177526	147	
1	177684	147	
1	177904	153	
1	178009	130	
1	178178	159	
1	178572	147	
1	178662	155	
1	178914	142	
1	179206	153	
1	179418	154	
1	179606	154	
1	179762	147	
1	179924	147	
1	180088	152	
1	180258	154	
1	180492	139	
1	180718	151	
1	180822	150	
1	181080	147	
1	181240	147	
1	181351	142	
1	181486	153	
1	181772	147	
1	181942	157	
1	182040	147	
1	182402	136	
1	182570	147	
1	182692	147	
1	182814	145	
1	182937	144	
1	183276	129	
1	183464	147	
1	183592	147	
1	183746	147	
