Chr	Center	Size
1	46769.5	159	
1	46856	122	
1	47366.5	129	
1	47864.5	147	
1	47981.5	147	
1	48194.5	147	
1	48435.5	121	
1	48529	122	
1	48643.5	147	
1	48720.5	147	
1	48831	138	
1	49000.5	147	
1	49174.5	147	
1	49307	158	
1	49516.5	147	
1	49719.5	151	
1	49955.5	147	
1	50182.5	129	
1	50296.5	147	
1	50394.5	147	
1	50472.5	147	
1	50625.5	147	
1	50772	132	
1	50850	136	
1	50997.5	147	
1	51218.5	147	
1	51589.5	147	
1	51824.5	159	
1	51958.5	147	
1	52084.5	147	
1	52208.5	121	
1	52372.5	147	
1	52489.5	147	
1	52706.5	147	
1	52800.5	147	
1	52897.5	147	
1	53068.5	147	
1	53278	152	
1	53408.5	147	
1	53505	150	
1	53668	148	
1	53929	146	
1	54091.5	137	
1	54182.5	147	
1	54301.5	147	
1	54450	132	
1	54711.5	147	
1	54813.5	147	
1	54903.5	147	
1	55131.5	147	
1	55258.5	129	
1	55332.5	147	
1	55415.5	147	
1	55538.5	147	
1	55615.5	147	
1	55879.5	147	
1	56038.5	147	
1	56148.5	147	
1	56263.5	147	
1	56601.5	147	
1	56778.5	147	
1	56867.5	131	
1	56958.5	147	
1	57186.5	147	
1	57367.5	145	
1	57551	136	
1	57631.5	147	
1	57844.5	147	
1	57987.5	127	
1	58084.5	155	
1	58163	120	
1	58296.5	147	
1	58372.5	147	
1	58633.5	147	
1	58742.5	147	
1	58871.5	121	
1	59017.5	147	
1	59149	132	
1	59416.5	147	
1	59491.5	147	
1	59571	126	
1	59777.5	147	
1	60052.5	147	
1	60320.5	147	
1	60476.5	155	
1	60729.5	135	
1	60895.5	155	
1	61043.5	147	
1	61293	130	
1	61426.5	153	
1	61543.5	141	
1	61626	156	
1	61791.5	147	
1	62005	142	
1	62111.5	131	
1	62304	128	
1	62632.5	155	
1	62882.5	143	
1	63095	122	
1	63250.5	147	
1	63358.5	157	
1	63448.5	147	
1	63557.5	155	
1	63691.5	147	
1	63784.5	123	
1	63873.5	147	
1	64138.5	147	
1	64226.5	147	
1	64335.5	147	
1	64504	148	
1	64698	130	
1	64840.5	147	
1	64952.5	147	
1	65038.5	147	
1	65153.5	157	
1	65293	148	
1	65482.5	147	
1	65601	124	
1	65721.5	147	
1	65799.5	147	
1	65981.5	147	
1	66145.5	147	
1	66280.5	147	
1	66364.5	147	
1	66474	134	
1	66614.5	147	
1	66777	136	
1	66980.5	121	
1	67082.5	147	
1	67176.5	147	
1	67368.5	147	
1	67534.5	147	
1	67771.5	147	
1	67875.5	151	
1	68040.5	147	
1	68311.5	147	
1	68414.5	147	
1	68516.5	147	
1	68657.5	135	
1	68742.5	147	
1	68872.5	159	
1	68963	130	
1	69076.5	141	
1	69153.5	141	
1	69304	134	
1	69374	120	
1	69464	126	
1	69539.5	147	
1	69619.5	147	
1	69709.5	147	
1	69821.5	147	
1	69958.5	147	
1	70086.5	147	
1	70165.5	147	
1	70260.5	147	
1	70459	136	
1	70693.5	147	
1	70775	138	
1	70923.5	147	
1	71033	150	
1	71322.5	147	
1	71421.5	147	
1	71498.5	147	
1	71584	160	
1	71677	160	
1	71774.5	147	
1	72034	142	
1	72166.5	147	
1	72398.5	143	
1	72533.5	147	
1	72635.5	147	
1	72751.5	147	
1	72892.5	147	
1	73035.5	131	
1	73186.5	147	
1	73384.5	153	
1	73535	136	
1	73762.5	147	
1	73987	124	
1	74205.5	147	
1	74315.5	143	
1	74627.5	147	
1	74720.5	147	
1	74925	152	
1	75006.5	147	
1	75097.5	155	
1	75225	140	
1	75311.5	147	
1	75407.5	147	
1	75623.5	147	
1	75859	160	
1	76051	150	
1	76153	144	
1	76232	154	
1	76367.5	147	
1	76441.5	147	
1	76638.5	147	
1	76763.5	147	
1	76881.5	147	
1	77000	160	
1	77167	130	
1	77261.5	147	
1	77425.5	147	
1	77526.5	147	
1	77610.5	147	
1	77686	150	
1	77810.5	147	
1	77941.5	139	
1	78038.5	131	
1	78159	158	
1	78316.5	147	
1	78472.5	147	
1	78611.5	147	
1	78770.5	159	
1	78856.5	147	
1	78936.5	147	
1	79116.5	147	
1	79214.5	157	
1	79302.5	147	
1	79485.5	147	
1	79563	138	
1	79779.5	143	
1	80042.5	147	
1	80125	158	
1	80224.5	147	
1	80325.5	159	
1	80769.5	147	
1	80924	132	
1	81237.5	147	
1	81605.5	147	
1	81849.5	147	
1	82106.5	147	
1	82236.5	147	
1	82376.5	149	
1	82457	154	
1	82546.5	147	
1	82637.5	147	
1	82856.5	147	
1	83129.5	147	
1	83366	152	
1	83542.5	147	
1	83720.5	147	
1	83806	160	
1	83971	124	
1	84045	132	
1	84180.5	147	
1	84278	158	
1	84533.5	147	
1	84627	142	
1	84772	152	
1	84914.5	147	
1	85096.5	141	
1	85302	150	
1	85491	124	
1	85589.5	147	
1	85732.5	153	
1	85854.5	147	
1	85966.5	149	
1	86106.5	139	
1	86233	158	
1	86333.5	147	
1	86424	160	
1	86549.5	147	
1	86662.5	147	
1	86757.5	147	
1	86851.5	147	
1	87053.5	147	
1	87147.5	145	
1	87261	146	
1	87427.5	147	
1	87511.5	151	
1	87732.5	147	
1	87828.5	141	
1	87918	132	
1	88008.5	147	
1	88154.5	131	
1	88240.5	147	
1	88334	156	
1	88632.5	147	
1	88776.5	147	
1	88860.5	127	
1	88979.5	143	
1	89095.5	147	
1	89201.5	147	
1	89402.5	147	
1	89492.5	147	
1	89724.5	147	
1	89814.5	143	
1	90013.5	147	
1	90139.5	147	
1	90244.5	147	
1	90458.5	153	
1	90671.5	147	
1	90774.5	147	
1	90953.5	147	
1	91061	152	
1	91158.5	147	
1	91252	156	
1	91348	142	
1	91489.5	147	
1	91564	130	
1	91721.5	153	
1	91837.5	147	
1	91936.5	147	
1	92083.5	147	
1	92479.5	147	
1	92572.5	147	
1	92715.5	159	
1	92931.5	147	
1	93011.5	147	
1	93116.5	157	
1	93270	138	
1	93456.5	149	
1	93536.5	147	
1	93629.5	147	
1	93706.5	147	
1	93790.5	147	
1	93874	124	
1	93978.5	147	
1	94295.5	147	
1	94438.5	147	
1	94539.5	147	
1	94844.5	147	
1	94922.5	147	
1	95126.5	159	
1	95408.5	147	
1	95490.5	147	
1	95587.5	147	
1	95669.5	147	
1	95764.5	147	
1	95967.5	139	
1	96118.5	147	
1	96204.5	147	
1	96304.5	147	
1	96528	136	
1	96921.5	139	
1	97155.5	147	
1	97414.5	147	
1	97593.5	147	
1	97674.5	147	
1	97822.5	147	
1	97919.5	147	
1	98008.5	147	
1	98317.5	147	
1	98445	154	
1	98530.5	147	
1	98695	126	
1	98854	154	
1	99002.5	157	
1	99097.5	147	
1	99274.5	147	
1	99421.5	147	
1	99502.5	147	
1	99724	142	
1	99880.5	147	
1	100020	147	
1	100112	147	
1	100368	123	
1	100504	147	
1	100684	135	
1	100804	147	
1	100880	147	
1	100968	147	
1	101085	136	
1	101288	147	
1	101573	140	
1	101758	159	
1	101940	123	
1	102034	147	
1	102170	147	
1	102308	130	
1	102580	145	
1	102660	147	
1	102754	147	
1	102908	135	
1	102990	147	
1	103092	123	
1	103206	147	
1	103383	140	
1	103568	129	
1	103754	147	
1	104126	149	
1	104242	147	
1	104508	147	
1	104680	147	
1	105042	147	
1	105120	128	
1	105326	145	
1	105404	147	
1	105642	147	
1	105845	136	
1	106056	147	
1	106204	147	
1	106286	147	
1	106378	147	
1	106644	147	
1	106758	147	
1	106846	147	
1	107092	154	
1	107178	147	
1	107300	147	
1	107590	146	
1	107728	147	
1	107842	147	
1	108194	147	
1	108268	147	
1	108475	128	
1	108552	147	
1	108689	124	
1	108900	147	
1	109233	154	
1	109385	152	
1	109638	147	
1	109821	128	
1	110042	147	
1	110312	147	
1	110414	147	
1	110554	147	
1	110654	149	
1	110748	148	
1	111048	147	
1	111196	125	
1	111333	154	
1	111530	147	
1	111684	147	
1	111769	154	
1	111854	141	
1	112080	147	
1	112228	153	
1	112372	147	
1	112454	147	
1	112766	157	
1	112919	160	
1	113030	147	
1	113114	156	
1	113206	147	
1	113362	147	
1	113598	140	
1	113795	140	
1	114190	147	
1	114272	147	
1	114658	147	
1	114910	147	
1	115146	143	
1	115246	147	
1	115360	147	
1	115458	123	
1	115676	158	
1	115796	147	
1	115964	137	
1	116114	147	
1	116194	159	
1	116302	147	
1	116384	147	
1	116566	135	
1	116636	139	
1	116800	156	
1	116890	147	
1	117036	147	
1	117276	147	
1	117564	151	
1	117766	147	
1	117948	147	
1	118156	147	
1	118292	147	
1	118438	147	
1	118572	147	
1	118804	157	
1	118930	140	
1	119072	148	
1	119242	147	
1	119580	147	
1	119770	155	
1	119942	147	
1	120162	147	
1	120288	147	
1	120388	151	
1	120570	147	
1	120664	147	
1	120848	150	
1	120928	147	
1	121130	121	
1	121294	154	
1	121422	141	
1	121559	146	
1	121680	125	
1	121830	144	
1	121984	147	
1	122224	128	
1	122346	132	
1	122502	147	
1	122648	153	
1	122748	147	
1	122880	147	
1	122984	147	
1	123084	149	
1	123190	145	
1	123298	147	
1	123378	147	
1	123531	144	
1	123676	127	
1	123904	147	
1	124236	147	
1	124627	134	
1	124756	147	
1	124886	147	
1	124964	147	
1	125066	129	
1	125188	147	
1	125276	147	
1	125352	147	
1	125474	133	
1	125590	145	
1	125810	137	
1	125886	147	
1	125994	147	
1	126104	147	
1	126272	147	
1	126356	120	
1	126472	129	
1	126550	147	
1	126648	133	
1	126854	147	
1	126966	147	
1	127336	147	
1	127426	123	
1	127753	128	
1	127840	147	
1	127958	147	
1	128160	147	
1	128280	140	
1	128604	135	
1	128726	147	
1	128940	147	
1	129032	128	
1	129226	147	
1	129300	121	
1	129710	147	
1	129800	147	
1	129882	147	
1	129976	147	
1	130128	143	
1	130258	143	
1	130336	143	
1	130450	147	
1	130550	147	
1	130702	131	
1	130796	147	
1	131038	147	
1	131236	147	
1	131568	133	
1	131710	147	
1	131810	147	
1	131886	147	
1	132012	120	
1	132214	144	
1	132327	124	
1	132444	147	
1	132666	147	
1	132846	147	
1	133058	129	
1	133164	147	
1	133240	125	
1	133390	147	
1	133520	147	
1	133620	147	
1	133720	133	
1	134076	147	
1	134248	147	
1	134448	147	
1	134678	147	
1	134818	147	
1	135046	147	
1	135130	147	
1	135310	147	
1	135414	147	
1	135518	147	
1	135662	130	
1	135900	122	
1	136230	147	
1	136377	132	
1	136626	143	
1	136848	147	
1	136984	147	
1	137118	147	
1	137212	147	
1	137318	148	
1	137454	130	
1	137580	139	
1	137734	147	
1	137844	147	
1	137962	147	
1	138068	147	
1	138151	120	
1	138264	147	
1	138376	147	
1	138526	147	
1	138677	148	
1	138824	147	
1	138920	147	
1	139040	147	
1	139246	147	
1	139334	147	
1	139422	133	
1	139638	147	
1	139770	147	
1	139860	147	
1	140026	147	
1	140290	131	
1	140390	147	
1	140476	147	
1	140692	131	
1	140778	155	
1	141058	147	
1	141176	157	
1	141334	147	
1	141589	148	
1	141784	147	
1	141864	147	
1	142044	132	
1	142300	147	
1	142434	147	
1	142524	147	
1	142623	126	
1	142706	147	
1	142828	147	
1	142940	145	
1	143020	155	
1	143348	147	
1	143444	147	
1	143710	147	
1	143797	122	
1	143898	143	
1	144372	147	
1	144623	132	
1	144734	159	
1	144960	147	
1	145122	147	
1	145228	140	
1	145356	154	
1	145586	123	
1	145668	147	
1	145774	147	
1	145990	147	
1	146170	147	
1	146282	147	
1	146523	160	
1	146644	133	
1	146821	122	
1	146896	147	
1	147093	142	
1	147172	147	
1	147330	122	
1	147400	127	
1	147616	147	
1	147692	147	
1	147862	147	
1	148054	147	
1	148140	143	
1	148222	147	
1	148404	149	
1	148724	147	
1	148888	147	
1	149216	131	
1	149384	147	
1	149530	135	
1	149728	147	
1	149834	147	
1	149914	136	
1	149992	147	
1	150148	147	
1	150258	121	
1	150328	138	
1	150408	147	
1	150492	147	
1	150652	147	
1	150728	147	
1	150954	147	
1	151038	147	
1	151144	147	
1	151269	140	
1	151359	144	
1	151440	147	
1	151544	147	
1	151690	147	
1	151774	147	
1	151852	139	
1	152028	149	
1	152109	132	
1	152360	147	
1	152460	147	
1	152586	147	
1	152850	159	
1	153152	147	
1	153302	147	
1	153455	134	
1	153658	147	
1	153927	120	
1	154044	147	
1	154226	147	
1	154342	137	
1	154506	147	
1	154602	147	
1	154676	143	
1	154932	143	
1	155062	147	
1	155168	153	
1	155322	147	
1	155496	143	
1	155768	147	
1	155904	135	
1	156016	147	
1	156092	121	
1	156293	130	
1	156386	147	
1	156513	136	
1	156680	147	
1	156970	147	
1	157077	156	
1	157228	160	
1	157332	147	
1	157480	147	
1	157684	147	
1	157860	147	
1	158094	147	
1	158186	147	
1	158512	147	
1	158586	147	
1	158714	147	
1	158816	127	
1	159030	147	
1	159108	147	
1	159188	147	
1	159324	147	
1	159405	138	
1	159494	151	
1	159634	147	
1	159764	147	
1	159856	145	
1	160062	147	
1	160204	146	
1	160516	147	
1	160814	147	
1	160984	147	
1	161258	122	
1	161360	135	
1	161457	160	
1	161558	147	
1	161772	147	
1	161908	147	
1	162026	123	
1	162290	147	
1	162378	147	
1	162599	152	
1	162752	135	
1	163117	130	
1	163264	147	
1	163422	158	
1	163642	127	
1	163744	138	
1	163906	147	
1	164078	147	
1	164212	147	
1	164313	156	
1	164432	136	
1	164646	139	
1	164744	129	
1	164828	147	
1	164914	147	
1	165064	154	
1	165254	157	
1	165522	127	
1	165681	158	
1	165820	147	
1	165926	147	
1	166104	147	
1	166238	147	
1	166548	147	
1	166694	126	
1	166828	147	
1	166928	147	
1	167092	147	
1	167188	147	
1	167268	145	
1	167358	147	
1	167630	147	
1	167966	126	
1	168120	147	
1	168390	145	
1	168470	133	
1	168628	147	
1	168731	138	
1	168902	147	
1	169022	147	
1	169104	147	
1	169329	142	
1	169410	147	
1	169530	147	
1	169650	153	
1	169754	147	
1	169838	147	
1	170109	138	
1	170232	147	
1	170366	147	
1	170490	147	
1	170736	147	
1	170850	147	
1	171068	147	
1	171398	147	
1	171486	147	
1	171583	156	
1	171712	147	
1	171910	147	
1	172042	147	
1	172324	147	
1	172454	159	
1	172538	147	
1	172668	147	
1	172826	147	
1	172990	128	
1	173130	145	
1	173326	147	
1	173666	123	
1	173930	147	
1	174198	147	
1	174296	147	
1	174390	151	
1	174548	149	
1	174710	138	
1	174826	147	
1	174966	147	
1	175254	147	
1	175370	147	
1	175580	147	
1	175702	124	
1	176006	147	
1	176326	147	
1	176458	147	
1	176644	147	
1	176734	147	
1	176844	147	
1	176960	121	
1	177039	144	
1	177198	141	
1	177318	147	
1	177432	147	
1	177540	153	
1	177690	147	
1	177976	147	
1	178138	147	
1	178214	147	
1	178478	147	
1	178592	147	
1	178905	128	
1	179218	155	
1	179388	147	
1	179572	147	
1	179730	147	
1	179880	147	
1	180022	147	
1	180146	133	
1	180256	147	
1	180444	125	
1	180524	147	
1	180693	122	
1	180826	147	
1	181032	147	
1	181130	147	
1	181220	147	
1	181296	139	
1	181386	147	
1	181506	147	
1	181758	147	
1	181968	147	
1	182066	139	
1	182402	147	
1	182588	147	
1	182696	147	
1	182796	147	
1	182887	146	
1	182972	123	
1	183248	139	
1	183330	147	
1	183498	125	
1	183606	149	
1	183764	154	
