Chr	Center	Size
1	71361.5	147	
1	71560.5	147	
1	71678	156	
1	71795	142	
1	72028.5	147	
1	72145	140	
1	72379.5	147	
1	72468	158	
1	72617	156	
1	72735.5	139	
1	72861	130	
1	73036.5	133	
1	73211.5	147	
1	73398.5	139	
1	73573	144	
1	73740	134	
1	74009.5	147	
1	74219.5	147	
1	74343.5	147	
1	74590	148	
1	74732.5	159	
1	74924	138	
1	75099.5	147	
1	75233	158	
1	75446.5	135	
1	75638.5	143	
1	75853.5	147	
1	76044.5	147	
1	76211	132	
1	76446.5	143	
1	76709	132	
1	76938	144	
1	77057.5	155	
1	77226.5	131	
1	77388	136	
1	77581	150	
1	77708.5	145	
1	77814.5	159	
1	77937.5	147	
1	78043	132	
1	78147	156	
1	78272	144	
1	78489.5	137	
1	78599.5	133	
1	78794.5	139	
1	78962.5	147	
1	79157.5	151	
1	79244	158	
1	79540.5	147	
1	79774.5	145	
1	79997.5	135	
1	80135	156	
1	80294	150	
1	80742	154	
1	80921	144	
1	81228	142	
1	81661.5	147	
1	81861.5	157	
1	82115.5	155	
1	82233.5	125	
1	82346	142	
1	82495.5	159	
1	82626.5	155	
1	82850	130	
1	83137.5	147	
1	83375.5	141	
1	83545	126	
1	83753.5	141	
1	83971	152	
1	84099	146	
1	84225	158	
1	84354.5	147	
1	84601.5	145	
1	84762.5	147	
1	84924	124	
1	85083.5	139	
1	85288	140	
1	85491	152	
1	85591.5	159	
1	85723	150	
1	85837.5	141	
1	85939.5	159	
1	86108.5	147	
1	86276.5	147	
1	86426.5	147	
1	86554.5	147	
1	86680	154	
1	86836	134	
1	87045.5	147	
1	87237	156	
1	87349	140	
1	87502	150	
1	87685	150	
1	87871.5	147	
1	87983	144	
1	88180	156	
1	88340.5	147	
1	88577.5	135	
1	88758.5	133	
1	88872	144	
1	88997.5	151	
1	89139.5	155	
1	89249.5	151	
1	89408	146	
1	89575	142	
1	89794	152	
1	89989	134	
1	90218	158	
1	90430	142	
1	90684	142	
1	90790.5	147	
1	90963.5	147	
1	91097	132	
1	91258.5	129	
1	91373.5	141	
1	91548	150	
1	91761.5	147	
1	91915	130	
1	92049	144	
1	92497.5	139	
1	92626	144	
1	92731.5	149	
1	92972	152	
1	93115.5	151	
1	93262.5	151	
1	93484.5	139	
1	93668.5	151	
1	93793.5	141	
1	93909.5	157	
1	94291.5	141	
1	94458	132	
1	94559.5	159	
1	94861	138	
1	95093.5	157	
1	95455	138	
1	95562.5	143	
1	95701	142	
1	95806.5	135	
1	95964	134	
1	96088	146	
1	96265.5	149	
1	96550	158	
1	96890	152	
1	97133.5	129	
1	97389.5	157	
1	97612.5	147	
1	97818.5	137	
1	98042.5	147	
1	98355.5	147	
1	98511	132	
1	98712	150	
1	98850	138	
1	98980.5	131	
1	99103.5	157	
1	99254	152	
1	99465.5	147	
1	99712.5	139	
1	99930	140	
1	100065	142	
1	100358	123	
1	100466	149	
1	100666	151	
1	100851	158	
1	101006	130	
1	101094	154	
1	101248	151	
1	101564	139	
1	101757	142	
1	101916	146	
1	102141	160	
1	102298	151	
1	102608	134	
1	102724	147	
1	102946	121	
1	103072	150	
1	103192	155	
1	103420	147	
1	103566	135	
1	103741	160	
1	104158	129	
1	104256	155	
1	104546	153	
1	104704	129	
1	104972	144	
1	105104	147	
1	105311	120	
1	105448	153	
1	105620	142	
1	105871	152	
1	106036	151	
1	106252	149	
1	106351	158	
1	106683	156	
1	106862	137	
1	107121	158	
1	107256	157	
1	107588	135	
1	107804	151	
1	108232	151	
1	108478	147	
1	108686	147	
1	108901	156	
1	109246	129	
1	109382	145	
1	109626	146	
1	109805	138	
1	110016	148	
1	110372	147	
1	110486	154	
1	110634	147	
1	110750	147	
1	111038	137	
1	111184	125	
1	111320	148	
1	111536	125	
1	111719	148	
1	111850	159	
1	112050	151	
1	112202	147	
1	112307	150	
1	112444	135	
1	112779	160	
1	112914	147	
1	113090	154	
1	113202	138	
1	113358	145	
1	113580	151	
1	113795	152	
1	114139	146	
1	114278	153	
1	114648	141	
1	114951	158	
1	115186	147	
1	115366	133	
1	115488	152	
1	115682	149	
1	115834	148	
1	115965	158	
1	116086	129	
1	116200	131	
1	116324	147	
1	116578	147	
1	116690	120	
1	116835	130	
1	117020	158	
1	117246	121	
1	117344	135	
1	117564	131	
1	117771	126	
1	117950	138	
1	118140	147	
1	118306	154	
1	118452	155	
1	118600	135	
1	118795	150	
1	118916	139	
1	119022	128	
1	119250	149	
1	119590	141	
1	119789	136	
1	119914	141	
1	120092	159	
1	120253	150	
1	120390	159	
1	120581	144	
1	120683	150	
1	120876	155	
1	121112	154	
1	121232	131	
1	121333	134	
1	121512	148	
1	121694	150	
1	121824	147	
1	121982	138	
1	122204	159	
1	122378	133	
1	122484	127	
1	122667	152	
1	122810	148	
1	122908	147	
1	123064	135	
1	123230	147	
1	123338	147	
1	123540	143	
1	123691	156	
1	123915	122	
1	124092	141	
1	124224	153	
1	124615	148	
1	124756	133	
1	124901	144	
1	125060	135	
1	125272	145	
1	125460	147	
1	125618	146	
1	125826	129	
1	125936	150	
1	126064	145	
1	126280	147	
1	126370	147	
1	126488	123	
1	126647	142	
1	126820	153	
1	126946	155	
1	127317	128	
1	127430	157	
1	127781	154	
1	127887	142	
1	128005	140	
1	128152	149	
1	128310	127	
1	128569	144	
1	128730	147	
1	128894	131	
1	129046	124	
1	129210	147	
1	129361	148	
1	129720	147	
1	129824	138	
1	129946	153	
1	130140	145	
1	130316	159	
1	130496	143	
1	130766	152	
1	131009	144	
1	131156	150	
1	131259	160	
1	131580	157	
1	131769	156	
1	131896	147	
1	131994	126	
1	132194	155	
1	132357	156	
1	132482	155	
1	132704	151	
1	132862	136	
1	133008	131	
1	133182	155	
1	133301	156	
1	133468	147	
1	133642	139	
1	133753	156	
1	134059	152	
1	134182	147	
1	134284	147	
1	134451	152	
1	134668	153	
1	134808	146	
1	135086	151	
1	135326	147	
1	135528	147	
1	135662	148	
1	135880	151	
1	136244	147	
1	136409	124	
1	136625	158	
1	136874	147	
1	136978	147	
1	137190	147	
1	137308	141	
1	137414	147	
1	137640	123	
1	137754	152	
1	137901	142	
1	138094	139	
1	138318	154	
1	138566	149	
1	138690	145	
1	138862	151	
1	139038	126	
1	139254	160	
1	139407	154	
1	139596	127	
1	139724	156	
1	139872	149	
1	140096	147	
1	140280	147	
1	140452	159	
1	140692	141	
1	140826	156	
1	141055	154	
1	141208	145	
1	141352	145	
1	141598	127	
1	141729	120	
1	141832	142	
1	142038	157	
1	142340	155	
1	142534	129	
1	142674	151	
1	142832	141	
1	143018	152	
1	143382	148	
1	143662	146	
1	143778	160	
1	143914	143	
1	144422	159	
1	144612	159	
1	144736	150	
1	144973	148	
1	145128	149	
1	145260	151	
1	145376	142	
1	145598	143	
1	145724	143	
1	145978	149	
1	146166	143	
1	146282	153	
1	146505	140	
1	146627	142	
1	146870	147	
1	147110	149	
1	147372	147	
1	147478	145	
1	147664	160	
1	147878	135	
1	148095	152	
1	148216	158	
1	148394	139	
1	148728	143	
1	148894	154	
1	149208	132	
1	149402	160	
1	149556	148	
1	149796	149	
1	149924	149	
1	150166	134	
1	150293	154	
1	150416	135	
1	150596	155	
1	150730	148	
1	150950	151	
1	151100	147	
1	151234	140	
1	151366	157	
1	151520	142	
1	151689	136	
1	151847	150	
1	152058	160	
1	152168	148	
1	152376	145	
1	152583	144	
1	152836	151	
1	153150	149	
1	153329	150	
1	153486	135	
1	153655	152	
1	153905	138	
1	154020	128	
1	154208	149	
1	154342	150	
1	154541	160	
1	154663	146	
1	154926	132	
1	155068	124	
1	155172	159	
1	155320	159	
1	155492	130	
1	155740	147	
1	155894	151	
1	156138	147	
1	156332	147	
1	156518	147	
1	156676	120	
1	156986	139	
1	157110	138	
1	157245	148	
1	157378	144	
1	157482	124	
1	157684	139	
1	157858	142	
1	158092	149	
1	158240	141	
1	158538	153	
1	158658	150	
1	158795	140	
1	158972	137	
1	159098	140	
1	159274	149	
1	159406	133	
1	159522	141	
1	159670	152	
1	159793	146	
1	159904	153	
1	160084	143	
1	160196	145	
1	160500	140	
1	160818	138	
1	160989	144	
1	161270	128	
1	161422	147	
1	161564	158	
1	161765	154	
1	161916	142	
1	162070	156	
1	162343	144	
1	162578	155	
1	162772	141	
1	163044	143	
1	163236	135	
1	163406	135	
1	163616	148	
1	163714	150	
1	163932	125	
1	164098	135	
1	164244	155	
1	164440	145	
1	164650	135	
1	164783	144	
1	164882	147	
1	165053	152	
1	165249	138	
1	165530	153	
1	165649	160	
1	165802	143	
1	165904	138	
1	166100	159	
1	166235	146	
1	166582	155	
1	166724	153	
1	166842	129	
1	167070	135	
1	167154	137	
1	167282	147	
1	167376	159	
1	167652	137	
1	167962	155	
1	168166	146	
1	168352	134	
1	168521	160	
1	168725	156	
1	168891	156	
1	169060	121	
1	169346	158	
1	169506	147	
1	169639	148	
1	169812	135	
1	170110	159	
1	170232	151	
1	170345	146	
1	170476	151	
1	170708	148	
1	170846	157	
1	171088	135	
1	171385	140	
1	171540	160	
1	171676	158	
1	171940	147	
1	172034	151	
1	172320	148	
1	172476	159	
1	172692	140	
1	172806	137	
1	172984	155	
1	173148	132	
1	173320	137	
1	173684	123	
1	173909	148	
1	174238	139	
1	174402	147	
1	174516	143	
1	174668	141	
1	174802	156	
1	174912	151	
1	175223	146	
1	175334	144	
1	175558	156	
1	175708	147	
1	176018	143	
1	176344	151	
1	176496	140	
1	176654	147	
1	176854	143	
1	176992	131	
1	177189	140	
1	177385	148	
1	177523	120	
1	177681	140	
1	177908	137	
1	178008	129	
1	178164	147	
1	178543	152	
1	178658	139	
1	178914	149	
1	179206	154	
1	179417	152	
1	179602	147	
1	179769	148	
1	179920	159	
1	180089	152	
1	180252	156	
1	180448	154	
1	180552	158	
1	180718	140	
1	180820	145	
1	181066	135	
1	181233	134	
1	181362	147	
1	181492	129	
1	181761	144	
1	181924	146	
1	182063	142	
1	182394	147	
1	182555	122	
1	182686	135	
1	182798	143	
1	182940	153	
1	183261	150	
1	183476	153	
1	183605	144	
1	183746	153	
