Chr	Center	Size
1	29432.5	145	
1	29577	148	
1	29708.5	147	
1	29810.5	147	
1	30299.5	147	
1	30508	154	
1	30703.5	147	
1	30963.5	155	
1	31173	138	
1	31311	142	
1	31522	142	
1	31645	148	
1	31994	146	
1	32383.5	137	
1	32481	146	
1	32847	144	
1	32980.5	159	
1	33114	148	
1	33267	156	
1	33367.5	149	
1	33499	136	
1	33616.5	141	
1	33722	150	
1	33863	148	
1	34010.5	151	
1	34110	148	
1	34322.5	157	
1	34472.5	151	
1	34585	148	
1	34751.5	147	
1	35035.5	151	
1	35180	142	
1	35302	150	
1	35474.5	141	
1	35616	160	
1	35735	150	
1	36018	144	
1	36158.5	147	
1	36335	132	
1	36455	148	
1	36570.5	149	
1	36696	150	
1	36844	140	
1	37147	148	
1	37313	150	
1	37464.5	157	
1	37641.5	155	
1	37840	150	
1	38073.5	137	
1	38254	140	
1	38375	154	
1	38598.5	151	
1	38746	146	
1	38935.5	147	
1	39086.5	131	
1	39294.5	157	
1	39505	126	
1	39645	154	
1	39769	138	
1	39999	130	
1	40127	154	
1	40337.5	157	
1	40561	136	
1	40692	140	
1	40896.5	153	
1	41037	148	
1	41243	148	
1	41383	144	
1	41518	142	
1	41694.5	139	
1	42029.5	139	
1	42229.5	149	
1	42363.5	149	
1	42547	144	
1	42654	148	
1	42884.5	153	
1	43000	160	
1	43250.5	139	
1	43427.5	147	
1	43559	156	
1	43692	156	
1	43989	160	
1	44201	154	
1	44304.5	143	
1	44421.5	143	
1	44550.5	151	
1	44670.5	155	
1	44952.5	151	
1	45206.5	145	
1	45335.5	153	
1	45561.5	147	
1	45836.5	147	
1	46067.5	145	
1	46358.5	145	
1	46527	146	
1	46679	136	
1	46825.5	149	
1	47367.5	157	
1	47916.5	149	
1	48023	142	
1	48192	160	
1	48455.5	147	
1	48562	152	
1	48698.5	143	
1	48836	144	
1	48997	134	
1	49164	148	
1	49292.5	155	
1	49493	150	
1	49744.5	147	
1	49953	142	
1	50209.5	149	
1	50322	150	
1	50442.5	147	
1	50620	156	
1	50743	150	
1	50852	152	
1	50956	136	
1	51240.5	145	
1	51512	138	
1	51634	144	
1	51829.5	147	
1	51990	150	
1	52099.5	157	
1	52209	136	
1	52373	150	
1	52490.5	153	
1	52745.5	143	
1	52881.5	159	
1	53117.5	149	
1	53289	126	
1	53414.5	149	
1	53523.5	145	
1	53684	152	
1	53932.5	149	
1	54113.5	137	
1	54275.5	145	
1	54452.5	143	
1	54721.5	147	
1	54886.5	159	
1	55127.5	133	
1	55284	154	
1	55400.5	135	
1	55601.5	155	
1	55844.5	137	
1	56093.5	151	
1	56271	150	
1	56605	152	
1	56715	138	
1	56909	146	
1	57188.5	155	
1	57378.5	157	
1	57505.5	157	
1	57608	150	
1	57811.5	147	
1	57994	142	
1	58158.5	147	
1	58351.5	155	
1	58659	150	
1	58859.5	147	
1	58988	150	
1	59114	150	
1	59376.5	149	
1	59557.5	149	
1	59762.5	147	
1	60025	144	
1	60287.5	135	
1	60474	156	
1	60672.5	151	
1	60799	144	
1	60917	126	
1	61071.5	147	
1	61236	148	
1	61371.5	147	
1	61566	146	
1	61681.5	147	
1	61803.5	133	
1	62034.5	145	
1	62156.5	157	
1	62296	144	
1	62636.5	139	
1	62889	138	
1	63101.5	149	
1	63225	154	
1	63412.5	127	
1	63576	142	
1	63683	150	
1	63811	128	
1	64094.5	137	
1	64213.5	153	
1	64373	152	
1	64533	154	
1	64659.5	149	
1	64795.5	127	
1	64936.5	141	
1	65043	148	
1	65149	150	
1	65340	152	
1	65508	142	
1	65614.5	149	
1	65828	142	
1	65962.5	157	
1	66129.5	153	
1	66338	136	
1	66495.5	145	
1	66635.5	137	
1	66811	148	
1	67014	140	
1	67148	144	
1	67362	146	
1	67565	138	
1	67734	142	
1	67872	150	
1	68003	154	
1	68311	142	
1	68451.5	151	
1	68595	150	
1	68729.5	147	
1	68923	142	
1	69128.5	133	
1	69321.5	147	
1	69452	142	
1	69570.5	149	
1	69692	146	
1	69896.5	147	
1	70080	152	
1	70243.5	137	
1	70423.5	155	
1	70699	144	
1	70791	148	
1	70912	138	
1	71035.5	159	
1	71258	148	
1	71368.5	143	
1	71556.5	153	
1	71667.5	143	
1	71805	156	
1	72049.5	147	
1	72146	142	
1	72367	150	
1	72474	150	
1	72616	154	
1	72738	154	
1	72861.5	157	
1	73037	134	
1	73211	144	
1	73390.5	143	
1	73567	140	
1	73756.5	155	
1	74004	150	
1	74228.5	145	
1	74337	160	
1	74580.5	141	
1	74728.5	151	
1	74928.5	151	
1	75105.5	139	
1	75213.5	141	
1	75438.5	151	
1	75635.5	139	
1	75840.5	157	
1	76081.5	137	
1	76205.5	155	
1	76455.5	137	
1	76700	142	
1	76943	148	
1	77062.5	143	
1	77245.5	151	
1	77390.5	145	
1	77571.5	145	
1	77712.5	123	
1	77817	140	
1	77937.5	149	
1	78039.5	125	
1	78137.5	141	
1	78275	146	
1	78482.5	145	
1	78588	150	
1	78807.5	145	
1	78949	142	
1	79151.5	155	
1	79269.5	155	
1	79539	146	
1	79784	140	
1	80017.5	131	
1	80132	150	
1	80298.5	153	
1	80745	148	
1	80926.5	153	
1	81234	142	
1	81653.5	151	
1	81860	140	
1	82111	152	
1	82227.5	149	
1	82342	152	
1	82504	144	
1	82629.5	155	
1	82844.5	147	
1	83140.5	139	
1	83378.5	153	
1	83543	150	
1	83773.5	133	
1	83970	134	
1	84089	160	
1	84227	156	
1	84354.5	155	
1	84601.5	151	
1	84773	158	
1	84923.5	145	
1	85088	152	
1	85288	154	
1	85482.5	137	
1	85596.5	143	
1	85730	134	
1	85833.5	151	
1	85932	140	
1	86100.5	129	
1	86268	142	
1	86424.5	159	
1	86548.5	151	
1	86679.5	147	
1	86829.5	145	
1	87035.5	137	
1	87218	146	
1	87363	140	
1	87506	148	
1	87688.5	153	
1	87873.5	139	
1	87984.5	155	
1	88175	160	
1	88350	140	
1	88570.5	153	
1	88760.5	139	
1	88869.5	153	
1	88997.5	131	
1	89138.5	135	
1	89250	146	
1	89409	150	
1	89564.5	153	
1	89786	148	
1	89986.5	139	
1	90216.5	149	
1	90424.5	147	
1	90688	158	
1	90793	146	
1	90955	134	
1	91098	148	
1	91247.5	145	
1	91368	146	
1	91550.5	149	
1	91741.5	151	
1	91896	150	
1	92038	148	
1	92500	142	
1	92622	146	
1	92713.5	135	
1	92974.5	151	
1	93117.5	147	
1	93253.5	151	
1	93485	142	
1	93671	136	
1	93779.5	137	
1	93904.5	155	
1	94294	142	
1	94439.5	139	
1	94565	142	
1	94867.5	145	
1	95099	146	
1	95461.5	147	
1	95577.5	151	
1	95694.5	147	
1	95802.5	149	
1	95965.5	155	
1	96095	150	
1	96263.5	149	
1	96544.5	143	
1	96888.5	155	
1	97139	150	
1	97398.5	155	
1	97605.5	151	
1	97823	148	
1	98003	150	
1	98345	152	
1	98494	150	
1	98705.5	143	
1	98855	146	
1	98968.5	157	
1	99094.5	149	
1	99251.5	147	
1	99453.5	147	
1	99717	144	
1	99931	134	
1	100066	151	
1	100364	147	
1	100464	135	
1	100672	157	
1	100862	158	
1	101010	147	
1	101107	154	
1	101250	141	
1	101556	150	
1	101752	143	
1	101920	147	
1	102147	148	
1	102299	146	
1	102594	144	
1	102729	144	
1	102950	137	
1	103068	148	
1	103200	159	
1	103400	136	
1	103568	153	
1	103728	147	
1	104138	143	
1	104263	142	
1	104548	147	
1	104690	141	
1	104990	137	
1	105091	154	
1	105290	143	
1	105442	143	
1	105614	147	
1	105858	139	
1	106029	154	
1	106254	149	
1	106362	139	
1	106672	141	
1	106868	147	
1	107122	147	
1	107260	149	
1	107586	146	
1	107804	135	
1	108226	155	
1	108470	140	
1	108663	150	
1	108903	142	
1	109239	146	
1	109370	147	
1	109617	150	
1	109818	130	
1	110014	154	
1	110363	148	
1	110472	147	
1	110622	143	
1	110750	145	
1	111052	158	
1	111178	140	
1	111321	138	
1	111528	142	
1	111716	142	
1	111868	160	
1	112056	157	
1	112204	155	
1	112318	139	
1	112430	157	
1	112786	147	
1	112915	150	
1	113092	154	
1	113201	146	
1	113358	127	
1	113578	139	
1	113788	151	
1	114142	134	
1	114271	138	
1	114648	147	
1	114940	150	
1	115178	151	
1	115366	149	
1	115502	151	
1	115688	155	
1	115834	157	
1	115968	129	
1	116072	155	
1	116198	149	
1	116326	146	
1	116562	153	
1	116680	139	
1	116850	139	
1	117020	145	
1	117240	144	
1	117337	144	
1	117564	155	
1	117764	145	
1	117950	138	
1	118134	157	
1	118310	147	
1	118458	147	
1	118596	148	
1	118786	147	
1	118914	147	
1	119016	150	
1	119248	154	
1	119579	140	
1	119780	156	
1	119922	149	
1	120115	146	
1	120253	134	
1	120389	154	
1	120567	148	
1	120680	144	
1	120882	147	
1	121120	137	
1	121236	136	
1	121324	133	
1	121512	143	
1	121689	130	
1	121822	137	
1	121981	154	
1	122197	138	
1	122380	135	
1	122500	138	
1	122658	149	
1	122794	146	
1	122907	142	
1	123060	141	
1	123206	140	
1	123350	155	
1	123537	140	
1	123704	157	
1	123894	142	
1	124096	150	
1	124226	149	
1	124612	137	
1	124750	147	
1	124908	142	
1	125053	156	
1	125272	154	
1	125461	148	
1	125612	136	
1	125816	149	
1	125942	148	
1	126068	155	
1	126270	147	
1	126369	152	
1	126488	135	
1	126657	142	
1	126819	148	
1	126947	154	
1	127314	145	
1	127425	146	
1	127774	153	
1	127880	145	
1	128004	157	
1	128152	145	
1	128296	148	
1	128580	147	
1	128724	147	
1	128900	156	
1	129047	152	
1	129212	145	
1	129360	139	
1	129716	136	
1	129826	151	
1	129951	150	
1	130141	152	
1	130330	143	
1	130484	151	
1	130746	140	
1	131008	152	
1	131151	136	
1	131262	144	
1	131586	136	
1	131760	150	
1	131888	153	
1	131998	148	
1	132191	152	
1	132352	149	
1	132478	150	
1	132702	158	
1	132862	141	
1	133014	157	
1	133175	148	
1	133301	146	
1	133480	154	
1	133648	140	
1	133754	146	
1	134054	141	
1	134171	144	
1	134280	134	
1	134448	143	
1	134674	145	
1	134814	138	
1	135084	140	
1	135316	149	
1	135514	151	
1	135654	156	
1	135890	147	
1	136231	152	
1	136394	158	
1	136632	137	
1	136848	157	
1	136970	151	
1	137168	141	
1	137296	153	
1	137414	139	
1	137619	132	
1	137760	140	
1	137888	151	
1	138094	150	
1	138320	135	
1	138572	155	
1	138684	160	
1	138858	139	
1	139040	149	
1	139260	149	
1	139388	134	
1	139570	147	
1	139726	147	
1	139866	157	
1	140082	156	
1	140308	158	
1	140452	147	
1	140699	150	
1	140831	142	
1	141048	148	
1	141207	144	
1	141337	150	
1	141592	138	
1	141720	159	
1	141827	160	
1	142044	151	
1	142322	147	
1	142530	147	
1	142671	156	
1	142822	141	
1	143004	153	
1	143380	145	
1	143664	150	
1	143776	157	
1	143920	151	
1	144418	151	
1	144624	147	
1	144737	150	
1	144971	152	
1	145133	140	
1	145259	142	
1	145388	147	
1	145588	133	
1	145716	151	
1	145965	140	
1	146161	156	
1	146277	138	
1	146506	149	
1	146620	145	
1	146863	144	
1	147119	152	
1	147340	143	
1	147480	144	
1	147666	147	
1	147870	141	
1	148101	154	
1	148222	159	
1	148391	130	
1	148730	140	
1	148902	139	
1	149210	145	
1	149402	151	
1	149558	125	
1	149790	159	
1	149925	148	
1	150170	149	
1	150300	144	
1	150404	145	
1	150592	153	
1	150734	159	
1	150945	146	
1	151108	147	
1	151244	144	
1	151365	138	
1	151510	133	
1	151684	160	
1	151853	142	
1	152058	145	
1	152166	145	
1	152374	147	
1	152594	147	
1	152839	152	
1	153158	143	
1	153328	130	
1	153481	146	
1	153654	144	
1	153917	130	
1	154024	150	
1	154206	139	
1	154345	144	
1	154546	146	
1	154658	149	
1	154932	137	
1	155063	148	
1	155154	143	
1	155320	147	
1	155496	155	
1	155744	152	
1	155898	156	
1	156120	148	
1	156330	145	
1	156517	152	
1	156658	145	
1	156978	147	
1	157094	148	
1	157245	146	
1	157362	149	
1	157470	148	
1	157672	143	
1	157860	150	
1	158098	157	
1	158250	147	
1	158532	143	
1	158648	149	
1	158806	142	
1	158970	149	
1	159098	141	
1	159272	157	
1	159392	152	
1	159525	160	
1	159662	139	
1	159784	148	
1	159901	152	
1	160081	148	
1	160196	145	
1	160498	149	
1	160817	160	
1	160991	144	
1	161278	141	
1	161418	146	
1	161553	152	
1	161750	143	
1	161910	147	
1	162069	146	
1	162342	137	
1	162571	152	
1	162738	157	
1	163059	146	
1	163242	148	
1	163426	143	
1	163616	142	
1	163721	140	
1	163931	130	
1	164094	149	
1	164248	143	
1	164438	147	
1	164640	137	
1	164779	140	
1	164892	160	
1	165047	140	
1	165254	155	
1	165524	147	
1	165658	149	
1	165788	139	
1	165912	145	
1	166097	144	
1	166239	150	
1	166590	137	
1	166726	141	
1	166840	155	
1	167043	140	
1	167158	147	
1	167264	146	
1	167376	143	
1	167642	145	
1	167964	138	
1	168160	160	
1	168388	147	
1	168517	152	
1	168732	147	
1	168904	140	
1	169057	142	
1	169354	155	
1	169508	153	
1	169634	143	
1	169804	131	
1	170105	150	
1	170212	150	
1	170346	141	
1	170466	141	
1	170700	151	
1	170856	159	
1	171079	146	
1	171376	147	
1	171546	154	
1	171665	156	
1	171924	154	
1	172024	145	
1	172319	148	
1	172475	148	
1	172690	147	
1	172806	135	
1	172985	134	
1	173160	147	
1	173323	144	
1	173670	148	
1	173905	142	
1	174254	142	
1	174392	154	
1	174514	148	
1	174656	156	
1	174794	143	
1	174914	145	
1	175210	145	
1	175338	149	
1	175573	152	
1	175714	151	
1	176009	142	
1	176342	142	
1	176490	153	
1	176660	153	
1	176848	143	
1	176986	155	
1	177186	153	
1	177386	151	
1	177514	142	
1	177686	157	
1	177896	141	
1	178016	150	
1	178165	146	
1	178534	143	
1	178644	141	
1	178911	144	
1	179199	156	
1	179424	139	
1	179606	154	
1	179778	157	
1	179919	148	
1	180090	137	
1	180253	138	
1	180446	155	
1	180547	144	
1	180708	148	
1	180826	149	
1	181082	135	
1	181231	142	
1	181346	151	
1	181476	144	
1	181768	149	
1	181926	145	
1	182056	141	
1	182398	153	
1	182574	133	
1	182684	159	
1	182806	133	
1	182930	147	
1	183257	150	
1	183480	139	
1	183602	156	
1	183744	149	
