Chr	Center	Size
1	43563.5	127	
1	43688	150	
1	43976.5	135	
1	44225	138	
1	44300.5	147	
1	44409	128	
1	44522.5	141	
1	44650.5	147	
1	44953.5	139	
1	45220.5	147	
1	45306.5	147	
1	45556.5	155	
1	45850.5	147	
1	46092.5	133	
1	46378.5	147	
1	46522.5	139	
1	46615.5	147	
1	46691.5	147	
1	46796.5	147	
1	47361	150	
1	47914	142	
1	48006	158	
1	48187	156	
1	48436.5	147	
1	48549.5	147	
1	48664.5	147	
1	48790	140	
1	48886.5	147	
1	48997	138	
1	49167	138	
1	49268.5	139	
1	49489.5	149	
1	49742	136	
1	49966.5	147	
1	50234	126	
1	50320.5	147	
1	50465.5	147	
1	50674.5	147	
1	50775.5	147	
1	50864	132	
1	50966.5	157	
1	51223.5	147	
1	51498.5	147	
1	51593.5	137	
1	51829.5	145	
1	52002.5	147	
1	52107.5	129	
1	52202.5	147	
1	52302.5	147	
1	52389.5	125	
1	52493.5	155	
1	52759.5	149	
1	52867.5	147	
1	53118.5	145	
1	53268	130	
1	53410.5	147	
1	53500.5	147	
1	53594	146	
1	53732	122	
1	53920.5	147	
1	54130.5	147	
1	54280.5	153	
1	54453	144	
1	54733.5	147	
1	54876.5	147	
1	55120.5	129	
1	55315.5	147	
1	55427.5	147	
1	55525.5	147	
1	55615.5	147	
1	55831.5	147	
1	56076	154	
1	56282.5	147	
1	56604.5	149	
1	56703.5	147	
1	56904.5	159	
1	57199	144	
1	57390.5	147	
1	57559.5	141	
1	57837.5	147	
1	57960.5	131	
1	58146.5	147	
1	58355.5	129	
1	58640.5	127	
1	58872.5	127	
1	59003	146	
1	59120.5	135	
1	59406.5	147	
1	59580.5	147	
1	59757.5	147	
1	60022.5	147	
1	60256.5	123	
1	60349.5	147	
1	60505.5	147	
1	60657.5	147	
1	60823.5	149	
1	60916.5	147	
1	61107.5	147	
1	61320.5	147	
1	61397.5	147	
1	61603.5	131	
1	61696.5	147	
1	61803	134	
1	62071.5	147	
1	62197.5	147	
1	62307.5	131	
1	62667.5	147	
1	62903.5	147	
1	63096.5	147	
1	63207.5	147	
1	63303.5	147	
1	63396.5	147	
1	63554.5	159	
1	63682.5	147	
1	63794.5	147	
1	64073.5	141	
1	64161.5	147	
1	64375	158	
1	64486.5	147	
1	64560.5	147	
1	64675.5	155	
1	64764.5	149	
1	64904.5	125	
1	65004.5	155	
1	65117.5	147	
1	65321.5	147	
1	65543.5	147	
1	65649.5	147	
1	65854.5	147	
1	65973.5	141	
1	66144	122	
1	66330.5	139	
1	66415.5	147	
1	66508	124	
1	66627.5	147	
1	66779.5	147	
1	66879.5	147	
1	66982	154	
1	67060.5	147	
1	67168.5	129	
1	67360.5	147	
1	67576.5	147	
1	67759.5	147	
1	67833.5	147	
1	67910.5	147	
1	68017.5	147	
1	68302	150	
1	68457.5	147	
1	68565.5	147	
1	68709	138	
1	68923.5	147	
1	69080.5	147	
1	69160	150	
1	69379.5	147	
1	69504	136	
1	69589.5	157	
1	69716.5	147	
1	69890.5	159	
1	70063.5	149	
1	70139.5	147	
1	70260.5	129	
1	70424	126	
1	70696.5	157	
1	70839.5	147	
1	70966.5	149	
1	71088.5	147	
1	71286.5	143	
1	71388.5	159	
1	71568.5	147	
1	71667	152	
1	71803.5	131	
1	71993.5	147	
1	72100.5	147	
1	72385.5	131	
1	72516.5	147	
1	72627	140	
1	72733.5	147	
1	72867	156	
1	73014.5	147	
1	73095.5	147	
1	73264.5	147	
1	73393.5	159	
1	73579	148	
1	73764	130	
1	74017.5	141	
1	74261.5	147	
1	74357.5	147	
1	74606.5	147	
1	74737	138	
1	74917	140	
1	75158.5	147	
1	75235.5	147	
1	75434.5	147	
1	75641	126	
1	75831	148	
1	76118.5	147	
1	76232.5	147	
1	76469.5	137	
1	76717.5	147	
1	76957.5	129	
1	77042.5	147	
1	77253	134	
1	77348.5	147	
1	77424.5	147	
1	77599.5	147	
1	77707.5	157	
1	77814.5	147	
1	77938.5	147	
1	78026.5	155	
1	78142.5	147	
1	78276.5	157	
1	78514	158	
1	78650.5	147	
1	78813.5	157	
1	78941.5	147	
1	79185.5	153	
1	79288.5	147	
1	79518.5	147	
1	79781.5	147	
1	79998.5	147	
1	80130.5	147	
1	80319.5	147	
1	80732.5	147	
1	80937.5	147	
1	81237	142	
1	81639	140	
1	81853.5	141	
1	82122.5	139	
1	82215.5	153	
1	82371	148	
1	82446.5	147	
1	82523	132	
1	82659.5	147	
1	82867	120	
1	83121.5	157	
1	83366.5	147	
1	83539	148	
1	83747	120	
1	83993.5	141	
1	84093.5	147	
1	84226.5	147	
1	84376.5	147	
1	84581	132	
1	84766.5	147	
1	84919.5	147	
1	85012.5	147	
1	85136	132	
1	85297.5	147	
1	85497.5	147	
1	85679.5	147	
1	85753.5	143	
1	85842	160	
1	85968.5	147	
1	86099.5	125	
1	86256	152	
1	86351.5	147	
1	86426.5	147	
1	86557	160	
1	86716.5	147	
1	86849.5	147	
1	87044.5	147	
1	87268.5	147	
1	87458.5	147	
1	87666	156	
1	87867	146	
1	87951.5	147	
1	88214	124	
1	88362	142	
1	88582.5	147	
1	88770.5	147	
1	88904	142	
1	89032.5	147	
1	89136.5	125	
1	89300.5	147	
1	89399.5	147	
1	89556.5	147	
1	89785.5	137	
1	90016.5	125	
1	90194.5	141	
1	90405.5	147	
1	90701.5	147	
1	90788.5	153	
1	90933.5	149	
1	91009.5	147	
1	91103.5	147	
1	91205.5	147	
1	91290.5	147	
1	91379	132	
1	91564.5	147	
1	91752	120	
1	91885.5	127	
1	92016	124	
1	92501	146	
1	92592.5	147	
1	92679.5	147	
1	92969	126	
1	93086.5	123	
1	93249.5	147	
1	93508.5	147	
1	93684.5	145	
1	93776.5	147	
1	93883.5	147	
1	94287	144	
1	94436.5	147	
1	94573	158	
1	94874.5	159	
1	95098	120	
1	95443.5	147	
1	95535.5	143	
1	95655.5	147	
1	95744.5	147	
1	95868.5	147	
1	95972.5	149	
1	96109.5	147	
1	96264.5	121	
1	96560	124	
1	96892.5	155	
1	97169.5	159	
1	97411	126	
1	97595.5	147	
1	97853.5	147	
1	98028.5	147	
1	98301.5	139	
1	98540.5	147	
1	98702.5	147	
1	98788.5	147	
1	98926.5	127	
1	98998	134	
1	99088	126	
1	99259.5	129	
1	99461	156	
1	99744.5	147	
1	99927.5	123	
1	100020	147	
1	100106	147	
1	100386	147	
1	100460	147	
1	100686	147	
1	100866	147	
1	100968	127	
1	101186	147	
1	101288	147	
1	101613	160	
1	101780	147	
1	101912	147	
1	102170	147	
1	102298	155	
1	102626	137	
1	102716	128	
1	102944	147	
1	103044	147	
1	103172	147	
1	103418	147	
1	103578	153	
1	103746	147	
1	104112	120	
1	104188	147	
1	104298	129	
1	104547	126	
1	104650	147	
1	104942	147	
1	105040	147	
1	105266	154	
1	105486	147	
1	105650	147	
1	105854	151	
1	106016	157	
1	106260	137	
1	106368	147	
1	106655	150	
1	106877	156	
1	107074	147	
1	107152	147	
1	107276	147	
1	107544	155	
1	107785	126	
1	108232	132	
1	108460	147	
1	108694	121	
1	108878	147	
1	109268	147	
1	109390	159	
1	109622	157	
1	109807	126	
1	109992	147	
1	110383	134	
1	110474	135	
1	110554	147	
1	110640	135	
1	110752	157	
1	111066	147	
1	111196	147	
1	111310	147	
1	111529	156	
1	111714	147	
1	111872	147	
1	112050	140	
1	112224	141	
1	112302	155	
1	112417	142	
1	112792	147	
1	112904	147	
1	113079	136	
1	113170	150	
1	113299	148	
1	113406	147	
1	113546	158	
1	113784	143	
1	114156	121	
1	114266	133	
1	114640	135	
1	114940	147	
1	115178	147	
1	115378	147	
1	115518	129	
1	115700	147	
1	115820	147	
1	115916	143	
1	116052	147	
1	116146	147	
1	116226	147	
1	116326	139	
1	116522	147	
1	116610	147	
1	116698	159	
1	116846	131	
1	117006	147	
1	117244	149	
1	117356	147	
1	117592	147	
1	117800	147	
1	117920	147	
1	118151	136	
1	118340	147	
1	118462	127	
1	118604	147	
1	118808	135	
1	118910	147	
1	119006	146	
1	119248	147	
1	119582	127	
1	119768	147	
1	119923	152	
1	120128	145	
1	120300	147	
1	120390	147	
1	120569	132	
1	120678	153	
1	120904	147	
1	121120	147	
1	121226	147	
1	121334	140	
1	121506	157	
1	121655	136	
1	121796	143	
1	121990	142	
1	122191	154	
1	122392	147	
1	122530	147	
1	122640	147	
1	122774	143	
1	122849	150	
1	122930	147	
1	123026	147	
1	123106	147	
1	123223	132	
1	123348	137	
1	123506	145	
1	123584	147	
1	123696	149	
1	123872	148	
1	124068	147	
1	124230	125	
1	124632	147	
1	124710	147	
1	124836	147	
1	124936	147	
1	125025	158	
1	125290	153	
1	125406	147	
1	125494	147	
1	125614	147	
1	125790	147	
1	125877	160	
1	125971	126	
1	126094	147	
1	126270	147	
1	126368	147	
1	126450	131	
1	126682	147	
1	126828	147	
1	126958	125	
1	127274	147	
1	127358	147	
1	127462	147	
1	127756	150	
1	127834	151	
1	128010	147	
1	128127	146	
1	128266	152	
1	128614	147	
1	128732	157	
1	128918	147	
1	129048	136	
1	129192	143	
1	129288	147	
1	129398	147	
1	129736	147	
1	129838	124	
1	129983	150	
1	130166	125	
1	130353	134	
1	130503	134	
1	130770	143	
1	131003	154	
1	131114	147	
1	131250	147	
1	131575	152	
1	131712	147	
1	131800	147	
1	131949	136	
1	132250	147	
1	132390	147	
1	132472	156	
1	132698	147	
1	132819	132	
1	132908	147	
1	133038	122	
1	133184	123	
1	133294	154	
1	133454	140	
1	133662	159	
1	133788	147	
1	134080	147	
1	134194	145	
1	134280	133	
1	134462	148	
1	134676	147	
1	134840	147	
1	135108	147	
1	135276	155	
1	135522	149	
1	135686	147	
1	135874	147	
1	136223	140	
1	136422	147	
1	136656	147	
1	136860	147	
1	137000	147	
1	137176	147	
1	137306	137	
1	137394	147	
1	137596	147	
1	137774	147	
1	137862	147	
1	138078	147	
1	138302	147	
1	138544	147	
1	138632	126	
1	138846	147	
1	139004	129	
1	139276	159	
1	139386	147	
1	139574	137	
1	139666	129	
1	139742	147	
1	139869	146	
1	140068	147	
1	140302	158	
1	140429	150	
1	140713	124	
1	140800	140	
1	141068	124	
1	141194	147	
1	141356	135	
1	141600	147	
1	141688	147	
1	141802	153	
1	142070	147	
1	142318	147	
1	142530	147	
1	142616	147	
1	142842	129	
1	143020	147	
1	143358	147	
1	143698	147	
1	143824	139	
1	143957	126	
1	144424	131	
1	144642	152	
1	144756	148	
1	144987	122	
1	145132	130	
1	145206	147	
1	145288	147	
1	145413	136	
1	145592	147	
1	145676	132	
1	145992	147	
1	146162	127	
1	146248	147	
1	146509	128	
1	146629	128	
1	146876	147	
1	147116	147	
1	147364	124	
1	147484	139	
1	147670	147	
1	147892	131	
1	148128	147	
1	148252	147	
1	148342	145	
1	148418	147	
1	148734	157	
1	148899	122	
1	149186	147	
1	149423	142	
1	149542	147	
1	149754	147	
1	149880	147	
1	150188	153	
1	150302	147	
1	150382	147	
1	150608	133	
1	150748	146	
1	150950	147	
1	151076	130	
1	151224	141	
1	151350	147	
1	151520	149	
1	151678	147	
1	151856	155	
1	152044	122	
1	152152	147	
1	152372	147	
1	152582	145	
1	152850	143	
1	153156	138	
1	153352	127	
1	153480	147	
1	153671	152	
1	153903	140	
1	153998	147	
1	154202	123	
1	154348	130	
1	154518	150	
1	154668	147	
1	154964	147	
1	155084	147	
1	155160	147	
1	155316	147	
1	155499	142	
1	155814	147	
1	155938	147	
1	156102	147	
1	156332	147	
1	156522	125	
1	156680	146	
1	156982	147	
1	157072	147	
1	157178	147	
1	157270	147	
1	157382	152	
1	157486	147	
1	157674	153	
1	157860	142	
1	158096	147	
1	158242	147	
1	158540	158	
1	158640	135	
1	158732	147	
1	158842	147	
1	158948	147	
1	159056	146	
1	159144	155	
1	159276	147	
1	159416	147	
1	159500	147	
1	159644	147	
1	159783	138	
1	159884	141	
1	160066	144	
1	160180	147	
1	160501	122	
1	160793	140	
1	160880	147	
1	160974	147	
1	161284	130	
1	161438	140	
1	161553	122	
1	161770	149	
1	161886	132	
1	162088	131	
1	162326	149	
1	162572	145	
1	162704	147	
1	162786	147	
1	163052	141	
1	163258	147	
1	163434	135	
1	163646	147	
1	163736	147	
1	163934	129	
1	164054	147	
1	164134	147	
1	164285	154	
1	164442	139	
1	164686	147	
1	164775	154	
1	164854	151	
1	165090	147	
1	165240	154	
1	165494	147	
1	165576	147	
1	165692	159	
1	165790	139	
1	165944	147	
1	166100	147	
1	166265	128	
1	166574	153	
1	166727	156	
1	166822	147	
1	166896	147	
1	167064	141	
1	167160	147	
1	167266	147	
1	167406	122	
1	167644	147	
1	167946	151	
1	168170	147	
1	168450	157	
1	168556	147	
1	168750	147	
1	168862	147	
1	169024	147	
1	169376	147	
1	169486	128	
1	169568	147	
1	169658	149	
1	169802	150	
1	170118	147	
1	170218	147	
1	170344	159	
1	170472	141	
1	170688	147	
1	170774	147	
1	170868	157	
1	171106	147	
1	171410	152	
1	171580	147	
1	171660	124	
1	171936	129	
1	172020	147	
1	172324	147	
1	172473	146	
1	172706	159	
1	172811	154	
1	172984	147	
1	173178	124	
1	173342	139	
1	173647	160	
1	173898	147	
1	174278	147	
1	174426	131	
1	174518	148	
1	174638	121	
1	174752	147	
1	174854	135	
1	174946	147	
1	175210	160	
1	175332	147	
1	175568	130	
1	175698	147	
1	175982	147	
1	176342	153	
1	176438	147	
1	176526	138	
1	176672	147	
1	176804	147	
1	176922	145	
1	177184	147	
1	177378	147	
1	177534	156	
1	177699	124	
1	177870	147	
1	177946	147	
1	178066	147	
1	178141	142	
1	178564	147	
1	178658	155	
1	178896	147	
1	179219	140	
1	179384	147	
1	179466	147	
1	179568	147	
1	179678	147	
1	179784	147	
1	179912	147	
1	180100	147	
1	180263	156	
1	180418	147	
1	180566	147	
1	180660	147	
1	180740	147	
1	181077	140	
1	181168	147	
1	181272	147	
1	181382	156	
1	181482	147	
1	181724	146	
1	181904	147	
1	181988	124	
1	182082	133	
1	182393	136	
1	182600	147	
1	182777	156	
1	182862	147	
1	182952	147	
1	183274	147	
1	183450	125	
1	183530	155	
1	183616	130	
1	183752	123	
