chr	center	width
1	48552	153
1	48692	128
1	48821	143
1	49015	127
1	49175	121
1	49269	124
1	49479	134
1	49749	123
1	49974	160
1	50200	133
1	50307	142
1	50413	121
1	50628	148
1	50762	144
1	50868	155
1	51247	142
1	51511	112
1	51610	122
1	51832	129
1	51979	112
1	52115	103
1	52219	134
1	52381	117
1	52512	146
1	52735	118
1	52856	111
1	53121	116
1	53280	159
1	53412	147
1	53512	130
1	53674	149
1	53939	159
1	54112	152
1	54281	136
1	54449	131
1	54710	106
1	54909	143
1	55120	124
1	55270	155
1	55415	134
1	55585	145
1	55828	135
1	56085	152
1	56259	110
1	56606	119
1	56714	143
1	56896	133
1	57194	158
1	57382	150
1	57484	137
1	57607	147
1	57805	115
1	57980	132
1	58157	115
1	58341	138
1	58682	144
1	58863	103
1	58984	158
1	59133	142
1	59392	157
1	59558	139
1	59783	157
1	60033	154
1	60279	157
1	60487	127
1	60722	147
1	60833	115
1	60930	104
1	61082	116
1	61260	150
1	61365	129
1	61573	107
1	61762	109
1	62043	141
1	62167	106
1	62264	130
1	62629	147
1	62897	132
1	63092	136
1	63221	137
1	63413	143
1	63623	116
1	63719	124
1	63813	131
1	64078	110
1	64191	137
1	64366	124
1	64531	147
1	64651	157
1	64810	133
1	64955	126
1	65041	115
1	65148	145
1	65345	146
1	65578	123
1	65811	136
1	65984	132
1	66137	129
1	66331	106
1	66491	117
1	66651	152
1	66795	137
1	67037	148
1	67148	117
1	67341	156
1	67553	160
1	67725	145
1	67862	150
1	67981	138
1	68327	159
1	68466	140
1	68618	110
1	68727	142
1	68927	149
1	69143	127
1	69325	127
1	69422	118
1	69555	118
1	69712	132
1	69904	140
1	70071	141
1	70250	138
1	70426	150
1	70685	129
1	70779	108
1	70907	128
1	71037	125
1	71262	139
1	71362	143
1	71526	151
1	71639	149
1	71778	154
1	71994	141
1	72123	155
1	72362	147
1	72477	136
1	72603	115
1	72734	132
1	72860	113
1	73039	100
1	73195	129
1	73374	115
1	73571	153
1	73758	132
1	73967	134
1	74200	131
1	74298	104
1	74602	152
1	74727	148
1	74925	141
1	75104	140
1	75216	151
1	75446	160
1	75642	125
1	75833	133
1	76081	138
1	76208	143
1	76468	137
1	76711	133
1	76934	150
1	77068	137
1	77220	156
1	77379	142
1	77586	135
1	77704	110
1	77813	152
1	77927	143
1	78036	151
1	78140	135
1	78270	154
1	78500	146
1	78601	114
1	78796	159
1	78929	105
1	79143	131
1	79264	127
1	79533	142
1	79783	118
1	80018	132
1	80127	135
1	80300	144
1	80756	156
1	80931	129
1	81250	148
1	81657	143
1	81856	141
1	82145	106
1	82327	151
1	82485	105
1	82619	145
1	82843	140
1	83132	145
1	83375	115
1	83544	138
1	83763	132
1	83965	143
1	84081	135
1	84195	111
1	84358	136
1	84614	122
1	84784	153
1	84930	155
1	85083	124
1	85313	154
1	85481	138
1	85598	151
1	85748	108
1	85931	127
1	86117	143
1	86275	112
1	86442	138
1	86544	119
1	86686	151
1	86826	139
1	87040	126
1	87221	145
1	87374	148
1	87495	123
1	87673	121
1	87865	150
1	87974	115
1	88172	128
1	88358	146
1	88593	156
1	88752	138
1	88864	135
1	88983	120
1	89141	142
1	89265	157
1	89429	130
1	89561	156
1	89790	141
1	89974	154
1	90215	122
1	90449	148
1	90693	147
1	90802	158
1	90950	133
1	91112	158
1	91227	129
1	91367	144
1	91558	129
1	91745	129
1	91887	141
1	92029	154
1	92515	115
1	92617	119
1	92707	117
1	92971	137
1	93101	138
1	93243	147
1	93489	150
1	93682	130
1	93782	132
1	93893	152
1	94306	125
1	94469	160
1	94574	111
1	94877	121
1	95083	141
1	95457	127
1	95580	150
1	95689	143
1	95807	122
1	95964	123
1	96117	140
1	96254	125
1	96556	158
1	96898	156
1	97151	143
1	97402	134
1	97621	159
1	97810	148
1	98016	145
1	98354	122
1	98495	147
1	98703	146
1	98859	139
1	98975	138
1	99101	146
1	99253	156
1	99445	156
1	99731	130
1	99927	159
1	100075	158
1	100388	142
1	100494	121
1	100684	158
1	100851	151
1	100977	134
1	101110	128
1	101261	141
1	101555	121
1	101774	155
1	101905	159
1	102152	131
1	102296	158
1	102606	150
1	102723	146
1	102946	132
1	103042	117
1	103175	128
1	103409	144
1	103569	114
1	103722	147
1	104128	138
1	104257	144
1	104539	121
1	104683	115
1	105014	124
1	105123	138
1	105289	127
1	105452	138
1	105611	159
1	105877	106
1	106026	144
1	106254	142
1	106371	144
1	106691	127
1	106857	140
1	107122	119
1	107252	124
1	107584	128
1	107783	148
1	108244	155
1	108466	131
1	108678	133
1	108899	106
1	109239	160
1	109354	139
1	109620	137
1	109798	140
1	110006	157
1	110371	139
1	110488	136
1	110623	115
1	110752	127
1	111031	147
1	111166	138
1	111305	153
1	111548	117
1	111724	129
1	111877	123
1	112044	157
1	112205	141
1	112328	152
1	112452	122
1	112780	124
1	112899	159
1	113098	141
1	113201	109
1	113363	148
1	113570	142
1	113792	151
1	114146	150
1	114283	130
1	114637	140
1	114946	131
1	115191	123
1	115355	128
1	115494	146
1	115679	136
1	115825	136
1	115937	132
1	116038	143
1	116193	154
1	116309	151
1	116580	154
1	116692	104
1	116843	144
1	116998	122
1	117197	114
1	117328	100
1	117573	136
1	117762	155
1	117971	147
1	118122	154
1	118318	104
1	118431	126
1	118598	144
1	118770	140
1	118892	157
1	119021	117
1	119237	124
1	119581	136
1	119767	153
1	119925	143
1	120103	143
1	120261	147
1	120376	144
1	120564	104
1	120666	133
1	120870	102
1	121133	100
1	121264	113
1	121513	130
1	121706	144
1	121840	146
1	121993	148
1	122195	157
1	122411	129
1	122509	110
1	122658	143
1	122786	147
1	122905	152
1	123040	151
1	123208	147
1	123316	116
1	123514	141
1	123696	128
1	123891	149
1	124096	139
1	124216	146
1	124610	141
1	124758	157
1	124893	139
1	125026	136
1	125278	153
1	125480	148
1	125605	154
1	125796	119
1	125933	114
1	126049	122
1	126280	157
1	126394	147
1	126504	133
1	126643	152
1	126812	119
1	126934	160
1	127344	105
1	127458	142
1	127775	135
1	127894	129
1	128004	135
1	128158	124
1	128291	138
1	128565	120
1	128722	145
1	128896	111
1	129052	149
1	129219	143
1	129352	149
1	129726	140
1	129822	130
1	129942	151
1	130136	154
1	130329	138
1	130485	141
1	130741	145
1	131009	135
1	131152	157
1	131279	145
1	131584	155
1	131767	110
1	131904	148
1	132036	114
1	132206	141
1	132396	119
1	132480	111
1	132692	154
1	132862	126
1	133011	155
1	133183	125
1	133275	128
1	133464	148
1	133650	114
1	133752	122
1	134073	138
1	134276	117
1	134467	154
1	134653	149
1	134808	146
1	135078	130
1	135300	145
1	135528	147
1	135632	117
1	135882	143
1	136242	156
1	136392	122
1	136631	145
1	136851	121
1	136959	158
1	137181	128
1	137397	143
1	137621	140
1	137769	154
1	137891	139
1	138093	131
1	138314	103
1	138601	131
1	138722	141
1	138850	136
1	139029	102
1	139235	127
1	139382	159
1	139584	146
1	139717	150
1	139862	121
1	140091	134
1	140304	156
1	140455	128
1	140707	149
1	140832	124
1	141029	155
1	141220	111
1	141347	126
1	141600	146
1	141713	148
1	141820	145
1	142052	142
1	142355	122
1	142535	149
1	142655	138
1	142817	145
1	143009	140
1	143375	158
1	143653	125
1	143785	154
1	143911	147
1	144425	154
1	144623	144
1	144757	142
1	144990	139
1	145158	146
1	145271	133
1	145395	136
1	145575	148
1	145704	142
1	145969	155
1	146160	115
1	146254	139
1	146531	133
1	146630	142
1	146866	151
1	147109	114
1	147341	110
1	147464	155
1	147677	156
1	147874	136
1	148100	139
1	148224	131
1	148387	154
1	148728	145
1	148879	149
1	149230	147
1	149443	122
1	149568	139
1	149788	131
1	149915	150
1	150161	112
1	150324	145
1	150429	122
1	150594	133
1	150717	127
1	150970	104
1	151101	141
1	151253	100
1	151352	122
1	151511	147
1	151684	157
1	151858	134
1	152041	141
1	152187	107
1	152389	132
1	152574	109
1	152859	121
1	153161	133
1	153322	116
1	153473	115
1	153682	155
1	153913	133
1	154006	121
1	154218	152
1	154335	138
1	154537	153
1	154646	139
1	154950	146
1	155080	156
1	155332	144
1	155480	135
1	155738	144
1	155901	131
1	156122	153
1	156323	124
1	156510	145
1	156679	154
1	156961	117
1	157077	146
1	157241	129
1	157453	159
1	157658	119
1	157842	138
1	158077	108
1	158230	151
1	158521	158
1	158654	158
1	158809	158
1	158960	153
1	159093	141
1	159261	141
1	159398	124
1	159487	125
1	159665	149
1	159771	111
1	159899	159
1	160086	128
1	160189	141
1	160487	143
1	160812	151
1	160957	141
1	161254	142
1	161410	141
1	161559	136
1	161743	125
1	161914	123
1	162080	108
1	162331	136
1	162563	122
1	162750	151
1	163070	155
1	163231	115
1	163422	148
1	163570	119
1	163677	157
1	163943	154
1	164118	145
1	164247	151
1	164436	159
1	164631	144
1	164766	153
1	164891	141
1	165034	142
1	165253	128
1	165533	139
1	165645	155
1	165773	155
1	165901	127
1	166114	120
1	166217	141
1	166558	123
1	166725	125
1	166812	120
1	167054	120
1	167150	140
1	167267	152
1	167376	137
1	167634	150
1	167943	155
1	168149	156
1	168373	141
1	168479	133
1	168721	137
1	168902	129
1	169058	156
1	169350	150
1	169505	148
1	169643	152
1	169807	128
1	170073	143
1	170205	147
1	170346	130
1	170450	154
1	170691	133
1	170853	153
1	171070	108
1	171410	125
1	171548	153
1	171660	145
1	171927	158
1	172047	104
1	172311	136
1	172486	112
1	172680	156
1	172789	134
1	172979	142
1	173157	143
1	173329	144
1	173680	151
1	173896	143
1	174269	119
1	174413	160
1	174525	153
1	174668	142
1	174798	158
1	174921	153
1	175219	153
1	175326	150
1	175554	102
1	175719	159
1	175998	141
1	176355	145
1	176492	138
1	176649	148
1	176835	148
1	176986	136
1	177199	155
1	177390	132
1	177508	156
1	177706	146
1	177928	142
1	178051	125
1	178168	135
1	178521	125
1	178648	145
1	178897	129
1	179211	117
1	179432	139
1	179606	125
1	179781	150
1	179944	108
1	180104	143
1	180237	130
1	180429	110
1	180523	142
1	180706	118
1	180816	123
1	181073	160
1	181209	138
1	181325	154
1	181481	129
1	181762	120
1	181930	119
1	182041	155
1	182403	154
1	182571	145
1	182690	108
1	182807	158
1	182944	125
1	183270	140
1	183480	154
1	183607	134
1	183743	143
