chr	center	width
1	28534	154
1	28852	145
1	28970	141
1	29072	141
1	29194	131
1	29430	158
1	29561	150
1	29689	135
1	29821	141
1	30303	141
1	30509	153
1	30685	157
1	30938	137
1	31175	143
1	31324	135
1	31505	139
1	31637	137
1	31993	148
1	32470	151
1	32845	143
1	32979	157
1	33094	129
1	33254	120
1	33370	157
1	33491	141
1	33711	139
1	33867	155
1	34001	138
1	34107	147
1	34313	129
1	34466	138
1	34587	144
1	34757	140
1	35020	130
1	35187	154
1	35301	155
1	35473	157
1	35622	123
1	35753	134
1	36018	155
1	36158	155
1	36316	154
1	36457	136
1	36563	138
1	36685	160
1	36841	151
1	37141	146
1	37313	140
1	37455	145
1	37647	131
1	37852	144
1	38073	157
1	38259	140
1	38381	156
1	38607	138
1	38755	141
1	38921	140
1	39094	151
1	39297	141
1	39505	153
1	39646	133
1	39765	145
1	39996	143
1	40130	154
1	40320	141
1	40569	144
1	40683	155
1	40892	146
1	41043	135
1	41235	148
1	41378	144
1	41516	155
1	41695	153
1	42046	140
1	42232	138
1	42375	140
1	42540	123
1	42645	143
1	42885	146
1	43019	150
1	43229	123
1	43414	148
1	43578	141
1	43700	148
1	43986	149
1	44207	130
1	44320	155
1	44435	160
1	44547	150
1	44668	129
1	44946	134
1	45214	131
1	45327	156
1	45566	157
1	45849	152
1	46060	146
1	46357	141
1	46518	158
1	46670	135
1	46830	143
1	47363	138
1	47916	146
1	48030	150
1	48189	156
1	48445	134
1	48566	137
1	48696	145
1	48834	131
1	49020	141
1	49172	144
1	49300	135
1	49495	137
1	49742	151
1	49951	150
1	50213	130
1	50313	144
1	50419	135
1	50630	153
1	50743	145
1	50853	145
1	50964	141
1	51246	123
1	51498	136
1	51626	143
1	51834	130
1	52085	135
1	52195	149
1	52367	153
1	52497	144
1	52748	144
1	52866	152
1	53125	156
1	53284	145
1	53419	148
1	53528	140
1	53676	141
1	53931	148
1	54116	138
1	54266	139
1	54445	160
1	54718	139
1	54887	142
1	55135	137
1	55289	150
1	55417	150
1	55584	142
1	55835	123
1	56079	138
1	56281	146
1	56711	147
1	56923	145
1	57188	122
1	57387	158
1	57502	157
1	57617	160
1	57811	124
1	58000	148
1	58144	152
1	58345	157
1	58642	147
1	58871	127
1	58994	144
1	59111	140
1	59376	159
1	59547	150
1	59757	147
1	60021	142
1	60286	158
1	60497	136
1	60687	149
1	60795	154
1	60925	142
1	61082	152
1	61239	144
1	61373	137
1	61568	140
1	61682	132
1	61814	138
1	62026	137
1	62161	144
1	62298	145
1	62633	148
1	62894	153
1	63096	145
1	63236	151
1	63400	158
1	63580	150
1	63684	145
1	63817	132
1	64100	134
1	64222	139
1	64361	152
1	64540	140
1	64667	154
1	64800	132
1	64923	131
1	65040	149
1	65142	137
1	65341	118
1	65512	138
1	65618	136
1	65833	156
1	65958	145
1	66139	158
1	66334	143
1	66501	156
1	66648	156
1	66816	156
1	67009	146
1	67152	154
1	67351	143
1	67566	117
1	67730	127
1	67877	136
1	67996	129
1	68311	139
1	68452	125
1	68575	137
1	68718	152
1	68940	137
1	69119	151
1	69333	137
1	69448	122
1	69563	148
1	69692	139
1	69903	145
1	70078	144
1	70236	146
1	70423	158
1	70703	160
1	70901	148
1	71047	160
1	71249	144
1	71371	135
1	71544	150
1	71668	133
1	71797	153
1	72029	135
1	72138	139
1	72374	139
1	72474	123
1	72591	137
1	72728	132
1	72868	146
1	73045	133
1	73208	154
1	73387	136
1	73562	147
1	73772	122
1	73999	123
1	74222	148
1	74340	127
1	74597	147
1	74720	128
1	74932	147
1	75220	132
1	75441	150
1	75641	145
1	75837	140
1	76082	142
1	76217	141
1	76449	141
1	76688	149
1	76943	121
1	77065	121
1	77225	151
1	77388	142
1	77582	132
1	77710	145
1	77817	140
1	78032	132
1	78137	145
1	78265	146
1	78492	143
1	78598	127
1	78800	149
1	78948	155
1	79140	140
1	79260	159
1	79559	126
1	79776	160
1	80010	157
1	80129	120
1	80300	142
1	80739	158
1	80921	128
1	81229	122
1	81644	143
1	81853	157
1	82108	153
1	82227	135
1	82348	146
1	82500	152
1	82642	160
1	82839	136
1	83133	125
1	83367	156
1	83546	159
1	83762	148
1	83971	131
1	84100	133
1	84222	137
1	84359	141
1	84612	151
1	84786	160
1	84926	155
1	85096	137
1	85276	146
1	85491	160
1	85608	143
1	85714	150
1	85824	136
1	85948	137
1	86082	113
1	86268	145
1	86428	148
1	86546	148
1	86685	152
1	86821	158
1	87045	139
1	87222	122
1	87357	145
1	87504	139
1	87683	152
1	87866	115
1	87982	134
1	88178	148
1	88349	153
1	88574	132
1	88747	141
1	88871	145
1	88990	136
1	89148	146
1	89253	145
1	89404	148
1	89577	151
1	89795	149
1	90003	142
1	90226	139
1	90415	141
1	90692	114
1	90782	123
1	90941	147
1	91093	143
1	91252	155
1	91371	144
1	91552	140
1	91743	138
1	91905	141
1	92042	159
1	92508	149
1	92616	148
1	92731	147
1	92982	145
1	93110	142
1	93249	151
1	93502	118
1	93664	145
1	93780	126
1	93905	145
1	94295	146
1	94433	150
1	94547	141
1	94864	144
1	95107	159
1	95451	130
1	95559	139
1	95699	148
1	95803	145
1	95946	140
1	96088	152
1	96250	139
1	96548	129
1	96885	152
1	97140	142
1	97403	155
1	97606	156
1	97823	138
1	97999	157
1	98361	127
1	98501	145
1	98721	143
1	98845	127
1	98974	153
1	99087	154
1	99265	138
1	99461	159
1	99708	152
1	99939	142
1	100071	123
1	100349	127
1	100670	153
1	100867	120
1	100990	146
1	101109	136
1	101240	139
1	101545	146
1	101745	160
1	101912	135
1	102138	141
1	102295	145
1	102592	143
1	102730	132
1	102945	158
1	103065	139
1	103187	147
1	103402	142
1	103570	147
1	103728	148
1	104128	141
1	104261	151
1	104542	141
1	104692	149
1	104959	109
1	105095	153
1	105292	157
1	105446	144
1	105613	157
1	105863	157
1	106026	132
1	106238	138
1	106358	157
1	106680	137
1	106861	160
1	107126	138
1	107266	142
1	107600	118
1	107797	131
1	108225	133
1	108473	139
1	108673	127
1	108894	123
1	109238	150
1	109378	138
1	109617	154
1	109815	131
1	110022	146
1	110373	135
1	110505	120
1	110618	124
1	110748	152
1	111044	142
1	111183	145
1	111332	145
1	111516	158
1	111722	139
1	111868	134
1	112043	152
1	112198	144
1	112304	152
1	112439	150
1	112787	147
1	112907	132
1	113087	135
1	113195	137
1	113352	149
1	113565	118
1	113786	137
1	114128	140
1	114248	117
1	114630	148
1	114940	143
1	115171	145
1	115363	139
1	115491	144
1	115681	153
1	115821	152
1	116067	124
1	116197	133
1	116317	140
1	116551	153
1	116839	131
1	117022	158
1	117226	150
1	117342	156
1	117556	138
1	117757	130
1	117958	130
1	118124	151
1	118313	150
1	118455	157
1	118587	134
1	118782	139
1	118906	160
1	119031	108
1	119240	130
1	119580	126
1	119773	145
1	119921	136
1	120127	146
1	120265	122
1	120386	146
1	120676	151
1	120862	144
1	121104	148
1	121221	144
1	121335	106
1	121510	155
1	121685	145
1	121827	132
1	121980	146
1	122209	147
1	122383	157
1	122521	112
1	122659	150
1	122800	143
1	122914	158
1	123065	122
1	123201	159
1	123334	148
1	123531	159
1	123894	154
1	124086	144
1	124220	148
1	124617	149
1	124752	151
1	124898	153
1	125048	160
1	125267	144
1	125474	148
1	125607	147
1	125805	150
1	125936	153
1	126070	158
1	126254	145
1	126378	159
1	126498	127
1	126658	148
1	126817	155
1	126941	124
1	127294	142
1	127418	153
1	127758	156
1	127884	160
1	128013	146
1	128137	148
1	128296	152
1	128569	133
1	128720	152
1	128891	149
1	129043	135
1	129209	150
1	129366	138
1	129724	158
1	129834	144
1	129954	150
1	130139	150
1	130330	140
1	130491	159
1	130753	147
1	131015	158
1	131155	149
1	131270	121
1	131574	158
1	131752	142
1	131892	158
1	132008	139
1	132192	126
1	132379	130
1	132478	142
1	132686	151
1	132849	142
1	133019	142
1	133189	142
1	133301	152
1	133467	141
1	133651	156
1	133774	134
1	134064	156
1	134283	142
1	134454	150
1	134667	140
1	134805	144
1	135086	134
1	135323	143
1	135520	127
1	135663	146
1	135896	135
1	136217	136
1	136395	153
1	136622	147
1	136845	140
1	136968	152
1	137179	136
1	137307	160
1	137424	139
1	137623	128
1	137765	133
1	137895	138
1	138092	135
1	138317	152
1	138586	153
1	138864	131
1	139038	142
1	139251	122
1	139383	136
1	139576	153
1	139725	150
1	139856	141
1	140076	146
1	140298	144
1	140438	155
1	140701	129
1	140831	140
1	141049	134
1	141213	142
1	141343	121
1	141575	150
1	141720	110
1	141827	124
1	142043	147
1	142335	149
1	142541	144
1	142655	134
1	142839	141
1	143016	139
1	143370	128
1	143661	158
1	143768	141
1	143916	124
1	144417	151
1	144595	142
1	144729	150
1	144978	147
1	145146	160
1	145260	157
1	145377	124
1	145588	152
1	145722	143
1	145972	155
1	146153	120
1	146270	135
1	146501	142
1	146614	145
1	146880	145
1	147123	157
1	147360	140
1	147491	158
1	147678	150
1	147877	153
1	148094	154
1	148205	141
1	148375	125
1	148718	151
1	148898	148
1	149203	147
1	149413	155
1	149548	145
1	149792	139
1	149925	154
1	150169	137
1	150306	132
1	150586	153
1	150749	130
1	150933	133
1	151090	148
1	151238	152
1	151364	114
1	151506	128
1	151679	152
1	151835	137
1	152043	151
1	152171	151
1	152389	124
1	152588	134
1	152847	133
1	153161	144
1	153325	151
1	153473	135
1	153648	155
1	153909	128
1	154017	118
1	154206	153
1	154341	143
1	154544	141
1	154655	138
1	154922	143
1	155047	144
1	155159	135
1	155317	145
1	155501	156
1	155729	156
1	155892	151
1	156113	143
1	156326	127
1	156510	143
1	156659	141
1	156976	148
1	157102	141
1	157248	127
1	157363	123
1	157474	137
1	157676	137
1	157861	153
1	158083	139
1	158248	143
1	158541	160
1	158660	140
1	158809	134
1	158960	153
1	159110	146
1	159274	132
1	159385	138
1	159508	151
1	159670	144
1	159783	152
1	159898	155
1	160083	122
1	160205	111
1	160505	126
1	160813	140
1	160982	138
1	161282	138
1	161434	143
1	161548	126
1	161755	133
1	161915	142
1	162072	139
1	162347	138
1	162581	152
1	162735	147
1	163060	141
1	163243	116
1	163432	143
1	163611	142
1	163725	127
1	163932	145
1	164092	136
1	164243	138
1	164450	141
1	164631	155
1	164771	151
1	164884	128
1	165069	130
1	165241	147
1	165536	145
1	165644	125
1	165792	152
1	165907	157
1	166082	140
1	166248	127
1	166584	121
1	166721	152
1	166840	141
1	167043	115
1	167160	143
1	167271	142
1	167372	129
1	167653	157
1	167947	140
1	168151	143
1	168383	138
1	168523	139
1	168719	154
1	168899	135
1	169042	141
1	169343	149
1	169503	140
1	169636	136
1	169798	149
1	170104	139
1	170212	156
1	170347	146
1	170466	142
1	170716	154
1	170862	154
1	171081	123
1	171372	154
1	171538	149
1	171667	151
1	171929	150
1	172031	137
1	172313	152
1	172487	139
1	172675	126
1	172811	155
1	172974	145
1	173148	142
1	173329	151
1	173675	147
1	173909	124
1	174259	141
1	174387	148
1	174516	153
1	174661	160
1	174790	147
1	174910	127
1	175199	141
1	175329	160
1	175572	152
1	175719	121
1	176008	156
1	176347	157
1	176498	149
1	176646	153
1	176863	143
1	176987	137
1	177192	147
1	177380	145
1	177524	134
1	177697	148
1	177904	139
1	178021	148
1	178155	142
1	178534	155
1	178648	131
1	178912	150
1	179188	159
1	179407	132
1	179606	159
1	179780	141
1	179914	152
1	180093	148
1	180246	146
1	180432	145
1	180544	118
1	180711	124
1	180821	152
1	181059	142
1	181222	142
1	181348	131
1	181470	144
1	181759	141
1	181924	139
1	182067	146
1	182404	131
1	182576	159
1	182683	133
1	182814	113
1	182934	145
1	183256	134
1	183480	125
1	183610	147
1	183739	145
