chr	center	width
1	144334	115
1	144441	158
1	144586	123
1	144731	136
1	144975	121
1	145090	151
1	145227	153
1	145338	138
1	145585	123
1	145720	110
1	145946	157
1	146078	123
1	146179	120
1	146321	151
1	146499	123
1	146598	146
1	146923	144
1	147117	143
1	147264	108
1	147383	115
1	147483	153
1	147673	102
1	147901	137
1	148106	112
1	148220	105
1	148320	104
1	148402	110
1	148707	152
1	148889	124
1	149188	140
1	149325	101
1	149404	112
1	149512	128
1	149692	114
1	149791	143
1	149901	119
1	150121	111
1	150280	120
1	150408	148
1	150562	120
1	150671	158
1	150968	146
1	151084	113
1	151190	120
1	151273	104
1	151365	116
1	151510	160
1	151671	160
1	151852	153
1	152010	132
1	152161	133
1	152365	156
1	152494	103
1	152599	155
1	152851	113
1	153141	147
1	153347	123
1	153468	159
1	153580	110
1	153686	149
1	153896	140
1	153994	120
1	154126	116
1	154212	107
1	154313	116
1	154453	114
1	154561	138
1	154660	119
1	154848	118
1	154985	149
1	155096	153
1	155223	126
1	155332	121
1	155416	107
1	155506	101
1	155711	131
1	155901	149
1	156159	158
1	156326	101
1	156529	103
1	156645	159
1	156975	154
1	157099	160
1	157245	104
1	157349	120
1	157441	127
1	157683	160
1	157848	154
1	158087	101
1	158248	129
1	158553	160
1	158733	147
1	158834	121
1	158971	142
1	159090	156
1	159219	119
1	159339	127
1	159458	131
1	159610	136
1	159752	120
1	159852	143
1	160023	103
1	160116	126
1	160213	140
1	160445	119
1	160546	137
1	160829	145
1	160965	124
1	161275	138
1	161420	127
1	161584	145
1	161748	150
1	161864	103
1	162048	105
1	162362	119
1	162584	150
1	162750	145
1	163099	132
1	163204	121
1	163369	143
1	163475	145
1	163610	160
1	163726	122
1	163842	132
1	163937	137
1	164138	105
1	164244	141
1	164420	128
1	164514	135
1	164658	160
1	164829	141
1	165023	119
1	165270	127
1	165511	143
1	165619	133
1	165760	117
1	165893	154
1	166121	114
1	166223	143
1	166587	145
1	166734	144
1	166844	152
1	167054	104
1	167160	148
1	167328	138
1	167646	151
1	167901	131
1	167998	137
1	168164	140
1	168284	139
1	168413	145
1	168519	104
1	168745	113
1	168881	153
1	169070	106
1	169366	155
1	169473	129
1	169619	158
1	169777	107
1	169874	133
1	170119	137
1	170298	127
1	170387	105
1	170494	128
1	170758	123
1	170868	141
1	171066	146
1	171368	159
1	171505	156
1	171632	158
1	171905	126
1	172005	110
1	172094	108
1	172324	111
1	172446	151
1	172781	144
1	172898	143
1	173019	138
1	173127	106
1	173224	129
1	173328	147
1	173665	154
1	173895	156
1	174237	118
1	174352	155
1	174459	118
1	174547	115
1	174702	128
1	174858	145
1	174968	118
1	175185	132
1	175294	134
1	175587	155
1	175725	143
1	175947	138
1	176067	127
1	176340	130
1	176426	100
1	176591	113
1	176691	146
1	176831	157
1	176989	147
1	177125	133
1	177227	132
1	177397	135
1	177499	116
1	177639	139
1	177805	121
1	177898	108
1	178014	100
1	178169	123
1	178493	107
1	178583	111
1	178902	127
1	179192	113
1	179416	122
1	179639	121
1	179764	104
1	179946	141
1	180130	150
1	180257	103
1	180373	137
1	180513	134
1	180703	151
1	180822	122
1	181046	121
1	181147	121
1	181323	120
1	181486	145
1	181753	132
1	181858	111
1	181986	153
1	182107	146
1	182400	150
1	182613	103
1	182769	120
1	182950	108
1	183251	123
1	183483	133
1	183582	122
1	183817	137
