chr	center	width
1	50198	143
1	50425	142
1	50621	147
1	50737	139
1	50847	149
1	50952	146
1	51247	116
1	51496	149
1	51625	141
1	51830	144
1	51997	147
1	52200	132
1	52370	132
1	52495	141
1	52722	143
1	52859	132
1	53123	150
1	53287	154
1	53415	146
1	53677	150
1	53949	131
1	54121	150
1	54282	159
1	54449	156
1	54703	140
1	54881	148
1	55124	145
1	55281	125
1	55400	119
1	55605	156
1	55813	111
1	56084	152
1	56267	147
1	56614	157
1	56729	147
1	56905	135
1	57182	157
1	57379	143
1	57506	145
1	57623	138
1	57797	153
1	57987	131
1	58147	124
1	58356	141
1	58663	158
1	58859	157
1	58984	136
1	59129	134
1	59385	131
1	59544	146
1	59761	154
1	60026	146
1	60280	154
1	60481	117
1	60675	150
1	60802	148
1	60922	152
1	61080	134
1	61252	151
1	61385	142
1	61564	154
1	61673	109
1	61804	157
1	62035	143
1	62160	132
1	62300	159
1	62634	160
1	62893	152
1	63098	142
1	63228	136
1	63402	133
1	63577	125
1	63687	147
1	63817	156
1	64086	149
1	64212	140
1	64377	143
1	64531	132
1	64649	156
1	64794	138
1	64941	140
1	65146	157
1	65328	144
1	65512	114
1	65616	157
1	65828	151
1	65963	131
1	66143	151
1	66342	139
1	66507	132
1	66634	152
1	66805	135
1	67012	116
1	67141	135
1	67345	141
1	67558	131
1	67728	136
1	67884	156
1	68009	130
1	68327	146
1	68444	154
1	68594	130
1	68713	142
1	68933	156
1	69126	157
1	69326	146
1	69445	123
1	69562	143
1	69708	125
1	69891	134
1	70073	155
1	70243	147
1	70410	140
1	70682	140
1	70796	132
1	70900	143
1	71039	138
1	71246	127
1	71354	151
1	71554	139
1	71656	135
1	71802	156
1	72030	147
1	72145	158
1	72373	149
1	72488	109
1	72607	139
1	72741	133
1	72870	148
1	73042	134
1	73206	140
1	73392	150
1	73572	135
1	73770	158
1	74008	138
1	74213	149
1	74333	159
1	74572	142
1	74718	148
1	74921	139
1	75101	145
1	75222	142
1	75447	141
1	75640	129
1	75827	143
1	76074	156
1	76217	139
1	76468	141
1	76695	154
1	76947	156
1	77066	109
1	77225	141
1	77392	158
1	77563	140
1	77696	111
1	77815	133
1	77935	158
1	78134	153
1	78262	141
1	78481	145
1	78591	155
1	78798	160
1	78917	112
1	79160	133
1	79262	145
1	79554	140
1	79764	155
1	80005	146
1	80146	143
1	80290	139
1	80739	145
1	80903	141
1	81235	146
1	81653	150
1	81871	137
1	82102	148
1	82223	139
1	82348	137
1	82508	150
1	82629	137
1	82841	140
1	83130	155
1	83365	149
1	83544	153
1	83774	137
1	83971	142
1	84101	137
1	84236	130
1	84346	160
1	84603	133
1	84783	142
1	84929	155
1	85083	123
1	85291	129
1	85488	152
1	85594	142
1	85725	144
1	85945	139
1	86103	139
1	86261	152
1	86423	154
1	86556	134
1	86673	133
1	86822	143
1	87043	145
1	87217	149
1	87351	147
1	87488	160
1	87683	130
1	87868	153
1	87976	148
1	88184	140
1	88343	130
1	88578	157
1	88752	147
1	88879	144
1	89000	129
1	89121	106
1	89238	127
1	89413	129
1	89551	147
1	89796	157
1	89981	148
1	90219	149
1	90415	140
1	90694	155
1	90801	145
1	90954	158
1	91090	124
1	91252	153
1	91382	131
1	91554	147
1	91760	138
1	91893	140
1	92050	143
1	92506	158
1	92623	159
1	92740	102
1	92982	152
1	93114	140
1	93257	113
1	93486	147
1	93681	136
1	93892	136
1	94297	148
1	94454	143
1	94558	149
1	94871	159
1	95093	121
1	95455	136
1	95568	137
1	95702	140
1	95813	132
1	95973	155
1	96105	147
1	96277	153
1	96554	146
1	96883	146
1	97131	141
1	97406	152
1	97616	147
1	97811	160
1	97999	143
1	98349	157
1	98499	152
1	98709	143
1	98842	127
1	98964	133
1	99092	123
1	99259	150
1	99458	131
1	99727	145
1	99929	157
1	100060	152
1	100451	152
1	100670	155
1	100852	148
1	101003	160
1	101115	154
1	101253	132
1	101564	157
1	101755	129
1	101915	151
1	102153	144
1	102304	143
1	102590	151
1	102725	152
1	102945	144
1	103064	137
1	103177	138
1	103399	138
1	103557	154
1	103726	160
1	104136	115
1	104249	143
1	104551	146
1	104683	134
1	104996	138
1	105106	156
1	105292	143
1	105439	142
1	105615	132
1	105853	136
1	106036	157
1	106254	147
1	106364	116
1	106679	143
1	106863	142
1	107131	133
1	107269	149
1	107588	148
1	107805	145
1	108212	146
1	108474	138
1	108666	142
1	108910	137
1	109246	146
1	109372	142
1	109613	128
1	109809	141
1	110027	127
1	110359	132
1	110466	158
1	110621	141
1	110749	138
1	111051	122
1	111177	140
1	111319	156
1	111526	130
1	111708	141
1	111862	129
1	112054	153
1	112209	122
1	112316	151
1	112441	132
1	112795	155
1	112908	134
1	113098	149
1	113201	122
1	113346	135
1	113574	150
1	113798	158
1	114140	152
1	114271	160
1	114638	145
1	114940	154
1	115190	153
1	115369	157
1	115503	142
1	115667	140
1	115822	140
1	115960	129
1	116068	133
1	116194	137
1	116328	160
1	116553	155
1	116679	129
1	116834	137
1	117026	144
1	117345	157
1	117557	158
1	117761	153
1	117943	132
1	118139	149
1	118309	155
1	118451	156
1	118587	150
1	118771	149
1	118901	158
1	119030	144
1	119240	141
1	119574	147
1	119774	132
1	119927	128
1	120113	115
1	120254	131
1	120380	124
1	120570	139
1	120676	153
1	120894	132
1	121124	123
1	121236	136
1	121342	101
1	121507	152
1	121687	138
1	121814	139
1	121981	129
1	122220	150
1	122376	144
1	122513	134
1	122664	145
1	122804	109
1	122917	152
1	123051	138
1	123200	155
1	123340	126
1	123528	148
1	123705	160
1	123860	113
1	124083	119
1	124220	142
1	124624	152
1	124759	120
1	124901	135
1	125062	143
1	125266	145
1	125452	137
1	125617	142
1	125811	140
1	125937	138
1	126065	138
1	126262	149
1	126379	159
1	126499	143
1	126648	151
1	126812	120
1	126945	153
1	127315	154
1	127421	135
1	127764	140
1	127889	127
1	128009	140
1	128152	149
1	128302	127
1	128563	151
1	128728	131
1	128907	151
1	129054	138
1	129213	158
1	129372	131
1	129709	152
1	129945	136
1	130126	127
1	130331	140
1	130482	131
1	130756	138
1	131019	141
1	131148	117
1	131256	157
1	131584	149
1	131761	138
1	131890	132
1	131997	148
1	132191	155
1	132356	141
1	132467	155
1	132698	123
1	132865	148
1	133007	147
1	133174	135
1	133307	133
1	133477	131
1	133650	153
1	133758	151
1	134064	157
1	134180	122
1	134283	126
1	134448	124
1	134675	138
1	134820	149
1	135092	137
1	135296	135
1	135505	145
1	135651	144
1	135880	156
1	136224	121
1	136392	145
1	136626	147
1	136848	141
1	136959	131
1	137160	147
1	137305	154
1	137628	127
1	137761	159
1	137883	131
1	138086	159
1	138326	127
1	138570	137
1	138682	138
1	138867	152
1	139008	122
1	139259	143
1	139395	148
1	139575	140
1	139725	127
1	139870	150
1	140067	153
1	140312	157
1	140439	153
1	140692	147
1	140814	141
1	141028	140
1	141194	145
1	141338	139
1	141600	144
1	141707	142
1	141831	135
1	142050	150
1	142345	140
1	142523	153
1	142678	144
1	142833	157
1	142999	146
1	143388	147
1	143656	150
1	143780	156
1	143903	135
1	144422	147
1	144604	158
1	144732	148
1	144979	146
1	145125	147
1	145256	137
1	145402	125
1	145595	129
1	145710	140
1	145959	147
1	146153	136
1	146266	133
1	146501	120
1	146613	142
1	146864	142
1	147117	156
1	147336	154
1	147494	142
1	147665	119
1	147883	160
1	148094	153
1	148206	140
1	148388	158
1	148735	154
1	148892	146
1	149195	130
1	149418	137
1	149565	159
1	149793	147
1	149929	156
1	150166	157
1	150398	130
1	150588	138
1	150730	133
1	150939	150
1	151102	151
1	151237	132
1	151361	130
1	151519	137
1	151678	132
1	151844	145
1	152056	138
1	152187	153
1	152393	135
1	152589	139
1	152829	155
1	153156	152
1	153315	147
1	153485	125
1	153651	151
1	153880	112
1	154007	146
1	154194	159
1	154362	126
1	154550	141
1	154667	154
1	154941	156
1	155069	146
1	155339	151
1	155489	159
1	155749	137
1	155898	146
1	156108	146
1	156330	149
1	156507	149
1	156664	143
1	156987	136
1	157108	147
1	157237	143
1	157367	130
1	157467	131
1	157678	134
1	157860	157
1	158092	126
1	158237	144
1	158544	138
1	158656	140
1	158799	155
1	158977	153
1	159110	134
1	159272	147
1	159405	142
1	159500	119
1	159657	117
1	159788	135
1	159901	143
1	160079	145
1	160195	145
1	160515	144
1	160831	121
1	160972	151
1	161284	122
1	161430	129
1	161557	155
1	161760	135
1	161893	159
1	162083	143
1	162352	140
1	162568	151
1	162732	145
1	163045	140
1	163247	150
1	163425	135
1	163616	119
1	163722	152
1	163946	149
1	164105	148
1	164246	144
1	164443	148
1	164636	143
1	164781	120
1	164900	149
1	165053	111
1	165249	149
1	165537	148
1	165647	134
1	165780	132
1	165922	144
1	166091	143
1	166239	126
1	166575	130
1	166715	139
1	166834	129
1	167162	146
1	167269	125
1	167382	148
1	167648	144
1	167962	137
1	168169	141
1	168378	154
1	168521	148
1	168735	132
1	168884	131
1	169045	136
1	169344	156
1	169503	141
1	169626	137
1	169808	146
1	170103	143
1	170215	147
1	170348	141
1	170460	153
1	170707	158
1	170860	135
1	171094	142
1	171394	159
1	171543	136
1	171677	125
1	171935	133
1	172033	130
1	172314	142
1	172477	149
1	172671	146
1	172807	146
1	172987	154
1	173144	159
1	173328	156
1	173685	136
1	173921	131
1	174247	126
1	174389	139
1	174524	130
1	174660	159
1	174782	148
1	174904	152
1	175196	149
1	175336	141
1	175567	154
1	175705	146
1	176015	135
1	176356	140
1	176498	149
1	176653	135
1	176857	136
1	176992	141
1	177190	155
1	177400	136
1	177516	158
1	177684	147
1	177892	158
1	178003	145
1	178156	151
1	178547	141
1	178650	134
1	178911	134
1	179206	156
1	179425	151
1	179616	120
1	179768	152
1	179935	135
1	180072	141
1	180255	124
1	180433	133
1	180545	160
1	180697	154
1	180809	153
1	181067	141
1	181225	132
1	181349	127
1	181476	147
1	181775	143
1	181937	145
1	182055	140
1	182395	150
1	182574	135
1	182685	155
1	182819	134
1	182927	159
1	183264	154
1	183458	142
1	183608	152
1	183744	152
