chr	center	width
1	179417	151
1	179604	139
1	179772	143
1	179921	150
1	180083	146
1	180250	147
1	180426	151
1	180539	140
1	180718	154
1	180838	115
1	181077	150
1	181234	160
1	181343	145
1	181474	155
1	181761	150
1	181919	133
1	182062	140
1	182405	144
1	182563	155
1	182681	144
1	182804	134
1	182927	135
1	183267	144
1	183472	136
1	183607	151
1	183758	146
