chr	center	width
1	50733	119
1	50838	138
1	50940	120
1	51247	124
1	51533	130
1	51652	157
1	51823	146
1	52039	143
1	52170	150
1	52380	153
1	52493	141
1	52773	150
1	52881	130
1	53139	146
1	53303	143
1	53425	108
1	53534	146
1	53690	140
1	53917	144
1	54087	156
1	54280	102
1	54398	128
1	54722	136
1	54865	149
1	55130	140
1	55257	152
1	55376	135
1	55600	119
1	55829	137
1	56088	144
1	56253	139
1	56657	105
1	56749	132
1	56890	153
1	57205	104
1	57381	118
1	57470	114
1	57605	156
1	57795	146
1	58015	148
1	58152	154
1	58339	155
1	58670	137
1	58920	136
1	59027	119
1	59123	104
1	59382	152
1	59530	141
1	59746	127
1	59999	119
1	60085	117
1	60250	131
1	60460	135
1	60695	136
1	60816	107
1	60935	119
1	61094	105
1	61235	119
1	61360	147
1	61563	110
1	61673	145
1	61794	158
1	62006	107
1	62112	101
1	62196	101
1	62297	153
1	62685	158
1	62912	151
1	63075	152
1	63176	100
1	63394	152
1	63545	103
1	63626	116
1	63760	121
1	63862	114
1	64140	128
1	64241	127
1	64350	139
1	64536	151
1	64652	109
1	64746	123
1	64831	117
1	64921	109
1	65066	125
1	65158	129
1	65326	153
1	65562	145
1	65791	151
1	65929	120
1	66036	101
1	66142	119
1	66332	124
1	66463	133
1	66625	157
1	66805	150
1	67016	127
1	67106	107
1	67359	119
1	67561	151
1	67743	137
1	67920	126
1	68296	141
1	68453	127
1	68590	124
1	68741	134
1	68928	157
1	69123	157
1	69320	102
1	69412	131
1	69588	117
1	69684	119
1	69887	160
1	70079	140
1	70250	137
1	70427	137
1	70637	104
1	70739	135
1	70895	120
1	71033	151
1	71231	148
1	71355	116
1	71511	138
1	71633	122
1	71743	105
1	71842	117
1	72110	151
1	72406	117
1	72568	106
1	72648	113
1	72747	143
1	72865	156
1	73054	100
1	73213	144
1	73394	141
1	73581	125
1	73744	141
1	74003	109
1	74234	141
1	74340	143
1	74588	160
1	74710	106
1	74893	135
1	75101	118
1	75221	151
1	75453	146
1	75609	133
1	75803	156
1	76066	140
1	76213	153
1	76472	137
1	76713	134
1	76924	135
1	77018	121
1	77145	111
1	77243	140
1	77406	138
1	77567	125
1	77741	147
1	77842	118
1	77971	125
1	78073	118
1	78172	112
1	78263	100
1	78457	115
1	78565	133
1	78797	131
1	78914	136
1	79116	139
1	79221	115
1	79567	140
1	79775	141
1	79964	102
1	80071	113
1	80236	100
1	80334	156
1	80718	116
1	80878	146
1	81211	111
1	81689	158
1	81882	152
1	82110	149
1	82261	127
1	82424	124
1	82540	160
1	82655	145
1	82862	131
1	83103	144
1	83368	151
1	83567	116
1	83739	144
1	83989	158
1	84104	112
1	84228	131
1	84384	121
1	84631	142
1	84768	118
1	84935	136
1	85072	150
1	85295	160
1	85528	146
1	85745	100
1	85850	110
1	85943	121
1	86046	111
1	86136	103
1	86247	139
1	86399	100
1	86525	143
1	86662	107
1	86738	106
1	86829	135
1	87089	142
1	87206	103
1	87329	138
1	87471	142
1	87684	149
1	87884	144
1	87995	146
1	88185	159
1	88310	142
1	88583	125
1	88747	139
1	88858	107
1	88956	113
1	89106	139
1	89263	114
1	89401	117
1	89566	137
1	89774	144
1	89987	140
1	90201	135
1	90425	154
1	90679	127
1	90778	143
1	90951	142
1	91062	107
1	91164	142
1	91287	151
1	91429	118
1	91542	129
1	91743	125
1	91927	142
1	92026	117
1	92521	111
1	92631	117
1	92739	138
1	92956	154
1	93107	120
1	93264	150
1	93473	143
1	93645	103
1	93722	105
1	93833	117
1	93929	106
1	94284	152
1	94473	122
1	94561	125
1	94871	160
1	95084	153
1	95444	147
1	95624	106
1	95776	122
1	95884	100
1	95965	114
1	96073	126
1	96265	152
1	96553	142
1	96904	134
1	97127	143
1	97398	138
1	97626	138
1	97822	106
1	97975	140
1	98373	144
1	98491	136
1	98704	112
1	98825	103
1	98940	123
1	99152	100
1	99251	136
1	99434	152
1	99730	114
1	99933	147
1	100070	144
1	100428	148
1	100670	159
1	100878	129
1	101033	157
1	101240	142
1	101565	157
1	101747	137
1	101926	141
1	102118	154
1	102310	121
1	102628	129
1	102754	151
1	102928	131
1	103017	117
1	103157	155
1	103410	140
1	103581	159
1	103736	153
1	104150	160
1	104290	142
1	104531	126
1	104668	104
1	104939	119
1	105047	126
1	105187	100
1	105316	147
1	105475	138
1	105622	157
1	105876	150
1	106025	160
1	106214	101
1	106317	131
1	106691	124
1	106862	149
1	107098	158
1	107267	141
1	107591	126
1	107765	143
1	108251	140
1	108442	145
1	108676	133
1	108913	122
1	109220	103
1	109318	122
1	109628	135
1	109837	131
1	110048	147
1	110405	112
1	110489	110
1	110629	118
1	110743	139
1	111036	110
1	111135	148
1	111250	110
1	111346	133
1	111510	139
1	111724	155
1	111856	158
1	112073	160
1	112233	125
1	112422	139
1	112753	101
1	112873	150
1	113066	111
1	113143	100
1	113238	103
1	113328	103
1	113588	153
1	113778	113
1	114154	135
1	114283	116
1	114654	140
1	114962	152
1	115213	154
1	115352	105
1	115486	128
1	115669	153
1	115781	118
1	115880	112
1	116040	157
1	116213	124
1	116353	139
1	116534	149
1	116637	118
1	116825	106
1	117034	120
1	117236	103
1	117322	109
1	117560	144
1	117745	154
1	117934	104
1	118029	104
1	118148	149
1	118295	140
1	118444	156
1	118599	153
1	118834	158
1	119005	132
1	119215	158
1	119577	140
1	119784	151
1	119915	144
1	120135	116
1	120317	160
1	120427	131
1	120605	140
1	120713	118
1	120853	117
1	121131	110
1	121282	126
1	121371	114
1	121524	107
1	121658	143
1	121799	136
1	121957	140
1	122210	126
1	122294	102
1	122376	117
1	122488	158
1	122694	103
1	122797	100
1	122901	116
1	123046	115
1	123221	135
1	123385	148
1	123571	122
1	123713	128
1	123882	147
1	124098	113
1	124201	149
1	124629	154
1	124737	147
1	124898	127
1	125059	103
1	125258	103
1	125426	103
1	125532	101
1	125632	120
1	125853	112
1	126025	142
1	126236	111
1	126317	103
1	126456	138
1	126566	110
1	126650	115
1	126790	132
1	126892	142
1	126996	106
1	127344	107
1	127434	115
1	127716	116
1	127824	159
1	127964	144
1	128153	121
1	128304	116
1	128592	148
1	128699	152
1	128894	147
1	129052	156
1	129275	149
1	129398	109
1	129726	148
1	129830	134
1	129948	141
1	130135	158
1	130311	148
1	130441	136
1	130745	159
1	131016	139
1	131165	107
1	131280	124
1	131580	136
1	131789	159
1	131907	121
1	132017	141
1	132188	139
1	132353	150
1	132479	148
1	132686	138
1	132844	158
1	133032	147
1	133134	118
1	133231	116
1	133339	116
1	133503	150
1	133605	117
1	133757	112
1	134077	137
1	134180	151
1	134286	123
1	134493	153
1	134679	108
1	134789	156
1	135065	148
1	135315	128
1	135518	116
1	135625	160
1	135879	152
1	136216	157
1	136392	160
1	136635	113
1	136863	118
1	136967	130
1	137187	142
1	137287	137
1	137400	149
1	137640	135
1	137752	134
1	137884	149
1	138097	158
1	138316	152
1	138623	156
1	138839	146
1	139040	150
1	139259	131
1	139378	141
1	139584	137
1	139754	129
1	139859	132
1	140067	138
1	140331	154
1	140451	155
1	140727	107
1	140832	129
1	141055	146
1	141186	152
1	141336	138
1	141631	139
1	141812	146
1	142031	150
1	142329	140
1	142527	142
1	142670	137
1	142822	141
1	143026	146
1	143412	138
1	143756	152
1	143909	131
1	144452	147
1	144618	129
1	144728	132
1	144986	152
1	145099	150
1	145245	151
1	145404	125
1	145588	152
1	145718	147
1	145957	136
1	146142	115
1	146250	157
1	146490	119
1	146584	117
1	146844	153
1	147135	148
1	147364	154
1	147492	118
1	147639	149
1	147854	141
1	148077	119
1	148192	158
1	148308	110
1	148392	121
1	148719	123
1	148889	128
1	149183	144
1	149396	136
1	149495	140
1	149595	104
1	149812	142
1	149916	143
1	150182	110
1	150355	102
1	150449	107
1	150549	142
1	150727	153
1	150874	111
1	150966	114
1	151136	112
1	151302	109
1	151399	120
1	151502	145
1	151675	160
1	151839	119
1	152066	129
1	152157	128
1	152396	152
1	152594	129
1	152870	160
1	153152	145
1	153343	155
1	153483	129
1	153631	139
1	153890	139
1	153997	121
1	154082	102
1	154241	159
1	154349	134
1	154563	142
1	154677	137
1	154902	102
1	155002	107
1	155107	158
1	155317	152
1	155496	151
1	155716	158
1	155910	144
1	156139	160
1	156319	131
1	156525	122
1	156649	146
1	157022	100
1	157136	107
1	157260	144
1	157400	151
1	157663	150
1	157859	153
1	158124	142
1	158234	129
1	158515	117
1	158614	100
1	158782	101
1	158958	106
1	159086	108
1	159302	110
1	159408	156
1	159529	124
1	159685	129
1	159867	118
1	159966	112
1	160082	157
1	160203	141
1	160512	115
1	160819	150
1	160998	146
1	161269	139
1	161380	133
1	161563	148
1	161770	130
1	161919	135
1	162100	135
1	162354	120
1	162585	102
1	162737	139
1	163029	130
1	163223	138
1	163337	105
1	163435	114
1	163594	110
1	163696	112
1	163934	119
1	164105	158
1	164250	132
1	164430	134
1	164543	111
1	164647	118
1	164836	153
1	164952	126
1	165059	158
1	165227	153
1	165520	120
1	165658	120
1	165768	154
1	165878	112
1	166094	104
1	166234	135
1	166579	140
1	166762	133
1	166883	146
1	167097	142
1	167223	154
1	167328	105
1	167417	102
1	167638	136
1	167976	154
1	168166	156
1	168368	154
1	168506	118
1	168740	145
1	168887	123
1	169034	141
1	169364	109
1	169480	119
1	169579	102
1	169665	104
1	169815	126
1	170202	106
1	170383	141
1	170490	143
1	170701	152
1	170807	102
1	170905	103
1	171080	129
1	171394	160
1	171537	118
1	171639	120
1	171954	124
1	172060	131
1	172325	124
1	172473	151
1	172656	136
1	172793	157
1	172998	117
1	173111	114
1	173329	101
1	173659	137
1	173932	151
1	174206	107
1	174305	104
1	174399	105
1	174507	148
1	174651	152
1	174771	117
1	174899	107
1	175222	117
1	175329	106
1	175586	112
1	175740	152
1	176012	111
1	176392	150
1	176495	125
1	176612	129
1	176841	115
1	176994	119
1	177191	127
1	177368	158
1	177519	114
1	177649	141
1	177743	112
1	177903	149
1	178004	112
1	178122	117
1	178549	103
1	178641	108
1	178901	156
1	179228	127
1	179421	154
1	179602	114
1	179766	156
1	179919	111
1	180094	135
1	180261	153
1	180469	139
1	180578	108
1	180741	106
1	180840	107
1	181079	137
1	181218	147
1	181347	142
1	181467	111
1	181789	127
1	181937	147
1	182050	133
1	182415	143
1	182591	135
1	182691	120
1	182812	119
1	182960	140
1	183264	144
1	183414	111
1	183509	126
1	183629	159
1	183741	136
